,SF3A2 (8175)
ACH-000632,-1.3001059934771595
ACH-000633,-1.59149912853654
ACH-000637,-1.1341926105778506
ACH-000638,-1.0422249853049124
ACH-000646,-1.455675075691618
ACH-000647,-1.1960236447419186
ACH-000648,-1.31304635551351
ACH-000649,-1.2844744346496089
ACH-000651,-1.443852792614046
ACH-000652,-1.3439700399884142
ACH-000653,-0.9497252255440776
ACH-000657,-1.1617021638561509
ACH-000658,-0.97500415507679
ACH-000661,-1.3365214503058225
ACH-000662,-0.9511606153912056
ACH-000663,-1.230600137522187
ACH-000665,-1.1719793023034466
ACH-000671,-1.182764648908614
ACH-000672,-1.3788998926311185
ACH-000673,-1.0416066195143283
ACH-000676,-1.3442688070366742
ACH-000677,-0.9844876443815712
ACH-000681,-1.4691011431086505
ACH-000683,-1.5340493152948105
ACH-000684,-1.186379185797188
ACH-000688,-0.9968480510502506
ACH-000693,-0.9957393727497924
ACH-000694,-1.2176516670332174
ACH-000695,-1.3905845696354944
ACH-000696,-1.2121920715913037
ACH-000697,-1.2329931372703893
ACH-000699,-1.26650720478665
ACH-000701,-1.2497213476962838
ACH-000706,-1.1614957044006942
ACH-000711,-1.148932214045794
ACH-000713,-1.1722128682080617
ACH-000714,-1.146508885280759
ACH-000718,-0.9980172663852932
ACH-000720,-1.2596989469455575
ACH-000721,-1.287617652544278
ACH-000724,-1.1159011440472086
ACH-000725,-1.2502800777679892
ACH-000732,-1.200953952740337
ACH-000734,-1.3339168973278968
ACH-000735,-1.2224958088427198
ACH-000736,-1.1866034600221
ACH-000738,-1.1215275884739866
ACH-000746,-1.2759008088037158
ACH-000747,-1.1679181325057968
ACH-000748,-1.1526959670656838
ACH-000753,-0.9050222393930902
ACH-000756,-1.3402093665978
ACH-000757,-1.295226445405153
ACH-000758,-1.187778648019647
ACH-000760,-1.2961717655105205
ACH-000762,-1.114025040833161
ACH-000763,-0.6655174676228176
ACH-000764,-1.2403413639226395
ACH-000765,-1.2838947472802458
ACH-000766,-1.0610357761951223
ACH-000767,-1.3167909270582134
ACH-000768,-1.2570766223388634
ACH-000769,-1.0744295347403772
ACH-000770,-1.1685644697179265
ACH-000771,-1.0952526816210326
ACH-000773,-1.1787168640919148
ACH-000776,-1.1455117486388249
ACH-000777,-1.2003647996514604
ACH-000778,-0.9752935046944196
ACH-000781,-1.306818451744431
ACH-000782,-1.1463858789949952
ACH-000783,-1.0009571896779157
ACH-000784,-0.9872058715138116
ACH-000785,-1.3558671392151622
ACH-000787,-1.0580209606709754
ACH-000788,-1.4588171977825424
ACH-000791,-1.1777806047442811
ACH-000792,-1.0794432869026802
ACH-000794,-1.3376968496056625
ACH-000796,-1.0662328325021964
ACH-000798,-1.2601082779003383
ACH-000799,-1.0597216281782602
ACH-000800,-1.1950959722335648
ACH-000802,-1.1459654948581357
ACH-000804,-1.4656022008351663
ACH-000805,-1.1454355677104402
ACH-000809,-1.2349706109356593
ACH-000810,-1.0481124591230189
ACH-000811,-1.1124752526862045
ACH-000817,-1.0957210932703538
ACH-000819,-1.2206417996974177
ACH-000820,-1.1910876113082556
ACH-000821,-0.9205309746817834
ACH-000822,-1.1835172243744576
ACH-000823,-1.1520948116936254
ACH-000824,-1.0868626098813952
ACH-000827,-1.205920108183563
ACH-000829,-1.112784683546418
ACH-000831,-1.2997157310153076
ACH-000832,-0.956731403282144
ACH-000833,-1.524223723789607
ACH-000834,-1.2703503455480265
ACH-000835,-1.2150042530629177
ACH-000836,-1.279150422300244
ACH-000837,-1.2239448964684134
ACH-000838,-1.2589828027787628
ACH-000839,-1.2659826146185238
ACH-000840,-1.1205412560758174
ACH-000841,-1.2683310666394825
ACH-000843,-1.291432304169421
ACH-000846,-1.2657706858918194
ACH-000847,-0.9882933393095952
ACH-000848,-1.1483924142024478
ACH-000849,-1.1528511116405349
ACH-000851,-1.0678251808595458
ACH-000855,-1.174159314359423
ACH-000856,-1.2452167487127508
ACH-000858,-1.0809854835156194
ACH-000859,-1.2867324287756277
ACH-000861,-1.1423348856295383
ACH-000862,-1.0857907469592656
ACH-000865,-1.1720607552946385
ACH-000866,-1.2526201251538072
ACH-000867,-1.1861586244218805
ACH-000869,-1.3321156669346592
ACH-000872,-1.3514505706914417
ACH-000873,-1.1179487434134383
ACH-000876,-1.306178562111515
ACH-000878,-1.2120526672673693
ACH-000880,-1.250341104315281
ACH-000881,-1.1837561853092218
ACH-000882,-1.3100291500547434
ACH-000884,-1.0604703138173677
ACH-000885,-1.2535280160922162
ACH-000887,-1.1436696154530095
ACH-000889,-1.177676728589217
ACH-000896,-1.252240170811449
ACH-000898,-1.28012807489291
ACH-000900,-1.0545875328199592
ACH-000901,-1.2306771873345408
ACH-000905,-1.073114816432576
ACH-000906,-1.3206906813659278
ACH-000907,-1.0698920068090734
ACH-000910,-1.2613685939484671
ACH-000911,-1.1352615629099512
ACH-000912,-1.126828003724031
ACH-000913,-1.4067958346251657
ACH-000915,-1.3174707890657258
ACH-000916,-1.1968465574967886
ACH-000917,-1.4824242731334345
ACH-000920,-1.0072738297417332
ACH-000921,-1.0898283131984872
ACH-000924,-1.1233237080059009
ACH-000926,-1.1724678749365125
ACH-000928,-1.1441534685236503
ACH-000929,-1.3339310207267487
ACH-000932,-1.2781154443630736
ACH-000935,-1.1093962387023657
ACH-000936,-1.250586976286386
ACH-000937,-1.1721514356628993
ACH-000938,-1.2172026075737206
ACH-000939,-1.4467343288860126
ACH-000941,-1.24693227574509
ACH-000943,-1.4737561533765549
ACH-000946,-1.3196999862135483
ACH-000947,-1.3998985270144002
ACH-000948,-1.1158416110256673
ACH-000950,-1.2133692749817524
ACH-000953,-1.1535981905069317
ACH-000954,-0.8823390424589024
ACH-000957,-0.8767345413033553
ACH-000958,-1.1693629630194031
ACH-000960,-1.276851463397636
ACH-000963,-1.164691523568291
ACH-000968,-1.1667892279802183
ACH-000969,-1.2550022153366012
ACH-000972,-1.265805507487055
ACH-000973,-1.2790968869319832
ACH-000974,-1.3333729864961148
ACH-000978,-1.231686863430708
ACH-000984,-1.2677417451442443
ACH-000986,-1.2857583653894398
ACH-000988,-1.1295381702715783
ACH-000993,-1.1137271415363277
ACH-000994,-1.1736888160218064
ACH-000996,-1.096131600868735
ACH-001001,-1.1370289128369973
ACH-001020,-1.4829778766975168
ACH-001028,-1.3327520324368072
ACH-001031,-1.245439986139307
ACH-001038,-1.3167904518111828
ACH-001048,-1.2466603966439451
ACH-001050,-1.257376133072197
ACH-001053,-1.0623682333544084
ACH-001054,-1.0335378509689694
ACH-001061,-1.1761098036959152
ACH-001067,-1.283351928169626
ACH-001075,-1.241190116967466
ACH-001096,-1.3700171983664249
ACH-001111,-1.23096996080654
ACH-001119,-1.1783918589966518
ACH-001128,-1.377659671742489
ACH-001134,-1.0281841965307439
ACH-001151,-1.2248269667276144
ACH-001163,-1.3407682800782152
ACH-001164,-1.1234129326078808
ACH-001183,-1.1788491925108249
ACH-001192,-1.322676691477536
ACH-001193,-1.2939027449787224
ACH-001196,-1.102040874691444
ACH-001197,-1.0083731942181104
ACH-001205,-1.1395488667595914
ACH-001211,-1.2998878009162944
ACH-001212,-1.6317781834323577
ACH-001228,-1.212052442187211
ACH-001232,-1.1522588805188476
ACH-001239,-1.1788811124288472
ACH-001270,-1.2220200597315882
ACH-001274,-1.253804283874172
ACH-001275,-1.309519065843604
ACH-001277,-1.1600719371801378
ACH-001278,-1.500411989092031
ACH-001280,-1.0522494530323725
ACH-001283,-1.1664106843052926
ACH-001289,-1.3937855973224589
ACH-001300,-1.195981956246588
ACH-001301,-1.2387639084140245
ACH-001302,-1.1847178442593174
ACH-001306,-1.1331476407427534
ACH-001318,-1.3527473120437394
ACH-001322,-1.1802768617430357
ACH-001328,-1.0684999025637518
ACH-001332,-1.075792449046093
ACH-001336,-1.0930954160793829
ACH-001346,-1.4141629449748336
ACH-001353,-1.0479360557081052
ACH-001354,-1.0308960168203374
ACH-001367,-1.245473805639468
ACH-001368,-1.1806400543459108
ACH-001374,-1.2737237681985407
ACH-001377,-1.1542627449139529
ACH-001380,-1.1947434755465165
ACH-001391,-1.1287146737902412
ACH-001408,-1.2714524158133151
ACH-001430,-1.1555670342336626
ACH-001431,-1.2330021608104695
ACH-001450,-1.1473187365779167
ACH-001496,-1.1093167234760328
ACH-001500,-1.2171667245646234
ACH-001523,-1.1040634839250625
ACH-001532,-1.188157489487717
ACH-001550,-1.1361278945387567
ACH-001552,-1.1666153822227143
ACH-001554,-1.3548768448141888
ACH-001654,-1.5482521185343234
ACH-001735,-1.21360330329115
ACH-001736,-1.2823492169492874
ACH-001737,-0.958453297588018
ACH-001740,-1.6327645128386268
ACH-001745,-1.4297974222121836
ACH-001765,-1.3404520657538606
