,AANAT (15)
ACH-000215,-0.22114131411025184
ACH-000221,-0.162691582302586
ACH-000222,-0.1191522349710026
ACH-000223,-0.1277241345242877
ACH-000226,-0.08277214141310678
ACH-000227,-0.22088742962389968
ACH-000228,-0.16552611447876295
ACH-000231,-0.15384531366994394
ACH-000232,-0.010303671047201585
ACH-000233,-0.15421088061616753
ACH-000234,-0.11785519174754533
ACH-000235,-0.20810435430703925
ACH-000237,-0.15525810838681284
ACH-000238,-0.13653268253542716
ACH-000242,-0.32211214981463143
ACH-000243,-0.2014181124661037
ACH-000244,-0.13522092553134255
ACH-000246,-0.11960451559092028
ACH-000248,-0.3412114624205857
ACH-000250,-0.1868795183623286
ACH-000251,-0.2201580296491528
ACH-000252,-0.02368326624740112
ACH-000253,-0.08785365846252349
ACH-000255,-0.21042130763763614
ACH-000256,-0.0937657816301085
ACH-000257,0.02984904037201421
ACH-000258,-0.15218022316852445
ACH-000259,-0.15370243741250034
ACH-000260,-0.262473816873941
ACH-000261,-0.1733417052156606
ACH-000262,-0.12102309655125472
ACH-000263,-0.12560689637688566
ACH-000264,-0.17812891705611905
ACH-000265,-0.1256800611475771
ACH-000266,-0.2433191231581007
ACH-000272,-0.00981609418952315
ACH-000274,-0.2470383258777349
ACH-000277,-0.3007426583970352
ACH-000278,-0.1558982733389606
ACH-000279,-0.13568358487292578
ACH-000280,-0.04153004653595159
ACH-000281,-0.3702550614182695
ACH-000288,-0.19351586764686646
ACH-000291,-0.1987056699674143
ACH-000293,-0.16516677952390735
ACH-000294,-0.18240286656194246
ACH-000295,-0.521585500090542
ACH-000296,-0.2086717236518567
ACH-000302,-0.09581822104252924
ACH-000304,-0.2325558147855301
ACH-000307,-0.05433659651206725
ACH-000308,-0.03368453860790953
ACH-000310,-0.21444353577692546
ACH-000311,-0.06951046048038274
ACH-000312,-0.17860405986960182
ACH-000315,-0.30845971527519184
ACH-000316,-0.35650767031437103
ACH-000317,-0.08008800630525273
ACH-000318,-0.15480874425735952
ACH-000319,-0.1654339900751387
ACH-000320,-0.16759138247237734
ACH-000322,-0.12607176867107725
ACH-000323,-0.26178070073439386
ACH-000324,-0.18160242516168626
ACH-000329,-0.2166827798171713
ACH-000330,-0.07194806027040937
ACH-000331,-0.1684752240383606
ACH-000332,-0.14034061750259685
ACH-000334,-0.1895125515584948
ACH-000335,0.0324776766480532
ACH-000336,-0.17489986184273967
ACH-000337,-0.3793341107432127
ACH-000338,0.260276679966153
ACH-000339,-0.06668242058683715
ACH-000341,-0.1418769391427542
ACH-000348,-0.2262003144452177
ACH-000350,-0.1614988501563671
ACH-000352,-0.35658970065219514
ACH-000356,-0.003691945671729418
ACH-000361,-0.2308042845941922
ACH-000362,0.0290364443441426
ACH-000363,-0.14168829563328933
ACH-000364,-0.08809618298961602
ACH-000365,-0.14959631812308702
ACH-000366,-0.051332482712370814
ACH-000368,-0.006728383096920976
ACH-000374,-0.0791169814524537
ACH-000375,-0.026838500941369626
ACH-000376,-0.24835999130265105
ACH-000381,-0.18534748079813254
ACH-000383,-0.2023935338072036
ACH-000387,-0.16773027237610624
ACH-000389,-0.23238318804060001
ACH-000390,-0.11724857803560595
ACH-000393,-0.13949467641155622
ACH-000395,-0.1977867181765025
ACH-000396,-0.1815912078867049
ACH-000397,-0.11488688490334745
ACH-000401,-0.19413633047279868
ACH-000402,-0.3063352132791065
ACH-000403,-0.14057415683950406
ACH-000404,-0.3085247896032853
ACH-000406,-0.17501120756173075
ACH-000407,-0.1806878511639978
ACH-000408,-0.11068213970027392
ACH-000410,-0.047328164919049065
ACH-000411,-0.2529977443203688
ACH-000414,-0.13093031910228314
ACH-000415,-0.1348331067469412
ACH-000416,-0.2253085512205481
ACH-000420,-0.17540004504029633
ACH-000421,-0.15271904183459756
ACH-000424,-0.2522838825288993
ACH-000425,-0.12320486988010824
ACH-000426,-0.03287870605172639
ACH-000427,-0.08100524030242254
ACH-000433,-0.25024023361410624
ACH-000435,-0.1062303021721488
ACH-000436,-0.10388588007233453
ACH-000444,-0.13416694420475492
ACH-000445,-0.1704631237467697
ACH-000448,-0.2295337053279776
ACH-000450,-0.010225097975605026
ACH-000452,-0.11613204537315387
ACH-000454,-0.07139932727479094
ACH-000458,-0.1481581015463681
ACH-000459,-0.13704077204713055
ACH-000460,-0.04146910760641015
ACH-000461,-0.05186174565339307
ACH-000463,-0.16297678191198656
ACH-000464,-0.2944993003285584
ACH-000466,-0.17754086474125078
ACH-000467,-0.044470309666610974
ACH-000468,-0.14157995370734255
ACH-000469,-0.07396131889115742
ACH-000470,-0.12104595416682368
ACH-000471,-0.0437121975371682
ACH-000472,-0.17881940234575897
ACH-000473,-0.159548465323716
ACH-000475,-0.15088859461943405
ACH-000476,-0.2938144125229257
ACH-000477,-0.10409851716247973
ACH-000479,-0.1018747901931208
ACH-000480,-0.16644291098543584
ACH-000481,-0.04332978048265231
ACH-000483,-0.11103025992391284
ACH-000484,-0.15335893333523215
ACH-000485,-0.2471635168417796
ACH-000486,-0.04574157359737959
ACH-000487,-0.16591925399593715
ACH-000488,-0.24852681273050345
ACH-000490,-0.06409328465099733
ACH-000491,-0.08769308177356175
ACH-000495,-0.13692092785885804
ACH-000496,-0.07558811203308623
ACH-000499,-0.12636601222751606
ACH-000500,0.10849815001778826
ACH-000502,-0.21572203322895975
ACH-000503,0.027319992633469358
ACH-000505,-0.2447040698743045
ACH-000507,-0.06627123979859792
ACH-000510,-0.08614176149282511
ACH-000511,-0.21905746002520526
ACH-000512,-0.09546698547719924
ACH-000516,-0.15409918670058598
ACH-000517,-0.15012339981714226
ACH-000518,-0.04292918388414616
ACH-000520,-0.17741906583480976
ACH-000521,-0.28530297847456865
ACH-000522,-0.12687676900058356
ACH-000524,-0.11184963507507632
ACH-000527,-0.3692264739228721
ACH-000528,-0.18549809264548645
ACH-000537,-0.12457018745166065
ACH-000541,-0.459201840738966
ACH-000542,-0.18887087699607455
ACH-000544,-0.2409327817326413
ACH-000545,-0.14710224707093922
ACH-000547,-0.059846343920592036
ACH-000548,-0.15618733570430932
ACH-000549,-0.23663497696633895
ACH-000550,-0.1580103777581665
ACH-000552,-0.07636257113631087
ACH-000556,-0.1478945552860328
ACH-000557,-0.11917941163238407
ACH-000569,-0.1939842971470162
ACH-000570,-0.11097240288443937
ACH-000571,-0.09582133069539564
ACH-000573,-0.1071456334604055
ACH-000576,-0.2428411901874921
ACH-000579,-0.1876096143777604
ACH-000580,-0.11764781582988222
ACH-000584,-0.07281691532973397
ACH-000585,-0.11784020373428725
ACH-000588,-0.06122819213626995
ACH-000589,-0.15144535030039832
ACH-000591,-0.211613938080748
ACH-000593,-0.15550421973186435
ACH-000600,-0.2028558382873341
ACH-000601,-0.1656716892000829
ACH-000605,-0.0788844391202266
ACH-000606,-0.274735820319965
ACH-000608,-0.15391211432063107
ACH-000614,-0.1120708191345204
ACH-000616,-0.3823349432356101
ACH-000618,-0.05964930328936961
ACH-000619,-0.0721653983028598
ACH-000620,-0.05531561773763563
ACH-000621,-0.17692243987193285
ACH-000622,-0.2709922343566097
ACH-000623,-0.14372208059582345
ACH-000624,-0.22981457775132905
ACH-000627,-0.18892943432033726
ACH-000630,-0.11211091312468
ACH-000631,-0.03825849913018407
ACH-000632,-0.11180106962173868
ACH-000633,-0.15499391497962528
ACH-000637,-0.17275168892328635
ACH-000638,-0.12274241634755068
ACH-000646,-0.28395680363719217
ACH-000647,-0.27252806351406106
ACH-000648,-0.07861285748090192
ACH-000649,-0.10509841581183677
ACH-000651,-0.17499670543392098
ACH-000652,-0.22784143941625296
ACH-000653,-0.18622615119165725
ACH-000657,-0.048957311130489616
ACH-000658,-0.10662371833805827
ACH-000661,-0.19031332907398854
ACH-000662,-0.1953934723565867
ACH-000663,-0.17975292621839012
ACH-000665,-0.06694055150401508
ACH-000671,-0.2259505198036371
ACH-000672,-0.08166969400749577
ACH-000673,-0.19777016900387584
ACH-000676,-0.2239273279088018
ACH-000677,-0.04031241009182754
ACH-000681,-0.13718159418885367
ACH-000683,-0.09056840995709188
ACH-000684,-0.039909137122773435
ACH-000688,-0.2312622461506923
ACH-000693,-0.10790737406967073
ACH-000694,-0.13131911721974354
ACH-000695,-0.1057557139513867
ACH-000696,-0.18582382528967034
ACH-000697,-0.1418755708054792
ACH-000699,-0.12757715311255516
ACH-000701,-0.1388913237124169
ACH-000706,-0.09646421596134704
ACH-000711,-0.2272689824388151
ACH-000713,-0.05478353371812028
ACH-000714,-0.21715645939673656
ACH-000718,-0.19351857596679853
ACH-000720,-0.15751944352675454
ACH-000721,-0.08767250185452317
ACH-000724,-0.1200705640749672
ACH-000725,-0.09843734053777498
ACH-000732,-0.04718749653772595
ACH-000734,-0.050183719162709854
ACH-000735,-0.1431284154183489
ACH-000736,0.008135500776973498
ACH-000738,-0.28302590572560793
ACH-000746,-0.16846003729806394
ACH-000747,0.062021688484323614
ACH-000748,-0.32439406488631106
ACH-000753,-0.22224230290062247
ACH-000756,-0.06894844487345304
ACH-000757,0.09240721114428338
ACH-000758,-0.10635958109824588
ACH-000760,-0.16382797714656888
ACH-000762,0.02748674418680866
ACH-000763,0.028022893892812473
ACH-000764,-0.20145623392300627
ACH-000765,-0.2188933133854311
ACH-000766,-0.18527849256201456
ACH-000767,-0.09358675952276972
ACH-000768,-0.10295831310574184
ACH-000769,-0.20171017634153784
ACH-000770,-0.12842227478623264
ACH-000771,-0.04134141331764113
ACH-000773,-0.10459158503597282
ACH-000776,-0.2926512234846243
ACH-000777,-0.14130499003549393
ACH-000778,-0.16773945859680567
ACH-000781,-0.18186475965213
ACH-000782,-0.17039953532609178
ACH-000783,-0.18089697400897906
ACH-000784,-0.203827512808542
ACH-000785,-0.13339148555526256
ACH-000787,-0.11347204643583512
ACH-000788,-0.24311779780507745
ACH-000791,-0.23490863820345864
ACH-000792,-0.10604045502604284
ACH-000794,-0.1964417325842864
ACH-000796,-0.17515039515229575
ACH-000798,-0.2068607921791316
ACH-000799,-0.2135968542235646
ACH-000800,-0.06700039952859548
ACH-000802,-0.029701230311430408
ACH-000804,-0.185053979562298
ACH-000805,-0.130274355808388
ACH-000809,-0.062381676989402675
ACH-000810,-0.15068484837125545
ACH-000811,-0.1536313652700208
ACH-000817,-0.18208401684686287
ACH-000819,-0.2496780613819081
ACH-000820,-0.21497476358915685
ACH-000821,-0.009078871640410956
ACH-000822,-0.1963822058027611
ACH-000823,-0.13907674591661132
ACH-000824,-0.2354980565011792
ACH-000827,-0.0898973300445748
ACH-000829,-0.09989580644426124
ACH-000831,-0.10394887438226656
ACH-000832,-0.056452287956074175
ACH-000833,-0.2009553414518581
ACH-000834,-0.23488652493540765
ACH-000835,-0.09030523930867217
ACH-000836,-0.16933919652275842
ACH-000837,-0.1781921259828276
ACH-000838,-0.060661435116218874
ACH-000839,-0.10362859305095926
ACH-000840,-0.07489032980595238
ACH-000841,-0.12038242341907622
ACH-000843,-0.17500561566991538
ACH-000846,-0.08227700555206276
ACH-000847,-0.2281624821805983
ACH-000848,-0.13220491751373434
ACH-000849,-0.14478793121981182
ACH-000851,-0.13466359562406335
ACH-000855,0.11116280959700556
ACH-000856,-0.1071800386890214
ACH-000858,-0.08577916418352323
ACH-000859,-0.2609269294980684
ACH-000861,-0.019484519327984725
ACH-000862,-0.17001838639294578
ACH-000865,-0.1593511899017338
ACH-000866,-0.1265491751349256
ACH-000867,-0.14720197130058635
ACH-000869,-0.12373293980040083
ACH-000872,-0.17750475757259326
ACH-000873,-0.28202131300343497
ACH-000876,-0.03278133213352212
ACH-000878,-0.014550946541353828
ACH-000880,-0.29565384913194465
ACH-000881,-0.3442467971011662
ACH-000882,-0.1534812481352776
ACH-000884,-0.1863393409657156
ACH-000885,-0.15830581492663734
ACH-000887,-0.199621873654547
ACH-000889,-0.02693128515379941
ACH-000896,-0.02308567638420204
ACH-000898,-0.06178186690501007
ACH-000900,-0.06838536378534274
ACH-000901,-0.12857286303115525
ACH-000905,-0.2786745571579438
ACH-000906,-0.00817090800273962
ACH-000907,-0.31816299290864003
ACH-000910,-0.1948729016311943
ACH-000911,-0.14707640910335187
ACH-000912,-0.18882902263534065
ACH-000913,-0.2459877508814279
ACH-000915,-0.04265504034981248
ACH-000916,-0.4610797707889974
ACH-000917,-0.09371996323997077
ACH-000920,-0.12480029536631827
ACH-000921,-0.20698038206842653
ACH-000924,-0.2640076417748557
ACH-000926,-0.18294014403774927
ACH-000928,-0.19628342885019034
ACH-000929,-0.24494828394440385
ACH-000932,-0.2391423040726923
ACH-000935,-0.043626453758443116
ACH-000936,-0.08826680090509441
ACH-000937,-0.1201888475816214
ACH-000938,-0.029541179865021937
ACH-000939,-0.17569544563641504
ACH-000941,-0.09731141623239857
ACH-000943,-0.05113531940024879
ACH-000946,-0.11023271673628683
ACH-000947,-0.07343865064709865
ACH-000948,-0.1773430464021619
ACH-000950,-0.1825714871363222
ACH-000953,-0.1819906324774072
ACH-000954,-0.1230908982717378
ACH-000957,-0.17983618543448002
ACH-000958,-0.13052307505899086
ACH-000960,-0.10049576445345908
ACH-000963,-0.17458392377159276
ACH-000968,-0.16391676760728272
ACH-000969,-0.050610989553974715
ACH-000972,-0.2829393695561909
ACH-000973,-0.1389858502360246
ACH-000974,-0.09402676907102303
ACH-000978,-0.12122312806709296
ACH-000984,0.004730784321539696
ACH-000986,-0.1857910943979566
ACH-000988,-0.15772810519008898
ACH-000993,-0.3033221799076835
ACH-000994,-0.09598349373937508
ACH-000996,-0.15066111003080565
ACH-001001,-0.2414758866057405
ACH-001020,-0.321257784519383
ACH-001028,-0.038706794319741666
ACH-001031,-0.029322201609119462
ACH-001038,-0.12027747714539035
ACH-001048,-0.14851457449391692
ACH-001050,-0.4071904766732353
ACH-001053,-0.2462166994830912
ACH-001054,-0.29107029758412045
ACH-001061,-0.061618141286147274
ACH-001067,-0.29478392696508976
ACH-001075,-0.1183594990954011
ACH-001096,-0.1144912463942991
ACH-001111,0.005719469091800575
ACH-001119,-0.1708997666446687
ACH-001128,-0.15958561605621102
ACH-001134,-0.2460868007115601
ACH-001151,-0.19499339703247867
ACH-001163,-0.2253903540473438
ACH-001164,-0.09019994384505364
ACH-001183,-0.12682593044694349
ACH-001192,-0.2091812724953972
ACH-001193,-0.3225888369697938
ACH-001196,-0.19134769756482825
ACH-001197,-0.14265028234450786
ACH-001205,-0.0630162036136963
ACH-001211,-0.21804608755699867
ACH-001212,-0.3192016619304361
ACH-001228,0.006601483036070853
ACH-001232,-0.2241914287761032
ACH-001239,-0.20105317968681613
ACH-001270,-0.0963307812042776
ACH-001274,-0.12880255735639645
ACH-001275,0.02938973773668008
ACH-001277,-0.12835941353279914
ACH-001278,-0.0123072829816397
ACH-001280,-0.16036056493071355
ACH-001283,-0.2306384071243509
ACH-001289,-0.15233365865319104
ACH-001300,-0.28348565445228635
ACH-001301,-0.25902746470347765
ACH-001302,-0.43950783652330544
ACH-001306,-0.04578468929386103
ACH-001318,-0.17109060275186433
ACH-001322,-0.2442406467805508
ACH-001328,-0.1815673555585378
ACH-001332,-0.13090753585521922
ACH-001336,-0.1258796159640051
ACH-001346,-0.17426816973500148
ACH-001353,-0.26790732788218785
ACH-001354,-0.11791411176345265
ACH-001367,-0.2253381800231877
ACH-001368,-0.10301152328628653
ACH-001374,-0.15182689637342384
ACH-001377,-0.2399770807875895
ACH-001380,-0.2301282493542897
ACH-001391,0.009033451349040676
ACH-001408,-0.1229936257005268
ACH-001430,-0.1362811464399102
ACH-001431,-0.1694579467749315
ACH-001450,-0.06437924797139953
ACH-001496,-0.0167227926720311
ACH-001500,-0.31347611885378396
ACH-001523,-0.05138462787748397
ACH-001532,-0.25027459022152865
ACH-001550,-0.07496198360630334
ACH-001552,-0.2235155097293305
ACH-001554,-0.16541415476019908
ACH-001654,-0.21313965801615534
ACH-001735,-0.1732495444404276
ACH-001736,-0.15092749796667065
ACH-001737,-0.06369904618737532
ACH-001740,-0.09470023589427363
ACH-001745,-0.09956133139235034
ACH-001765,-0.15773272908040875
