,CYB5A (1528)
ACH-000929,0.08052733000864981
ACH-000932,0.06296584871631072
ACH-000935,0.15496237196757182
ACH-000936,-0.0007724143791198642
ACH-000937,0.09044155827256062
ACH-000938,0.1127539723128998
ACH-000939,0.14680429271209727
ACH-000941,0.06282975564556792
ACH-000943,0.15366658743689632
ACH-000946,0.06100694661625505
ACH-000947,0.11095081874304492
ACH-000948,0.11652527968253583
ACH-000950,0.08655355422318707
ACH-000953,-0.015172541088561716
ACH-000954,0.17699413969724845
ACH-000957,0.31202728953182285
ACH-000958,0.17519739841872836
ACH-000960,0.06943581418426062
ACH-000963,0.14239331600889735
ACH-000968,0.1575694701779836
ACH-000969,0.12103079570669432
ACH-000972,0.2681748751377396
ACH-000973,0.1906854273474472
ACH-000974,0.0902803777819328
ACH-000978,-0.0003415278722101183
ACH-000984,0.07630117158659504
ACH-000986,0.15255856840006055
ACH-000988,-0.06703957489046403
ACH-000993,0.1663571320955591
ACH-000994,0.184022669100168
ACH-000996,0.0101502697106794
ACH-001001,0.04733003330397534
ACH-001020,0.06666816840436858
ACH-001028,0.13672002363944452
ACH-001031,0.14723919091729076
ACH-001038,0.07508993059405814
ACH-001048,0.05114130602060768
ACH-001050,0.031072259882003444
ACH-001053,-0.006255991617260807
ACH-001054,0.09589431994967604
ACH-001061,0.19019731307618168
ACH-001067,0.17297878457586732
ACH-001075,0.14877272840664432
ACH-001096,0.16813048220227186
ACH-001111,0.2291149785742269
ACH-001119,0.13897616415874084
ACH-001128,0.11373067502157864
ACH-001134,0.15256262922092706
ACH-001151,0.042134000602221465
ACH-001163,0.14028743101336727
ACH-001164,0.1981188576022164
ACH-001183,0.12055140183102862
ACH-001192,0.02748228420003596
ACH-001193,0.16568013726515068
ACH-001196,0.18776360689860094
ACH-001197,0.01375745779259502
ACH-001205,0.007463255194717095
ACH-001211,0.0793758383929197
ACH-001212,0.05020514025091025
ACH-001228,0.12166163226611353
ACH-001232,0.03656245559617784
ACH-001239,0.09638125125751652
ACH-001270,0.16465632183789633
ACH-001274,0.2537666426539435
ACH-001275,0.16505898278944547
ACH-001277,0.21717898384226225
ACH-001278,0.19522310969139736
ACH-001280,0.07720698713746055
ACH-001283,0.1841122347167372
ACH-001289,0.17425309897506813
ACH-001300,-0.034101550280846944
ACH-001301,0.13510759822875998
ACH-001302,-0.06935642302578329
ACH-001306,0.12302340125610725
ACH-001318,0.24913737750357276
ACH-001322,0.09231169775667404
ACH-001328,0.15024131032800786
ACH-001332,0.5338053477131893
ACH-001336,0.13267407731051958
ACH-001346,0.08920251914401635
ACH-001353,0.06231841579612012
ACH-001354,0.09185568461970599
ACH-001367,0.2386804043470337
ACH-001368,0.16288953832906133
ACH-001374,0.16225974462706202
ACH-001377,-0.01915166665085337
ACH-001380,0.12949188931448954
ACH-001391,0.11686349240494767
ACH-001408,0.05326773819664521
ACH-001430,0.1830257283944473
ACH-001431,-0.0019227477617258315
ACH-001450,0.2661841023875636
ACH-001496,-0.02779220746851328
ACH-001500,0.09770351023425623
ACH-001523,-0.014066348063080785
ACH-001532,0.07084597149009478
ACH-001550,0.03326452782343548
ACH-001552,0.13474376198862836
ACH-001554,0.16363269167656302
ACH-001654,0.054516646878996544
ACH-001735,0.11014649594803624
ACH-001736,0.2611781135517348
ACH-001737,0.055848936519800885
ACH-001740,0.043405928620852345
ACH-001745,-0.00043942268256790066
ACH-001765,0.08087642921003868
