,ADNP (23394)
ACH-000452,-0.2664602680971247
ACH-000454,0.032361300819622615
ACH-000458,-0.13284239953534535
ACH-000459,-0.5400208107117215
ACH-000460,-0.6205380665554865
ACH-000461,-0.25424109666549216
ACH-000463,-0.5428164512648471
ACH-000464,-0.5144420209820826
ACH-000466,-0.35617194017383097
ACH-000467,-0.4186218701516568
ACH-000468,-0.18148647068399149
ACH-000469,-0.30510515593972426
ACH-000470,-0.2585767750203418
ACH-000471,-0.3053959332906168
ACH-000472,-0.39216013239609415
ACH-000473,-0.4434816257872315
ACH-000475,-0.2672945202904154
ACH-000476,-0.554390036772766
ACH-000477,-0.5172817320294618
ACH-000479,-0.3836838555145981
ACH-000480,-0.26217919577991744
ACH-000481,-0.5007099190504919
ACH-000483,-0.27626546225758225
ACH-000484,-0.4532791415876655
ACH-000485,-0.20346311724768787
ACH-000486,-0.5779626457230022
ACH-000487,-0.4195665063266109
ACH-000488,-0.4447658295909901
ACH-000490,-0.3901530413232677
ACH-000491,-0.3595924346685536
ACH-000495,-0.4395917457931674
ACH-000496,-0.44345802256942496
ACH-000499,-0.4928132081916029
ACH-000500,-0.4613507014764454
ACH-000502,-0.3267222312119166
ACH-000503,-0.3609926919359194
ACH-000505,0.014162436245579516
ACH-000507,-0.5204540382850189
ACH-000510,-0.2960503606502005
ACH-000511,-0.2947639778425399
ACH-000512,-0.4537384854719756
ACH-000516,-0.5093055147063518
ACH-000517,-0.1884012763681701
ACH-000518,-0.4165804004119316
ACH-000520,-0.37904625814744536
ACH-000521,-0.7129734370776655
ACH-000522,-0.1949884395303345
ACH-000524,-0.40362549334112974
ACH-000527,-0.777190170743525
ACH-000528,-0.3859186245433287
ACH-000537,-0.3314990254302354
ACH-000541,-0.2996541438681989
ACH-000542,-0.2325369828142782
ACH-000544,-0.5238242208424289
ACH-000545,-0.22143130312519746
ACH-000547,-0.4822495714472903
ACH-000548,-0.4069832824262504
ACH-000549,-0.5920384366957667
ACH-000550,-0.4227800733172338
ACH-000552,-0.5420810892920528
ACH-000556,-0.37478868152030975
ACH-000557,-0.3689455715356217
ACH-000569,-0.39348854723337895
ACH-000570,-0.2195701415504913
ACH-000571,-0.2378080239963906
ACH-000573,-0.1983180693944711
ACH-000576,-0.4414298117625316
ACH-000579,-0.8721292822423059
ACH-000580,-0.4287843884570162
ACH-000584,-0.1317246509209201
ACH-000585,-0.334576757005433
ACH-000588,-0.5157673102681584
ACH-000589,-0.39043056266567533
ACH-000591,-0.4476404453289041
ACH-000593,-0.5576769730631839
ACH-000600,-0.3044992099979431
ACH-000601,-0.34070414988954745
ACH-000605,-0.4526210656379997
ACH-000606,-0.3006377734784112
ACH-000608,-0.3723532659880596
ACH-000614,-0.7876022296320709
ACH-000616,-0.18909698122720034
ACH-000618,-0.15962465148419616
ACH-000619,-0.4068895975950748
ACH-000620,-0.7161439567478468
ACH-000621,-0.20825057511251494
ACH-000622,-0.4941607694140349
ACH-000623,-0.5290305260774802
ACH-000624,-0.22404685027977092
ACH-000627,-0.3430033298259716
ACH-000630,0.01288960937499903
ACH-000631,-0.30422950523180176
ACH-000632,-0.3740284995910357
ACH-000633,-0.5417888259746528
ACH-000637,-0.3871402453586301
ACH-000638,-0.3644970660704271
ACH-000646,-0.8539853662640089
ACH-000647,-0.4089471414018308
ACH-000648,-0.4161276971541952
ACH-000649,-0.4424617191981333
ACH-000651,-0.4224311215593196
ACH-000652,-0.37750256568236695
ACH-000653,-0.5423788740760115
ACH-000657,-0.4279195406785729
ACH-000658,-0.4866798317908582
ACH-000661,-0.3842097409756781
ACH-000662,-0.2891808270502725
ACH-000663,-0.23647499353476326
ACH-000665,-0.26441896014048505
ACH-000671,-0.6700469321582686
ACH-000672,-0.4445254054333553
ACH-000673,-0.29028181031112993
ACH-000676,-0.2746287172742156
ACH-000677,-0.455170060372391
ACH-000681,-0.1305635022189649
ACH-000683,-0.5219202722242082
ACH-000684,-0.4638009688841345
ACH-000688,-0.3993449236008925
ACH-000693,-0.2132331839946169
ACH-000694,-0.3909221277440956
ACH-000695,-0.28057488809672665
ACH-000696,-0.2696864566630839
ACH-000697,-0.6331412654381122
ACH-000699,-0.3173314321833981
ACH-000701,-0.4229983357447241
ACH-000706,-0.2945791907790221
ACH-000711,-0.3543311763451971
ACH-000713,-0.22877409929533346
ACH-000714,-0.2259866066475584
ACH-000718,-0.4389039388063465
ACH-000720,-0.7355623780380415
ACH-000721,-0.27573255672586583
ACH-000724,-0.4230662110783695
ACH-000725,-0.6082361403702914
ACH-000732,-0.6029783852946613
ACH-000734,-0.28797784620682604
ACH-000735,-0.7502966667508125
ACH-000736,-0.3686089682300221
ACH-000738,-0.302038199150224
ACH-000746,-0.6344186302878309
ACH-000747,-0.3829781519751961
ACH-000748,-0.2913061138481737
ACH-000753,0.032274872650844964
ACH-000756,-0.378653254295352
ACH-000757,-0.2527481055139172
ACH-000758,-0.3881143897640381
ACH-000760,-0.40065819327743774
ACH-000762,-0.1916012675028501
ACH-000763,-0.5440219187828994
ACH-000764,-0.032944912020454305
ACH-000765,-0.3675283166756108
ACH-000766,-0.2126096253718313
ACH-000767,-0.13003496496768693
ACH-000768,-0.3900448144593301
ACH-000769,-0.33065305482752466
ACH-000770,-0.3165636082284476
ACH-000771,-0.4701011243795555
ACH-000773,0.027014251539244784
ACH-000776,-0.3659864477346333
ACH-000777,-0.3397108815663089
ACH-000778,-0.3633299676059152
ACH-000781,-0.2910834670713465
ACH-000782,-0.31688097432623485
ACH-000783,-0.3974442284329931
ACH-000784,-0.37626481917358057
ACH-000785,-0.4187652823697069
ACH-000787,-0.3369187787180883
ACH-000788,-0.4322354572358443
ACH-000791,-0.22886990286115336
ACH-000792,-0.10017086628798534
ACH-000794,-0.2402808619105906
ACH-000796,-0.5272814066966465
ACH-000798,0.17476460469256366
ACH-000799,-0.5189669215250337
ACH-000800,-0.10418392569243357
ACH-000802,-0.3954878176769897
ACH-000804,-0.4650989837859245
ACH-000805,-0.6423405543137918
ACH-000809,-0.3848245309648974
ACH-000810,-0.3580784432713068
ACH-000811,-0.2501245155688883
ACH-000817,-0.4842944226794076
ACH-000819,-0.4447062276030184
ACH-000820,-0.4081190787891718
ACH-000821,-0.5633744977915532
ACH-000822,-0.4329099362747506
ACH-000823,-0.3500236519181852
ACH-000824,-0.2780323122971763
ACH-000827,-0.4148526231739666
ACH-000829,-0.3563882066565015
ACH-000831,-0.11346344144302635
ACH-000832,-0.2532145284634849
ACH-000833,-0.4509853495659736
ACH-000834,-0.4364205505025455
ACH-000835,-0.27547489173167833
ACH-000836,-0.12415716045584245
ACH-000837,-0.576783358809087
ACH-000838,-0.1002964489445473
ACH-000839,-0.18980529434677126
ACH-000840,-0.4339522774256295
ACH-000841,0.05600399865422634
ACH-000843,-0.3860181440506146
ACH-000846,-0.2491260241929116
ACH-000847,-0.4569881793404217
ACH-000848,-0.4499633808470481
ACH-000849,-0.3595646755366189
ACH-000851,-0.6357755347233007
ACH-000855,-0.4158218889293741
ACH-000856,-0.5103942499821533
ACH-000858,-0.41558510647446256
ACH-000859,-0.4510971546475292
ACH-000861,-0.3366607006861021
ACH-000862,-0.3970257302447137
ACH-000865,-0.2527990229335491
ACH-000866,-0.4766496563615453
ACH-000867,-0.34481073509294863
ACH-000869,-0.4058788485494999
ACH-000872,-0.22925899853234644
ACH-000873,-0.2034302868916627
ACH-000876,-0.40307530240055744
ACH-000878,-0.13896575955457785
ACH-000880,-0.496599610674386
ACH-000881,-0.2508395975658044
ACH-000882,-0.5398958195181288
ACH-000884,-0.6351465531790539
ACH-000885,-0.4718061404843084
ACH-000887,-0.3260749301370792
ACH-000889,-0.14739510069007045
ACH-000896,-0.18121356812801315
ACH-000898,-0.5245872687949577
ACH-000900,-0.3698480979638599
ACH-000901,-0.3319099350387623
ACH-000905,-0.4286473830150688
ACH-000906,-0.10287813826176816
ACH-000907,-0.17226874040942525
ACH-000910,-0.20077237182610205
ACH-000911,-0.2536333334075946
ACH-000912,-0.27161589522365803
ACH-000913,-0.2885870455817041
ACH-000915,-0.4838066381125562
ACH-000916,-0.0021448460506368642
ACH-000917,-0.3919556676675311
ACH-000920,0.07137932413840514
ACH-000921,-0.30558434270557466
ACH-000924,-0.2406777733991285
ACH-000926,-0.35872754100081816
ACH-000928,-0.3635186511354877
ACH-000929,-0.28347451898509674
ACH-000932,-0.6397780356407066
ACH-000935,-0.021504728876406413
ACH-000936,-0.4540262314058111
ACH-000937,-0.4195907433412988
ACH-000938,-0.4962848935598178
ACH-000939,-0.4025657437458393
ACH-000941,-0.4028437831864281
ACH-000943,-0.2892801732577299
ACH-000946,-0.4006321099398648
ACH-000947,-0.31533870362842553
ACH-000948,-0.411817810118404
ACH-000950,-0.523523782551592
ACH-000953,-0.6076926311941275
ACH-000954,-0.5676364848943759
ACH-000957,-0.02662392299740999
ACH-000958,-0.3517459319554485
ACH-000960,-0.32331497171587137
ACH-000963,-0.2136844461733976
ACH-000968,-0.4735057298625318
ACH-000969,-0.42156223523634456
ACH-000972,-0.6997792936655691
ACH-000973,-0.2542085203094589
ACH-000974,-0.27346382563440863
ACH-000978,-0.20867542123354205
ACH-000984,-0.4948279270262565
ACH-000986,-0.2457162006533665
ACH-000988,-0.4745290793603744
ACH-000993,-0.6687499928106709
ACH-000994,-0.3701834601607658
ACH-000996,-0.43658386050303977
ACH-001001,-0.3183562553679434
ACH-001020,-0.468203659839263
ACH-001028,-0.367589654181672
ACH-001031,-0.5762904946884779
ACH-001038,-0.40029680938690415
ACH-001048,-0.3005510905078999
ACH-001050,-0.3578978066293493
ACH-001053,-0.3856632302492447
ACH-001054,-0.000692911141490162
ACH-001061,-0.5005400542940434
ACH-001067,-0.2137838019987208
ACH-001075,-0.5550535254765696
ACH-001096,-0.4117798699202062
ACH-001111,-0.013169490004758585
ACH-001119,-0.1543418402295747
ACH-001128,-0.21562208720957665
ACH-001134,-0.21033247176397488
ACH-001151,-0.29026669769702784
ACH-001163,-0.5839867641166698
ACH-001164,-0.3003666136895808
ACH-001183,-0.25338114516332993
ACH-001192,-0.09016627419688047
ACH-001193,-0.09996016001111817
ACH-001196,-0.24997361301037924
ACH-001197,-0.2542471949497901
ACH-001205,-0.4556129711017825
ACH-001211,-0.3548433368629021
ACH-001212,-0.6669185278618345
ACH-001228,-0.24811620367259185
ACH-001232,-0.1685390369857664
ACH-001239,-0.6857423491488198
ACH-001270,-0.4598886615550546
ACH-001274,-0.10801548621540398
ACH-001275,0.2363639176666568
ACH-001277,-0.34493443774798405
ACH-001278,-0.7168317543804629
ACH-001280,-0.4253052879490706
ACH-001283,-0.15946163458194798
ACH-001289,-0.3927502406413916
ACH-001300,-0.4152694945227021
ACH-001301,-0.3724149344028903
ACH-001302,-0.4366685099529798
ACH-001306,-0.26474756445164344
ACH-001318,-0.3654343849192041
ACH-001322,-0.3805069146582377
ACH-001328,-0.5730572921639591
ACH-001332,-0.4048902590201543
ACH-001336,-0.4981305400207177
ACH-001346,-0.2349811189475044
ACH-001353,-0.3610735242645152
ACH-001354,-0.275399168725054
ACH-001367,-0.2258031424521695
ACH-001368,-0.35108204068130283
ACH-001374,-0.3988011328706132
ACH-001377,-0.6067106511970966
ACH-001380,-0.35268658016529203
ACH-001391,-0.5978253497397488
ACH-001408,-0.5532427205787377
ACH-001430,-0.4929729705061708
ACH-001431,-0.5492844675321713
ACH-001450,-0.5525343735995318
ACH-001496,-0.4153132813612326
ACH-001500,-0.6777541631223075
ACH-001523,-0.3753019863393932
ACH-001532,-0.6978358382779356
ACH-001550,-0.3675041302347765
ACH-001552,-0.4652138643674106
ACH-001554,-0.4174476362423624
ACH-001654,-0.4041266460259234
ACH-001735,-0.4721825449429402
ACH-001736,-0.5789751841916695
ACH-001737,-0.055476443630041186
ACH-001740,-0.5274139277952201
ACH-001745,-0.4941091006028855
ACH-001765,-0.2990840095640274
