,RIC1 (57589)
ACH-000585,-0.4691766869924141
ACH-000588,-0.5611809247921268
ACH-000589,-1.065748096237242
ACH-000591,-0.9800539546772606
ACH-000593,-0.7881631671077793
ACH-000600,-0.5913653938461618
ACH-000601,-0.2842618846314968
ACH-000605,-0.36006760572215674
ACH-000606,-0.3980128614864817
ACH-000608,-0.9755082472038816
ACH-000614,-0.5233005776222622
ACH-000616,-0.4141337553276341
ACH-000618,-1.1207660727531643
ACH-000619,-1.1035497972957569
ACH-000620,-0.03224929065058451
ACH-000621,-0.4229174574270945
ACH-000622,-0.8462600545776959
ACH-000623,-0.5401428381541733
ACH-000624,-0.09248674448490472
ACH-000627,-0.5204728278917939
ACH-000630,-0.8269529226833925
ACH-000631,-0.6660406605428523
ACH-000632,-0.7972863070550356
ACH-000633,-0.7149327579937815
ACH-000637,-1.1576929829262073
ACH-000638,-0.7697783564639891
ACH-000646,-1.1422270347467154
ACH-000647,-0.7375188217071721
ACH-000648,-1.0625421172112406
ACH-000649,-0.8742811078864817
ACH-000651,-0.2946653735322905
ACH-000652,-0.3768645398537983
ACH-000653,-0.7129223242483947
ACH-000657,-0.22482796755208725
ACH-000658,-0.7729481609039115
ACH-000661,-0.3751883578821534
ACH-000662,-1.123013584104811
ACH-000663,-0.3009269246057188
ACH-000665,-0.7559218308518721
ACH-000671,-0.7129211312884156
ACH-000672,-0.6575786388176988
ACH-000673,-1.1408057646572054
ACH-000676,-0.4197493959476662
ACH-000677,-0.3128538438059135
ACH-000681,-0.46713477282456206
ACH-000683,0.0753820199126193
ACH-000684,-0.6864156481666358
ACH-000688,-0.3885160264908421
ACH-000693,-0.2696085435199362
ACH-000694,-1.1932023299490286
ACH-000695,-0.5829838493232296
ACH-000696,-0.14894362065544506
ACH-000697,-0.8998356653110589
ACH-000699,-0.6718669621426067
ACH-000701,-0.3204301216714241
ACH-000706,-0.2705158784940201
ACH-000711,-1.0513464726723771
ACH-000713,-0.5989925918020813
ACH-000714,-0.8993798680053969
ACH-000718,-1.1956878996084983
ACH-000720,-0.7512250367509771
ACH-000721,-0.32769273787957404
ACH-000724,-0.3902341822014166
ACH-000725,-0.341110539540252
ACH-000732,-0.8857350940462543
ACH-000734,-0.4833156588917089
ACH-000735,-0.6533536727303636
ACH-000736,-0.9891490153029328
ACH-000738,-0.5423191763433699
ACH-000746,-0.2622384381143413
ACH-000747,-0.6571271429190523
ACH-000748,-0.2583051579258133
ACH-000753,-0.7348828952955377
ACH-000756,-0.3949451926565897
ACH-000757,-0.5425427242903929
ACH-000758,-1.1437145972557308
ACH-000760,-0.9054078844595012
ACH-000762,-0.739210835474427
ACH-000763,-0.7731978830504683
ACH-000764,-0.6368582176715557
ACH-000765,-0.3022008092023297
ACH-000766,-0.9287488228136952
ACH-000767,-0.14598179546066228
ACH-000768,-0.8702580919031369
ACH-000769,-0.4138934882220572
ACH-000770,-0.13235265332371948
ACH-000771,-0.5409893040600914
ACH-000773,-0.6498073430702658
ACH-000776,-0.053232981298328486
ACH-000777,-0.25702805853895205
ACH-000778,-0.990064090313168
ACH-000781,-0.7378153472802249
ACH-000782,-0.7649860214236899
ACH-000783,-0.271008350590041
ACH-000784,-0.6149618315897679
ACH-000785,-0.7145662271551223
ACH-000787,-0.6812339204912913
ACH-000788,-0.11235417368166874
ACH-000791,-0.36314622160516
ACH-000792,-0.8699733523506256
ACH-000794,-0.9723530909203448
ACH-000796,-1.0484956437446
ACH-000798,-0.5728404994408569
ACH-000799,-0.4488400357538929
ACH-000800,0.20863791915009705
ACH-000802,-1.1392023624121066
ACH-000804,-0.038781185180135465
ACH-000805,-0.16034566460478314
ACH-000809,-1.1170046282382982
ACH-000810,-0.017517404619318055
ACH-000811,-0.4903380224045797
ACH-000817,-0.5682471823316041
ACH-000819,-0.9107268547082241
ACH-000820,-0.8201168054759537
ACH-000821,-0.5580701467927086
ACH-000822,-0.21825209287534936
ACH-000823,-0.8449777306292412
ACH-000824,-0.9791997036579471
ACH-000827,-0.3877969771645945
ACH-000829,-0.8816435604503586
ACH-000831,-0.2304948837746063
ACH-000832,-0.8056103173162771
ACH-000833,-0.8424218119685217
ACH-000834,-0.7522279001456679
ACH-000835,-0.3097226322111092
ACH-000836,-0.8032079328932191
ACH-000837,-0.8101507380320848
ACH-000838,-1.2363026501909957
ACH-000839,-0.8937094005878453
ACH-000840,-0.9355518150247388
ACH-000841,-0.6171736015357386
ACH-000843,-0.4714846186804069
ACH-000846,-0.3404693140038562
ACH-000847,-0.8351637478118642
ACH-000848,-0.21943753737543376
ACH-000849,-0.9865400457279548
ACH-000851,-0.7208054341234639
ACH-000855,-0.7615447676613589
ACH-000856,-0.3677165293611812
ACH-000858,-0.8458697733076307
ACH-000859,-0.968448788383541
ACH-000861,-0.30304970808286874
ACH-000862,-0.43270014603260293
ACH-000865,-0.22171895790678176
ACH-000866,-0.26929129621872955
ACH-000867,-1.3215065880162544
ACH-000869,-1.207108699591617
ACH-000872,-0.5908777427227963
ACH-000873,-0.24164488886507596
ACH-000876,-0.7690786827608885
ACH-000878,-0.5485521890202989
ACH-000880,-0.3529675857931108
ACH-000881,-0.7911013118987928
ACH-000882,-0.3347834169914859
ACH-000884,-0.14500212694916936
ACH-000885,-0.0853372637626333
ACH-000887,-1.1078276473109605
ACH-000889,-0.3412150979976689
ACH-000896,-0.8873640615994043
ACH-000898,-1.16747205549077
ACH-000900,-0.1654050489348535
ACH-000901,-0.3031510078953773
ACH-000905,-0.7427475033929485
ACH-000906,-0.1698714943871443
ACH-000907,-0.5284794291539813
ACH-000910,-0.8484692887046288
ACH-000911,-0.5480085450183289
ACH-000912,-0.3508765531887507
ACH-000913,-0.3355469039374521
ACH-000915,-0.6658638216986315
ACH-000916,-0.6822377156923073
ACH-000917,-0.9052195860509648
ACH-000920,-0.742627373205753
ACH-000921,-0.4035313744651783
ACH-000924,-0.2507119221532623
ACH-000926,-0.290298552215463
ACH-000928,-0.4719307602870815
ACH-000929,-0.9077410642879644
ACH-000932,-0.2421408478439959
ACH-000935,-0.2099006300514728
ACH-000936,-0.42022126599033
ACH-000937,-0.23249612277265735
ACH-000938,-0.2814522487446728
ACH-000939,-0.16805105843344975
ACH-000941,-1.402121713638106
ACH-000943,-0.15865742790886353
ACH-000946,-0.3196075891204381
ACH-000947,-0.10162983779404987
ACH-000948,-0.35350245850132384
ACH-000950,-0.7130303978738668
ACH-000953,-0.022443242047624285
ACH-000954,-0.2666114349855437
ACH-000957,-1.0024065081806202
ACH-000958,-0.4996058895606413
ACH-000960,-0.8909940915507816
ACH-000963,-0.6240836096660443
ACH-000968,-0.7124022646980532
ACH-000969,-0.4147338058664628
ACH-000972,-0.5713210534682011
ACH-000973,-0.2372321207115506
ACH-000974,-0.6348388552521566
ACH-000978,-0.3138445363594689
ACH-000984,-0.4423492053771501
ACH-000986,-0.9005927269076288
ACH-000988,-0.9213126838336596
ACH-000993,-0.5584398906160882
ACH-000994,-0.2272039534526435
ACH-000996,-0.9143867014438604
ACH-001001,-0.8518537477617217
ACH-001020,-0.8100975563001425
ACH-001028,-0.997793233411269
ACH-001031,-0.1324792512207457
ACH-001038,-0.2548712371276948
ACH-001048,-0.7833895764657802
ACH-001050,-0.6150512469782481
ACH-001053,-1.007104214445933
ACH-001054,-1.1278156883226924
ACH-001061,-0.8479089506108639
ACH-001067,-0.6589616263434597
ACH-001075,-0.7999103924224598
ACH-001096,-0.7515692636335105
ACH-001111,-0.9082138407648226
ACH-001119,-0.9751367388600294
ACH-001128,-0.8303573115404382
ACH-001134,-0.4949704254917813
ACH-001151,-0.9610946238550556
ACH-001163,-0.2209671966243165
ACH-001164,-0.8790168472642123
ACH-001183,-0.23489155296946465
ACH-001192,-0.24485755104723966
ACH-001193,-1.1266751447310617
ACH-001196,-0.35997107899845154
ACH-001197,-0.8181165404072085
ACH-001205,-0.6849651956417354
ACH-001211,-0.3807819798882514
ACH-001212,-0.7506974473324838
ACH-001228,-0.2486952869229524
ACH-001232,-0.3973853534622392
ACH-001239,-0.41013546193761297
ACH-001270,-0.36573881993440666
ACH-001274,-0.9520573417080108
ACH-001275,-0.4577946102071369
ACH-001277,-0.25803304415848344
ACH-001278,-0.5145613620168292
ACH-001280,-0.4230590758687643
ACH-001283,-0.5845186248333583
ACH-001289,-0.12985614067965576
ACH-001300,-0.7891553390353386
ACH-001301,-0.5856802876089958
ACH-001302,-0.2985256131330646
ACH-001306,-0.7274733440583254
ACH-001318,-0.2612725702510436
ACH-001322,-0.7750278674725982
ACH-001328,-0.8627517218139863
ACH-001332,-0.6678894531166492
ACH-001336,-0.3979344478191234
ACH-001346,-0.8188574298571891
ACH-001353,-0.8723718843129853
ACH-001354,-0.24916638962657356
ACH-001367,-0.19655219142985095
ACH-001368,-0.4730570404164872
ACH-001374,0.01374606809419632
ACH-001377,-0.07735783283763527
ACH-001380,-0.7440143739064331
ACH-001391,-0.3136761785795814
ACH-001408,-0.7653006843416499
ACH-001430,-0.4418388188493661
ACH-001431,-0.1526900878008515
ACH-001450,-0.9666546152865204
ACH-001496,-0.3033703024256019
ACH-001500,-0.5430733738222121
ACH-001523,-0.8292997045283292
ACH-001532,-0.1920055826371951
ACH-001550,-0.8311372196735011
ACH-001552,-0.11665765659652935
ACH-001554,-0.3828172802303901
ACH-001654,-0.15484254942474793
ACH-001735,-0.279577166647052
ACH-001736,-0.7343048589506791
ACH-001737,-0.8460039793557296
ACH-001740,-0.3699961243220207
ACH-001745,-0.2745349156218605
ACH-001765,-0.5419696584747168
