,PMS2 (5395)
ACH-000753,-0.15146121231751716
ACH-000756,0.240500749465612
ACH-000757,-0.015580882764715956
ACH-000758,0.07170124652364224
ACH-000760,0.07347449782663693
ACH-000762,0.08685775513479857
ACH-000763,-0.0603174046935356
ACH-000764,-0.18448766574876949
ACH-000765,-0.09741484505114502
ACH-000766,-0.22061719741660987
ACH-000767,0.11359225572914808
ACH-000768,-0.13594412158831642
ACH-000769,0.0486768066650566
ACH-000770,-0.01423777734383886
ACH-000771,0.07064776629876995
ACH-000773,-0.07036539576648693
ACH-000776,-0.2052391525862874
ACH-000777,-0.032995092672024974
ACH-000778,-0.019674259676901118
ACH-000781,0.035909175959219546
ACH-000782,0.1813913739471041
ACH-000783,-0.07642920512751931
ACH-000784,0.04999861042682839
ACH-000785,0.021845638100093302
ACH-000787,-0.2253693342416891
ACH-000788,-0.0662667291053802
ACH-000791,-0.06297767004646695
ACH-000792,0.0663627470139413
ACH-000794,-0.095437310758664
ACH-000796,-0.1660431913701742
ACH-000798,-0.5181291584607041
ACH-000799,-0.14806178309488094
ACH-000800,0.0060466402370065436
ACH-000802,0.039937305586228634
ACH-000804,-0.009083185587107651
ACH-000805,0.05697050155405279
ACH-000809,-0.2214267567549701
ACH-000810,-0.3176375994269177
ACH-000811,-0.2468754316785632
ACH-000817,-0.1526262339417189
ACH-000819,0.021999255182715918
ACH-000820,-0.21698480233907674
ACH-000821,-0.07629826508543591
ACH-000822,0.0644732680353293
ACH-000823,-0.17821268322664904
ACH-000824,-0.09730950807403176
ACH-000827,-0.13616843575856058
ACH-000829,0.1009057124878471
ACH-000831,-0.12866996449337573
ACH-000832,-0.08809953907442764
ACH-000833,-0.3549648096235474
ACH-000834,-0.0020644780863059856
ACH-000835,-0.03115904450324261
ACH-000836,-0.1649149844286961
ACH-000837,-0.14683316540213498
ACH-000838,0.002199950186001845
ACH-000839,-0.04048406203644758
ACH-000840,-0.03175629057326085
ACH-000841,-0.0996466588650354
ACH-000843,0.14053633727173698
ACH-000846,0.11919353130156793
ACH-000847,0.02080458414585461
ACH-000848,-0.03797641637807978
ACH-000849,-0.10799659973852917
ACH-000851,0.01757520282679104
ACH-000855,-0.12221743288750625
ACH-000856,-0.04117052847918466
ACH-000858,-0.01529391171989013
ACH-000859,-0.04757560785329633
ACH-000861,0.07669378962738517
ACH-000862,-0.14253182050557547
ACH-000865,-0.044565629170233635
ACH-000866,-0.06230526797059485
ACH-000867,-0.021021768160716083
ACH-000869,0.08000803143985986
ACH-000872,0.1489199671105084
ACH-000873,0.09404465500166677
ACH-000876,0.09732745140592776
ACH-000878,-0.23339264728650197
ACH-000880,-0.052341185496060885
ACH-000881,-0.12063418696014355
ACH-000882,-0.06803007306326725
ACH-000884,-0.06797757457461401
ACH-000885,-0.01870820927641426
ACH-000887,0.0130053234256864
ACH-000889,-0.1205969337855638
ACH-000896,-0.031451864118787524
ACH-000898,-0.06478243745979947
ACH-000900,-0.036583031690190254
ACH-000901,-0.019918586472528216
ACH-000905,-0.08677363008957807
ACH-000906,-0.07359482422589539
ACH-000907,0.11382779386986648
ACH-000910,-0.011740653199806423
ACH-000911,-0.12766680590996513
ACH-000912,-0.004017407152196831
ACH-000913,-0.23447999519786525
ACH-000915,5.543573312970876e-05
ACH-000916,0.20813816293928644
ACH-000917,0.060247257377348415
ACH-000920,0.07419305589088973
ACH-000921,-0.16469503370681274
ACH-000924,-0.11133823689103364
ACH-000926,-0.12887332077772493
ACH-000928,0.08897652130952324
ACH-000929,-0.004451074599687242
ACH-000932,-0.12903621863686912
ACH-000935,-0.1938319721015595
ACH-000936,0.08009965832683327
ACH-000937,-0.060366175807828486
ACH-000938,0.11640109459384908
ACH-000939,0.011905685975489074
ACH-000941,0.04111076562546477
ACH-000943,-0.02059610799110549
ACH-000946,-0.021081825900498515
ACH-000947,-0.06434372532285501
ACH-000948,0.06971447346754768
ACH-000950,0.13039093961228046
ACH-000953,0.052060907975608466
ACH-000954,-0.09494096317896096
ACH-000957,-0.05135144414625262
ACH-000958,-0.06561304905950427
ACH-000960,0.05689423069382296
ACH-000963,-0.04247522546781171
ACH-000968,-0.03096888036488884
ACH-000969,0.20737285724177715
ACH-000972,0.0950468703046045
ACH-000973,-0.13427490086723942
ACH-000974,-0.05402781877649168
ACH-000978,0.1156992343555198
ACH-000984,-0.005549620999072573
ACH-000986,-0.07915220102964504
ACH-000988,0.0736063150684285
ACH-000993,-0.1842804947653987
ACH-000994,-0.05390656647165702
ACH-000996,-0.05406758160062375
ACH-001001,-0.13540001809254168
ACH-001020,0.02514003753033801
ACH-001028,0.02570734913467777
ACH-001031,-0.01141779433645482
ACH-001038,0.13925849742159546
ACH-001048,-0.002168403635860446
ACH-001050,0.007639953509749645
ACH-001053,0.019184073190041263
ACH-001054,0.02257976705472913
ACH-001061,-0.11160957902430592
ACH-001067,-0.03197953254490347
ACH-001075,-0.09339980733072722
ACH-001096,-0.10110015621485856
ACH-001111,-0.06688796622398482
ACH-001119,-0.11645911262345884
ACH-001128,-0.5968846930661751
ACH-001134,0.023367532554091724
ACH-001151,-0.10217068874964944
ACH-001163,-0.2111050370422388
ACH-001164,-0.05765029187196704
ACH-001183,-0.12670209152618986
ACH-001192,-0.059305017562928865
ACH-001193,0.030018146904992025
ACH-001196,-0.2321232871103349
ACH-001197,-0.15467597825392745
ACH-001205,0.0883957763815862
ACH-001211,-0.14331035267553774
ACH-001212,-0.17997445781478538
ACH-001228,-0.16949921436229753
ACH-001232,-0.1102670120653386
ACH-001239,-0.1170902128373109
ACH-001270,-0.09038551711320457
ACH-001274,-0.08576627568360512
ACH-001275,-0.2293381658933655
ACH-001277,0.2021697868196196
ACH-001278,0.04597462823060617
ACH-001280,-0.07611886728624684
ACH-001283,0.06836049679459094
ACH-001289,0.07203612703884088
ACH-001300,-0.057465384865796276
ACH-001301,-0.036355688054454084
ACH-001302,-0.07631778704571192
ACH-001306,-0.2516438109340039
ACH-001318,0.033023059584338765
ACH-001322,0.14541886061364698
ACH-001328,-0.08424047666092853
ACH-001332,-0.06510227517135901
ACH-001336,-0.16471236010144685
ACH-001346,0.004664222641673431
ACH-001353,-0.14296303333944851
ACH-001354,-0.21694078960689406
ACH-001367,0.12156246433820678
ACH-001368,-0.10881973982294993
ACH-001374,0.1311694893723646
ACH-001377,0.012160124650727286
ACH-001380,-0.06987446257272102
ACH-001391,0.11140564934456024
ACH-001408,-0.2299075881943856
ACH-001430,-0.04101809855108398
ACH-001431,-0.06577724548837036
ACH-001450,-0.08559838136351637
ACH-001496,0.09990824611145588
ACH-001500,-0.007232008260884147
ACH-001523,-0.06356058853430245
ACH-001532,-0.02118145346352385
ACH-001550,0.037459679392957634
ACH-001552,0.011011471285762648
ACH-001554,-0.08650781535869054
ACH-001654,-0.06291954297029516
ACH-001735,-0.033333372300889466
ACH-001736,-0.023555100187711
ACH-001737,0.2739223621750914
ACH-001740,-0.14587324020125106
ACH-001745,-0.1255769052248663
ACH-001765,-0.13552591493983626
