,MRI1 (84245)
ACH-000510,-0.13957960791188934
ACH-000511,0.049071010828681504
ACH-000512,-0.1374490385126196
ACH-000516,-0.12430201443676164
ACH-000517,-0.21245571526102008
ACH-000518,-0.01970081748850477
ACH-000520,-0.314186699361679
ACH-000521,-0.09555792419390703
ACH-000522,-0.18233895319422916
ACH-000524,-0.17205735357949672
ACH-000527,-0.089225130507267
ACH-000528,-0.10762841490040134
ACH-000537,-0.15389715618847455
ACH-000541,0.23692328891167766
ACH-000542,-0.025825513830209455
ACH-000544,0.0006501480639649149
ACH-000545,-0.01719902880587301
ACH-000547,-0.1063334527331598
ACH-000548,-0.03472368127348913
ACH-000549,-0.06858054410684869
ACH-000550,-0.12461485200795493
ACH-000552,-0.17235022928260327
ACH-000556,-0.1328146586447021
ACH-000557,-0.21402376654659894
ACH-000569,-0.13596044010156186
ACH-000570,-0.0340690521863675
ACH-000571,-0.14517203095598855
ACH-000573,-0.081466233131694
ACH-000576,-0.25383365895196475
ACH-000579,-0.3010778256084452
ACH-000580,-0.0069445373539379004
ACH-000584,-0.12059703595604584
ACH-000585,-0.16299448513651973
ACH-000588,-0.14793259126345348
ACH-000589,-0.20212255461148207
ACH-000591,-0.26291973356725584
ACH-000593,-0.07685337872262253
ACH-000600,-0.19432630321804206
ACH-000601,-0.13336348883657098
ACH-000605,-0.22455218297158344
ACH-000606,-0.2771990650482064
ACH-000608,-0.22289470276383735
ACH-000614,0.07445022341179931
ACH-000616,-0.0440849789989461
ACH-000618,-0.16716758736949244
ACH-000619,-0.13510365446146524
ACH-000620,-0.16936462544828504
ACH-000621,-0.08498807455759796
ACH-000622,-0.018849128171042163
ACH-000623,-0.2107496781228318
ACH-000624,-0.15807617877775149
ACH-000627,-0.1946807958763472
ACH-000630,-0.08959728324926848
ACH-000631,-0.20713238912960316
ACH-000632,-0.14665605957517003
ACH-000633,-0.157741512823073
ACH-000637,-0.2513933989391033
ACH-000638,-0.22898743132918115
ACH-000646,-0.06540714400555117
ACH-000647,-0.08765823720767765
ACH-000648,-0.024521204540578708
ACH-000649,-0.20316949755891267
ACH-000651,-0.030622112450833607
ACH-000652,-0.13220212985352325
ACH-000653,-0.059273442407524475
ACH-000657,-0.07256474444358499
ACH-000658,-0.19726142503574312
ACH-000661,-0.18549261413000448
ACH-000662,-0.17491514558259438
ACH-000663,-0.10520923166149716
ACH-000665,-0.2668741581342747
ACH-000671,-0.12226737116567728
ACH-000672,0.0029180891496545696
ACH-000673,-0.16787554962742218
ACH-000676,-0.16420490881088112
ACH-000677,-0.09177027218471312
ACH-000681,-0.0627251839431968
ACH-000683,-0.1774971048972102
ACH-000684,-0.02741805386524548
ACH-000688,-0.09586326280902127
ACH-000693,-0.09158700810451344
ACH-000694,-0.03854580069910341
ACH-000695,-0.11873621937410075
ACH-000696,-0.20942394238753514
ACH-000697,-0.12652442635509578
ACH-000699,-0.21029572697786547
ACH-000701,-0.09899423678546433
ACH-000706,-0.16235264560661544
ACH-000711,-0.1128883973931108
ACH-000713,-0.3383413948673885
ACH-000714,-0.04456238422698553
ACH-000718,-0.09286937138265522
ACH-000720,-0.21834226045630964
ACH-000721,-0.21919864054428784
ACH-000724,-0.06841651800004027
ACH-000725,-0.0996963013405806
ACH-000732,-0.06517700553346144
ACH-000734,-0.2058578304014161
ACH-000735,-0.099220393271977
ACH-000736,-0.0613627828593849
ACH-000738,-0.02368975179817226
ACH-000746,-0.1459602368231949
ACH-000747,-0.17950744368468008
ACH-000748,-0.23876923023645466
ACH-000753,0.00914492978841832
ACH-000756,-0.09739415916178784
ACH-000757,0.01665405887252148
ACH-000758,-0.12181219187480916
ACH-000760,-0.07547018112583126
ACH-000762,-0.06262033446624359
ACH-000763,-0.2025861448293258
ACH-000764,-0.2411402698450125
ACH-000765,-0.1857992377304647
ACH-000766,-0.1311743171624496
ACH-000767,-0.021741791470661936
ACH-000768,-0.2323495746333777
ACH-000769,-0.141860524730701
ACH-000770,-0.06770927571354819
ACH-000771,-0.16346377060045544
ACH-000773,-0.13556852720618626
ACH-000776,-0.28813235691346184
ACH-000777,-0.0941088865533692
ACH-000778,-0.31762466565269226
ACH-000781,-0.09611808193200963
ACH-000782,0.0008371437749335368
ACH-000783,-0.19209305969517235
ACH-000784,-0.1024015321451078
ACH-000785,-0.21461764044688567
ACH-000787,-0.09252744239644778
ACH-000788,-0.1912223430597844
ACH-000791,-0.03260430053737378
ACH-000792,-0.16924938546304916
ACH-000794,-0.2119007380416584
ACH-000796,-0.10649966795659803
ACH-000798,-0.032829721867869636
ACH-000799,-0.3101479043193222
ACH-000800,-0.13689696326242148
ACH-000802,-0.19079352438528585
ACH-000804,-0.2677976351248692
ACH-000805,-0.09168125492061556
ACH-000809,-0.1426329098886662
ACH-000810,-0.14048182898713113
ACH-000811,-0.1379242427959064
ACH-000817,-0.26756412652842543
ACH-000819,-0.15501889357083065
ACH-000820,-0.3895464144517805
ACH-000821,-0.2978606342669253
ACH-000822,-0.09029381653305668
ACH-000823,-0.09547854234104602
ACH-000824,-0.10325381256667686
ACH-000827,-0.031007142949315943
ACH-000829,0.0538997987836392
ACH-000831,-0.0720261816839886
ACH-000832,-0.20696582198482816
ACH-000833,-0.3147316312472469
ACH-000834,-0.16858197705055256
ACH-000835,-0.14349564452073474
ACH-000836,-0.2420290110445708
ACH-000837,-0.21020085395242807
ACH-000838,0.0882200557132909
ACH-000839,-0.02724198158470311
ACH-000840,-0.03312532642374408
ACH-000841,-0.1272152279954285
ACH-000843,-0.3170258646186889
ACH-000846,-0.15195388693481585
ACH-000847,-0.07765978186272893
ACH-000848,-0.15560075155403028
ACH-000849,-0.11366379833742785
ACH-000851,-0.21530375142338376
ACH-000855,-0.15563106018826114
ACH-000856,-0.12837377397885538
ACH-000858,-0.020582142256470627
ACH-000859,-0.10286114439055744
ACH-000861,-0.2304196167970733
ACH-000862,0.0920436073041882
ACH-000865,-0.19417071563494628
ACH-000866,0.010626391688331885
ACH-000867,-0.07088374801947225
ACH-000869,-0.13063504460891026
ACH-000872,-0.10789029724174903
ACH-000873,-0.3200762532664859
ACH-000876,-0.04562498888915464
ACH-000878,-0.22863462763817224
ACH-000880,0.004659932098149335
ACH-000881,-0.2407188171593354
ACH-000882,-0.020466424628105738
ACH-000884,-0.01491056292799777
ACH-000885,-0.12119362619323105
ACH-000887,-0.13857127936581154
ACH-000889,-0.10309432764817662
ACH-000896,-0.1844833722803976
ACH-000898,-0.20275215383442824
ACH-000900,-0.14070701920245754
ACH-000901,-0.1113720611428241
ACH-000905,-0.019206799294271798
ACH-000906,-0.11297608975792905
ACH-000907,-0.04702952432739378
ACH-000910,-0.11114947847671844
ACH-000911,-0.15856345113008247
ACH-000912,-0.2424732917196055
ACH-000913,-0.1099381100681602
ACH-000915,-0.1240533145340767
ACH-000916,-0.3355739046289297
ACH-000917,-0.27287475521893023
ACH-000920,0.04340192885827825
ACH-000921,-0.0634581441015901
ACH-000924,-0.1010003183740872
ACH-000926,-0.08430701387494118
ACH-000928,-0.1558741641624602
ACH-000929,-0.027865347120464283
ACH-000932,-0.09871612962895744
ACH-000935,-0.13419392543845854
ACH-000936,-0.1240722206548173
ACH-000937,-0.12920191751830662
ACH-000938,-0.16285166319180358
ACH-000939,-0.16696436260464642
ACH-000941,-0.19950692074802234
ACH-000943,-0.09535138535676613
ACH-000946,-0.08002552980209668
ACH-000947,-0.006980287370637532
ACH-000948,-0.155970931945607
ACH-000950,0.028193186622104675
ACH-000953,-0.247301068023779
ACH-000954,-0.3176911409224538
ACH-000957,-0.03213830880036197
ACH-000958,-0.13926625960113673
ACH-000960,-0.09826461281290227
ACH-000963,-0.017071380930949495
ACH-000968,0.049449734379640974
ACH-000969,-0.2503361800016343
ACH-000972,0.18454179030322834
ACH-000973,-0.17274386792234142
ACH-000974,-0.18478414019337885
ACH-000978,-0.09341893496473257
ACH-000984,-0.09521914773720512
ACH-000986,-0.12279933531982302
ACH-000988,-0.05796829659784492
ACH-000993,0.12399740805035085
ACH-000994,-0.19064503441109448
ACH-000996,-0.1037029388581992
ACH-001001,-0.1148527308224196
ACH-001020,0.010050008477591356
ACH-001028,-0.2502123385730585
ACH-001031,-0.15025661009192812
ACH-001038,-0.14235770668072056
ACH-001048,-0.09464925572164913
ACH-001050,-0.2369386763867055
ACH-001053,-0.1259906676872902
ACH-001054,-0.05368032626519805
ACH-001061,0.003813172406198594
ACH-001067,-0.15376774822216732
ACH-001075,-0.12120925599811355
ACH-001096,-0.08451912663455162
ACH-001111,-0.38328474136948204
ACH-001119,-0.15291036900634994
ACH-001128,-0.4647921090074404
ACH-001134,-0.08343562267522711
ACH-001151,-0.11918129046521245
ACH-001163,-0.05884040888258225
ACH-001164,-0.014551326601530487
ACH-001183,-0.061546702519161424
ACH-001192,-0.1078851407021922
ACH-001193,0.009086161853934856
ACH-001196,-0.001150248315207202
ACH-001197,-0.0990432629976142
ACH-001205,-0.19341707524198415
ACH-001211,-0.1116935638445814
ACH-001212,-0.19611591712582346
ACH-001228,-0.21356719434374155
ACH-001232,-0.1926412554001111
ACH-001239,-0.060796788118345525
ACH-001270,-0.17725786643128988
ACH-001274,-0.08454591330301836
ACH-001275,-0.008713736420748297
ACH-001277,-0.1753938195080283
ACH-001278,-0.19585783021787773
ACH-001280,0.026942399534239974
ACH-001283,-0.08827353866986852
ACH-001289,-0.30078963380424106
ACH-001300,-0.02902407401875006
ACH-001301,-0.21133426785532852
ACH-001302,-0.1107097412662895
ACH-001306,-0.3098123169324289
ACH-001318,-0.15114162313486826
ACH-001322,-0.31310293088596736
ACH-001328,-0.09063193169051773
ACH-001332,-0.07442982223640635
ACH-001336,-0.05024576812391935
ACH-001346,-0.15230423732931328
ACH-001353,-0.13184138016524682
ACH-001354,-0.04404027580357652
ACH-001367,-0.2235547195979486
ACH-001368,-0.10116262415511816
ACH-001374,-0.0610566435248535
ACH-001377,-0.18114250887781305
ACH-001380,-0.12598585478735366
ACH-001391,-0.1481581642336912
ACH-001408,-0.015536159830439931
ACH-001430,-0.15463922428289684
ACH-001431,-0.15205845865918405
ACH-001450,-0.21069822907888447
ACH-001496,-0.13953229675490197
ACH-001500,-0.1030887444622862
ACH-001523,-0.1263890979845543
ACH-001532,-0.05863200459496719
ACH-001550,-0.021047563584946992
ACH-001552,-0.1733788630694971
ACH-001554,-0.18008028041476126
ACH-001654,-0.2484622871116795
ACH-001735,-0.13673967294595585
ACH-001736,-0.10770081546591556
ACH-001737,-0.20050009334725227
ACH-001740,-0.3670079658082856
ACH-001745,-0.16418207338970275
ACH-001765,-0.13844421965067538
