,PCIF1 (63935)
ACH-000758,-0.2380317209652773
ACH-000760,-0.287980280869672
ACH-000762,-0.19501496735931773
ACH-000763,-0.24891146420262664
ACH-000764,-0.026239683239682416
ACH-000765,-0.03721387446538338
ACH-000766,-0.20567122151463968
ACH-000767,-0.0320397702970167
ACH-000768,-0.37512441467786106
ACH-000769,-0.3684518660010557
ACH-000770,-0.08260441681424233
ACH-000771,-0.4118690892738371
ACH-000773,0.07847531732240523
ACH-000776,-0.1358211566692522
ACH-000777,-0.2177437433678001
ACH-000778,-0.08648683979851904
ACH-000781,-0.032672686815832686
ACH-000782,-0.19244143618476625
ACH-000783,-0.13687654110568218
ACH-000784,-0.05393928325383373
ACH-000785,0.03554079136427528
ACH-000787,-0.2985386822443509
ACH-000788,-0.18470958600446194
ACH-000791,-0.13187878430066804
ACH-000792,-0.049182230100035744
ACH-000794,-0.04925923354790735
ACH-000796,-0.191708699618384
ACH-000798,-0.19158097894775428
ACH-000799,-0.2537337594312624
ACH-000800,-0.1540101527069716
ACH-000802,-0.05195170494702235
ACH-000804,-0.24247697830286216
ACH-000805,-0.09661605251736664
ACH-000809,-0.25863476312754197
ACH-000810,-0.14778608773569704
ACH-000811,-0.21006179094058372
ACH-000817,-0.06815065499265324
ACH-000819,-0.10724837877740832
ACH-000820,-0.08495430534828331
ACH-000821,-0.3842779271102929
ACH-000822,-0.3127150339718374
ACH-000823,-0.1700565791744622
ACH-000824,-0.07477083823249686
ACH-000827,-0.2059005356805155
ACH-000829,-0.11452961558302645
ACH-000831,-0.21005730118053573
ACH-000832,-0.3023696859037384
ACH-000833,-0.2029374753186481
ACH-000834,-0.3139108841910189
ACH-000835,-0.13417838016749242
ACH-000836,-0.303162364463187
ACH-000837,-0.2449655906983469
ACH-000838,-0.12174262824617008
ACH-000839,-0.2239458848400552
ACH-000840,-0.4159512521842259
ACH-000841,-0.25296265291686965
ACH-000843,-0.051714573747382364
ACH-000846,-0.18879444967790832
ACH-000847,-0.12850945364734465
ACH-000848,0.056417433025217324
ACH-000849,-0.05022320002241349
ACH-000851,-0.37605106207079336
ACH-000855,-0.12926837752630466
ACH-000856,-0.14861653388483428
ACH-000858,-0.3111717039779531
ACH-000859,-0.13454430269593054
ACH-000861,-0.14301721652212346
ACH-000862,-0.17752268463503984
ACH-000865,0.05080889994811899
ACH-000866,-0.14314798094195072
ACH-000867,-0.18393412331966316
ACH-000869,-0.05886312324698562
ACH-000872,-0.2098768242342473
ACH-000873,-0.14046036025810027
ACH-000876,-0.24594477434088016
ACH-000878,-0.05927595110551893
ACH-000880,0.06885122548904311
ACH-000881,0.0019491000492554886
ACH-000882,-0.2745881765169812
ACH-000884,-0.09615490037912737
ACH-000885,-0.13673823455601186
ACH-000887,-0.1387477332037612
ACH-000889,0.01983170010570924
ACH-000896,-0.056853538688817186
ACH-000898,-0.05500273044866627
ACH-000900,-0.06425417204912144
ACH-000901,-0.2372741414796438
ACH-000905,-0.21150183244543053
ACH-000906,-0.29992815625878744
ACH-000907,-0.22054577349065774
ACH-000910,-0.04903488781550901
ACH-000911,-0.26768944165559144
ACH-000912,-0.1316863460793837
ACH-000913,-0.3082054423071233
ACH-000915,-0.15433752421692648
ACH-000916,-0.2587726357875221
ACH-000917,-0.1903915855591692
ACH-000920,-0.3431816261162975
ACH-000921,-0.20310409625175968
ACH-000924,-0.0943409820898148
ACH-000926,-0.1070980659221762
ACH-000928,-0.15146316243477445
ACH-000929,0.015915764970772118
ACH-000932,-0.0524101429530538
ACH-000935,-0.052093025297443835
ACH-000936,-0.2848683623947125
ACH-000937,-0.2078857764483591
ACH-000938,-0.1777508863868192
ACH-000939,-0.13937298332277392
ACH-000941,-0.0679873861594386
ACH-000943,-0.13644527873651652
ACH-000946,-0.08116049798285127
ACH-000947,-0.22904812758926146
ACH-000948,-0.053568434626345134
ACH-000950,0.13347522032736278
ACH-000953,-0.10215988228102622
ACH-000954,-0.5141184584592736
ACH-000957,0.010410431387183377
ACH-000958,-0.10499538855495648
ACH-000960,-0.16013591010623776
ACH-000963,-0.3131666133134305
ACH-000968,0.07051946848434291
ACH-000969,-0.6234474451586709
ACH-000972,0.06531748120335601
ACH-000973,-0.12636966298785746
ACH-000974,-0.10179943753948356
ACH-000978,0.16406362101041494
ACH-000984,-0.018600874491475725
ACH-000986,-0.10991751229293308
ACH-000988,-0.3606794925025639
ACH-000993,-0.13687373760354848
ACH-000994,-0.2874398629242238
ACH-000996,-0.3022992134098749
ACH-001001,-0.07517448683207359
ACH-001020,0.003206261105711591
ACH-001028,-0.2465071779333614
ACH-001031,0.005561776203914784
ACH-001038,-0.2807253726605883
ACH-001048,-0.28069251041715515
ACH-001050,-0.07897632534560789
ACH-001053,-0.1613193284412491
ACH-001054,-0.043532473644814336
ACH-001061,-0.2797248889097439
ACH-001067,-0.07412996472308749
ACH-001075,-0.1568144334855643
ACH-001096,-0.2621473783400013
ACH-001111,-0.3403822272647524
ACH-001119,-0.20060032969376104
ACH-001128,0.052827814519456014
ACH-001134,-0.3563835028790731
ACH-001151,-0.14025866290814246
ACH-001163,-0.15428702414826714
ACH-001164,-0.23159045211007576
ACH-001183,-0.1926098759841759
ACH-001192,-0.08127293528484968
ACH-001193,0.040758006496954435
ACH-001196,-0.18208377995217376
ACH-001197,-0.03746199350860637
ACH-001205,-0.10880662855879614
ACH-001211,-0.22417896577288987
ACH-001212,-0.32225688702009553
ACH-001228,-0.09950212111926733
ACH-001232,-0.16231760114847096
ACH-001239,-0.282848568439784
ACH-001270,0.09065870805514337
ACH-001274,-0.15319673366316525
ACH-001275,-0.06406108932283955
ACH-001277,-0.15498534415256562
ACH-001278,0.019858925206376308
ACH-001280,-0.03735667808008057
ACH-001283,-0.20488815005818445
ACH-001289,-0.3462398179193745
ACH-001300,-0.07327677506152318
ACH-001301,-0.046376946478428986
ACH-001302,0.1997501837131208
ACH-001306,-0.3086336741136303
ACH-001318,0.12223885956734125
ACH-001322,-0.3684621252218549
ACH-001328,-0.10365334879655816
ACH-001332,-0.1906931060778232
ACH-001336,-0.12301436932737835
ACH-001346,-0.20845963640588186
ACH-001353,-0.20681597631574725
ACH-001354,0.07057048204355851
ACH-001367,0.10931717954070044
ACH-001368,-0.1432069352773729
ACH-001374,0.4637341370933258
ACH-001377,-0.024244232527936404
ACH-001380,-0.08026819528446577
ACH-001391,-0.2382103947261378
ACH-001408,-0.06601919392520403
ACH-001430,-0.2481533733222997
ACH-001431,-0.10452245405342496
ACH-001450,-0.06530995351869426
ACH-001496,-0.27130619124868466
ACH-001500,-0.4825944525858469
ACH-001523,0.03968018728172585
ACH-001532,-0.024623202931062252
ACH-001550,-0.2056061155721796
ACH-001552,-0.14780914620537908
ACH-001554,-0.03366641221269544
ACH-001654,-0.2339827596321476
ACH-001735,0.05775181277508853
ACH-001736,0.05981856918313495
ACH-001737,-0.24825749883199846
ACH-001740,-0.2169648097872406
ACH-001745,-0.2537792925095421
ACH-001765,-0.17435894140582073
