,PRKACG (5568)
ACH-000913,-0.14224940830921648
ACH-000915,-0.1636016880316135
ACH-000916,0.05656950653248865
ACH-000917,-0.2581938530401302
ACH-000920,-0.7542909831290516
ACH-000921,-0.10371468144805687
ACH-000924,-0.1977819229076436
ACH-000926,-0.050033080497928616
ACH-000928,-0.4383057902358724
ACH-000929,-0.11375714126155205
ACH-000932,-0.23931688433119636
ACH-000935,-0.1276017310874705
ACH-000936,-0.2271911818963277
ACH-000937,-0.16087373866692806
ACH-000938,-0.08056477348598336
ACH-000939,-0.18233336467372252
ACH-000941,-0.2748503300000702
ACH-000943,-0.1640813369853077
ACH-000946,-0.22928137702344406
ACH-000947,-0.28190990721643344
ACH-000948,-0.14813582246381987
ACH-000950,-0.06498203450415138
ACH-000953,-0.14334961737701699
ACH-000954,-0.2792121332871615
ACH-000957,-0.2340559449311833
ACH-000958,-0.1679610020826709
ACH-000960,0.016813422527597436
ACH-000963,-0.22441193625708147
ACH-000968,-0.0765604398595065
ACH-000969,-0.223564848576825
ACH-000972,-0.19818545877828775
ACH-000973,-0.17331509827219724
ACH-000974,-0.06934445974648706
ACH-000978,-0.10597076954212964
ACH-000984,-0.2812569225564845
ACH-000986,-0.3169727872632295
ACH-000988,-0.190792921013332
ACH-000993,-0.2204981727720361
ACH-000994,-0.13114929661073768
ACH-000996,-0.13930206199623815
ACH-001001,-0.18400427609841435
ACH-001020,-0.018542551365788827
ACH-001028,-0.16593916228984734
ACH-001031,-0.11190701305164777
ACH-001038,-0.2865509483989447
ACH-001048,-0.20319825056744795
ACH-001050,-0.16221388258158645
ACH-001053,-0.10796678612427024
ACH-001054,-0.3042148256442168
ACH-001061,-0.19458074116937507
ACH-001067,-0.11676826039471777
ACH-001075,-0.0027662620904109927
ACH-001096,-0.2464696427335894
ACH-001111,-0.1944650767594167
ACH-001119,-0.08170831426924402
ACH-001128,-0.32809776855311235
ACH-001134,-0.206791333370322
ACH-001151,-0.2853780668111752
ACH-001163,-0.21879074112780025
ACH-001164,-0.2824555529090184
ACH-001183,-0.03521159230584964
ACH-001192,-0.052948724560317316
ACH-001193,-0.09144549311071762
ACH-001196,-0.0981191351236152
ACH-001197,-0.3212187956487922
ACH-001205,-0.04756913374376084
ACH-001211,-0.13753740320069152
ACH-001212,-0.2711010964201461
ACH-001228,-0.2520182917611855
ACH-001232,-0.11833427596718488
ACH-001239,-0.1169397436844983
ACH-001270,-0.1373471564590862
ACH-001274,-0.11337202189485998
ACH-001275,-0.19168828732862614
ACH-001277,-0.050745188563627766
ACH-001278,-0.0003630255239768773
ACH-001280,-0.24117719766516446
ACH-001283,-0.15000833987917184
ACH-001289,-0.3000406031243134
ACH-001300,-0.1764221075358303
ACH-001301,-0.04632258603867223
ACH-001302,-0.053173789522577834
ACH-001306,-0.06495045384186612
ACH-001318,-0.17334154767861626
ACH-001322,-0.1597630461933771
ACH-001328,-0.21017989254626487
ACH-001332,-0.2445250706588993
ACH-001336,-0.2638406771966625
ACH-001346,-0.2404426941844944
ACH-001353,-0.10916755800982324
ACH-001354,-0.2140675699190144
ACH-001367,-0.2775314016291179
ACH-001368,-0.18940556508049525
ACH-001374,-0.2969923778481029
ACH-001377,-0.1213491766967759
ACH-001380,-0.31700439190005186
ACH-001391,-0.14853979777964788
ACH-001408,-0.3122661970445751
ACH-001430,-0.09704102095812367
ACH-001431,-0.0819319989008724
ACH-001450,-0.2395162457700307
ACH-001496,-0.2348690784613505
ACH-001500,-0.21491996836524774
ACH-001523,-0.19828298741358508
ACH-001532,-0.2385693388842553
ACH-001550,-0.15119660249787448
ACH-001552,-0.14471954753500446
ACH-001554,-0.2030747131919226
ACH-001654,-0.09225869177350177
ACH-001735,-0.14082401591976249
ACH-001736,-0.1872295221812781
ACH-001737,-0.26008608093131524
ACH-001740,-0.1499136636787344
ACH-001745,-0.14862103565210522
ACH-001765,-0.23215199483826035
