,HARBI1 (283254)
ACH-000460,0.007412629748227156
ACH-000461,-0.1918794732871231
ACH-000463,-0.12832114444928433
ACH-000464,-0.17537694501028406
ACH-000466,-0.25369978935925475
ACH-000467,0.10923067910451392
ACH-000468,-0.14768297354527404
ACH-000469,-0.2711881148197813
ACH-000470,-0.10928424267068
ACH-000471,-0.088940292929534
ACH-000472,-0.20281197555723646
ACH-000473,-0.0138819806086413
ACH-000475,-0.15779810711592548
ACH-000476,-0.20844099430248653
ACH-000477,-0.20748345974413934
ACH-000479,-0.21641292902715306
ACH-000480,-0.08596176366423257
ACH-000481,-0.17716910190534296
ACH-000483,-0.0512688073074709
ACH-000484,-0.08104895389735575
ACH-000485,-0.1533855132736653
ACH-000486,-0.2220925928775581
ACH-000487,-0.18027853010595926
ACH-000488,-0.12073645062187682
ACH-000490,-0.2407870294184549
ACH-000491,-0.20688676470624184
ACH-000495,-0.27626440417634
ACH-000496,-0.2759143972303621
ACH-000499,-0.406537286540526
ACH-000500,-0.2610444124896707
ACH-000502,-0.12844618007472805
ACH-000503,-0.19878764500609528
ACH-000505,-0.3235286098498648
ACH-000507,0.06265576530961288
ACH-000510,-0.1805857639857003
ACH-000511,-0.07559990592427564
ACH-000512,-0.11615339785650206
ACH-000516,-0.21622529981579006
ACH-000517,-0.19346068827423046
ACH-000518,-0.250408596692806
ACH-000520,-0.1496944399848668
ACH-000521,-0.051299037434334095
ACH-000522,-0.17691037985076385
ACH-000524,-0.13180374721513755
ACH-000527,-0.05476190407504143
ACH-000528,-0.018921910567677492
ACH-000537,-0.10745186208839873
ACH-000541,-0.17045985709455405
ACH-000542,-0.12669598795934686
ACH-000544,-0.0953189582642061
ACH-000545,-0.1260507363334413
ACH-000547,-0.26439143012109106
ACH-000548,-0.0363298280964444
ACH-000549,-0.10002689573359808
ACH-000550,-0.05460262671712713
ACH-000552,-0.10966875465804908
ACH-000556,-0.13842656171229156
ACH-000557,-0.0762952294938998
ACH-000569,-0.09573517263000292
ACH-000570,-0.245011289660004
ACH-000571,-0.08128758980982975
ACH-000573,-0.12987529346446586
ACH-000576,-0.13211214940899246
ACH-000579,-0.2338718673472709
ACH-000580,-0.05589331493657078
ACH-000584,-0.17201494038270246
ACH-000585,-0.17536518967513326
ACH-000588,-0.07035563338399271
ACH-000589,-0.10561585723527628
ACH-000591,-0.2089319649033523
ACH-000593,-0.1292315354991394
ACH-000600,-0.2641984701823443
ACH-000601,-0.07805082477779374
ACH-000605,-0.12096530817437945
ACH-000606,-0.0637633759931889
ACH-000608,-0.18567635467747776
ACH-000614,-0.1880903288137828
ACH-000616,-0.09412472479170213
ACH-000618,-0.14247907045763392
ACH-000619,-0.2527077476582588
ACH-000620,0.01068470090573167
ACH-000621,-0.12483401884769305
ACH-000622,-0.22865633528655854
ACH-000623,-0.203295893962999
ACH-000624,-0.1620021141429324
ACH-000627,-0.024484057611609933
ACH-000630,-0.03255607749070584
ACH-000631,-0.05629975760913058
ACH-000632,-0.106817148292537
ACH-000633,-0.10836200171902806
ACH-000637,-0.1525640485113528
ACH-000638,-0.2056428303899838
ACH-000646,-0.002584938671196689
ACH-000647,-0.06061082865410621
ACH-000648,-0.08760863686622226
ACH-000649,-0.09734696036447232
ACH-000651,-0.15821134730683106
ACH-000652,-0.08838265880946193
ACH-000653,-0.06025673074325201
ACH-000657,-0.1989212860554884
ACH-000658,-0.08969992680025889
ACH-000661,0.043188781624522436
ACH-000662,-0.21838392985380675
ACH-000663,-0.07703115975013873
ACH-000665,-0.32088679466599285
ACH-000671,-0.17119077647426004
ACH-000672,0.11955434150753153
ACH-000673,-0.2194417538322296
ACH-000676,-0.017710448145444542
ACH-000677,-0.09461603633393023
ACH-000681,-0.11500036786889492
ACH-000683,-0.17220292297860024
ACH-000684,0.04437286290117769
ACH-000688,-0.24218995020423326
ACH-000693,-0.24651702819607701
ACH-000694,-0.11385635898607716
ACH-000695,-0.23439451730443264
ACH-000696,-0.16786843859281034
ACH-000697,-0.30207111481989224
ACH-000699,-0.1645201773725661
ACH-000701,-0.1584249842199998
ACH-000706,-0.0807568659564218
ACH-000711,-0.2671308422536651
ACH-000713,-0.2683545339644567
ACH-000714,-0.2559202446407017
ACH-000718,-0.038616886044473706
ACH-000720,-0.2480552605544508
ACH-000721,-0.12042873549368142
ACH-000724,-0.10448883367614606
ACH-000725,-0.15362384114804997
ACH-000732,-0.24467405319387886
ACH-000734,-0.14017095296487478
ACH-000735,-0.23809148907610836
ACH-000736,-0.19079084813185224
ACH-000738,-0.16941191047311327
ACH-000746,-0.007951380841679628
ACH-000747,-0.14482454895244526
ACH-000748,-0.13607814665174775
ACH-000753,-0.14909376807077007
ACH-000756,-0.13895916794930324
ACH-000757,-0.39807481991094656
ACH-000758,-0.1800309842943163
ACH-000760,-0.21081812301599745
ACH-000762,-0.2305205455060809
ACH-000763,-0.11523368434039699
ACH-000764,0.05720369296512146
ACH-000765,-0.17011045480586862
ACH-000766,-0.05090099978040598
ACH-000767,0.02089608359838712
ACH-000768,-0.1534736172036959
ACH-000769,-0.06626448336674573
ACH-000770,-0.22853290982407495
ACH-000771,-0.1680165057602701
ACH-000773,-0.22175486124945998
ACH-000776,0.011654798250206051
ACH-000777,-0.16012119756445406
ACH-000778,-0.10700166737285602
ACH-000781,-0.21487533640449846
ACH-000782,-0.15248106590345634
ACH-000783,-0.1372992694744625
ACH-000784,-0.20098234635731524
ACH-000785,-0.08254724355662292
ACH-000787,-0.15804346848040132
ACH-000788,-0.1089160774208934
ACH-000791,-0.2691343244153458
ACH-000792,-0.2134689519215619
ACH-000794,-0.011525357340080795
ACH-000796,-0.09943490642078964
ACH-000798,-0.10975082281744568
ACH-000799,-0.0009028816122710793
ACH-000800,-0.01142707643469094
ACH-000802,-0.11199070462062977
ACH-000804,0.027376049503135914
ACH-000805,0.029362389558380164
ACH-000809,-0.07010036924296985
ACH-000810,-0.012771630724469631
ACH-000811,-0.08275122271936347
ACH-000817,-0.18530623615607264
ACH-000819,-0.3365493474633389
ACH-000820,0.07822123914362683
ACH-000821,-0.3227294018106061
ACH-000822,-0.058589011104002525
ACH-000823,-0.2345797679513654
ACH-000824,-0.2112480870335867
ACH-000827,-0.19177082253863054
ACH-000829,-0.159964595424285
ACH-000831,-0.2027972882443186
ACH-000832,-0.2087247308294748
ACH-000833,-0.015663233053040692
ACH-000834,-0.1357999593879295
ACH-000835,-0.1339549866722299
ACH-000836,-0.21964984973251397
ACH-000837,-0.2594745056043757
ACH-000838,-0.14291138689746358
ACH-000839,-0.14157489933101844
ACH-000840,-0.07778716604475254
ACH-000841,-0.24476713854411744
ACH-000843,-0.32320978661423355
ACH-000846,-0.32579896182941825
ACH-000847,-0.11873368282651985
ACH-000848,-0.12918450411735358
ACH-000849,-0.15402025532389022
ACH-000851,-0.055739687529172674
ACH-000855,-0.14517844104841468
ACH-000856,-0.0403212814598743
ACH-000858,-0.07270025292028702
ACH-000859,-0.12792679882299604
ACH-000861,-0.08147370363680984
ACH-000862,-0.12003591668472105
ACH-000865,-0.1508882369819209
ACH-000866,-0.16901233074583918
ACH-000867,-0.1809882729945304
ACH-000869,-0.17981180648502562
ACH-000872,-0.14601666719506873
ACH-000873,0.0002557811199665658
ACH-000876,-0.11243248422055087
ACH-000878,-0.2724344880535591
ACH-000880,-0.028238960255608
ACH-000881,-0.11381375924881215
ACH-000882,-0.1329509752756574
ACH-000884,-0.10634707487732972
ACH-000885,-0.13935958175715046
ACH-000887,-0.06750468707120985
ACH-000889,-0.03724548393645685
ACH-000896,-0.21654869481634684
ACH-000898,-0.1239925634002726
ACH-000900,-0.21007452652718453
ACH-000901,-0.14650878531808914
ACH-000905,-0.07488497350661158
ACH-000906,-0.1224242696019406
ACH-000907,-0.024191951208472944
ACH-000910,-0.16574301931154894
ACH-000911,-0.1144426690148366
ACH-000912,-0.07262222285896436
ACH-000913,-0.02481926909463411
ACH-000915,-0.17898348752956553
ACH-000916,-1.1195832698030963
ACH-000917,-0.2391989162386885
ACH-000920,-0.05206674469031167
ACH-000921,-0.1475345166427122
ACH-000924,-0.07548308147671005
ACH-000926,0.004975730299467053
ACH-000928,-0.1095702282919348
ACH-000929,-0.07989958405835157
ACH-000932,-0.09048344599188393
ACH-000935,0.014846218105763738
ACH-000936,-0.3014649885414669
ACH-000937,-0.1314075515580396
ACH-000938,-0.2090634310940332
ACH-000939,-0.1808796243818964
ACH-000941,-0.1616049507666926
ACH-000943,-0.14558941874866665
ACH-000946,-0.21262598143287165
ACH-000947,-0.16689460003583964
ACH-000948,-0.15143667828128746
ACH-000950,-0.07149331346652707
ACH-000953,-0.1667000098935645
ACH-000954,-0.05230081753303674
ACH-000957,-0.14893285953889698
ACH-000958,-0.18203340790127487
ACH-000960,-0.17009761986449976
ACH-000963,-0.10431538496456612
ACH-000968,0.05181017470606628
ACH-000969,-0.2191666145999821
ACH-000972,0.19200139811788172
ACH-000973,-0.10718167969799386
ACH-000974,-0.10259322907783447
ACH-000978,-0.1249781642102451
ACH-000984,0.0007778167125864098
ACH-000986,0.0008090464029508081
ACH-000988,-0.18856538817753124
ACH-000993,-0.1553689186183386
ACH-000994,-0.0027696370619723193
ACH-000996,0.040072954158278634
ACH-001001,-0.11088499491619842
ACH-001020,-0.004876769288790968
ACH-001028,-0.1611754049615869
ACH-001031,0.060116545151971415
ACH-001038,-0.0017880722835549915
ACH-001048,-0.29444508463736857
ACH-001050,-0.1559081049686804
ACH-001053,-0.09575431422781704
ACH-001054,0.038815371844912135
ACH-001061,-0.17138303675696487
ACH-001067,-0.15421129735629205
ACH-001075,-0.11850123481218895
ACH-001096,-0.2335934623954266
ACH-001111,-0.3015749674352305
ACH-001119,-0.09850137880583353
ACH-001128,-0.07614821816691499
ACH-001134,-0.2086384812557262
ACH-001151,-0.2706973046612384
ACH-001163,-0.0077109731336806875
ACH-001164,0.026456334706047645
ACH-001183,-0.12904637827909354
ACH-001192,0.028172257531026774
ACH-001193,-0.2834746100946446
ACH-001196,-0.22626879552353665
ACH-001197,-0.27166242408830804
ACH-001205,-0.1667681664798084
ACH-001211,-0.18120781764789287
ACH-001212,-0.1884266703267944
ACH-001228,-0.19251284377319036
ACH-001232,-0.2384299973885149
ACH-001239,-0.05420057011366837
ACH-001270,-0.25472164129501457
ACH-001274,-0.0766431600911205
ACH-001275,-0.03706665753356427
ACH-001277,-0.2492803897582188
ACH-001278,-0.286126432184218
ACH-001280,-0.06443249183240776
ACH-001283,-0.16798352177404266
ACH-001289,-0.08851667184341361
ACH-001300,-0.17936883023948408
ACH-001301,-0.03123380616711805
ACH-001302,-0.4496483117405444
ACH-001306,-0.04879884185703935
ACH-001318,-0.09583073972379316
ACH-001322,-0.15617678514475952
ACH-001328,-0.18434296097184336
ACH-001332,-0.26657124704227325
ACH-001336,-0.14264447371991293
ACH-001346,-0.037280880073413264
ACH-001353,-0.08593602301728627
ACH-001354,-0.0982434873350186
ACH-001367,-0.2428312204256165
ACH-001368,-0.03623573211153951
ACH-001374,-0.13824146196679002
ACH-001377,0.03798883935521586
ACH-001380,0.014520381757683812
ACH-001391,-0.11415295927898893
ACH-001408,-0.15345365016140194
ACH-001430,0.1437236149432821
ACH-001431,-0.3282546178887846
ACH-001450,-0.11755627763622772
ACH-001496,-0.029109360974932313
ACH-001500,0.020812085201932656
ACH-001523,-0.024095705586302585
ACH-001532,-0.017404708245939617
ACH-001550,-0.15832384133423127
ACH-001552,0.04059040016215023
ACH-001554,-0.12625442704887202
ACH-001654,-0.1274859772459437
ACH-001735,-0.10897055918697543
ACH-001736,-0.14796965644584611
ACH-001737,-0.1425468963607145
ACH-001740,-0.2479960706795369
ACH-001745,-0.3364316602058989
ACH-001765,-0.13867145619122226
