,SLC51B (123264)
ACH-000593,-0.16837393125181932
ACH-000600,-0.17622266151473912
ACH-000601,-0.1291893330751543
ACH-000605,-0.08915536835668351
ACH-000606,-0.11369154637430562
ACH-000608,-0.07229872908889655
ACH-000614,-0.0639499638721812
ACH-000616,-0.1628814529282412
ACH-000618,-0.1330346750040384
ACH-000619,-0.15881434310701664
ACH-000620,-0.17264021409626876
ACH-000621,-0.10477110326506762
ACH-000622,-0.1222746570009814
ACH-000623,-0.14772402470662482
ACH-000624,-0.03169587019624786
ACH-000627,-0.11159645196093944
ACH-000630,-0.09322812907237438
ACH-000631,-0.15829969472633587
ACH-000632,-0.15662218941334133
ACH-000633,0.024702734291582016
ACH-000637,-0.04701627628072814
ACH-000638,-0.17475379762566398
ACH-000646,-0.17188717162906114
ACH-000647,-0.07316845046573904
ACH-000648,-0.007897560653129387
ACH-000649,-0.041476133344689706
ACH-000651,-0.2409731065105501
ACH-000652,0.02424102514117278
ACH-000653,-0.1220026864179592
ACH-000657,-0.16867835844441814
ACH-000658,-0.08231758446714553
ACH-000661,-0.06823201585398331
ACH-000662,-0.2846138714117287
ACH-000663,-0.03584149897800515
ACH-000665,-0.11939212698460552
ACH-000671,-0.15703422235706535
ACH-000672,-0.2274467594832353
ACH-000673,-0.062007513339301636
ACH-000676,-0.09045171220772699
ACH-000677,-0.04309449229245347
ACH-000681,-0.16307421748548434
ACH-000683,-0.21286226491752966
ACH-000684,-0.2801627539019659
ACH-000688,-0.18735024946031054
ACH-000693,-0.20958108742346745
ACH-000694,-0.0006869938200560812
ACH-000695,-0.20813738739787002
ACH-000696,-0.15361444972922575
ACH-000697,-0.026787309107766964
ACH-000699,-0.040901262022092544
ACH-000701,-0.001332666439922824
ACH-000706,-0.1465702040282622
ACH-000711,-0.2485341959310217
ACH-000713,-0.11359906873294798
ACH-000714,-0.06442484796658017
ACH-000718,-0.11955606285695065
ACH-000720,-0.08443140374880842
ACH-000721,-0.16307789981784668
ACH-000724,-0.10660407035307942
ACH-000725,-0.15946616128247468
ACH-000732,0.1942765711206539
ACH-000734,-0.08621760004363127
ACH-000735,-0.11584078770501202
ACH-000736,-0.18348674684926428
ACH-000738,-0.1600794862784108
ACH-000746,-0.04965829910009869
ACH-000747,-0.13386310999091372
ACH-000748,-0.05125867807571531
ACH-000753,-0.09353634037546628
ACH-000756,-0.20746139915181985
ACH-000757,-0.18642417182661344
ACH-000758,-0.18232140230337734
ACH-000760,-0.018823986135868772
ACH-000762,-0.11041039391284783
ACH-000763,-0.13887129837054726
ACH-000764,-0.20836599735703346
ACH-000765,-0.1704931780818367
ACH-000766,0.002371945726206648
ACH-000767,-0.08599169737509606
ACH-000768,-0.10400699258440343
ACH-000769,-0.16620492178586188
ACH-000770,-0.03698022711482337
ACH-000771,-0.07751799780704975
ACH-000773,-0.15951502521502006
ACH-000776,-0.04404265860092856
ACH-000777,0.030487627241252518
ACH-000778,-0.07505161548279017
ACH-000781,-0.07710566297119557
ACH-000782,-0.23479338388680476
ACH-000783,-0.05915279184168639
ACH-000784,-0.2352620798992988
ACH-000785,-0.20489190526277304
ACH-000787,-0.21456944295127856
ACH-000788,-0.1660898079359974
ACH-000791,-0.09984403805245652
ACH-000792,-0.053943510472345774
ACH-000794,-0.1578458644596267
ACH-000796,-0.04727368983674966
ACH-000798,-0.20536861730749692
ACH-000799,-0.08094471370969414
ACH-000800,-0.012934884060267762
ACH-000802,-0.1257265120099084
ACH-000804,0.01046793566744098
ACH-000805,-0.0704183816392327
ACH-000809,-0.05530470335555738
ACH-000810,-0.11007548078090447
ACH-000811,-0.11814713733871833
ACH-000817,-0.12779921914762574
ACH-000819,-0.028042697389027732
ACH-000820,0.07477191714711096
ACH-000821,-0.16786228746929804
ACH-000822,-0.12934749299043616
ACH-000823,-0.10541818369249326
ACH-000824,-0.05265181312919633
ACH-000827,-0.04612719898041463
ACH-000829,-0.03678059521264069
ACH-000831,-0.14111892631149414
ACH-000832,-0.08195755338954877
ACH-000833,-0.19195498112555467
ACH-000834,0.016010080458876186
ACH-000835,-0.04886995761706426
ACH-000836,-0.1129926948899645
ACH-000837,-0.026913361251195467
ACH-000838,-0.1954642437126058
ACH-000839,-0.08037779638658657
ACH-000840,0.01613558465290739
ACH-000841,-0.012776298884836244
ACH-000843,0.012540352956214926
ACH-000846,0.12255097876226638
ACH-000847,-0.010935046411241158
ACH-000848,0.0053860129976531545
ACH-000849,-0.05414142247210287
ACH-000851,-0.0347121958900781
ACH-000855,-0.1107854129180634
ACH-000856,-0.16043115994694435
ACH-000858,-0.0881766227026606
ACH-000859,0.07430349858330633
ACH-000861,-0.1170327126779821
ACH-000862,-0.04110088121544527
ACH-000865,-0.17910661086614085
ACH-000866,-0.10599145589154926
ACH-000867,-0.08709752613886816
ACH-000869,-0.21404024097248964
ACH-000872,-0.228903170816698
ACH-000873,-0.16140531842495315
ACH-000876,-0.06725290805722495
ACH-000878,0.10274023648732848
ACH-000880,-0.03216749804623622
ACH-000881,-0.10052272724515453
ACH-000882,-0.06080759942723792
ACH-000884,-0.16157647086017266
ACH-000885,-0.12687262688168935
ACH-000887,-0.14621561103738384
ACH-000889,-0.03919005550418219
ACH-000896,-0.22306956775482106
ACH-000898,-0.1319998566657128
ACH-000900,-0.09879110477263782
ACH-000901,-0.08385525703497766
ACH-000905,-0.1395801957156331
ACH-000906,-0.11337758469566192
ACH-000907,-0.0019156491641220878
ACH-000910,-0.18509236506241689
ACH-000911,-0.05722733073036074
ACH-000912,-0.2262714575408785
ACH-000913,-0.044800342642478334
ACH-000915,-0.21467329732891727
ACH-000916,0.2618411613090991
ACH-000917,-0.057525723973891975
ACH-000920,-0.2589487683439015
ACH-000921,0.05328346790399044
ACH-000924,-0.15222087519721395
ACH-000926,-0.04078163830859136
ACH-000928,-0.14688525212446688
ACH-000929,-0.4383490276518491
ACH-000932,-0.28080887327668863
ACH-000935,-0.1461271587117811
ACH-000936,-0.13718547583687438
ACH-000937,-0.3055325462474743
ACH-000938,-0.11210620229702227
ACH-000939,-0.0829352907956553
ACH-000941,-0.014730717267081302
ACH-000943,-0.1548697166909925
ACH-000946,0.02323641178219328
ACH-000947,-0.16637909181994276
ACH-000948,0.00504356174897296
ACH-000950,-0.14059889463079775
ACH-000953,-0.18583785888168786
ACH-000954,-0.266307931169011
ACH-000957,-0.1180564016801986
ACH-000958,0.055073662462510886
ACH-000960,-0.0461061170103637
ACH-000963,-0.09359099059391647
ACH-000968,-0.312776925500123
ACH-000969,-0.08486781582652594
ACH-000972,-0.25932794008998866
ACH-000973,-0.1231077100017213
ACH-000974,-0.1974810417433472
ACH-000978,0.15662586602477907
ACH-000984,-0.08742626697457535
ACH-000986,-0.1839203224561996
ACH-000988,-0.3445718366805677
ACH-000993,-0.1411724319792731
ACH-000994,-0.1432527874632157
ACH-000996,-0.109096190492872
ACH-001001,-0.17161426484019282
ACH-001020,-0.02111819104584311
ACH-001028,-0.10911114044028554
ACH-001031,-0.1167146400466892
ACH-001038,-0.16937865037312422
ACH-001048,-0.002222984226283144
ACH-001050,-0.20098387544959395
ACH-001053,-0.07807257169738445
ACH-001054,-0.15889645872014735
ACH-001061,-0.010614915770063644
ACH-001067,-0.09709821013725957
ACH-001075,-0.061330794519084124
ACH-001096,-0.19681979234004973
ACH-001111,-0.005809920423630647
ACH-001119,-0.15209169024400693
ACH-001128,-0.13668921105725845
ACH-001134,-0.112764301317634
ACH-001151,-0.16413724926126172
ACH-001163,-0.2310014400178996
ACH-001164,-0.15368020969784038
ACH-001183,-0.07116451125066578
ACH-001192,-0.2005874062691586
ACH-001193,-0.2375353139402333
ACH-001196,-0.12489617539960905
ACH-001197,-0.16700482544757853
ACH-001205,-0.09559472715602776
ACH-001211,-0.09408931521468454
ACH-001212,-0.16495546171592146
ACH-001228,-0.12249474639412394
ACH-001232,-0.03681392633890014
ACH-001239,0.02277533593321879
ACH-001270,-0.013484205612298466
ACH-001274,-0.10199961112277722
ACH-001275,-0.10784588089216138
ACH-001277,-0.07032110013907099
ACH-001278,-0.16258134834510735
ACH-001280,-0.1567563070852623
ACH-001283,-0.16360488960411002
ACH-001289,-0.13982599354067346
ACH-001300,-0.17343518040613826
ACH-001301,-0.116794803697814
ACH-001302,-0.3609304317551507
ACH-001306,-0.09344515516166367
ACH-001318,-0.007020211059322462
ACH-001322,-0.1571961686221965
ACH-001328,-0.060820625722611786
ACH-001332,0.12801994214137585
ACH-001336,-0.1487426686280174
ACH-001346,0.033268843286235236
ACH-001353,-0.07988518189155669
ACH-001354,-0.201004705577952
ACH-001367,-0.3060690248103195
ACH-001368,-0.11505953435458605
ACH-001374,-0.0483263340571433
ACH-001377,0.0545610533424467
ACH-001380,-0.21489065364937415
ACH-001391,-0.027696602518255342
ACH-001408,-0.08526560723797412
ACH-001430,0.0330533909349037
ACH-001431,0.01820105405003245
ACH-001450,-0.02605182785918741
ACH-001496,-0.08951296255044862
ACH-001500,-0.0162622598410474
ACH-001523,-0.06369473393930951
ACH-001532,-0.07804988673733193
ACH-001550,-0.0966618910638416
ACH-001552,-0.2235632981528572
ACH-001554,-0.05464080904527304
ACH-001654,-0.12157595391262355
ACH-001735,0.033623927161798
ACH-001736,-0.043068762592044056
ACH-001737,-0.2048468711590562
ACH-001740,-0.06741126185584886
ACH-001745,-0.14555876461044007
ACH-001765,-0.13218734568551602
