,HMGCR (3156)
ACH-000835,-0.8004713457611382
ACH-000836,-0.9461843318121448
ACH-000837,-0.8117206533714507
ACH-000838,-0.7933809478192054
ACH-000839,-0.25926567864809136
ACH-000840,-0.7206630289094124
ACH-000841,-0.6804123654839864
ACH-000843,-0.8026654153807405
ACH-000846,-0.5397490406891774
ACH-000847,-0.16853883362555913
ACH-000848,-0.7785916400865476
ACH-000849,-0.6430017048783584
ACH-000851,-0.6507091333478727
ACH-000855,-0.9002255299285629
ACH-000856,-0.6658582479546606
ACH-000858,-0.5384232306940843
ACH-000859,-0.4404513365750745
ACH-000861,-0.7900833309511314
ACH-000862,-0.7135441024650215
ACH-000865,-0.4422325391817552
ACH-000866,-0.739989973699073
ACH-000867,-0.6208573458172265
ACH-000869,-0.8828626493177544
ACH-000872,-0.7772865691133476
ACH-000873,-0.573518595857458
ACH-000876,-0.7603786289330158
ACH-000878,-0.4456301124342301
ACH-000880,-0.592264259399332
ACH-000881,-0.6820360130601869
ACH-000882,-0.4995622531756665
ACH-000884,-0.7994103731409458
ACH-000885,-0.7064701814636164
ACH-000887,-0.6295635091095371
ACH-000889,-0.4290656363752172
ACH-000896,-0.924387540611154
ACH-000898,-0.7985009769588377
ACH-000900,-0.5352145813540371
ACH-000901,-0.8208795329431122
ACH-000905,-0.6218852614764969
ACH-000906,-0.8017533756071561
ACH-000907,-0.2880932750858444
ACH-000910,-0.4233179190492694
ACH-000911,-0.8329791703539916
ACH-000912,-0.8487384675920262
ACH-000913,-0.7701284494880346
ACH-000915,-0.6771530547643952
ACH-000916,-0.8316332584589163
ACH-000917,-0.8419465906380491
ACH-000920,-0.4141087395757199
ACH-000921,-0.8921905320542638
ACH-000924,-0.6796817143254235
ACH-000926,-0.6159675836404002
ACH-000928,-0.7268124232127644
ACH-000929,-0.5802880155319632
ACH-000932,-0.8453461461487791
ACH-000935,-0.5909693836766036
ACH-000936,-0.5629516645966376
ACH-000937,-0.5401318134922738
ACH-000938,-0.8093451374046261
ACH-000939,-0.5678607817609267
ACH-000941,-0.6644999417329338
ACH-000943,-0.8128604818116281
ACH-000946,-0.8262611677822235
ACH-000947,-0.6948539148412372
ACH-000948,-0.6749023356978876
ACH-000950,-0.6286161178018155
ACH-000953,-0.5267389874814813
ACH-000954,-0.4876846057274501
ACH-000957,-0.7967340680954941
ACH-000958,-0.5877864209709667
ACH-000960,-0.5856208146579265
ACH-000963,-0.5275671697875636
ACH-000968,-0.5191364702604071
ACH-000969,-0.599739095995644
ACH-000972,-0.5325093835521477
ACH-000973,-0.5995732153267593
ACH-000974,-0.6250321457667636
ACH-000978,-0.7520209902597076
ACH-000984,-0.4759920387790696
ACH-000986,-0.7975314668010925
ACH-000988,-0.8486332181915746
ACH-000993,-0.4750556185022293
ACH-000994,-1.1604080685399492
ACH-000996,-0.6178899301650407
ACH-001001,-0.5426940123276469
ACH-001020,-0.5119784914109795
ACH-001028,-0.6683969636915439
ACH-001031,-0.9646375229882655
ACH-001038,-0.5760215382010536
ACH-001048,-0.6760427043914601
ACH-001050,-0.7012205760456441
ACH-001053,-0.9479857561974154
ACH-001054,-0.5047444964102034
ACH-001061,-0.5419410461007877
ACH-001067,-0.6479656691492699
ACH-001075,-0.7962693137033346
ACH-001096,-0.5555106746076728
ACH-001111,-0.6531577074042756
ACH-001119,-0.5229015304882907
ACH-001128,-0.3529419372123956
ACH-001134,-0.93757058672241
ACH-001151,-0.8327734438616603
ACH-001163,-0.7286742027473934
ACH-001164,-0.6592329153304943
ACH-001183,-0.22930624169900685
ACH-001192,-0.5361851009133544
ACH-001193,-0.4679683748978499
ACH-001196,-0.5574825966182821
ACH-001197,-0.826454081571207
ACH-001205,-0.7311848837869948
ACH-001211,-1.0363935180695063
ACH-001212,-0.5525695063772315
ACH-001228,-0.2835809215251239
ACH-001232,-0.5784856657694037
ACH-001239,-0.6113452934924721
ACH-001270,-0.6318851501445225
ACH-001274,-0.6452806094223302
ACH-001275,-0.5102831768905907
ACH-001277,-0.4159565174901769
ACH-001278,-0.8078484946012171
ACH-001280,-0.5906291070751909
ACH-001283,-0.6432807894026912
ACH-001289,-0.7021307583730267
ACH-001300,-0.6715571496290795
ACH-001301,-0.5573290513428312
ACH-001302,-0.6286648225604533
ACH-001306,-0.6476876300828533
ACH-001318,-0.5285417762020223
ACH-001322,-0.7267731549201832
ACH-001328,-0.5708280783647335
ACH-001332,-0.6597447040201169
ACH-001336,-0.4226808355882301
ACH-001346,-0.5974322477216885
ACH-001353,-0.7685484303366084
ACH-001354,-0.6189769320190269
ACH-001367,-0.8939060795262949
ACH-001368,-0.5938825099868001
ACH-001374,-0.3657239537351331
ACH-001377,-0.7172044619428922
ACH-001380,-0.7908059443656111
ACH-001391,-0.7445883479989808
ACH-001408,-0.943099237623218
ACH-001430,-0.6787651840554192
ACH-001431,-0.5295529965713824
ACH-001450,-0.8000289337417499
ACH-001496,-0.6051528634045575
ACH-001500,-0.5957639008975363
ACH-001523,-0.8461157365881485
ACH-001532,-0.8252056942606295
ACH-001550,-0.7600961719601155
ACH-001552,-0.10030455739277218
ACH-001554,-0.6751993229351605
ACH-001654,-0.6527917705572926
ACH-001735,-0.6826172091341598
ACH-001736,-0.6484888155025195
ACH-001737,-0.8433771121321451
ACH-001740,-0.4019113447184165
ACH-001745,-0.4343725135929324
ACH-001765,-0.33758580932691995
