,HNRNPF (3185)
ACH-000821,0.09172890142885358
ACH-000822,-0.20916660061374376
ACH-000823,-0.4432255069292164
ACH-000824,-0.10201543363836324
ACH-000827,-0.24962317828824554
ACH-000829,-0.1201954342972985
ACH-000831,-0.19676030152245755
ACH-000832,-0.5111422687507589
ACH-000833,-0.2608339721188355
ACH-000834,-0.24054895738410925
ACH-000835,-0.2672961580541207
ACH-000836,-0.2212728852147232
ACH-000837,-0.2961315046706081
ACH-000838,-0.16516411230998074
ACH-000839,-0.5116230047172419
ACH-000840,0.047920434403873294
ACH-000841,-0.023398596473337026
ACH-000843,-0.3256774048357876
ACH-000846,-0.16875601064287052
ACH-000847,-0.21934216214488367
ACH-000848,-0.13665789217414867
ACH-000849,-0.1752802434284165
ACH-000851,-0.4080603710032738
ACH-000855,-0.3852927207376513
ACH-000856,-0.1812976948787556
ACH-000858,-0.4975983518275937
ACH-000859,-0.5690671846507995
ACH-000861,-0.18536658169345965
ACH-000862,0.06451612692128945
ACH-000865,-0.4332421032228054
ACH-000866,-0.2723662385212172
ACH-000867,-0.1483062105089498
ACH-000869,-0.1981474846996844
ACH-000872,-0.03926855656995187
ACH-000873,-0.16738364731819466
ACH-000876,-0.3392734258243824
ACH-000878,-0.29526306193386304
ACH-000880,-0.0069777044230916714
ACH-000881,-0.10192434100112699
ACH-000882,-0.13679402107214067
ACH-000884,-0.1156889539809348
ACH-000885,-0.00030330362141188386
ACH-000887,-0.3121317964810472
ACH-000889,-0.2775420402884485
ACH-000896,-0.15622538509968426
ACH-000898,-0.10726317340472022
ACH-000900,-0.34906286489128485
ACH-000901,-0.2449847089618342
ACH-000905,-0.2309952599554999
ACH-000906,-0.14331551878642848
ACH-000907,-0.1924293702665363
ACH-000910,-0.30710532463732354
ACH-000911,-0.42385144967088345
ACH-000912,-0.27473117581104023
ACH-000913,0.0045013612995109175
ACH-000915,-0.39654852288707204
ACH-000916,-0.4399499957575659
ACH-000917,-0.15951732696719295
ACH-000920,-0.10013948212474756
ACH-000921,-0.13961686578283233
ACH-000924,-0.16046314314052454
ACH-000926,-0.09534459615228284
ACH-000928,0.09032928546493332
ACH-000929,-0.13585527842088155
ACH-000932,-0.06500761892513532
ACH-000935,-0.4894840126396225
ACH-000936,-0.4579640702814784
ACH-000937,-0.2254605874977633
ACH-000938,-0.4151560464971049
ACH-000939,-0.062314821586199234
ACH-000941,0.07102304007063277
ACH-000943,-0.22658113506883276
ACH-000946,-0.1272396777591359
ACH-000947,-0.1163058067921184
ACH-000948,-0.333852229926316
ACH-000950,-0.10991581543540267
ACH-000953,0.11181357318386187
ACH-000954,-0.4423838736637747
ACH-000957,-0.1231972979690286
ACH-000958,-0.2980007516742551
ACH-000960,-0.2845616542269301
ACH-000963,-0.186615209385194
ACH-000968,-0.4813903206258051
ACH-000969,-0.2131288031551632
ACH-000972,-0.453843266943688
ACH-000973,-0.04496731525488718
ACH-000974,-0.21429580388198088
ACH-000978,-0.32891001282091303
ACH-000984,-0.23230943561411915
ACH-000986,-0.4753121496879714
ACH-000988,-0.1376346568161456
ACH-000993,-0.1490961319239182
ACH-000994,-0.07561563108168205
ACH-000996,-0.2378790102939904
ACH-001001,-0.04915794387762453
ACH-001020,-0.3007617769295243
ACH-001028,-0.17096135982800512
ACH-001031,-0.22137448827704975
ACH-001038,-0.3987446243852888
ACH-001048,-0.22847738099303655
ACH-001050,-0.4341077906099397
ACH-001053,-0.16342094756232728
ACH-001054,-0.1432502838257979
ACH-001061,-0.4947968388114547
ACH-001067,-0.3352399295366362
ACH-001075,-0.21412821075753374
ACH-001096,0.01221513113666185
ACH-001111,-0.2525967218953259
ACH-001119,-0.4251208434982493
ACH-001128,-0.1799388786375098
ACH-001134,-0.21008722358206994
ACH-001151,-0.28761175393718824
ACH-001163,-0.21702042504498048
ACH-001164,-0.2467009464952892
ACH-001183,-0.16580079870604778
ACH-001192,-0.3018510112422188
ACH-001193,-0.2298502466996749
ACH-001196,-0.056859543521015576
ACH-001197,-0.20225818193263734
ACH-001205,-0.3159625583169043
ACH-001211,-0.4037478283915373
ACH-001212,-0.21102629780800847
ACH-001228,-0.2682887748486345
ACH-001232,-0.22337024588233695
ACH-001239,-0.05930230467054691
ACH-001270,-0.2210425229840266
ACH-001274,-0.260397289888026
ACH-001275,-0.15420308640228156
ACH-001277,-0.2745173918478919
ACH-001278,-0.18917062595543505
ACH-001280,-0.1666154745624202
ACH-001283,-0.028078123452562716
ACH-001289,-0.3421039393535724
ACH-001300,0.06681126026462407
ACH-001301,-0.1382065755454175
ACH-001302,-0.445487173575509
ACH-001306,-0.3333219505862679
ACH-001318,-0.3004886463987097
ACH-001322,-0.3494231002130851
ACH-001328,0.04189251611207323
ACH-001332,-0.4587544713866817
ACH-001336,-0.31408691933710325
ACH-001346,-0.2462760160251581
ACH-001353,-0.4723332089632139
ACH-001354,-0.1432733367736701
ACH-001367,-0.20954875108392926
ACH-001368,-0.2831766823252793
ACH-001374,-0.39175687803660697
ACH-001377,-0.06694557705763132
ACH-001380,-0.3950193674538788
ACH-001391,-0.20027245524220644
ACH-001408,-0.059665232581436224
ACH-001430,-0.16850495539524288
ACH-001431,-0.0024542423594999052
ACH-001450,-0.25681187126373817
ACH-001496,-0.4095963092557686
ACH-001500,0.09036691557713898
ACH-001523,-0.4550984399332796
ACH-001532,-0.2551148855810198
ACH-001550,-0.13831717379188513
ACH-001552,-0.06183849941757971
ACH-001554,-0.1684724595988025
ACH-001654,-0.2295834109596839
ACH-001735,-0.026017840309847474
ACH-001736,-0.31516613731022003
ACH-001737,-0.1353624981515152
ACH-001740,-0.23424604098863344
ACH-001745,-0.22239000487206276
ACH-001765,-0.3010353416583857
