,RMI1 (80010)
ACH-000571,-0.485914049295961
ACH-000573,-0.6604642868054561
ACH-000576,-0.4078061510328786
ACH-000579,-0.5282432640044109
ACH-000580,-0.5882294725811983
ACH-000584,-1.0007350198814884
ACH-000585,-0.757656259342347
ACH-000588,-0.4390578990718669
ACH-000589,-0.5363807655946493
ACH-000591,-0.6163893409508968
ACH-000593,-0.6262469759131231
ACH-000600,-0.6535055843607186
ACH-000601,-0.5477268630629748
ACH-000605,-0.6603758826933902
ACH-000606,-0.6704284879333127
ACH-000608,-0.4925352058064968
ACH-000614,-0.7667875788579509
ACH-000616,-0.7575782416619384
ACH-000618,-0.4990996175653829
ACH-000619,-0.6151002236424139
ACH-000620,-0.37799516935971605
ACH-000621,-0.8988041828016017
ACH-000622,-0.7239543132589216
ACH-000623,-0.5830259987043128
ACH-000624,-0.8847005096708528
ACH-000627,-0.6947536467709681
ACH-000630,-0.6782362949808218
ACH-000631,-0.8220575339366937
ACH-000632,-0.5901885796379625
ACH-000633,-0.4421705502821404
ACH-000637,-0.4635548193089041
ACH-000638,-0.7958134914393957
ACH-000646,-0.6212693395319722
ACH-000647,-0.3705092745673947
ACH-000648,-0.43085576994722496
ACH-000649,-0.6269627428797352
ACH-000651,-0.612423261208592
ACH-000652,-0.9119915966767396
ACH-000653,-0.8696964432783127
ACH-000657,-0.6292423262668518
ACH-000658,-0.6808621412296842
ACH-000661,-0.6551539855458945
ACH-000662,-0.6897698350153879
ACH-000663,-0.4474522129123484
ACH-000665,-0.4970039577680185
ACH-000671,-0.32095123858005553
ACH-000672,-0.4877813576311881
ACH-000673,-0.6833659382216769
ACH-000676,-0.5399299713936213
ACH-000677,-0.6286502038465008
ACH-000681,-0.5164553758211332
ACH-000683,-0.8563072321317771
ACH-000684,-0.7678217956462609
ACH-000688,-0.4331048747439877
ACH-000693,-0.7992493855543009
ACH-000694,-0.6838766808257621
ACH-000695,-0.4496216904552468
ACH-000696,-0.6627933796577342
ACH-000697,-0.7551830253377362
ACH-000699,-0.8371702490332359
ACH-000701,-0.5382316278457961
ACH-000706,-0.7306184764849646
ACH-000711,-0.492272960320402
ACH-000713,-0.7274885036254758
ACH-000714,-0.20079744073002956
ACH-000718,-0.4823004479416162
ACH-000720,-0.6532757336358214
ACH-000721,-0.6848406647741836
ACH-000724,-0.6508559982631255
ACH-000725,-0.3982986812421309
ACH-000732,-0.8908397185002236
ACH-000734,-0.4171906530912248
ACH-000735,-0.7161467234606943
ACH-000736,-0.5978606293820596
ACH-000738,-0.7088814282751064
ACH-000746,-0.4041649259115764
ACH-000747,-0.6239928366669667
ACH-000748,-0.776859870782625
ACH-000753,-0.7518830330953615
ACH-000756,-0.7711302473410089
ACH-000757,-0.5904057086701651
ACH-000758,-0.580996867587103
ACH-000760,-0.8163369876738616
ACH-000762,-0.7765720410063431
ACH-000763,-0.5715073495298019
ACH-000764,-0.6827899189106705
ACH-000765,-0.8551888801649802
ACH-000766,-0.6045218098516785
ACH-000767,-0.4059406092240781
ACH-000768,-0.8781968082097866
ACH-000769,-0.4358265855119623
ACH-000770,-0.6001547200794675
ACH-000771,-0.7960186672838252
ACH-000773,-0.7328989290496482
ACH-000776,-0.4057803141725893
ACH-000777,-0.875642118074747
ACH-000778,-0.5586192682362298
ACH-000781,-0.4820011742560808
ACH-000782,-0.34687801231764626
ACH-000783,-0.6960747001808562
ACH-000784,-0.664594133181107
ACH-000785,-0.5852576463241324
ACH-000787,-0.5656322266455104
ACH-000788,-0.7023847004667645
ACH-000791,-0.3751168291564956
ACH-000792,-0.8424651215237079
ACH-000794,-0.6035593307436969
ACH-000796,-1.0059454870328397
ACH-000798,-0.8033807397430834
ACH-000799,-0.5847465253357529
ACH-000800,-0.7075995958307851
ACH-000802,-0.5428510925221909
ACH-000804,-0.4858927461193084
ACH-000805,-0.6116960168538137
ACH-000809,-0.5777444775826951
ACH-000810,-0.9220145785455788
ACH-000811,-0.7673873844276099
ACH-000817,-0.913958732107798
ACH-000819,-0.6619428351651064
ACH-000820,-0.7771626238243604
ACH-000821,-0.4503289824872835
ACH-000822,-0.39731195410187575
ACH-000823,-0.4618852161723104
ACH-000824,-0.8851513976036035
ACH-000827,-0.7227410577798621
ACH-000829,-0.42740018622342746
ACH-000831,-0.3314363876202949
ACH-000832,-0.5723280012269523
ACH-000833,-0.6937354864347082
ACH-000834,-0.7957182791056971
ACH-000835,-0.7237169835091165
ACH-000836,-0.8670172309011106
ACH-000837,-0.7477454124743509
ACH-000838,-0.5441113812100291
ACH-000839,-0.9567979478587144
ACH-000840,-0.5998367598882499
ACH-000841,-0.5454411567501274
ACH-000843,-0.4609038012563924
ACH-000846,-0.9082045790436064
ACH-000847,-0.5304192185944465
ACH-000848,-0.10355868904817964
ACH-000849,-0.9458892344308002
ACH-000851,-0.8327298682128433
ACH-000855,-0.9474545737432244
ACH-000856,-0.4908466179963784
ACH-000858,-0.7130506449930434
ACH-000859,-0.6856642688764674
ACH-000861,-0.4343730727815582
ACH-000862,-0.5105901571884713
ACH-000865,-0.41442936718879225
ACH-000866,-0.6265602700294741
ACH-000867,-0.299212802473271
ACH-000869,-0.419260436670074
ACH-000872,-0.6997631751691137
ACH-000873,-0.6633990962003478
ACH-000876,-0.675062067816723
ACH-000878,-0.7522602901037773
ACH-000880,-0.6312944012783679
ACH-000881,-0.5171630836120227
ACH-000882,-0.7551001998086571
ACH-000884,-0.5271166180232778
ACH-000885,-0.6880622172184435
ACH-000887,-0.4916448462931584
ACH-000889,-0.5598186576339821
ACH-000896,-0.7201384111276727
ACH-000898,-0.4971858736178445
ACH-000900,-0.6663684638524513
ACH-000901,-0.4913295107265366
ACH-000905,-0.583278820336844
ACH-000906,-0.729943695357609
ACH-000907,-1.0265174841691147
ACH-000910,-0.8606932053929266
ACH-000911,-0.9119921775467292
ACH-000912,-0.7187555740051152
ACH-000913,-0.8132730383231053
ACH-000915,-0.8407952579422568
ACH-000916,-0.8346632176329469
ACH-000917,-0.2979401817957752
ACH-000920,-1.0252296453168532
ACH-000921,-0.5119030308777804
ACH-000924,-0.5253857989124515
ACH-000926,-0.4679638338449452
ACH-000928,-0.6010854582959876
ACH-000929,-0.5646086854046405
ACH-000932,-0.7494749395612262
ACH-000935,-0.5472929587494474
ACH-000936,-0.5916467859977221
ACH-000937,-0.5260822740228884
ACH-000938,-0.5114718791322612
ACH-000939,-0.6013634510605891
ACH-000941,-0.3913108119167541
ACH-000943,-0.6723452243659372
ACH-000946,-0.3972329906699885
ACH-000947,-0.6947327454015112
ACH-000948,-0.6714896159728685
ACH-000950,-0.4523690617890624
ACH-000953,-0.4395442158575149
ACH-000954,-0.8386982014670271
ACH-000957,-0.6056099477695678
ACH-000958,-0.6690662233833518
ACH-000960,-0.5839986014148191
ACH-000963,-0.4944177344024214
ACH-000968,-0.6581106415910196
ACH-000969,-0.3113956024660777
ACH-000972,-0.7047267373087941
ACH-000973,-0.8008796759012965
ACH-000974,-0.6326036528701968
ACH-000978,-0.6589174109878783
ACH-000984,-0.8642430287707653
ACH-000986,-0.7148586096536026
ACH-000988,-0.6359952975556719
ACH-000993,-0.7102938924980182
ACH-000994,-0.4320191315406655
ACH-000996,-0.25046929100254045
ACH-001001,-0.5758573659560255
ACH-001020,-0.7848776847230765
ACH-001028,-0.5664309406715848
ACH-001031,-0.5884489870707905
ACH-001038,-0.8840665254301368
ACH-001048,-0.5300703539705176
ACH-001050,-0.4953895392542825
ACH-001053,-0.6918359887666558
ACH-001054,-0.5357571219366469
ACH-001061,-0.7008242310645392
ACH-001067,-0.7248530139564849
ACH-001075,-0.4740347532213329
ACH-001096,-0.7933217263636848
ACH-001111,-0.6504855751099836
ACH-001119,-0.6092340223840483
ACH-001128,-0.8857395330076298
ACH-001134,-0.9027721326320712
ACH-001151,-0.9442836231974784
ACH-001163,-0.5976834439946116
ACH-001164,-0.6939348938100155
ACH-001183,-0.6688271543582964
ACH-001192,-0.7736015960528215
ACH-001193,-0.8603179510109581
ACH-001196,-0.6539923289686691
ACH-001197,-0.3550577676427349
ACH-001205,-0.6888921450198896
ACH-001211,-0.9418976607518096
ACH-001212,-0.8218982837519133
ACH-001228,-0.7186457243739768
ACH-001232,-0.862945795924716
ACH-001239,-0.7264997032846994
ACH-001270,-0.7855017394730547
ACH-001274,-0.5892483074069337
ACH-001275,-0.6963861216867474
ACH-001277,-1.0155295759900258
ACH-001278,-0.5988570912614553
ACH-001280,-0.8290908046652647
ACH-001283,-0.9340205511648568
ACH-001289,-0.8024347234765167
ACH-001300,-0.5482458186616334
ACH-001301,-0.8731409121122325
ACH-001302,-0.7530316427747137
ACH-001306,-0.6459955995611654
ACH-001318,-0.7954987912149238
ACH-001322,-0.945163293865211
ACH-001328,-0.8596119573274047
ACH-001332,-0.5099548012906353
ACH-001336,-0.9067689502836864
ACH-001346,-0.6958743018504826
ACH-001353,-0.7922451677571374
ACH-001354,-0.8105749124181736
ACH-001367,-0.86031141496489
ACH-001368,-0.3852652863878474
ACH-001374,-0.5108166717181423
ACH-001377,-0.8254208840606283
ACH-001380,-0.7592450176390103
ACH-001391,-0.6378901719908867
ACH-001408,-0.5918257332721033
ACH-001430,-0.5996841110437853
ACH-001431,-0.7218996201422259
ACH-001450,-0.5229249983915856
ACH-001496,-0.6851381138349594
ACH-001500,-0.58984948122652
ACH-001523,-0.5926919619132074
ACH-001532,-0.6228053340401466
ACH-001550,-0.5803244888894928
ACH-001552,-0.6453747727868605
ACH-001554,-0.7764059545106002
ACH-001654,-0.3644423812342362
ACH-001735,-0.2527069215999457
ACH-001736,-0.4753190777121344
ACH-001737,-0.31720790053709713
ACH-001740,-0.4427608790755316
ACH-001745,-0.5372518092342563
ACH-001765,-0.6308843630220176
