,PGAM1 (5223)
ACH-000662,-0.6930299465124449
ACH-000663,-0.5473597790714301
ACH-000665,-0.9536762954400736
ACH-000671,-0.053750769087363794
ACH-000672,-0.206518598770204
ACH-000673,-0.7920187596883769
ACH-000676,-0.8303653219451838
ACH-000677,-0.5745243905245415
ACH-000681,-0.7372585581860512
ACH-000683,-0.605009299977547
ACH-000684,-0.8760184028808552
ACH-000688,-0.6682211920183762
ACH-000693,-0.9439943775335444
ACH-000694,-0.8520065364072409
ACH-000695,-0.7386389127510448
ACH-000696,-0.8485290541632847
ACH-000697,-0.4806807889647374
ACH-000699,-0.6180927129436996
ACH-000701,-0.6775544941002976
ACH-000706,-0.5248318084372638
ACH-000711,-0.8068811052012357
ACH-000713,-0.8171066749677377
ACH-000714,-0.5927689052852521
ACH-000718,-0.7218035336697662
ACH-000720,-0.5631242534525289
ACH-000721,-0.6427048354778649
ACH-000724,-0.5960591542118249
ACH-000725,-0.6031817597247796
ACH-000732,-0.8896745597835303
ACH-000734,-0.6719331923361409
ACH-000735,-0.8629338673353268
ACH-000736,-0.6889157820879435
ACH-000738,-0.6594082804459722
ACH-000746,-0.6289962292297567
ACH-000747,-0.7446594921611178
ACH-000748,-0.927581749963658
ACH-000753,-0.6901268709527184
ACH-000756,-0.6928206775082165
ACH-000757,-0.7324467330056446
ACH-000758,-0.6917525716499929
ACH-000760,-0.6352941572940031
ACH-000762,-0.7575831865449919
ACH-000763,-0.4893688393315514
ACH-000764,-0.8907081591966453
ACH-000765,-0.9121195054985544
ACH-000766,-0.5784259714478983
ACH-000767,-0.5351499417955721
ACH-000768,-0.6513505129648591
ACH-000769,-0.8628547435652205
ACH-000770,-0.6227441697192327
ACH-000771,-0.7059788713016829
ACH-000773,-0.7223989433849899
ACH-000776,-0.7565231322666652
ACH-000777,-0.6928113365141428
ACH-000778,-0.43231791278354026
ACH-000781,-0.7858210809237766
ACH-000782,-0.7800092853826078
ACH-000783,-0.5766967960713679
ACH-000784,-0.6203901851996793
ACH-000785,-0.5589498364211961
ACH-000787,-0.7045612344386509
ACH-000788,-0.9002699622074746
ACH-000791,-0.6376252788146569
ACH-000792,-0.6741087532545659
ACH-000794,-0.6778196632661763
ACH-000796,-0.31728767604612235
ACH-000798,-0.5685688398707743
ACH-000799,-0.8725614171327135
ACH-000800,-0.51041790232258
ACH-000802,-0.8076700634402488
ACH-000804,-0.6638736465198477
ACH-000805,-0.4714949968535444
ACH-000809,-0.6155014386833301
ACH-000810,-0.9890110996971712
ACH-000811,-0.6781166192944847
ACH-000817,-0.5975527477141442
ACH-000819,-0.5637526129002327
ACH-000820,-0.6750860301643139
ACH-000821,-0.6799991045521169
ACH-000822,-0.6703832181394438
ACH-000823,-0.8368593483631157
ACH-000824,-0.5845335108699418
ACH-000827,-0.8728195566505093
ACH-000829,-0.8958683381165066
ACH-000831,-0.6858408276682167
ACH-000832,-0.6747539873600815
ACH-000833,-0.6927754096723135
ACH-000834,-0.6838951264958839
ACH-000835,-0.9780990566886378
ACH-000836,-0.7006832010655946
ACH-000837,-0.9024227723594516
ACH-000838,-0.6888441419289042
ACH-000839,-0.7244471952775731
ACH-000840,-0.6018452668367218
ACH-000841,-0.6553457654500351
ACH-000843,-0.641190912350157
ACH-000846,-0.5718109969071736
ACH-000847,-0.8087301257386064
ACH-000848,-0.5966828432109796
ACH-000849,-0.8470979706143273
ACH-000851,-0.8348307058943504
ACH-000855,-0.9031834662482184
ACH-000856,-0.7580262251673805
ACH-000858,-0.5987606279592919
ACH-000859,-1.0037470648638454
ACH-000861,-0.8003873382239355
ACH-000862,-0.6205892091672982
ACH-000865,-0.7557022306406385
ACH-000866,-0.7752497899416902
ACH-000867,-0.4504003901610104
ACH-000869,-0.6636448288518336
ACH-000872,-0.8750211315799391
ACH-000873,-0.8548577160894998
ACH-000876,-0.44395565872816944
ACH-000878,-0.8551954910736741
ACH-000880,-0.8511927174668255
ACH-000881,-0.6067066274547273
ACH-000882,-0.7962438580798573
ACH-000884,-0.9987407972935696
ACH-000885,-0.43939946436266825
ACH-000887,-0.8424448173569714
ACH-000889,-0.8122756600619158
ACH-000896,-0.7902984152934343
ACH-000898,-0.4211369799951038
ACH-000900,-0.7436525083578628
ACH-000901,-0.8003773801468675
ACH-000905,-0.9055412837407344
ACH-000906,-0.9139777495135928
ACH-000907,-0.7527381147269405
ACH-000910,-0.4325549000952594
ACH-000911,-0.7186397912316739
ACH-000912,-0.7055743629818424
ACH-000913,-0.6565071161561614
ACH-000915,-0.6421279836010738
ACH-000916,-0.7852873739525724
ACH-000917,-0.7248092585489351
ACH-000920,-0.7422302270354895
ACH-000921,-0.9134553019458526
ACH-000924,-0.5105770534135495
ACH-000926,-0.5737448028403634
ACH-000928,-0.6228179885212366
ACH-000929,-0.598445763873756
ACH-000932,-0.5892022208936669
ACH-000935,-0.6559849946993311
ACH-000936,-0.6739236209703139
ACH-000937,-0.7973453021094086
ACH-000938,-0.5455160116074232
ACH-000939,-0.6122631654542369
ACH-000941,-0.6953073378937742
ACH-000943,-0.6009558695240839
ACH-000946,-0.6645249075025657
ACH-000947,-0.4796215267522183
ACH-000948,-0.5917370130832756
ACH-000950,-1.0672973706497473
ACH-000953,-0.777881214124042
ACH-000954,-0.5735201158145573
ACH-000957,-0.7117718337168428
ACH-000958,-0.7618976693582458
ACH-000960,-0.7268017394446221
ACH-000963,-0.536580583508602
ACH-000968,-0.4979273906055811
ACH-000969,-0.7595210966850008
ACH-000972,-0.8396048679152538
ACH-000973,-0.9348182625227875
ACH-000974,-0.6905490916167207
ACH-000978,-0.3727559844777862
ACH-000984,-0.8419267231921688
ACH-000986,-0.6917593901098245
ACH-000988,-0.5831617127695946
ACH-000993,-0.4551084366773484
ACH-000994,-0.4651992267002094
ACH-000996,-0.6898060326669461
ACH-001001,-0.644429905331052
ACH-001020,-0.8442397698960021
ACH-001028,-0.7777751232982516
ACH-001031,-0.7021135131846498
ACH-001038,-0.8795446891920964
ACH-001048,-0.7510718860434736
ACH-001050,-0.5813015834925889
ACH-001053,-0.6719820219666605
ACH-001054,-0.698820390035816
ACH-001061,-0.7310512835762921
ACH-001067,-0.7830453245722507
ACH-001075,-0.6909271350361107
ACH-001096,-0.874161732945156
ACH-001111,-1.0101158431053987
ACH-001119,-0.7196672640873306
ACH-001128,-0.7467500634319214
ACH-001134,-0.8076874470575099
ACH-001151,-0.7348053780409959
ACH-001163,-0.5812659138145342
ACH-001164,-0.6844965101697185
ACH-001183,-0.7213884541919109
ACH-001192,-0.7098282429583574
ACH-001193,-0.8750263731981207
ACH-001196,-0.6739189632965388
ACH-001197,-0.6838529526333176
ACH-001205,-0.7254878515854317
ACH-001211,-0.7728691847692488
ACH-001212,-0.6744203863918954
ACH-001228,-0.7307038750056463
ACH-001232,-0.7559666853041392
ACH-001239,-0.6315569547636269
ACH-001270,-0.6857868421669087
ACH-001274,-0.5809565861951034
ACH-001275,-0.790525075059388
ACH-001277,-0.6138460555654286
ACH-001278,-0.5586084434599679
ACH-001280,-0.31160647380770945
ACH-001283,-0.6339855513763556
ACH-001289,-0.5832261940497746
ACH-001300,-0.4214515372336241
ACH-001301,-0.8983452381990793
ACH-001302,-0.8298457253998209
ACH-001306,-0.7093673923660947
ACH-001318,-0.7860232036758611
ACH-001322,-1.0128384976791591
ACH-001328,-0.7495036917319844
ACH-001332,-1.0310265511076362
ACH-001336,-0.6790874972222377
ACH-001346,-0.7935102324597346
ACH-001353,-0.7506233625211701
ACH-001354,-0.9023494956727449
ACH-001367,-0.9283549407791379
ACH-001368,-0.8220948005223503
ACH-001374,-0.7508848575974764
ACH-001377,-0.5897003856905726
ACH-001380,-0.6059102217654836
ACH-001391,-0.6065099731646327
ACH-001408,-0.7112085794438798
ACH-001430,-0.5407362714255556
ACH-001431,-0.4991422474599648
ACH-001450,-0.8483135112770535
ACH-001496,-0.9246508061736556
ACH-001500,-0.6973953460507282
ACH-001523,-0.6884868316556748
ACH-001532,-0.5129434523014351
ACH-001550,-0.4003527005259965
ACH-001552,-0.7324545052641508
ACH-001554,-0.5925046821438118
ACH-001654,-0.8498887857730246
ACH-001735,-0.6009955746165794
ACH-001736,-0.9967991623958702
ACH-001737,-0.8816826320526131
ACH-001740,-0.6217318785949102
ACH-001745,-0.7265188488130983
ACH-001765,-0.7778264380685598
