,YEATS2 (55689)
ACH-000348,-0.5231365329676845
ACH-000350,-0.16696148946548087
ACH-000352,-0.37705833524696253
ACH-000356,-0.6790023016605934
ACH-000361,-0.5414386595277045
ACH-000362,-0.6189638367058059
ACH-000363,-0.4761469946653586
ACH-000364,-0.6560489335506443
ACH-000365,-0.5614851663162579
ACH-000366,-0.5173136393004902
ACH-000368,-0.875046200960075
ACH-000374,-0.4316021412607085
ACH-000375,-0.6391405242605923
ACH-000376,-0.4508133051324338
ACH-000381,-0.8524873853879913
ACH-000383,-0.512610980133986
ACH-000387,-0.6101940525640208
ACH-000389,-0.8508993414167019
ACH-000390,-0.3251951741489053
ACH-000393,-0.5982794797760399
ACH-000395,-0.6151320602738334
ACH-000396,-0.9299320662005024
ACH-000397,-0.6451761973064777
ACH-000401,-0.7432439270134571
ACH-000402,-0.6711531162302908
ACH-000403,-0.4136024006359936
ACH-000404,-0.6309631561873732
ACH-000406,-0.5147227748145325
ACH-000407,-0.6847201455801857
ACH-000408,-0.5284962483713553
ACH-000410,-0.7760582395166029
ACH-000411,-0.6699282545555744
ACH-000414,-0.613156025634099
ACH-000415,-0.5692919258679491
ACH-000416,-0.4968828783530759
ACH-000420,-0.5223951231639274
ACH-000421,-0.6243983203752106
ACH-000424,-0.5012605818927786
ACH-000425,-0.6042601830224658
ACH-000426,-0.437110088888029
ACH-000427,-0.3704569868959887
ACH-000433,-0.7228208805574653
ACH-000435,-0.8610114440491808
ACH-000436,-0.4072632940147844
ACH-000444,-0.6344588869406066
ACH-000445,-0.4697603661300259
ACH-000448,-0.5795202813033913
ACH-000450,-0.4044806439803431
ACH-000452,-0.5012393512016565
ACH-000454,-0.569232547287873
ACH-000458,-0.8109629274883267
ACH-000459,-0.3808031952806814
ACH-000460,-0.7097620556531933
ACH-000461,-0.5073120394595354
ACH-000463,-0.7298780291001605
ACH-000464,-0.5389523090379159
ACH-000466,-0.3538514042376795
ACH-000467,-0.6405416993549616
ACH-000468,-0.5326370101378043
ACH-000469,-0.7611482139998215
ACH-000470,-0.7086511402098844
ACH-000471,-0.4917287261449635
ACH-000472,-0.41232026955516293
ACH-000473,-0.4557451040449879
ACH-000475,-0.4787858742258871
ACH-000476,-0.4907837846148903
ACH-000477,-0.498291505697238
ACH-000479,-0.5471799185222238
ACH-000480,-0.7718821454297758
ACH-000481,-0.4446945117464481
ACH-000483,-0.4805073760565702
ACH-000484,-0.3380769451257701
ACH-000485,-0.6128570453301334
ACH-000486,-0.5940971120690086
ACH-000487,-0.5712138898457259
ACH-000488,-0.6663167921387254
ACH-000490,-0.6062264666212178
ACH-000491,-0.38483869205210997
ACH-000495,-0.5885026380114138
ACH-000496,-0.6695781643735856
ACH-000499,-0.5445608015251567
ACH-000500,-0.7898353395582727
ACH-000502,-0.650233193408264
ACH-000503,-0.7353448693554347
ACH-000505,-0.5851094206475087
ACH-000507,-0.413465429096492
ACH-000510,-0.5737087951512166
ACH-000511,-0.5141378053523571
ACH-000512,-0.2773291704956139
ACH-000516,-0.8129382430683125
ACH-000517,-0.5684040297713261
ACH-000518,-0.5270336094584663
ACH-000520,-0.5399900766884493
ACH-000521,-0.7051858199855126
ACH-000522,-0.7366573374113297
ACH-000524,-0.5507632887468262
ACH-000527,-0.4850518215816771
ACH-000528,-0.4187016410605704
ACH-000537,-0.63602747936063
ACH-000541,-0.3306406286132321
ACH-000542,-0.6430025932681982
ACH-000544,-0.6019459125623656
ACH-000545,-0.6498207504877247
ACH-000547,-0.6220675394074694
ACH-000548,-0.6802378362703732
ACH-000549,-0.8286020376026069
ACH-000550,-0.4634605740366269
ACH-000552,-0.6224803321663457
ACH-000556,-0.7136825314757754
ACH-000557,-0.42261463250581216
ACH-000569,-0.17418859553044452
ACH-000570,-0.5932989845415338
ACH-000571,-0.4097469187741399
ACH-000573,-0.6486199274507336
ACH-000576,-0.4285245208249805
ACH-000579,-0.6149726342711185
ACH-000580,-0.5856238416195042
ACH-000584,-0.4918592753229347
ACH-000585,-0.5663649895270739
ACH-000588,-0.3759835898946619
ACH-000589,-0.6609925884817197
ACH-000591,-0.5442676592393948
ACH-000593,-0.6896280187019138
ACH-000600,-0.6136845820450689
ACH-000601,-0.6365725828665402
ACH-000605,-0.7238451440184828
ACH-000606,-0.4337012250864493
ACH-000608,-0.3432011969577069
ACH-000614,-0.6023847755508153
ACH-000616,-0.6559530146367523
ACH-000618,-0.5051840127699767
ACH-000619,-0.8179454603878225
ACH-000620,-0.582388703538141
ACH-000621,-0.4100164218992637
ACH-000622,-0.5236590224623331
ACH-000623,-0.4465057174511249
ACH-000624,-0.6388010061666666
ACH-000627,-0.7149188709607097
ACH-000630,-0.7244644001802121
ACH-000631,-0.8790693136415094
ACH-000632,-0.37657580045933897
ACH-000633,-0.2530231755826438
ACH-000637,-0.5805446842946971
ACH-000638,-0.5216113393173886
ACH-000646,-0.7554822543088748
ACH-000647,-0.5077546670025642
ACH-000648,-0.5892014368906285
ACH-000649,-0.5500145542303495
ACH-000651,-0.6119567460795878
ACH-000652,-0.6736879099328763
ACH-000653,-0.5125699586513112
ACH-000657,-0.6827288575433608
ACH-000658,-0.5242974809178572
ACH-000661,-0.5336070881905136
ACH-000662,-0.6623776429997884
ACH-000663,-0.4543724842115366
ACH-000665,-0.7481753432676144
ACH-000671,-0.7854244368525837
ACH-000672,-0.7409203301946163
ACH-000673,-0.4527603315906498
ACH-000676,-0.4672293175857193
ACH-000677,-0.4433292245094676
ACH-000681,-0.8164191140340202
ACH-000683,-0.4705715156499181
ACH-000684,-0.5498469056949024
ACH-000688,-0.7786653568166548
ACH-000693,-0.3653548595660581
ACH-000694,-0.5367044730775463
ACH-000695,-0.5932257743606665
ACH-000696,-0.7859546905890763
ACH-000697,-0.3646913552700773
ACH-000699,-0.5129640190981226
ACH-000701,-0.5920428662020047
ACH-000706,-0.6802620687449793
ACH-000711,-0.591453680219745
ACH-000713,-0.6483042564176649
ACH-000714,-0.5671826179378631
ACH-000718,-0.4824193383039624
ACH-000720,-0.5075987346821206
ACH-000721,-0.4362261413313657
ACH-000724,-0.8287819874079196
ACH-000725,-0.21463774091463864
ACH-000732,-0.6403491641812843
ACH-000734,-0.6049620092370112
ACH-000735,-0.4596532725818986
ACH-000736,-0.6678870910461575
ACH-000738,-0.6839923267923721
ACH-000746,-0.2904210721675228
ACH-000747,-0.4860340632459944
ACH-000748,-0.7256250084364019
ACH-000753,-0.625825973858515
ACH-000756,-0.993325895273384
ACH-000757,-0.4596075688931031
ACH-000758,-0.7391360062881682
ACH-000760,-0.5821155158316044
ACH-000762,-0.5581514116258138
ACH-000763,-0.5435032290412133
ACH-000764,-0.5770919481401253
ACH-000765,-0.7842603073665081
ACH-000766,-0.4974642016932548
ACH-000767,-0.7073282569315754
ACH-000768,-0.7213174547417245
ACH-000769,-0.7413875804135656
ACH-000770,-0.7870119934091856
ACH-000771,-0.7098645029566284
ACH-000773,-0.4362285661512852
ACH-000776,-0.5159220095141074
ACH-000777,-0.24883205808212802
ACH-000778,-0.6327402298482131
ACH-000781,-0.5667758028343909
ACH-000782,-0.6700869348188156
ACH-000783,-0.4545719391355525
ACH-000784,-0.4898168391366376
ACH-000785,-0.5806947394258904
ACH-000787,-0.6861408701641014
ACH-000788,-0.8740423240140127
ACH-000791,-0.5856255571980743
ACH-000792,-0.47064340758164
ACH-000794,-0.4163638212238554
ACH-000796,-0.4417544395751671
ACH-000798,-0.5753008453896946
ACH-000799,-0.6060342695898957
ACH-000800,-0.7382452748708518
ACH-000802,-0.5466384847992991
ACH-000804,-0.24522771581017944
ACH-000805,-0.8130897776753095
ACH-000809,-0.5131555312880358
ACH-000810,-0.496151136004337
ACH-000811,-0.497756749152024
ACH-000817,-0.5752325485719567
ACH-000819,-0.7383229647767563
ACH-000820,-0.5857547400578139
ACH-000821,-0.5159036803306236
ACH-000822,-0.4071283439578497
ACH-000823,-0.5493305118048094
ACH-000824,-0.4181858817828666
ACH-000827,-0.6138553272796801
ACH-000829,-0.7362992858101783
ACH-000831,-0.725416085924353
ACH-000832,-0.5723969767372936
ACH-000833,-0.3343836498643673
ACH-000834,-0.6478910485119769
ACH-000835,-0.7694921275944941
ACH-000836,-0.2407398686388761
ACH-000837,-0.606426553900922
ACH-000838,-0.4711802179522619
ACH-000839,-0.7551445475962653
ACH-000840,-0.4431515924824813
ACH-000841,-0.6125834592299418
ACH-000843,-0.5258576654293217
ACH-000846,-0.5873858850024759
ACH-000847,-0.8313249108128846
ACH-000848,-0.5726172970697224
ACH-000849,-0.6099385200516936
ACH-000851,-0.6890065734970332
ACH-000855,-0.7021390333748068
ACH-000856,-0.5395884046474704
ACH-000858,-0.6140131686816579
ACH-000859,-0.65361409796143
ACH-000861,-0.5630432038314228
ACH-000862,-0.6738053651171202
ACH-000865,-0.5676096075752929
ACH-000866,-0.7882346434147917
ACH-000867,-0.4555752400824712
ACH-000869,-0.5231253871766208
ACH-000872,-0.656104979331255
ACH-000873,-0.6075911899354077
ACH-000876,-0.4662756584284395
ACH-000878,-0.8542009701930867
ACH-000880,-0.8378604775807981
ACH-000881,-0.5103049539113499
ACH-000882,-0.6225698614223253
ACH-000884,-0.6148465170404804
ACH-000885,-0.5660172467607538
ACH-000887,-0.499229305822432
ACH-000889,-0.5261924875671516
ACH-000896,-0.8326899768866649
ACH-000898,-0.5114797762844847
ACH-000900,-0.7040803670174923
ACH-000901,-0.5412771747318929
ACH-000905,-0.9668476852909054
ACH-000906,-0.7415278244812643
ACH-000907,-0.6222002129695378
ACH-000910,-0.5330936405710197
ACH-000911,-0.7042252558769557
ACH-000912,-0.6958763738812882
ACH-000913,-0.6048412035801128
ACH-000915,-0.4188303628149638
ACH-000916,-0.8590476922742822
ACH-000917,-0.6214041940457505
ACH-000920,-0.4810811291302334
ACH-000921,-0.7846727681996961
ACH-000924,-0.2863294280466281
ACH-000926,-0.6889898682363745
ACH-000928,-0.8089285901834908
ACH-000929,-0.6222742108701236
ACH-000932,-0.6916155217083337
ACH-000935,-0.8180598405721485
ACH-000936,-0.6446299973129545
ACH-000937,-0.32830650694675084
ACH-000938,-0.4201010781251669
ACH-000939,-0.2150128848072045
ACH-000941,-0.3399372784529307
ACH-000943,-0.6293798350584788
ACH-000946,-0.3797766020074345
ACH-000947,-0.4759403592190905
ACH-000948,-0.3303844001500617
ACH-000950,-0.6277357458556964
ACH-000953,-0.2594752857524762
ACH-000954,-0.5964851116584703
ACH-000957,-0.4856728729450268
ACH-000958,-0.5551397749097374
ACH-000960,-0.5359990215362939
ACH-000963,-0.5571946645969896
ACH-000968,-0.4868853703070136
ACH-000969,-0.3757363932926909
ACH-000972,-0.2846898122391029
ACH-000973,-0.6579584766518838
ACH-000974,-0.9119082612856928
ACH-000978,-0.3708116766897555
ACH-000984,-0.4441022932087696
ACH-000986,-0.4442708133871736
ACH-000988,-0.5465587810061782
ACH-000993,-0.6681817756086805
ACH-000994,-0.5814475053073094
ACH-000996,-0.7963645045495551
ACH-001001,-0.2811439383718723
ACH-001020,-0.5093358423228868
ACH-001028,-0.7234567899837582
ACH-001031,-0.7402099904159277
ACH-001038,-0.4296900368826596
ACH-001048,-0.4730602850467692
ACH-001050,-0.5152353525663608
ACH-001053,-0.8607953128943933
ACH-001054,-0.5882186610409179
ACH-001061,-0.5255450881850351
ACH-001067,-0.7438344753529762
ACH-001075,-0.8253116664528906
ACH-001096,-0.7198081146072985
ACH-001111,-0.4081737409900258
ACH-001119,-0.7651209050550204
ACH-001128,0.10664928875382937
ACH-001134,-0.4440810184195859
ACH-001151,-0.6442568172496071
ACH-001163,-0.6378199470208666
ACH-001164,-0.6010459444370398
ACH-001183,-0.5699643442156659
ACH-001192,-0.7020240828662634
ACH-001193,-0.489743307856046
ACH-001196,-0.7729127323396924
ACH-001197,-0.5046236222109627
ACH-001205,-0.7457645599401606
ACH-001211,-0.5756624527399429
ACH-001212,-0.8258846628258479
ACH-001228,-0.5509758691707599
ACH-001232,-0.7820162669042713
ACH-001239,-0.6416120801247014
ACH-001270,-0.6401756088806582
ACH-001274,-0.5339636739972616
ACH-001275,-0.5419748855676385
ACH-001277,-0.7322192993562533
ACH-001278,-0.7646404327400299
ACH-001280,-0.4605673600053267
ACH-001283,-0.8135964075541863
ACH-001289,-0.6856545264302983
ACH-001300,-0.6147069138774275
ACH-001301,-0.5223092379553065
ACH-001302,-0.79198425867036
ACH-001306,-0.6035310041839386
ACH-001318,-0.7002986273665395
ACH-001322,-0.4677976800437345
ACH-001328,-0.6117201203311068
ACH-001332,-0.6029826957190747
ACH-001336,-0.7900961200464481
ACH-001346,-0.4762745683482753
ACH-001353,-0.6319135345627643
ACH-001354,-0.4120860711538025
ACH-001367,-0.6057792831023914
ACH-001368,-0.5140147704642622
ACH-001374,-0.5694049461026185
ACH-001377,-0.6534089397907284
ACH-001380,-0.7203469852132043
ACH-001391,-0.4726002530826772
ACH-001408,-0.3914759882884981
ACH-001430,-0.4479351734351497
ACH-001431,-0.40508193516482105
ACH-001450,-0.5622035756545902
ACH-001496,-0.4414665203385088
ACH-001500,-0.5012331182916051
ACH-001523,-0.8890824305531212
ACH-001532,-0.7715443531119812
ACH-001550,-0.2608977309446228
ACH-001552,-0.7005584935479389
ACH-001554,-0.6108921015505591
ACH-001654,-0.6798474165236724
ACH-001735,-0.5667930660683449
ACH-001736,-0.5077478298294721
ACH-001737,-0.3539706488999855
ACH-001740,-0.5311932782332286
ACH-001745,-0.5919800751285317
ACH-001765,-0.5407259074547521
