,GAB2 (9846)
ACH-000281,-0.380297344293072
ACH-000288,-0.20595016783405296
ACH-000291,-0.2283686900546605
ACH-000293,-0.23336858046399594
ACH-000294,-0.2232025345265979
ACH-000295,-1.0176283608001386
ACH-000296,-0.2676431469357256
ACH-000302,-0.4173417958970176
ACH-000304,-0.1162730297888773
ACH-000307,-0.1921515969275413
ACH-000308,-0.349540388622142
ACH-000310,-0.253059431866327
ACH-000311,-0.15488829396916615
ACH-000312,-0.445464543653961
ACH-000315,-0.18915463868316515
ACH-000316,-0.4329775800471248
ACH-000317,-0.28120110327727244
ACH-000318,-0.21348210745538268
ACH-000319,-0.3070341000008014
ACH-000320,-0.12823854952331587
ACH-000322,-0.3937640766008248
ACH-000323,-0.34225349833375746
ACH-000324,-0.17434248162604074
ACH-000329,-0.2726722263530025
ACH-000330,-0.21120136207793969
ACH-000331,-0.1997268101819641
ACH-000332,-0.24599006919044397
ACH-000334,-0.2826352667530113
ACH-000335,-0.23753117667960044
ACH-000336,-0.6110826950336807
ACH-000337,-0.39409261144319707
ACH-000338,0.28219351342901794
ACH-000339,-0.22086539758610352
ACH-000341,-0.40572556738502
ACH-000348,-0.1720766937168231
ACH-000350,-0.5121892746339259
ACH-000352,-0.10254533467645163
ACH-000356,-0.3579221628701721
ACH-000361,-0.2777208115584024
ACH-000362,-0.9718822097461708
ACH-000363,-0.3571513897172093
ACH-000364,-0.3526417384784851
ACH-000365,-0.2061134276584552
ACH-000366,-0.5171592607974179
ACH-000368,-0.31826239343298995
ACH-000374,-0.3016845889558102
ACH-000375,-0.16653361187293925
ACH-000376,-0.25154445440016354
ACH-000381,-0.2948487525860896
ACH-000383,-0.3544197953660569
ACH-000387,-0.13105027651577844
ACH-000389,-0.009954457156960134
ACH-000390,-0.35712380048725834
ACH-000393,-0.3183823621860875
ACH-000395,-0.2368440770503957
ACH-000396,-0.2605546085765376
ACH-000397,-0.4758128820300064
ACH-000401,-0.11053247741784797
ACH-000402,-0.2750774488978548
ACH-000403,-0.4142320354059297
ACH-000404,0.016510370382952597
ACH-000406,-0.2928770318435958
ACH-000407,-0.3406283493179484
ACH-000408,-0.22747235924099354
ACH-000410,-0.3709473589882664
ACH-000411,-0.1793150226556027
ACH-000414,-0.1928789245646643
ACH-000415,-0.3151714325451019
ACH-000416,-0.2481470283795628
ACH-000420,-0.3848535527962455
ACH-000421,-0.3118652707825453
ACH-000424,-0.08620073828070053
ACH-000425,-0.3922051808514879
ACH-000426,-0.04690421163682505
ACH-000427,-0.33975429508400096
ACH-000433,-0.4395026515001315
ACH-000435,-0.6645658037493909
ACH-000436,-0.2124587529352041
ACH-000444,-0.3739427941657831
ACH-000445,-0.4439891928841581
ACH-000448,-0.30238377144397544
ACH-000450,-0.2534571682820075
ACH-000452,-0.284286119057692
ACH-000454,-0.08676337834237996
ACH-000458,-0.26334404377535997
ACH-000459,-0.3283540734459213
ACH-000460,-0.2560789446711754
ACH-000461,-0.206584439651002
ACH-000463,-0.2887084258678109
ACH-000464,-0.08992644997543668
ACH-000466,-0.29113857034173474
ACH-000467,-0.2788225279985391
ACH-000468,-0.3512234238478861
ACH-000469,-0.2545076435855416
ACH-000470,-0.4276487459172914
ACH-000471,-0.2706428162954695
ACH-000472,-0.3263951178791005
ACH-000473,-0.2537856864954177
ACH-000475,-0.16795388214099338
ACH-000476,-0.3536935792173179
ACH-000477,-0.30894738523863696
ACH-000479,-0.2953144303929596
ACH-000480,-0.2267459360307812
ACH-000481,-0.3295742715461621
ACH-000483,-0.2841730194528664
ACH-000484,-0.2594539920437464
ACH-000485,-0.19599003023831396
ACH-000486,-0.29907531016080136
ACH-000487,-0.862918095732994
ACH-000488,-0.1786759784508356
ACH-000490,-0.30377132735671536
ACH-000491,-0.21014759594589752
ACH-000495,-0.36235557848452205
ACH-000496,-0.10126128014458163
ACH-000499,-0.2040206811996184
ACH-000500,-0.4059857874379289
ACH-000502,-0.2182351141107889
ACH-000503,-0.2648540473298105
ACH-000505,-0.30218807553707233
ACH-000507,-0.2256624153506569
ACH-000510,-0.2553829450722559
ACH-000511,-0.2430005894660513
ACH-000512,-0.4644394532697666
ACH-000516,-0.18324695674587727
ACH-000517,-0.30395163302953365
ACH-000518,-0.1469105741582207
ACH-000520,-0.14931124022766418
ACH-000521,-0.1897599351849045
ACH-000522,-0.3722740644056061
ACH-000524,-0.4015959067455536
ACH-000527,-0.2303026905665976
ACH-000528,-0.22445181462933253
ACH-000537,-0.4957275568400535
ACH-000541,-0.3276010256706757
ACH-000542,-0.3288127562373994
ACH-000544,-0.2566748487455732
ACH-000545,-0.20302648512277474
ACH-000547,-0.6098170049058375
ACH-000548,-0.38136868419124537
ACH-000549,-0.2600877083905789
ACH-000550,-0.13731552456163346
ACH-000552,-0.1952293144792485
ACH-000556,-0.1956438033740168
ACH-000557,-0.21898159281184348
ACH-000569,0.033466320608889905
ACH-000570,-0.24161616821771856
ACH-000571,-0.3010896214236216
ACH-000573,-0.1538340029213998
ACH-000576,-0.3049328350361813
ACH-000579,-0.11720324327500048
ACH-000580,-0.4384205430651501
ACH-000584,-0.42845273054452504
ACH-000585,-0.2601242025067974
ACH-000588,-0.3713938876237591
ACH-000589,-0.2608193074495619
ACH-000591,-0.17003643568016913
ACH-000593,-0.26843521632503603
ACH-000600,-0.1617619172732707
ACH-000601,-0.20917940485504274
ACH-000605,-0.26644670358447314
ACH-000606,-0.4078288132370188
ACH-000608,-0.6412135236600582
ACH-000614,-0.4342370353195781
ACH-000616,-0.17145519737157558
ACH-000618,-0.2482745623985048
ACH-000619,-0.0628303165618742
ACH-000620,-0.36302882700238537
ACH-000621,-0.28111260708408803
ACH-000622,-0.4395279561171791
ACH-000623,-0.35736135398312063
ACH-000624,-0.2553905572269082
ACH-000627,-0.41991164363350186
ACH-000630,-0.2028834485340668
ACH-000631,-0.4639310225657776
ACH-000632,-0.3097328798705907
ACH-000633,-0.3462968895801999
ACH-000637,-0.3115997363482745
ACH-000638,-0.3872532404207297
ACH-000646,-0.21704954515865976
ACH-000647,-0.3524868798218445
ACH-000648,-0.39141549128931374
ACH-000649,-0.18671941025767608
ACH-000651,-0.1898769418897907
ACH-000652,-0.3433887290253469
ACH-000653,-0.35746191454874404
ACH-000657,-0.3093667172754972
ACH-000658,-0.2355171374166665
ACH-000661,-0.013667679936663782
ACH-000662,-0.055813445146221115
ACH-000663,-0.5359511502823954
ACH-000665,-0.30934225906912577
ACH-000671,-0.3792940687232988
ACH-000672,-0.3909339358203569
ACH-000673,-0.20813079433010007
ACH-000676,-0.20958051880181788
ACH-000677,-0.4545945187912076
ACH-000681,-0.1774385073495632
ACH-000683,-0.22334133293537467
ACH-000684,-0.1852862515495524
ACH-000688,-0.24403871264033866
ACH-000693,-0.2090289994288941
ACH-000694,-0.20724014229135534
ACH-000695,-0.3108402058014127
ACH-000696,-0.33673208470177696
ACH-000697,-0.2771087071150836
ACH-000699,-0.2620077007694768
ACH-000701,-0.3761722512018322
ACH-000706,-0.4323605186758589
ACH-000711,-0.13677451635636206
ACH-000713,-0.446176526466216
ACH-000714,-0.2833726409132429
ACH-000718,-0.3648708256300768
ACH-000720,-0.2393511274732105
ACH-000721,-0.2064702437668597
ACH-000724,-0.3992991264049253
ACH-000725,-0.1864131750890588
ACH-000732,-0.5348065834982625
ACH-000734,-0.35678638137548513
ACH-000735,-0.3690351755781096
ACH-000736,-0.08406818937264918
ACH-000738,-0.3862419137302087
ACH-000746,-0.2670084596142133
ACH-000747,-0.12259110840723048
ACH-000748,-0.22128461930187568
ACH-000753,-0.31194510503235395
ACH-000756,-0.4634170783640902
ACH-000757,-0.2764820951798179
ACH-000758,-0.19976410756619892
ACH-000760,-0.2317138709376513
ACH-000762,-0.32577481783874485
ACH-000763,-0.2732406692236864
ACH-000764,-0.3210651044626972
ACH-000765,-0.3904546512722648
ACH-000766,-0.25391267377826143
ACH-000767,-0.2017820086885698
ACH-000768,-0.3212934416996653
ACH-000769,-0.20289837624820764
ACH-000770,-0.19763303218525344
ACH-000771,-0.2662474821045944
ACH-000773,-0.36651659788855895
ACH-000776,-0.13337725092591246
ACH-000777,-0.2493468240899754
ACH-000778,-0.24216143607991145
ACH-000781,-0.3109724557863596
ACH-000782,-0.5462866506151982
ACH-000783,-0.2707466698931154
ACH-000784,-0.16662777323546124
ACH-000785,-0.3096641858430882
ACH-000787,-0.257593210959433
ACH-000788,-0.2750065041498332
ACH-000791,-0.13070257821805312
ACH-000792,-0.4780766299223813
ACH-000794,-0.3630696515996168
ACH-000796,-0.27393525475455216
ACH-000798,-0.1153157684918004
ACH-000799,-0.23171424221176914
ACH-000800,-0.022005321378689404
ACH-000802,-0.2411135983293444
ACH-000804,-0.08824572587203162
ACH-000805,-0.17905925366955172
ACH-000809,-0.2465305887399015
ACH-000810,-0.4819305537058941
ACH-000811,-0.21196712811609766
ACH-000817,-0.2302753968989231
ACH-000819,-0.4013388482086234
ACH-000820,0.26007389036558576
ACH-000821,-0.2486286339294556
ACH-000822,-0.2212059876738845
ACH-000823,-0.2854524089941142
ACH-000824,-0.2918553938464474
ACH-000827,-0.3430568998715279
ACH-000829,-0.3047322359246045
ACH-000831,-0.3395506336841637
ACH-000832,-0.3272879419548871
ACH-000833,-0.42269875069760826
ACH-000834,-0.2653148112379733
ACH-000835,-0.3217559810076717
ACH-000836,-0.3657900188398048
ACH-000837,-0.27576306065101364
ACH-000838,-0.5867699090956259
ACH-000839,-0.5113124877375287
ACH-000840,-0.4094675371061958
ACH-000841,-0.21418252242325234
ACH-000843,-0.3956064105763595
ACH-000846,-0.008511570888286942
ACH-000847,-0.1030981385619174
ACH-000848,-0.21426901759191247
ACH-000849,-0.3638008394210769
ACH-000851,-0.14492766148913855
ACH-000855,-0.17992304315896512
ACH-000856,-0.18911157977142992
ACH-000858,-0.20292767600695444
ACH-000859,-0.1904544141025653
ACH-000861,-0.2309455539121135
ACH-000862,-0.12857003782295293
ACH-000865,-0.266778121904393
ACH-000866,-0.21653166378596686
ACH-000867,-0.22596184796644175
ACH-000869,-0.34220910838269325
ACH-000872,-0.14550022622796582
ACH-000873,-0.11380075836840528
ACH-000876,-0.3660242534786768
ACH-000878,-0.1129594232884904
ACH-000880,-0.23312341038445494
ACH-000881,-0.0715764417560587
ACH-000882,-0.2909673623224609
ACH-000884,-0.2091120438286796
ACH-000885,-0.20629052057699773
ACH-000887,-0.3922337661986833
ACH-000889,-0.18843086436706727
ACH-000896,-0.4529655383870274
ACH-000898,-0.21259313978809585
ACH-000900,-0.2695974008410416
ACH-000901,-0.19291499227372724
ACH-000905,-0.18405176032602646
ACH-000906,-0.3222018690752157
ACH-000907,-0.5874395752971326
ACH-000910,-0.476554152651181
ACH-000911,-0.30816190048412323
ACH-000912,-0.225337428970947
ACH-000913,-0.24975027581925485
ACH-000915,-0.3095770428329701
ACH-000916,-0.2580602809311339
ACH-000917,-0.24519338389950915
ACH-000920,-0.6172784580648316
ACH-000921,-0.14223854148154105
ACH-000924,-0.3032393050492699
ACH-000926,-0.3109135682369258
ACH-000928,-0.2987402002621693
ACH-000929,-0.08658274900327323
ACH-000932,-0.12476897327865508
ACH-000935,-0.37255117808663
ACH-000936,-0.4560302023473104
ACH-000937,-0.19276407551208694
ACH-000938,-0.15240345517622866
ACH-000939,-0.31013113446294577
ACH-000941,-0.2425357315245824
ACH-000943,-0.1981516564202951
ACH-000946,-0.2148922510331368
ACH-000947,-0.1986619339760707
ACH-000948,-0.29980073327725626
ACH-000950,-0.21881100348573407
ACH-000953,-0.4790388776196562
ACH-000954,-0.1296059289402947
ACH-000957,-0.3462761660929966
ACH-000958,-0.19423443126257184
ACH-000960,-0.21032671139982007
ACH-000963,-0.5008063632603735
ACH-000968,-0.4547608590086874
ACH-000969,-0.2384506370011193
ACH-000972,-0.41879180455264775
ACH-000973,-0.29436183805268185
ACH-000974,-0.2563354215392672
ACH-000978,-0.3818233429076716
ACH-000984,-0.38766234679675626
ACH-000986,-0.17886602113749445
ACH-000988,-0.2394345690576795
ACH-000993,-0.3355782069849055
ACH-000994,-0.3314351308424791
ACH-000996,-0.14802399078266168
ACH-001001,-0.13596014229492304
ACH-001020,-0.4354810141998854
ACH-001028,-0.2501263496170532
ACH-001031,-0.4928623984241087
ACH-001038,-0.14764382262375664
ACH-001048,-0.5350855068433283
ACH-001050,-0.4321029592712585
ACH-001053,-0.6139704011991736
ACH-001054,-0.3697032126927177
ACH-001061,-0.264534018371461
ACH-001067,-0.19254126512636352
ACH-001075,-0.17837833189905838
ACH-001096,-0.20781802986733672
ACH-001111,-0.4661944074825229
ACH-001119,-0.3231695885257288
ACH-001128,-0.255353050876094
ACH-001134,-0.27569168744969524
ACH-001151,-0.28232434389092953
ACH-001163,-0.4720249097213934
ACH-001164,-0.20062120804313274
ACH-001183,-0.1753794632266095
ACH-001192,-0.17718152159494535
ACH-001193,-0.10966093446859752
ACH-001196,-0.3149984771781013
ACH-001197,-0.2863315720082804
ACH-001205,-0.11923216833565473
ACH-001211,-0.32575555931546346
ACH-001212,-0.3351685870998935
ACH-001228,-0.2493075072312105
ACH-001232,-0.3338254746237619
ACH-001239,-0.3856972278704406
ACH-001270,-0.3585170611328682
ACH-001274,-0.2440573476602383
ACH-001275,-0.14650616683753667
ACH-001277,-0.1754371493110828
ACH-001278,-0.7282342283556297
ACH-001280,-0.2347130795339934
ACH-001283,-0.2391070267759487
ACH-001289,-0.4433916017993413
ACH-001300,-0.24531276104661556
ACH-001301,-0.2944671743936381
ACH-001302,-0.5646651502406763
ACH-001306,-0.3421551597217923
ACH-001318,-0.27027160536213
ACH-001322,-0.16066188603582268
ACH-001328,-0.1123759757809808
ACH-001332,-0.1078419665645122
ACH-001336,-0.3952080118409018
ACH-001346,-0.3298232687825974
ACH-001353,-0.3207279022347511
ACH-001354,-0.16101324294817118
ACH-001367,-0.4403391770692397
ACH-001368,-0.2392280469424876
ACH-001374,-0.3161001160519637
ACH-001377,-0.27950281547159395
ACH-001380,-0.2402976711289949
ACH-001391,-0.2988665537319644
ACH-001408,-0.15862579337528912
ACH-001430,-0.23691561760101945
ACH-001431,-0.24209921620173566
ACH-001450,-0.3055012315880747
ACH-001496,-0.14297119398750155
ACH-001500,-0.5090778659607507
ACH-001523,-0.17403522671293906
ACH-001532,-0.2658878234887561
ACH-001550,-0.15180276678314036
ACH-001552,-0.3853979260247759
ACH-001554,-0.3266488114954481
ACH-001654,-0.329721141849193
ACH-001735,-0.2330569844535419
ACH-001736,-0.5160493980556866
ACH-001737,-0.7849670347722133
ACH-001740,-0.2031766027936432
ACH-001745,-0.2432259572412297
ACH-001765,-0.21773506893013
