,ATPAF1 (64756)
ACH-000503,-0.3445312833907184
ACH-000505,-0.28976726205858216
ACH-000507,-0.24264409948140514
ACH-000510,-0.11703753891656887
ACH-000511,-0.16124003771762302
ACH-000512,-0.2130214005216052
ACH-000516,-0.21284697417455792
ACH-000517,-0.12170022063441345
ACH-000518,-0.17036288264011334
ACH-000520,-0.2729655880970101
ACH-000521,-0.04180187812062367
ACH-000522,-0.26731101570222154
ACH-000524,-0.18911476983223624
ACH-000527,-0.16974457702160833
ACH-000528,-0.1679982436300347
ACH-000537,-0.22397483828103765
ACH-000541,-0.09713987456870747
ACH-000542,-0.07861921932644586
ACH-000544,-0.2284675235824833
ACH-000545,-0.14126636986014926
ACH-000547,-0.21858704818207225
ACH-000548,-0.15953427841713233
ACH-000549,-0.027479557981711214
ACH-000550,-0.2935767398834076
ACH-000552,-0.1678717825763763
ACH-000556,-0.0965973332216114
ACH-000557,-0.1336688796354182
ACH-000569,-0.17763837943477825
ACH-000570,-0.1525172909015047
ACH-000571,-0.1816721542458677
ACH-000573,-0.2315111213084677
ACH-000576,-0.28705224272896657
ACH-000579,-0.1593410931719022
ACH-000580,-0.08489411265430727
ACH-000584,-0.10715342290481203
ACH-000585,-0.1890900588622933
ACH-000588,-0.08666886741586204
ACH-000589,-0.07455673423306305
ACH-000591,-0.16303412455439245
ACH-000593,-0.26191747189785625
ACH-000600,-0.19088389915913748
ACH-000601,-0.14070513275911015
ACH-000605,-0.33853027294341875
ACH-000606,-0.17810185403167694
ACH-000608,-0.11976467378122345
ACH-000614,-0.23332904802260784
ACH-000616,-0.04731973890514612
ACH-000618,-0.07611215205806977
ACH-000619,-0.020978194202118373
ACH-000620,-0.1038676370541294
ACH-000621,-0.13675677445731865
ACH-000622,-0.15160720518744958
ACH-000623,-0.17459955980694844
ACH-000624,-0.1514679407653063
ACH-000627,-0.1176045101633998
ACH-000630,-0.3623133772904062
ACH-000631,0.1750908517804816
ACH-000632,-0.2027353805740828
ACH-000633,-0.1450453082919348
ACH-000637,-0.07391529017229606
ACH-000638,-0.1523333962320541
ACH-000646,-0.2821047169194009
ACH-000647,-0.1404130192168554
ACH-000648,-0.2955137673785282
ACH-000649,-0.16985581095840535
ACH-000651,-0.05478468831504766
ACH-000652,-0.1002862679564812
ACH-000653,-0.23364117789028185
ACH-000657,-0.16792828729487014
ACH-000658,-0.012988559299155366
ACH-000661,-0.07531620976113057
ACH-000662,0.017112895893428553
ACH-000663,-0.1893649144897435
ACH-000665,-0.21756697484806695
ACH-000671,-0.1460444240407608
ACH-000672,-0.33400792136822977
ACH-000673,-0.12664890263585404
ACH-000676,-0.10766789163173833
ACH-000677,-0.2042806986922644
ACH-000681,-0.17384527023766508
ACH-000683,-0.08558377986101315
ACH-000684,-0.13650091850343116
ACH-000688,-0.2129231960819388
ACH-000693,-0.1950272987098189
ACH-000694,-0.09898261498165987
ACH-000695,-0.24854867856370905
ACH-000696,-0.1262819729514577
ACH-000697,-0.5082545390694708
ACH-000699,-0.13676329559493694
ACH-000701,-0.11341168053901053
ACH-000706,-0.4492605068137826
ACH-000711,-0.06328308096775975
ACH-000713,-0.2941491517064989
ACH-000714,-0.2055339870863104
ACH-000718,-0.14034133106386704
ACH-000720,-0.2028838364208989
ACH-000721,-0.2149537522098855
ACH-000724,-0.331106245120663
ACH-000725,-0.06589309830396749
ACH-000732,-0.3234712001873496
ACH-000734,-0.29037228894584904
ACH-000735,-0.2200681630824206
ACH-000736,-0.059544991671537824
ACH-000738,0.0068478872171137935
ACH-000746,-0.05156668801103033
ACH-000747,-0.25132891634304283
ACH-000748,-0.12205236060562707
ACH-000753,-0.17417304768526698
ACH-000756,-0.15862134772126554
ACH-000757,-0.15494260044386002
ACH-000758,-0.15278691871875946
ACH-000760,-0.15027314078847573
ACH-000762,-0.2231650106705665
ACH-000763,-0.0927054921462135
ACH-000764,-0.07832757417866043
ACH-000765,-0.2152235646815509
ACH-000766,-0.1362352843836375
ACH-000767,-0.03277200121606208
ACH-000768,-0.11632873378564942
ACH-000769,-0.32234477090108343
ACH-000770,-0.2279133804123949
ACH-000771,-0.15228995643208754
ACH-000773,-0.07812202882651355
ACH-000776,-0.0846538795296258
ACH-000777,-0.07633960287077397
ACH-000778,-0.08326358124436058
ACH-000781,-0.12255262129744487
ACH-000782,-0.17067750698902212
ACH-000783,-0.0924792017058787
ACH-000784,-0.061571300212695225
ACH-000785,-0.19851120833116948
ACH-000787,-0.16994682259271582
ACH-000788,-0.12576164447013055
ACH-000791,-0.2753346055327093
ACH-000792,-0.13868286974746222
ACH-000794,-0.11782094766516905
ACH-000796,-0.06820823544511696
ACH-000798,-0.1775101258237993
ACH-000799,-0.4068635663205905
ACH-000800,-0.2274832141987796
ACH-000802,-0.15005347158145133
ACH-000804,0.08236647536971457
ACH-000805,-0.07092576055290302
ACH-000809,-0.15687065456959007
ACH-000810,-0.28213365398111645
ACH-000811,-0.1560165824875005
ACH-000817,0.01019495062031054
ACH-000819,-0.08975187669121615
ACH-000820,-0.6072647435231827
ACH-000821,-0.19711616362824613
ACH-000822,-0.08974204341655298
ACH-000823,-0.11096012192147718
ACH-000824,-0.07986020573434699
ACH-000827,-0.0927572924481376
ACH-000829,-0.017525477250578732
ACH-000831,-0.21583243407175395
ACH-000832,-0.20923508623627826
ACH-000833,-0.05158942932998861
ACH-000834,-0.17369969924873105
ACH-000835,-0.17086833899617587
ACH-000836,-0.171374511761736
ACH-000837,-0.17633304160401073
ACH-000838,-0.2819908737366691
ACH-000839,-0.12235979714567355
ACH-000840,-0.20379401370781544
ACH-000841,-0.2087814701589696
ACH-000843,-0.20083995721642492
ACH-000846,-0.2261345532065317
ACH-000847,-0.18442390134902314
ACH-000848,-0.1831118884336199
ACH-000849,-0.15423176058729698
ACH-000851,-0.2119073547608937
ACH-000855,-0.17625490159164664
ACH-000856,-0.12074012327768123
ACH-000858,-0.045158213925577013
ACH-000859,-0.223789436735112
ACH-000861,-0.3931616978575011
ACH-000862,-0.22156662239897226
ACH-000865,-0.22716041617013186
ACH-000866,-0.10813998715751463
ACH-000867,-0.09682203415158648
ACH-000869,-0.22031118597972588
ACH-000872,-0.2617041851266155
ACH-000873,-0.2346262056143708
ACH-000876,-0.060340603672825135
ACH-000878,0.042877037928816364
ACH-000880,-0.2167976660405366
ACH-000881,-0.09595380925293497
ACH-000882,-0.0922529386206955
ACH-000884,-0.0938661609583296
ACH-000885,-0.1965892426915837
ACH-000887,-0.1992444212763971
ACH-000889,-0.1582415097097024
ACH-000896,-0.110155362195543
ACH-000898,-0.17600821786814194
ACH-000900,-0.1565583995948114
ACH-000901,-0.16274092832745826
ACH-000905,-0.10939478461138176
ACH-000906,-0.14428360092054854
ACH-000907,-0.3444898877869527
ACH-000910,-0.1271801455413891
ACH-000911,-0.28598298339586986
ACH-000912,-0.21828632587982735
ACH-000913,-0.1895715947180958
ACH-000915,-0.3190670892867196
ACH-000916,-0.025668743858730785
ACH-000917,-0.10807386972361513
ACH-000920,-0.2959484694904177
ACH-000921,-0.1392433456194308
ACH-000924,-0.1473473526953307
ACH-000926,-0.18634029781597172
ACH-000928,-0.1854221908018592
ACH-000929,-0.2158780610506858
ACH-000932,-0.27689874289599464
ACH-000935,-0.14434239763320786
ACH-000936,-0.1891627227580979
ACH-000937,-0.1072812218613049
ACH-000938,-0.04867684977961892
ACH-000939,-0.17998007943449745
ACH-000941,-0.16378098261974935
ACH-000943,-0.1947351401427425
ACH-000946,-0.234058207243089
ACH-000947,-0.07498948859044342
ACH-000948,-0.25164013785203543
ACH-000950,-0.09999687223950776
ACH-000953,-0.17018110419528626
ACH-000954,-0.5538364874368756
ACH-000957,-0.1779764234639085
ACH-000958,-0.2036890317282748
ACH-000960,-0.11242166804932928
ACH-000963,-0.24451984742011965
ACH-000968,-0.05132543773199599
ACH-000969,-0.23046890628070266
ACH-000972,-0.0219872726013501
ACH-000973,-0.21617700189953887
ACH-000974,-0.2009897881866546
ACH-000978,0.0009834881471081137
ACH-000984,-0.12363101580682236
ACH-000986,-0.17904819773641334
ACH-000988,-0.11315397604107795
ACH-000993,-0.24909206105526696
ACH-000994,-0.13944665430725087
ACH-000996,-0.2289986712605278
ACH-001001,-0.2150755132044828
ACH-001020,-0.20865298093705165
ACH-001028,-0.17330868322186993
ACH-001031,-0.2168964028972344
ACH-001038,-0.18163757023157528
ACH-001048,-0.20099963074392424
ACH-001050,-0.34314444954033396
ACH-001053,-0.2142559259036576
ACH-001054,-0.1554771982267715
ACH-001061,-0.16073486158611242
ACH-001067,-0.07263671843511939
ACH-001075,-0.06878949699140079
ACH-001096,-0.1347672571462263
ACH-001111,0.07052769511235431
ACH-001119,-0.09584011096917926
ACH-001128,-0.031341358842983516
ACH-001134,-0.19003973650684905
ACH-001151,-0.055550601489692326
ACH-001163,-0.1928632730469517
ACH-001164,-0.21635437714742256
ACH-001183,-0.19394419970520207
ACH-001192,-0.1323686851605278
ACH-001193,-0.2508107798756391
ACH-001196,-0.20089220293041934
ACH-001197,0.1747281736232137
ACH-001205,-0.11469983075568956
ACH-001211,-0.16975554487683975
ACH-001212,-0.12538180673663174
ACH-001228,-0.13820395385334305
ACH-001232,-0.20697100737331914
ACH-001239,-0.14447934781523944
ACH-001270,-0.4456799641391256
ACH-001274,0.008059420707997866
ACH-001275,-0.007907448013347458
ACH-001277,-0.1820298245809208
ACH-001278,-0.10751220997325013
ACH-001280,-0.030883209032889943
ACH-001283,-0.16960325701714615
ACH-001289,-0.13738208625441692
ACH-001300,0.01733222245212326
ACH-001301,-0.3571946333904713
ACH-001302,-0.14362691982868414
ACH-001306,-0.14318818309563255
ACH-001318,-0.3355545157854023
ACH-001322,-0.2831199409645793
ACH-001328,-0.1260432347089702
ACH-001332,-0.4330368497405652
ACH-001336,-0.18302308071268902
ACH-001346,-0.042141626621816766
ACH-001353,-0.2459520839677492
ACH-001354,-0.1792361818549469
ACH-001367,-0.11568887350436625
ACH-001368,-0.24125983321063602
ACH-001374,-0.059828974032664586
ACH-001377,-0.1941954566047972
ACH-001380,-0.12397823883729672
ACH-001391,-0.22485611401240524
ACH-001408,-0.0011030901848793967
ACH-001430,-0.2687138554320245
ACH-001431,-0.10713284197313086
ACH-001450,-0.15993312095344558
ACH-001496,-0.18835547469932928
ACH-001500,-0.21386660675179064
ACH-001523,-0.1136346406131752
ACH-001532,-0.1975065103852712
ACH-001550,-0.12660349849481695
ACH-001552,-0.028204932048922837
ACH-001554,-0.11141143157491132
ACH-001654,-0.16534644170840726
ACH-001735,-0.04235984293348369
ACH-001736,0.009817726446631541
ACH-001737,-0.3137386359484833
ACH-001740,-0.03986959555085255
ACH-001745,-0.1965208110211371
ACH-001765,-0.0766208926947168
