,DAXX (1616)
ACH-000348,-0.3590957436097467
ACH-000350,-0.22219487537040875
ACH-000352,-0.41631585784845204
ACH-000356,-0.3185414279748954
ACH-000361,-0.5286364321566672
ACH-000362,-0.3250071310002893
ACH-000363,-0.1942628226167004
ACH-000364,-0.3321813423503979
ACH-000365,-0.1978921295222016
ACH-000366,-0.3069412212773741
ACH-000368,-0.40492832218137376
ACH-000374,-0.3592899917748009
ACH-000375,-0.1809343588234354
ACH-000376,-0.3159731215314989
ACH-000381,-0.10563258383032499
ACH-000383,-0.23313551589336065
ACH-000387,-0.33575313915899224
ACH-000389,-0.2981010648402518
ACH-000390,-0.13099895407624906
ACH-000393,-0.4078287059779218
ACH-000395,-0.3719301461476859
ACH-000396,-0.2097685465780604
ACH-000397,-0.5150627230455974
ACH-000401,-0.6520175368280313
ACH-000402,-0.4689691292300099
ACH-000403,-0.16587868933868366
ACH-000404,-0.32911983993875416
ACH-000406,-0.2943336696194093
ACH-000407,-0.424533968535632
ACH-000408,-0.17696504256223358
ACH-000410,-0.3607052982450106
ACH-000411,-0.4679485251483049
ACH-000414,-0.5734716591803279
ACH-000415,-0.39592721836035655
ACH-000416,-0.17516453789893058
ACH-000420,-0.03144806231044959
ACH-000421,-0.3343030559616419
ACH-000424,0.06363750675754824
ACH-000425,-0.3364510788127715
ACH-000426,-0.3094799260581916
ACH-000427,-0.049101643612233965
ACH-000433,-0.5663675911400284
ACH-000435,-0.3933164961651661
ACH-000436,-0.3327213867093979
ACH-000444,-0.39014897718174346
ACH-000445,-0.4083347441226043
ACH-000448,-0.2004048259566068
ACH-000450,-0.3722621815732905
ACH-000452,-0.3527626311759703
ACH-000454,-0.4055509464758261
ACH-000458,-0.31364292328330706
ACH-000459,-0.2284907267083633
ACH-000460,-0.5114198909569679
ACH-000461,-0.2291263242605781
ACH-000463,-0.5325158587772015
ACH-000464,-0.5156538878033482
ACH-000466,-0.22510461772802992
ACH-000467,-0.20332197730156285
ACH-000468,-0.2814925629298937
ACH-000469,-0.5667092854815183
ACH-000470,-0.15332214983259154
ACH-000471,-0.3450775670185654
ACH-000472,-0.3021310263197836
ACH-000473,-0.5067296436269193
ACH-000475,-0.13128170225972252
ACH-000476,-0.1655217134486362
ACH-000477,-0.43796622189654616
ACH-000479,0.10323714654665654
ACH-000480,-0.4241510454305411
ACH-000481,-0.21312254312402584
ACH-000483,-0.2742328125298301
ACH-000484,-0.4201216351332377
ACH-000485,-0.3880108694875304
ACH-000486,-0.3343038153647792
ACH-000487,-0.33952924229738346
ACH-000488,-0.29535235651022473
ACH-000490,-0.4501291259079572
ACH-000491,-0.33003387519577565
ACH-000495,-0.4086100857294084
ACH-000496,-0.43632358786259096
ACH-000499,-0.5040450274631739
ACH-000500,-0.8737624165931759
ACH-000502,-0.4842015376799135
ACH-000503,-0.23416800746571576
ACH-000505,-0.1857065681715848
ACH-000507,-0.1330200072186104
ACH-000510,-0.3648955537536138
ACH-000511,-0.23929953058777326
ACH-000512,-0.33186314893701546
ACH-000516,-0.7996692629339918
ACH-000517,-0.3778804443722411
ACH-000518,-0.2508631070828143
ACH-000520,-0.21200627460421506
ACH-000521,-0.7670961301368487
ACH-000522,-0.1848917602187489
ACH-000524,-0.3233193081206931
ACH-000527,-0.2871119465804061
ACH-000528,-0.5065815316669113
ACH-000537,-0.34447695146577395
ACH-000541,-0.592845354952227
ACH-000542,-0.3417611931931721
ACH-000544,-0.5229882849805547
ACH-000545,-0.18914095707464768
ACH-000547,-0.008273591890888395
ACH-000548,-0.2290210153191484
ACH-000549,-0.4355608940733906
ACH-000550,-0.2655059748067592
ACH-000552,-0.10799357908215552
ACH-000556,-0.11355156533903955
ACH-000557,-0.19457421627248603
ACH-000569,-0.5824623433899563
ACH-000570,-0.4432476170087553
ACH-000571,-0.2525919381218361
ACH-000573,-0.4106233692562494
ACH-000576,-0.4400571848050056
ACH-000579,-0.2173156064960782
ACH-000580,-0.5625852098637312
ACH-000584,-0.3218313477080359
ACH-000585,-0.5119682981612363
ACH-000588,-0.39432724703361177
ACH-000589,-0.2812480075840546
ACH-000591,-0.4279720857669139
ACH-000593,-0.3309359446257107
ACH-000600,-0.3374434820889745
ACH-000601,-0.09311279373838753
ACH-000605,-0.14791414972538294
ACH-000606,-0.4753112021128923
ACH-000608,-0.29041309034757024
ACH-000614,-0.1895474822698687
ACH-000616,-0.2426117995844163
ACH-000618,-0.3250773179189057
ACH-000619,-0.30669145807085396
ACH-000620,-0.3835131323078405
ACH-000621,-0.31805419361375264
ACH-000622,-0.2716098781162805
ACH-000623,-0.3620619781155209
ACH-000624,-0.225958256551908
ACH-000627,-0.31483734540422353
ACH-000630,-0.3541339676655467
ACH-000631,-0.7623774623985309
ACH-000632,-0.2686039178971698
ACH-000633,-0.21753155575394176
ACH-000637,-0.2728316604807249
ACH-000638,-0.3533889988093942
ACH-000646,-0.237363081748492
ACH-000647,-0.3005939075069649
ACH-000648,-0.5655689060207992
ACH-000649,-0.4875411547323774
ACH-000651,-0.13029380717611885
ACH-000652,-0.3313313627161289
ACH-000653,-0.3570014526680329
ACH-000657,-0.4938388976931906
ACH-000658,-0.09559184097584604
ACH-000661,-0.6235465776762805
ACH-000662,-0.15682319583430598
ACH-000663,-0.28182287919063026
ACH-000665,-0.3219320755013159
ACH-000671,-0.23876908861402815
ACH-000672,-0.0065003367480756715
ACH-000673,-0.27321428238385725
ACH-000676,-0.29873114497623565
ACH-000677,-0.30796872335050435
ACH-000681,-0.4097348040312094
ACH-000683,-0.3027197561773963
ACH-000684,-0.3971655782110735
ACH-000688,-0.3106279079911368
ACH-000693,-0.15943792904420348
ACH-000694,-0.17316256277097156
ACH-000695,-0.2064530785433483
ACH-000696,-0.2336123078391937
ACH-000697,-0.2776294307906843
ACH-000699,-0.1861202395929624
ACH-000701,-0.0860402717882466
ACH-000706,-0.2740057821276058
ACH-000711,-0.36187472811556376
ACH-000713,-0.2943431538676307
ACH-000714,-0.6098357500326866
ACH-000718,-0.4553586785421202
ACH-000720,-0.4002279179923324
ACH-000721,-0.5490005993534035
ACH-000724,-0.10480544944737898
ACH-000725,-0.1767810104034147
ACH-000732,-0.5179238941734349
ACH-000734,-0.2356894526224398
ACH-000735,-0.19598850480880997
ACH-000736,-0.1773293164109173
ACH-000738,-0.33205162982516284
ACH-000746,-0.01798895571217064
ACH-000747,-0.26790619761978146
ACH-000748,-0.5455929579719411
ACH-000753,-0.4174311894368536
ACH-000756,-0.14635886112013816
ACH-000757,-0.10434524412623447
ACH-000758,-0.28136008481469743
ACH-000760,-0.10877146361494844
ACH-000762,-0.592173381058822
ACH-000763,-0.3508154988758603
ACH-000764,-0.4027420703575677
ACH-000765,-0.19990367519623034
ACH-000766,-0.4349886101170748
ACH-000767,-0.3638214128410092
ACH-000768,-0.32650532014968986
ACH-000769,-0.6141298076119296
ACH-000770,-0.12236028072252544
ACH-000771,-0.4156541222832848
ACH-000773,-0.07617589689486241
ACH-000776,-0.2646140538202524
ACH-000777,-0.4457779472121094
ACH-000778,-0.2852901449667887
ACH-000781,-0.26502738494454897
ACH-000782,-0.6105091529011794
ACH-000783,-0.33750354093927426
ACH-000784,-0.2938613302865229
ACH-000785,-0.18958432476936768
ACH-000787,-0.17255768655249734
ACH-000788,-0.25303202505211714
ACH-000791,-0.20368021281251814
ACH-000792,-0.4321031509871346
ACH-000794,-0.6664978123306458
ACH-000796,-0.2781590813517548
ACH-000798,-0.5078830391114573
ACH-000799,-0.3847018729962705
ACH-000800,-0.3174399559442109
ACH-000802,-0.2365931259382417
ACH-000804,-0.449966942785998
ACH-000805,-0.4592607591577351
ACH-000809,-0.3523273384898285
ACH-000810,-0.7239451984844896
ACH-000811,-0.33127425453896003
ACH-000817,-0.5982928324264658
ACH-000819,-0.3759191691468941
ACH-000820,-0.404935625276116
ACH-000821,-0.4130308169055486
ACH-000822,-0.4280015272288892
ACH-000823,-0.1604616825256822
ACH-000824,-0.18165843331822265
ACH-000827,-0.46860972606723295
ACH-000829,-0.4216430084036885
ACH-000831,-0.2054239906456909
ACH-000832,-0.5175786538132716
ACH-000833,-0.396687076026606
ACH-000834,-0.5572740543772484
ACH-000835,-0.3706845345666892
ACH-000836,-0.026552626475225462
ACH-000837,-0.10068444600875384
ACH-000838,-0.1771137754857643
ACH-000839,-0.43976942993441387
ACH-000840,-0.5300448134310802
ACH-000841,-0.4149674592427867
ACH-000843,-0.1891704713080512
ACH-000846,-0.16185699896089933
ACH-000847,-0.3021446158176181
ACH-000848,-0.056372075038446864
ACH-000849,0.15365770587091648
ACH-000851,-0.4118033677818537
ACH-000855,-0.0967163250633403
ACH-000856,0.04411126686180152
ACH-000858,-0.3091292083838753
ACH-000859,-0.3991143289329727
ACH-000861,-0.3289922169685775
ACH-000862,-0.2026171635181657
ACH-000865,-0.3895777826291461
ACH-000866,-0.17389515320711746
ACH-000867,-0.17934790134613965
ACH-000869,-0.2465902166029163
ACH-000872,-0.3724842936964271
ACH-000873,-0.5096934174529177
ACH-000876,-0.20972391348752695
ACH-000878,-0.33687040119359946
ACH-000880,-0.2723112671637825
ACH-000881,-0.4878459686238068
ACH-000882,-0.14734531339342066
ACH-000884,-0.3364878652684645
ACH-000885,-0.3023701638989661
ACH-000887,-0.19992048423950534
ACH-000889,-0.4780044849770814
ACH-000896,-0.20581871477262176
ACH-000898,-0.4143386995794796
ACH-000900,-0.33457602578809104
ACH-000901,-0.3791785698650872
ACH-000905,-0.3209860751987291
ACH-000906,-0.3535883569181291
ACH-000907,-0.2820680105631845
ACH-000910,-0.19546633048485731
ACH-000911,-0.3617924099906802
ACH-000912,-0.3717156035878883
ACH-000913,-0.577263675468413
ACH-000915,-0.3744649355403583
ACH-000916,-0.3216514040186011
ACH-000917,-0.36039555121670347
ACH-000920,-0.3950494974197371
ACH-000921,-0.07945082507440562
ACH-000924,-0.22737430133292455
ACH-000926,-0.3931048093462528
ACH-000928,-0.156350543044106
ACH-000929,-0.3275051760939598
ACH-000932,-0.2544370216964491
ACH-000935,-0.3608504085011385
ACH-000936,-0.4421774793487633
ACH-000937,-0.1864897038442513
ACH-000938,-0.2675460356560797
ACH-000939,0.1805939909429835
ACH-000941,-0.2762402100333425
ACH-000943,-0.2666991725609609
ACH-000946,-0.4170132361367232
ACH-000947,-0.3790480325318519
ACH-000948,-0.13738656324499945
ACH-000950,-0.2935308096268551
ACH-000953,-0.17291959045759808
ACH-000954,-0.3919219189708657
ACH-000957,-0.6953072562998649
ACH-000958,-0.2688784868569197
ACH-000960,-0.22661182921201325
ACH-000963,-0.2657989014622193
ACH-000968,-0.3844154654527134
ACH-000969,-0.08804785531953087
ACH-000972,-0.24594847595375585
ACH-000973,-0.2307661783013067
ACH-000974,-0.3260390096257945
ACH-000978,-0.4318209545869041
ACH-000984,-0.2739821372079337
ACH-000986,-0.4022358544766692
ACH-000988,-0.3076559876873016
ACH-000993,-0.3642246826546784
ACH-000994,-0.3851349767672344
ACH-000996,-0.21829684397192364
ACH-001001,-0.12043660788504572
ACH-001020,-0.06780476199283406
ACH-001028,-0.13823969543045478
ACH-001031,-0.24718253539923224
ACH-001038,-0.10719557316238998
ACH-001048,-0.29818466879690914
ACH-001050,-0.39955059734133797
ACH-001053,-0.1512900299366059
ACH-001054,-0.120044575403087
ACH-001061,-0.22834847383276996
ACH-001067,-0.11501001739772285
ACH-001075,-0.6522250788043238
ACH-001096,-0.3826785694635183
ACH-001111,-0.1727941979559716
ACH-001119,-0.3331936344300716
ACH-001128,0.5200944609958569
ACH-001134,-0.4547858373212046
ACH-001151,-0.28218808333420003
ACH-001163,-0.2508518517188228
ACH-001164,-0.6703735896677177
ACH-001183,-0.5447828960058858
ACH-001192,-0.2547349492510313
ACH-001193,-0.20353643841583835
ACH-001196,-0.17657691619529994
ACH-001197,-0.4334526428971872
ACH-001205,-0.40029823808882975
ACH-001211,-0.43940185997580417
ACH-001212,-0.6791834743306109
ACH-001228,-0.3033643634904843
ACH-001232,-0.4308104438034248
ACH-001239,-0.05001494380892202
ACH-001270,-0.42639163500035626
ACH-001274,-0.8704129758354838
ACH-001275,-0.3403780966124824
ACH-001277,-0.4366026486920092
ACH-001278,-0.4920084023448593
ACH-001280,-0.5655826484327688
ACH-001283,-0.3998038993472975
ACH-001289,-0.4896707307127202
ACH-001300,-0.2804049687251565
ACH-001301,-0.4246338835530766
ACH-001302,-0.44949127629471397
ACH-001306,-0.1424230760614004
ACH-001318,-0.28994707706202105
ACH-001322,-0.27194686118851896
ACH-001328,-0.31259523742595724
ACH-001332,-0.6094304729499503
ACH-001336,-0.3482684158486803
ACH-001346,-0.37461412367158825
ACH-001353,-0.2052829843816824
ACH-001354,-0.6760642582611041
ACH-001367,0.1108979339036343
ACH-001368,-0.30755145408406354
ACH-001374,-0.01895366696097687
ACH-001377,-0.1545251183883993
ACH-001380,-0.2769328163422809
ACH-001391,-0.3058077026204664
ACH-001408,-0.310211540915434
ACH-001430,-0.28858550444736986
ACH-001431,-0.231085503434158
ACH-001450,-0.25256470373406104
ACH-001496,-0.07683393991813225
ACH-001500,-0.5051269790302835
ACH-001523,-0.3206084948751373
ACH-001532,-0.6176696255461714
ACH-001550,-0.009905430801086948
ACH-001552,-0.1922774936594792
ACH-001554,-0.2821049436151936
ACH-001654,-0.2410279873364362
ACH-001735,-0.4906982031208868
ACH-001736,-0.6370025181516451
ACH-001737,-0.24420162467753698
ACH-001740,-0.5816953927338583
ACH-001745,-0.506832096655697
ACH-001765,-0.461953367949199
