,UGT1A6 (54578)
ACH-000445,-0.1147775048966328
ACH-000448,-0.2642642391750395
ACH-000450,-0.13982240206697333
ACH-000452,-0.14951183647235286
ACH-000454,-0.019920718405121787
ACH-000458,-0.08114557644522324
ACH-000459,-0.029229694638650106
ACH-000460,-0.14137779218242835
ACH-000461,-0.14300001544896368
ACH-000463,-0.21959100534029866
ACH-000464,-0.13051083686378928
ACH-000466,-0.17549914343635656
ACH-000467,-0.2826014248505431
ACH-000468,-0.19963920341839111
ACH-000469,-0.04385048062007142
ACH-000470,-0.3359626598341494
ACH-000471,-0.2892907896021589
ACH-000472,-0.21211349597415302
ACH-000473,-0.2812209343343737
ACH-000475,-0.2556183403669481
ACH-000476,-0.01399744909502816
ACH-000477,-0.1774848304028827
ACH-000479,-0.13278487745600165
ACH-000480,-0.06711333699813223
ACH-000481,-0.17324444659693766
ACH-000483,-0.1183443373855028
ACH-000484,-0.17582261012298472
ACH-000485,-0.16424908137133198
ACH-000486,-0.08225461248038518
ACH-000487,-0.049053220462989516
ACH-000488,-0.2041961042127328
ACH-000490,-0.2435892987311692
ACH-000491,-0.22309099337734525
ACH-000495,-0.0775164581263696
ACH-000496,-0.2422216034966479
ACH-000499,-0.07089945632927852
ACH-000500,-0.3010778751215507
ACH-000502,-0.18562216161829576
ACH-000503,-0.4222377461548128
ACH-000505,-0.16866323785947732
ACH-000507,-0.32516933375874363
ACH-000510,-0.20960497184233426
ACH-000511,-0.06433615517590087
ACH-000512,-0.29144042727128394
ACH-000516,-0.36753947995929104
ACH-000517,-0.09523189751357854
ACH-000518,-0.13396700958309382
ACH-000520,-0.13496046799072298
ACH-000521,-0.0931795175145816
ACH-000522,-0.1563486559670133
ACH-000524,-0.1354684555395019
ACH-000527,-0.2570582936689266
ACH-000528,-0.1567775213671798
ACH-000537,-0.17320065102265705
ACH-000541,-0.2251697836293637
ACH-000542,-0.12710983648776894
ACH-000544,-0.11628000652858868
ACH-000545,-0.13773441014474605
ACH-000547,-0.35597788274776737
ACH-000548,-0.17387185745223524
ACH-000549,-0.15798765702555784
ACH-000550,-0.27667337770232103
ACH-000552,-0.10940725154584474
ACH-000556,-0.21986894875827329
ACH-000557,-0.23554990527327266
ACH-000569,-0.2265142725055809
ACH-000570,-0.1744684199562339
ACH-000571,-0.10487298568211442
ACH-000573,-0.2921894229686965
ACH-000576,-0.16001720663293878
ACH-000579,0.2060800714432109
ACH-000580,-0.17030715931056614
ACH-000584,-0.10737113659877393
ACH-000585,-0.14498841202154214
ACH-000588,-0.21531946167153085
ACH-000589,-0.35391001514475817
ACH-000591,-0.018319947136909168
ACH-000593,-0.19683736647290373
ACH-000600,-0.19182508599024206
ACH-000601,-0.15657973452072738
ACH-000605,-0.17495915543995252
ACH-000606,-0.18197963903689104
ACH-000608,-0.16551788711688725
ACH-000614,-0.23037374353840065
ACH-000616,-0.05694793039193671
ACH-000618,-0.3128783603342215
ACH-000619,-0.22677808293951196
ACH-000620,-0.1139414973666924
ACH-000621,-0.14682821631543724
ACH-000622,-0.26746210666849474
ACH-000623,-0.17616151159289387
ACH-000624,-0.1316876771331869
ACH-000627,-0.1895795493301776
ACH-000630,-0.2092839148371413
ACH-000631,-0.1911088241251052
ACH-000632,-0.16081364883507945
ACH-000633,-0.10868713686832288
ACH-000637,-0.11996307639182027
ACH-000638,-0.27616629638091866
ACH-000646,-0.1579448317594567
ACH-000647,-0.2468019225819888
ACH-000648,0.09727176199699528
ACH-000649,-0.0646540455563209
ACH-000651,-0.1887735831424428
ACH-000652,-0.1969568016209839
ACH-000653,-0.11535487216111075
ACH-000657,-0.1993252088525888
ACH-000658,-0.1371015075731193
ACH-000661,-0.26763040084442075
ACH-000662,-0.06141145765817575
ACH-000663,-0.13283667723137596
ACH-000665,-0.23715049767146645
ACH-000671,-0.27654562575065184
ACH-000672,-0.14197247891268852
ACH-000673,-0.19179077097017894
ACH-000676,-0.1224940632411894
ACH-000677,-0.08110275361217407
ACH-000681,-0.09211308376318356
ACH-000683,-0.21364822308642667
ACH-000684,0.0019693260543794146
ACH-000688,-0.1180473503047786
ACH-000693,-0.3056405066637992
ACH-000694,-0.2142836914029363
ACH-000695,-0.029574511088823818
ACH-000696,-0.11112806901286126
ACH-000697,-0.5141144964060909
ACH-000699,-0.10950903270247024
ACH-000701,-0.2265712601583139
ACH-000706,-0.1776473482376141
ACH-000711,-0.18488579973043026
ACH-000713,-0.2846469953643844
ACH-000714,-0.06635202800341093
ACH-000718,-0.13686641215270326
ACH-000720,-0.11242557800207643
ACH-000721,-0.1996416100542066
ACH-000724,-0.13854217717566394
ACH-000725,-0.10457149060467147
ACH-000732,-0.28158154953226905
ACH-000734,-0.2738197171046847
ACH-000735,-0.16463748672633027
ACH-000736,-0.32263787039059416
ACH-000738,-0.2854304518426319
ACH-000746,-0.2308097443127707
ACH-000747,-0.4090551413505585
ACH-000748,-0.04230700522607398
ACH-000753,-0.1269901052152901
ACH-000756,-0.2222225533692065
ACH-000757,-0.17646944197102846
ACH-000758,-0.1154025348226199
ACH-000760,-0.2415277643196476
ACH-000762,-0.23149580338374426
ACH-000763,-0.14453726284927995
ACH-000764,-0.3519513808819296
ACH-000765,-0.20841833823962844
ACH-000766,-0.2354082177517583
ACH-000767,-0.12025786161784235
ACH-000768,-0.3092176526892265
ACH-000769,-0.24858684396967665
ACH-000770,-0.3016573615148608
ACH-000771,-0.08220372310680793
ACH-000773,-0.25083214928879705
ACH-000776,-0.07528161802366477
ACH-000777,-0.31108581767931165
ACH-000778,-0.20901020742685766
ACH-000781,-0.25113803668271234
ACH-000782,-0.14421272362592918
ACH-000783,-0.08225851808422628
ACH-000784,-0.3205688685781717
ACH-000785,-0.20232435717987304
ACH-000787,0.012887807281193571
ACH-000788,-0.07727681845957779
ACH-000791,-0.2103133853825513
ACH-000792,-0.2246282581667088
ACH-000794,-0.19062711985080813
ACH-000796,-0.21535414178980025
ACH-000798,-0.12394988736401925
ACH-000799,-0.15940939790224035
ACH-000800,-0.08886111683411213
ACH-000802,-0.2220084590024302
ACH-000804,-0.001157039152521619
ACH-000805,-0.00882772770480957
ACH-000809,-0.2952383191002125
ACH-000810,-0.5686630027530625
ACH-000811,-0.1445858995823011
ACH-000817,-0.2512890760231189
ACH-000819,-0.16058932377134735
ACH-000820,-0.2127246073366467
ACH-000821,-0.16088355658428866
ACH-000822,-0.28601394577433803
ACH-000823,-0.16567675038428678
ACH-000824,-0.20645933113348247
ACH-000827,-0.11339400387296515
ACH-000829,-0.1090267445243136
ACH-000831,-0.2574350512387589
ACH-000832,-0.19489203844124248
ACH-000833,-0.3386037916851757
ACH-000834,-0.17781689390080002
ACH-000835,-0.13933163119945186
ACH-000836,-0.028850519323917218
ACH-000837,-0.13172697026433505
ACH-000838,-0.3589621667937581
ACH-000839,-0.15866292109439056
ACH-000840,-0.1588725699232676
ACH-000841,-0.2658193240709698
ACH-000843,-0.26904872242386396
ACH-000846,-0.2654210287996122
ACH-000847,0.027282413600742714
ACH-000848,-0.3974224719433341
ACH-000849,-0.2189910130911928
ACH-000851,-0.17213197579861686
ACH-000855,-0.30145679113669577
ACH-000856,-0.2409708661960212
ACH-000858,-0.2291719798043
ACH-000859,0.10225442967387313
ACH-000861,-0.19519633655565288
ACH-000862,-0.08888911350458438
ACH-000865,-0.2930613705498402
ACH-000866,-0.15042827783390805
ACH-000867,-0.2271902370080893
ACH-000869,-0.272383234742396
ACH-000872,-0.0535930016893614
ACH-000873,-0.09706406437521316
ACH-000876,-0.20573283763839856
ACH-000878,-0.2554850295806256
ACH-000880,-0.14125830863045322
ACH-000881,-0.07109408615139758
ACH-000882,0.04277830693929837
ACH-000884,0.008189930406276094
ACH-000885,-0.13100264481777196
ACH-000887,-0.2044270705458465
ACH-000889,-0.19179268071334613
ACH-000896,-0.14970320520844935
ACH-000898,-0.11980663815702915
ACH-000900,-0.16379111106147898
ACH-000901,-0.16391302696591656
ACH-000905,-0.2970832117250405
ACH-000906,-0.17746419147462486
ACH-000907,-0.04412753253824809
ACH-000910,-0.18957191352808075
ACH-000911,-0.1910923018154476
ACH-000912,-0.194754417304358
ACH-000913,-0.2995599142272974
ACH-000915,-0.2981168816018225
ACH-000916,-0.4636632070095335
ACH-000917,-0.13662168612880524
ACH-000920,-0.08273375716930832
ACH-000921,-0.11798571066583605
ACH-000924,-0.08339113635567723
ACH-000926,-0.13900297504349862
ACH-000928,-0.33338067396791865
ACH-000929,0.040889028831752994
ACH-000932,-0.15435594597442692
ACH-000935,-0.047975029606237486
ACH-000936,-0.3242949043337282
ACH-000937,-0.2203145037027078
ACH-000938,0.20494780975322324
ACH-000939,-0.12014486526395315
ACH-000941,-0.1008551924931434
ACH-000943,-0.18836801727422944
ACH-000946,-0.3049798186745597
ACH-000947,-0.268020716039983
ACH-000948,-0.14974241982110326
ACH-000950,-0.09395457197995324
ACH-000953,-0.2064620602868517
ACH-000954,0.16556198518267035
ACH-000957,-0.3346387881076748
ACH-000958,-0.2041820559593928
ACH-000960,-0.1946594353153907
ACH-000963,-0.2924403179748
ACH-000968,-0.15579865277750318
ACH-000969,-0.3059560089844917
ACH-000972,-0.1814326565645439
ACH-000973,-0.2572157497882171
ACH-000974,-0.19639212113453985
ACH-000978,-0.3771104901728332
ACH-000984,-0.3064443561984241
ACH-000986,-0.2403488004618101
ACH-000988,0.038642261201109585
ACH-000993,-0.27212273867252657
ACH-000994,0.01987168714840353
ACH-000996,-0.09479225089336002
ACH-001001,-0.061557127401127724
ACH-001020,-0.20008278225506151
ACH-001028,-0.21350991302650785
ACH-001031,-0.11181167433260177
ACH-001038,-0.24855343694957266
ACH-001048,-0.3273995313101976
ACH-001050,0.018447631510384824
ACH-001053,0.013249856336796964
ACH-001054,-0.15876186420941674
ACH-001061,-0.18863918986779368
ACH-001067,-0.17556621740173173
ACH-001075,-0.2108074112046072
ACH-001096,-0.15371900115858125
ACH-001111,-0.032746614698445003
ACH-001119,-0.2459882413812405
ACH-001128,0.5369499410759191
ACH-001134,-0.1488929488361798
ACH-001151,-0.2810543759359856
ACH-001163,-0.16703006537755105
ACH-001164,0.033885060807920094
ACH-001183,-0.08961924782434617
ACH-001192,-0.2498489449798563
ACH-001193,-0.7489936744541132
ACH-001196,-0.18493489610559266
ACH-001197,-0.3609451606003751
ACH-001205,-0.12686068828917169
ACH-001211,-0.3514946295463265
ACH-001212,-0.20675053131479373
ACH-001228,-0.220636018771871
ACH-001232,-0.1606460713596337
ACH-001239,-0.08931316505163922
ACH-001270,-0.11991941794836285
ACH-001274,-0.2793777870537398
ACH-001275,0.014023402549807013
ACH-001277,-0.2254919715214298
ACH-001278,-0.2444377296068425
ACH-001280,-0.06813548606912696
ACH-001283,-0.20222247507269855
ACH-001289,-0.28594334632771296
ACH-001300,-0.10643453461591301
ACH-001301,-0.20848139491279505
ACH-001302,-0.17068806323713948
ACH-001306,-0.2804698439124079
ACH-001318,-0.2242342087254837
ACH-001322,-0.21424560696030734
ACH-001328,-0.2381295601219359
ACH-001332,-0.2249881485997058
ACH-001336,-0.11114907855463993
ACH-001346,-0.16583337268948758
ACH-001353,-0.18263014429777413
ACH-001354,0.09350533602062208
ACH-001367,-0.509078168120465
ACH-001368,-0.17430915582680526
ACH-001374,-0.3352396191336189
ACH-001377,-0.07972555206483996
ACH-001380,-0.18942584638518134
ACH-001391,-0.28902497202485483
ACH-001408,0.008971428450635739
ACH-001430,0.14531840942949253
ACH-001431,-0.0742827864143986
ACH-001450,-0.23320407253378594
ACH-001496,-0.08122759252290067
ACH-001500,-0.1515642620227076
ACH-001523,-0.06437569115175179
ACH-001532,-0.0901853131144018
ACH-001550,-0.15535486995731554
ACH-001552,-0.018697986501182203
ACH-001554,-0.11293498185640367
ACH-001654,-0.262672486692188
ACH-001735,-0.21828143934963196
ACH-001736,-0.03297136133431715
ACH-001737,-0.6171777973062892
ACH-001740,-0.12084497950860615
ACH-001745,-0.2046681897495148
ACH-001765,-0.13547668506172644
