,GTSF1L (149699)
ACH-000836,0.06978022249981176
ACH-000837,0.1363474114419595
ACH-000838,0.11760874966789292
ACH-000839,0.13530057527658318
ACH-000840,0.05951311444155236
ACH-000841,0.05077998156562431
ACH-000843,0.12614018144406136
ACH-000846,0.1831223631425067
ACH-000847,-0.05172592515836466
ACH-000848,0.016012359197538822
ACH-000849,0.03376259993950171
ACH-000851,0.14359357924899382
ACH-000855,0.18269465808711796
ACH-000856,0.0718427799737432
ACH-000858,0.014800983706975216
ACH-000859,0.11705243932906632
ACH-000861,0.035176951626672816
ACH-000862,0.2401241767738741
ACH-000865,0.184252349507394
ACH-000866,0.10418437326060334
ACH-000867,0.039985016148945916
ACH-000869,0.06024876973643563
ACH-000872,0.11387744807772772
ACH-000873,0.3205216632578027
ACH-000876,0.18585969471367803
ACH-000878,-0.044721400759516035
ACH-000880,0.11884267570415018
ACH-000881,0.1575396946170687
ACH-000882,-0.010887240170421114
ACH-000884,0.09399389607774997
ACH-000885,0.06038738045787915
ACH-000887,0.21998408587113896
ACH-000889,0.24163492212811294
ACH-000896,0.228100030167854
ACH-000898,0.12555783059801895
ACH-000900,0.18606026818399432
ACH-000901,0.11901376593985374
ACH-000905,0.06650546945756723
ACH-000906,0.14016930593069155
ACH-000907,0.2165454316661473
ACH-000910,0.21361258021828766
ACH-000911,0.09656931793965427
ACH-000912,0.16664085821348093
ACH-000913,0.012147289392115157
ACH-000915,0.15385633766509488
ACH-000916,0.2794610014166247
ACH-000917,0.17013314348173375
ACH-000920,0.12128223469633302
ACH-000921,0.2621544696934699
ACH-000924,0.11022242470010622
ACH-000926,-0.1504621704739241
ACH-000928,0.13694372745146965
ACH-000929,0.3127068100396423
ACH-000932,0.20074688250031766
ACH-000935,0.3621279550546954
ACH-000936,0.01834699574590613
ACH-000937,0.07025642297535142
ACH-000938,0.11169941640818674
ACH-000939,0.1175758476940895
ACH-000941,0.1426454529376502
ACH-000943,0.1308503595654167
ACH-000946,0.06432654909592721
ACH-000947,0.15425192611950844
ACH-000948,0.18572700862128644
ACH-000950,0.35533063226118483
ACH-000953,0.1347116645897915
ACH-000954,-0.03221137431640345
ACH-000957,0.18479602368885287
ACH-000958,0.006302139971494188
ACH-000960,0.12743362248273893
ACH-000963,0.127006908195219
ACH-000968,0.1913372260478876
ACH-000969,-0.04880481613565568
ACH-000972,0.2968302537415015
ACH-000973,0.1192623550251033
ACH-000974,0.15705159246067882
ACH-000978,0.4605099034285338
ACH-000984,0.06586971752141008
ACH-000986,0.10657677443345484
ACH-000988,0.10592627450980988
ACH-000993,0.24940555906142114
ACH-000994,0.028343994973004875
ACH-000996,0.10724058196440032
ACH-001001,0.13685762685427155
ACH-001020,0.03157603088900142
ACH-001028,0.10801531583220887
ACH-001031,0.039202023800909584
ACH-001038,0.047555765798663364
ACH-001048,0.13764792408791246
ACH-001050,0.08350431701776165
ACH-001053,0.10010695928041667
ACH-001054,0.28927761072821545
ACH-001061,0.2573676654977312
ACH-001067,0.08548720006784179
ACH-001075,0.2177140621940881
ACH-001096,0.09321876920437026
ACH-001111,0.12768606385091896
ACH-001119,0.18182951554154864
ACH-001128,0.20009230531211306
ACH-001134,0.1313661734659343
ACH-001151,0.12876621694502374
ACH-001163,0.09644998240789876
ACH-001164,0.08340588687800593
ACH-001183,0.1490408256279171
ACH-001192,0.042857836030951744
ACH-001193,0.2401202667571809
ACH-001196,0.15585565736418225
ACH-001197,-0.0253594338797634
ACH-001205,0.15991767348254762
ACH-001211,0.18833746102876936
ACH-001212,0.0030520927195265683
ACH-001228,0.05600352325925578
ACH-001232,0.17307837748186303
ACH-001239,0.10272375172503327
ACH-001270,0.3819254959876903
ACH-001274,0.0141433495531615
ACH-001275,0.21916324822031735
ACH-001277,0.16971891095338915
ACH-001278,0.14894278285396045
ACH-001280,0.161753192172651
ACH-001283,0.19964045136925185
ACH-001289,0.1094239980262966
ACH-001300,0.1520678999823345
ACH-001301,0.23690778819786776
ACH-001302,0.2516683938507964
ACH-001306,0.13103275565869732
ACH-001318,0.18944303772949486
ACH-001322,-0.056330228759834115
ACH-001328,0.1877146097081468
ACH-001332,0.13060548118584767
ACH-001336,0.20884073587052146
ACH-001346,0.16841540671392247
ACH-001353,0.1112038899718612
ACH-001354,0.06386618824364504
ACH-001367,0.3684849975764684
ACH-001368,0.11717097253960924
ACH-001374,0.1615402192618352
ACH-001377,0.1739269442795078
ACH-001380,0.2041479198628246
ACH-001391,0.10096867266809813
ACH-001408,0.21113177550815748
ACH-001430,0.3154799840444048
ACH-001431,0.18697792102917846
ACH-001450,0.14089489261430324
ACH-001496,0.049878085856130905
ACH-001500,0.06397952790327263
ACH-001523,0.201572621477096
ACH-001532,0.15696830933567188
ACH-001550,0.16563949116250395
ACH-001552,0.20081363260883145
ACH-001554,0.15849891965911445
ACH-001654,0.16975040367862254
ACH-001735,0.18481830004458102
ACH-001736,0.20954770139237144
ACH-001737,-0.14478285629040316
ACH-001740,0.21030979662827384
ACH-001745,0.2684088218320432
ACH-001765,0.19098114920828635
