,MGLL (11343)
ACH-000694,0.06781640237097303
ACH-000695,-0.2306446452972935
ACH-000696,-0.2606778546646248
ACH-000697,-0.031123451036994924
ACH-000699,-0.004974282124031013
ACH-000701,-0.10863240445768432
ACH-000706,-0.10499428385811364
ACH-000711,-0.11189390758367687
ACH-000713,-0.09793692707696118
ACH-000714,-0.03021557006222055
ACH-000718,-0.18865133004761475
ACH-000720,-0.022673728781758728
ACH-000721,-0.0764199073217051
ACH-000724,-0.05979422951557165
ACH-000725,-0.10248811493988016
ACH-000732,0.1268926521866718
ACH-000734,-0.0077138347701637
ACH-000735,-0.07904398860985587
ACH-000736,-0.1822829136238208
ACH-000738,-0.036840436528100255
ACH-000746,-0.11850942425261014
ACH-000747,-0.06442967281461713
ACH-000748,-0.1426489181071665
ACH-000753,-0.07503859760902266
ACH-000756,-0.016433922354877794
ACH-000757,-0.3578653008887632
ACH-000758,-0.13007446244486154
ACH-000760,-0.060085764112209776
ACH-000762,-0.12273634325350885
ACH-000763,-0.03895387684120368
ACH-000764,0.10566738996882187
ACH-000765,-0.21806435236655008
ACH-000766,-0.11306038435122814
ACH-000767,-0.13336153901738484
ACH-000768,-0.2357742344196671
ACH-000769,-0.2151905209115577
ACH-000770,-0.04669772965574419
ACH-000771,-0.11300844939425685
ACH-000773,0.023611372689573383
ACH-000776,-0.11554373086928793
ACH-000777,-0.10848397932782276
ACH-000778,-0.11957443066633225
ACH-000781,-0.06151955655614182
ACH-000782,0.06609562688816993
ACH-000783,0.0014768788824138198
ACH-000784,-0.04031323218639595
ACH-000785,-0.1867504553911916
ACH-000787,-0.08772245400420711
ACH-000788,-0.019504906854516026
ACH-000791,-0.097950011279911
ACH-000792,-0.003768194261937753
ACH-000794,-0.1198680071418938
ACH-000796,-0.2384837430254978
ACH-000798,-0.07277057707664837
ACH-000799,0.023261133819683474
ACH-000800,-0.05015752855289656
ACH-000802,0.018088817208785583
ACH-000804,0.008348881690401487
ACH-000805,-0.12761143484955448
ACH-000809,-0.04534589393043086
ACH-000810,-0.6208622757366037
ACH-000811,-0.11251471927746183
ACH-000817,-0.14682966360097488
ACH-000819,0.05632372060142645
ACH-000820,-0.1889470472825565
ACH-000821,-0.17977346192460927
ACH-000822,-0.01566670522065124
ACH-000823,0.0224133322250411
ACH-000824,-0.013494734280388991
ACH-000827,-0.0802805915928562
ACH-000829,-0.02729124072535771
ACH-000831,-0.049429087100282695
ACH-000832,-0.11975901988677785
ACH-000833,-0.13642846088258534
ACH-000834,-0.00946265002073243
ACH-000835,-0.13501649428986456
ACH-000836,-0.13245704339345374
ACH-000837,0.01749161390316031
ACH-000838,0.042870241286347484
ACH-000839,-0.18500205686516707
ACH-000840,0.005864501416245822
ACH-000841,0.11286437746790735
ACH-000843,0.0417820130175497
ACH-000846,-0.2979219583685338
ACH-000847,-0.05462520587582898
ACH-000848,0.05491733953378549
ACH-000849,-0.19313382552048247
ACH-000851,-0.05833731519477005
ACH-000855,-0.1874800202775111
ACH-000856,-0.055038018500293766
ACH-000858,-0.19742982461705266
ACH-000859,-0.1202325902721052
ACH-000861,-0.14553252484343468
ACH-000862,0.05865085838923269
ACH-000865,0.007394850510437803
ACH-000866,0.0071874620426668765
ACH-000867,0.020047548732955882
ACH-000869,-0.15538267953959786
ACH-000872,-0.019106998505314682
ACH-000873,-0.004181188498510968
ACH-000876,-0.08995262925428876
ACH-000878,-0.3406777156442729
ACH-000880,-0.05465297851155616
ACH-000881,-0.5604998632643969
ACH-000882,-0.04156148716388754
ACH-000884,-0.20624260114257895
ACH-000885,-0.10594356263426596
ACH-000887,-0.09559690124113328
ACH-000889,-0.05010827489623415
ACH-000896,-0.1224911066269601
ACH-000898,-0.055234339160756964
ACH-000900,-0.021039268286938445
ACH-000901,-0.08715456082742941
ACH-000905,-0.08033592616308255
ACH-000906,-0.16623821807704808
ACH-000907,0.03689403909603927
ACH-000910,0.08652063671337497
ACH-000911,-0.13222499359303402
ACH-000912,-0.07427939279450703
ACH-000913,-0.05437402547904451
ACH-000915,0.01877670370931044
ACH-000916,-0.5048010626301207
ACH-000917,-0.0447940358307486
ACH-000920,0.040980988047443684
ACH-000921,-0.09626137833407004
ACH-000924,-0.05474776956034927
ACH-000926,-0.06971877149595629
ACH-000928,-0.023218339350022373
ACH-000929,-0.00776054463227648
ACH-000932,0.14140085532125685
ACH-000935,-0.09477430049563378
ACH-000936,-0.1290750915765275
ACH-000937,-0.08833740963097084
ACH-000938,0.10410851329619096
ACH-000939,0.06740847417276008
ACH-000941,0.00886025319374178
ACH-000943,-0.03407486811132488
ACH-000946,-0.018739649936456926
ACH-000947,-0.03610235500854556
ACH-000948,-0.08320463613700585
ACH-000950,0.0387596465091043
ACH-000953,-0.06124878050892935
ACH-000954,-0.1856779078631168
ACH-000957,0.0006706686035992691
ACH-000958,-0.07671921631542941
ACH-000960,0.03180982191448538
ACH-000963,-0.17643304492305986
ACH-000968,0.04939829754252925
ACH-000969,-0.3199966844308323
ACH-000972,-0.07561330028177189
ACH-000973,-0.0022249083647891683
ACH-000974,-0.14202614834064287
ACH-000978,0.03990043177023058
ACH-000984,-0.056205299704774836
ACH-000986,-0.0479154559146088
ACH-000988,0.08724406985506795
ACH-000993,-0.0035403666117625235
ACH-000994,-0.17308667187994786
ACH-000996,-0.02083049580793268
ACH-001001,-0.1109211251909486
ACH-001020,-0.003510502648034671
ACH-001028,-0.06806750986376787
ACH-001031,-0.11164456149141053
ACH-001038,-0.018786085094250275
ACH-001048,-0.03925327337757815
ACH-001050,-0.10623166212696446
ACH-001053,-0.17973113630059784
ACH-001054,-0.13844549625338862
ACH-001061,-0.006515560965497937
ACH-001067,-0.3472281891818474
ACH-001075,0.003241043243280825
ACH-001096,-0.08804949562328494
ACH-001111,-0.02270509597076881
ACH-001119,-0.07508630318781319
ACH-001128,-0.24301279114606705
ACH-001134,0.006406114207517235
ACH-001151,-0.058689782262604524
ACH-001163,0.09998509676251643
ACH-001164,-0.2832878176025179
ACH-001183,0.012273259981652776
ACH-001192,-0.09039445583134063
ACH-001193,-0.2099617254031212
ACH-001196,-0.21123488685873526
ACH-001197,-0.3573079946160589
ACH-001205,-0.11145939630160696
ACH-001211,0.1523727563794694
ACH-001212,-0.06969882105481523
ACH-001228,-0.12962290342784735
ACH-001232,-0.15557842461422194
ACH-001239,-0.14593643756505004
ACH-001270,0.08787865561325313
ACH-001274,-0.006499865203841024
ACH-001275,0.03667262934119028
ACH-001277,-0.2892218513162238
ACH-001278,0.004557750112909167
ACH-001280,0.005355665831349629
ACH-001283,-0.07555436654300364
ACH-001289,-0.09970914206604878
ACH-001300,-0.07882998763322842
ACH-001301,0.09493335761109543
ACH-001302,0.12549642035715106
ACH-001306,-0.07997161117539582
ACH-001318,-0.046325994193746375
ACH-001322,0.061507853164100075
ACH-001328,-0.06823031510973927
ACH-001332,0.05560211407737593
ACH-001336,-0.005934144165296002
ACH-001346,-0.11945775198223264
ACH-001353,-0.06168936341788923
ACH-001354,-0.21633886712356049
ACH-001367,-0.12883033691284518
ACH-001368,-0.08343519928404154
ACH-001374,-0.05728690473197692
ACH-001377,-0.031097505929072
ACH-001380,-0.0524328093281681
ACH-001391,-0.14843563760053854
ACH-001408,-0.06688533647084438
ACH-001430,-0.08935153611030051
ACH-001431,0.2356876118354091
ACH-001450,-0.04302187077113071
ACH-001496,-0.12645255944792155
ACH-001500,-0.013227726180836114
ACH-001523,-0.20049558174726925
ACH-001532,-0.08278041943972395
ACH-001550,-0.011641403347922066
ACH-001552,-0.00955451669518584
ACH-001554,-0.041223920277626634
ACH-001654,-0.09978581413173483
ACH-001735,0.13416815538977367
ACH-001736,0.0332401441008384
ACH-001737,-0.21640763457774595
ACH-001740,-0.037334960802876176
ACH-001745,-0.0810368502635808
ACH-001765,-0.13340974877173462
