,DIP2A (23181)
ACH-000605,-0.010933864352352584
ACH-000606,-0.16724961752683976
ACH-000608,0.04679439180953847
ACH-000614,0.15762021107988378
ACH-000616,-0.03122175304294795
ACH-000618,0.0198664234715469
ACH-000619,0.029985307656748388
ACH-000620,-0.021934554893470917
ACH-000621,0.03280354534571128
ACH-000622,-0.006045024320509227
ACH-000623,-0.028028962012437802
ACH-000624,0.04771705670548478
ACH-000627,0.006684209555163656
ACH-000630,0.056316835964848135
ACH-000631,-0.09231286266669046
ACH-000632,0.02752598638404409
ACH-000633,-0.01705221888748818
ACH-000637,-0.11050559411851098
ACH-000638,0.05673012074430121
ACH-000646,0.016522619771660852
ACH-000647,0.010391151704201016
ACH-000648,-0.01152604009187654
ACH-000649,-0.00195870928236324
ACH-000651,0.1455791997339601
ACH-000652,0.17715168218888974
ACH-000653,0.14426528905638242
ACH-000657,-0.047390808740261116
ACH-000658,0.01864587206503711
ACH-000661,-0.061430233082953214
ACH-000662,0.09229426959095198
ACH-000663,0.08119159552189392
ACH-000665,-0.019902548900078837
ACH-000671,0.12478835514658368
ACH-000672,0.006515992564766009
ACH-000673,-0.09646051007364917
ACH-000676,0.04600102552555721
ACH-000677,0.011623137112246591
ACH-000681,0.1498830947948351
ACH-000683,0.01399755962365214
ACH-000684,0.0521981495231079
ACH-000688,-0.007059965240754894
ACH-000693,0.024060340025425016
ACH-000694,0.06588342879162119
ACH-000695,0.1327937035973281
ACH-000696,0.036494438244284194
ACH-000697,0.08751495943395997
ACH-000699,-0.04077583973785035
ACH-000701,0.011729789774160572
ACH-000706,0.14956808452886636
ACH-000711,0.02022437030962933
ACH-000713,0.06880003842402768
ACH-000714,-0.1244633610998922
ACH-000718,-0.02890520823142875
ACH-000720,-0.07626163175722915
ACH-000721,0.07847553705564365
ACH-000724,0.07012229387806318
ACH-000725,0.06568036027569353
ACH-000732,0.1251511143764041
ACH-000734,-0.01054850116232984
ACH-000735,0.043997507644408
ACH-000736,0.07449927711940188
ACH-000738,0.033844072843610414
ACH-000746,-0.022347836880002827
ACH-000747,0.01289812207749007
ACH-000748,0.035709482276694605
ACH-000753,0.013454383183718195
ACH-000756,0.001789265338025082
ACH-000757,0.11734849966202195
ACH-000758,0.06673641975317814
ACH-000760,0.07932007556551457
ACH-000762,0.0617579385783012
ACH-000763,0.020371737813373085
ACH-000764,-0.042793922855004655
ACH-000765,0.1773917373445444
ACH-000766,0.11039863046094132
ACH-000767,0.06747443766410137
ACH-000768,0.11323792835983786
ACH-000769,-0.024508924171828147
ACH-000770,-0.047247449699860986
ACH-000771,0.11337724084371036
ACH-000773,-0.17077246287889478
ACH-000776,0.02376351717658692
ACH-000777,0.02282109209846633
ACH-000778,0.005382807694590211
ACH-000781,0.07171379303510099
ACH-000782,-0.051000038682682186
ACH-000783,-0.21762046388577996
ACH-000784,-0.027885499541003504
ACH-000785,-0.0059299675733369755
ACH-000787,0.004142900058769515
ACH-000788,-0.021983149556892886
ACH-000791,0.008789227727612852
ACH-000792,-0.005998637178035193
ACH-000794,-0.10577211204719153
ACH-000796,-0.029924614215043367
ACH-000798,0.09195087559602763
ACH-000799,-0.0268561547416034
ACH-000800,-0.1551239069228169
ACH-000802,0.018447497991648253
ACH-000804,-0.19160579648526635
ACH-000805,0.13701276336011048
ACH-000809,0.04059714491832763
ACH-000810,-0.03411125574964631
ACH-000811,-0.002436379592522441
ACH-000817,-0.0007457839924299616
ACH-000819,0.08828696703078866
ACH-000820,-0.04975127940865582
ACH-000821,-0.020756834897939308
ACH-000822,0.04025272984761104
ACH-000823,-0.02854062250943832
ACH-000824,0.03195046931143971
ACH-000827,0.06284510984208176
ACH-000829,0.0230151257358012
ACH-000831,0.17035882813055872
ACH-000832,0.1914840338577932
ACH-000833,-0.12681394159244178
ACH-000834,0.06744322901368081
ACH-000835,-0.010018857983418237
ACH-000836,-0.09534983675034514
ACH-000837,0.10778995141045193
ACH-000838,0.0057987267413000905
ACH-000839,-0.07161786883356291
ACH-000840,-0.06539868009995449
ACH-000841,0.06808968254366866
ACH-000843,-0.044010897963213134
ACH-000846,0.013029021220103795
ACH-000847,0.02782711794134413
ACH-000848,-0.07418453110798645
ACH-000849,0.146285504451943
ACH-000851,-0.025307976684218515
ACH-000855,0.015942796961806817
ACH-000856,-0.197575260028972
ACH-000858,0.0389907636521518
ACH-000859,-0.03505951855202126
ACH-000861,0.0048431469242144
ACH-000862,-0.003845228813236058
ACH-000865,0.019122525505892062
ACH-000866,0.032878231756848834
ACH-000867,0.05044952866653425
ACH-000869,-0.03244330556129454
ACH-000872,0.05627881005834105
ACH-000873,0.12655016067593675
ACH-000876,0.01900076449232185
ACH-000878,0.03793383193948042
ACH-000880,0.10549129092100626
ACH-000881,0.014815574641467088
ACH-000882,0.0015994324062803859
ACH-000884,-0.05351733075537298
ACH-000885,-0.1248492682714693
ACH-000887,-0.06879895852940902
ACH-000889,-0.005537907701840489
ACH-000896,0.105839938333555
ACH-000898,0.07896963568381309
ACH-000900,0.048200672686567116
ACH-000901,-0.0395804558609266
ACH-000905,0.07506956859297308
ACH-000906,0.020022225401844444
ACH-000907,-0.16347699701613494
ACH-000910,0.031228584375313225
ACH-000911,0.004846005337429349
ACH-000912,-0.03245660332191082
ACH-000913,0.09508468150763684
ACH-000915,0.04589926222229967
ACH-000916,0.3734013186178724
ACH-000917,0.07183392842235063
ACH-000920,-0.2406327075685077
ACH-000921,0.038129507246894
ACH-000924,-0.026431514590139496
ACH-000926,0.001048102293255932
ACH-000928,-0.18568130500934715
ACH-000929,0.17242855544629968
ACH-000932,0.002833602713555174
ACH-000935,-0.3100947913392593
ACH-000936,0.001009004736241968
ACH-000937,-0.032240287916138366
ACH-000938,0.0008882388200020467
ACH-000939,0.12212127271358653
ACH-000941,-0.007367466788983856
ACH-000943,0.04775514879938387
ACH-000946,-0.11555834614145535
ACH-000947,-0.03745012492108818
ACH-000948,0.00983510661908286
ACH-000950,-0.020015413453524332
ACH-000953,-0.006162383262227465
ACH-000954,0.2746370830644238
ACH-000957,0.15015795178441915
ACH-000958,-0.07817259306237613
ACH-000960,0.03271716681712092
ACH-000963,0.01488834567057042
ACH-000968,0.004621872883597498
ACH-000969,-0.011204398714966769
ACH-000972,0.07946724374903245
ACH-000973,0.03704685523436405
ACH-000974,0.016432778847887526
ACH-000978,0.06968020100135806
ACH-000984,-0.028519455063741414
ACH-000986,-0.0808362030122695
ACH-000988,0.08433685341369115
ACH-000993,0.038486300748407434
ACH-000994,0.04170344877533152
ACH-000996,-0.21620640562511548
ACH-001001,-0.013250908997344995
ACH-001020,0.04013898086697698
ACH-001028,-0.03637425396182063
ACH-001031,-0.1157163186024103
ACH-001038,0.052695679355466915
ACH-001048,-0.04105888623888194
ACH-001050,0.05914336767721951
ACH-001053,0.16896258918058474
ACH-001054,0.20001145226899425
ACH-001061,0.06585400564499548
ACH-001067,-0.11862136310342218
ACH-001075,-0.05784726451078996
ACH-001096,-0.01365262749023085
ACH-001111,0.11624052282344335
ACH-001119,0.20069917675531102
ACH-001128,-0.08185252151571558
ACH-001134,-0.08627961468715796
ACH-001151,-0.06226512684376146
ACH-001163,-0.017353025361993492
ACH-001164,0.05772711134351161
ACH-001183,-0.135793046705422
ACH-001192,0.15663478015316745
ACH-001193,-0.2968717186487013
ACH-001196,0.08889733079972034
ACH-001197,0.007935441160751575
ACH-001205,0.22247336393875244
ACH-001211,-0.2510378172442307
ACH-001212,-0.07907829796178037
ACH-001228,-0.30269781327405443
ACH-001232,-0.08132894644025282
ACH-001239,0.11187108681063443
ACH-001270,-0.1076600014909709
ACH-001274,-0.22211224885948624
ACH-001275,0.14393386719872214
ACH-001277,-0.0775694948536702
ACH-001278,-0.22910391165860194
ACH-001280,-0.24611427263934
ACH-001283,0.07097855709994186
ACH-001289,-0.2288054681495535
ACH-001300,-0.09122104664986344
ACH-001301,-0.033185443451481667
ACH-001302,0.11257524643587508
ACH-001306,0.05213044823902471
ACH-001318,0.019876993335770542
ACH-001322,0.08907219651366995
ACH-001328,-0.009921329615607322
ACH-001332,0.17933219869340966
ACH-001336,0.04850655107892925
ACH-001346,0.04263405139939888
ACH-001353,0.054968759829993434
ACH-001354,0.07852642113253393
ACH-001367,0.07589311966369623
ACH-001368,0.053375099193122805
ACH-001374,-0.13169475372101774
ACH-001377,-0.04307703972988198
ACH-001380,-0.031819645247365164
ACH-001391,-0.026083627573509613
ACH-001408,-0.19009938588516828
ACH-001430,0.14696386451782975
ACH-001431,0.04262820085375047
ACH-001450,0.2510706184055178
ACH-001496,-0.18219230336622916
ACH-001500,0.09503527237437116
ACH-001523,0.0017215619130277785
ACH-001532,-0.05973875623499389
ACH-001550,0.027860292793125054
ACH-001552,-0.029827707970766237
ACH-001554,-0.013186091136186974
ACH-001654,5.845573808136834e-05
ACH-001735,-0.07402444804836633
ACH-001736,0.12653002893929796
ACH-001737,0.0633090435280566
ACH-001740,0.04646597816893894
ACH-001745,0.1198197427413992
ACH-001765,-0.0010559043860738598
