,SYNDIG1L (646658)
ACH-000840,-0.2025562381846817
ACH-000841,0.028557117881105338
ACH-000843,-0.003093411265171716
ACH-000846,-0.10804985724955801
ACH-000847,-0.07455531790047601
ACH-000848,-0.2506108431248621
ACH-000849,-0.1839902248521807
ACH-000851,-0.19897321107720906
ACH-000855,0.0968837650084972
ACH-000856,-0.16319995072402513
ACH-000858,-0.08997110261890988
ACH-000859,0.021337915178311868
ACH-000861,-0.144342381527306
ACH-000862,-0.07511258450046149
ACH-000865,-0.14641361446296858
ACH-000866,-0.09123592109027938
ACH-000867,-0.08493101578590874
ACH-000869,-0.09694449018829901
ACH-000872,-0.06349967274858499
ACH-000873,-0.1398252192474731
ACH-000876,-0.1846033303737063
ACH-000878,0.08101137615907163
ACH-000880,-0.07687518270610008
ACH-000881,-0.19058198993442446
ACH-000882,-0.08621578804506483
ACH-000884,0.025499178314481518
ACH-000885,-0.14401334505246693
ACH-000887,-0.08972398616514254
ACH-000889,-0.14317047468968444
ACH-000896,-0.1180994437212986
ACH-000898,0.060707261385784514
ACH-000900,-0.1450751615143794
ACH-000901,-0.17686393455554805
ACH-000905,-0.11751369611692372
ACH-000906,-0.039527220278572056
ACH-000907,-0.2089162295692304
ACH-000910,-0.08776797966578523
ACH-000911,-0.07004757664004475
ACH-000912,-0.1030237051213277
ACH-000913,-0.05208022722538591
ACH-000915,-0.03538081130170831
ACH-000916,0.13353876521336128
ACH-000917,-0.07901260009703727
ACH-000920,0.01670874720464573
ACH-000921,-0.2433573054077033
ACH-000924,-0.12810201634208854
ACH-000926,0.009266421727561869
ACH-000928,-0.2763339762946235
ACH-000929,-0.04157419272053702
ACH-000932,-0.06033348580759373
ACH-000935,-0.13187189299666058
ACH-000936,-0.062282722900202314
ACH-000937,-0.025502796795283604
ACH-000938,-0.11781717630366012
ACH-000939,-0.10414925612121856
ACH-000941,-0.09057238456361934
ACH-000943,-0.019789686295538633
ACH-000946,-0.03818332846159963
ACH-000947,-0.09961039481183218
ACH-000948,-0.07929077397718283
ACH-000950,-0.16501490336387747
ACH-000953,-0.038362404150211436
ACH-000954,0.012217824248441363
ACH-000957,-0.1503600655993561
ACH-000958,-0.15061255000652676
ACH-000960,0.017230548692864618
ACH-000963,-0.16273512749106184
ACH-000968,0.07507681819596043
ACH-000969,0.05166302424010765
ACH-000972,-0.1298397285464248
ACH-000973,-0.14720761354751888
ACH-000974,-0.03840383555248012
ACH-000978,-0.14933783192966246
ACH-000984,-0.19075287772880173
ACH-000986,-0.0893375443255175
ACH-000988,-0.1056684250587857
ACH-000993,-0.15203516272176806
ACH-000994,-0.09810726752706612
ACH-000996,-0.12026093587280885
ACH-001001,-0.203759692535414
ACH-001020,-0.15387373036462412
ACH-001028,-0.042511574429984614
ACH-001031,-0.15576675002342258
ACH-001038,-0.12866650931220353
ACH-001048,-0.07160349736071063
ACH-001050,-0.12947464112118287
ACH-001053,0.10472185557499508
ACH-001054,-0.1356971037072607
ACH-001061,-0.15846447894917848
ACH-001067,-0.17750141327031194
ACH-001075,-0.0821255987531021
ACH-001096,-0.05414004632134185
ACH-001111,-0.20552049241366865
ACH-001119,-0.016064819192651545
ACH-001128,0.0462160691216392
ACH-001134,-0.12270566365445255
ACH-001151,-0.07137132109851581
ACH-001163,-0.03880690281066968
ACH-001164,-0.17148261002586795
ACH-001183,-0.04922116752286262
ACH-001192,-0.0934868726718132
ACH-001193,-0.11273512567403116
ACH-001196,-0.2388731425758702
ACH-001197,-0.18581493095679624
ACH-001205,-0.12618233187038902
ACH-001211,-0.1821496418557077
ACH-001212,-0.359939628933891
ACH-001228,-0.002557823273351916
ACH-001232,-0.08053886137404911
ACH-001239,-0.1180403600045188
ACH-001270,-0.1817415060964246
ACH-001274,-0.042349914726473564
ACH-001275,-0.07035986397794909
ACH-001277,-0.10026990887017193
ACH-001278,-0.13884041213388346
ACH-001280,0.060895910058031286
ACH-001283,-0.03015488456575172
ACH-001289,-0.1870761858844769
ACH-001300,-0.06685608976569014
ACH-001301,0.15724067134241512
ACH-001302,-0.05712043407023443
ACH-001306,-0.12706570830717476
ACH-001318,0.055395289552281284
ACH-001322,-0.06959954252506771
ACH-001328,-0.1861232331860241
ACH-001332,-0.09184307410803644
ACH-001336,-0.08785724555922224
ACH-001346,0.016585617086320215
ACH-001353,-0.2434530674936159
ACH-001354,0.17043606147022292
ACH-001367,-0.13477524350241538
ACH-001368,-0.06556184498242378
ACH-001374,-0.0651646228759802
ACH-001377,0.00859265653576196
ACH-001380,-0.10806550859385246
ACH-001391,-0.1495367255640566
ACH-001408,-0.16833426835758908
ACH-001430,-0.04841346039808343
ACH-001431,-0.11279129674643767
ACH-001450,-0.024546340066622888
ACH-001496,-0.05042179418762094
ACH-001500,-0.08649455492530418
ACH-001523,-0.17160069300753109
ACH-001532,-0.1319517700985864
ACH-001550,-0.07988836341398944
ACH-001552,-0.013722678154443049
ACH-001554,-0.09726181933874023
ACH-001654,-0.09136337278884717
ACH-001735,-0.07427579298530221
ACH-001736,-0.10895685883675876
ACH-001737,-0.15730048363233212
ACH-001740,-0.030621023609875214
ACH-001745,-0.02253827380760877
ACH-001765,-0.1064340447496594
