,PCNT (5116)
ACH-000725,-0.21784243826610705
ACH-000732,-0.2692566245843925
ACH-000734,-0.3161944124542457
ACH-000735,-0.4387983199587831
ACH-000736,-0.11660427620953827
ACH-000738,-0.4478608210828499
ACH-000746,-0.30049911855089834
ACH-000747,-0.463340515249219
ACH-000748,-0.15399859766693774
ACH-000753,-0.2144550089240859
ACH-000756,-0.2040063800703432
ACH-000757,-0.2040350085708772
ACH-000758,-0.1446299913537656
ACH-000760,-0.1095332935130905
ACH-000762,-0.055860521513833764
ACH-000763,0.10496678464247104
ACH-000764,-0.0763990570923119
ACH-000765,-0.06077539387695401
ACH-000766,-0.12268309413576485
ACH-000767,-0.3581189984056421
ACH-000768,-0.18743322574594487
ACH-000769,-0.3274060531442949
ACH-000770,-0.10228479758653213
ACH-000771,-0.3528460575735201
ACH-000773,-0.33232368471967816
ACH-000776,-0.1522022141702219
ACH-000777,-0.21668697167947545
ACH-000778,-0.5381183024054993
ACH-000781,-0.159707204294529
ACH-000782,-0.10229295264232363
ACH-000783,-0.3512458521080344
ACH-000784,-0.3639206135250189
ACH-000785,-0.1526950891534722
ACH-000787,-0.3886947566379825
ACH-000788,-0.26900370780015553
ACH-000791,-0.08483159659884311
ACH-000792,-0.3404476730359183
ACH-000794,-0.29434225230738864
ACH-000796,-0.34058047345656545
ACH-000798,-0.30824218161677475
ACH-000799,-0.3630982273027146
ACH-000800,-0.4750993135661925
ACH-000802,-0.3460857647444927
ACH-000804,-0.3378159246659609
ACH-000805,-0.05064491547398526
ACH-000809,-0.19090912553326675
ACH-000810,-0.29454526015866306
ACH-000811,-0.20005369726974034
ACH-000817,-0.1360628222928448
ACH-000819,-0.25848489273725617
ACH-000820,0.09787099367634483
ACH-000821,-0.2860797449502921
ACH-000822,-0.3564447613288824
ACH-000823,-0.4190255577654439
ACH-000824,-0.11569657823104075
ACH-000827,-0.28391213248162417
ACH-000829,-0.321749910634814
ACH-000831,-0.09053053927262393
ACH-000832,-0.202563672485433
ACH-000833,-0.02348251117358876
ACH-000834,-0.10011405129994226
ACH-000835,-0.6243880514117028
ACH-000836,-0.3268363135200394
ACH-000837,-0.1029660506308486
ACH-000838,-0.07462082099721015
ACH-000839,-0.3303058638162792
ACH-000840,-0.24790324620346124
ACH-000841,-0.29569626986916564
ACH-000843,-0.5566806254217257
ACH-000846,-0.15141054454427524
ACH-000847,-0.2291297110746401
ACH-000848,-0.4256750196903317
ACH-000849,-0.011742918521944146
ACH-000851,-0.4012684759895501
ACH-000855,-0.44546456188527894
ACH-000856,-0.3092622506500973
ACH-000858,-0.04817095136402746
ACH-000859,-0.2020551466091694
ACH-000861,-0.19668728515359746
ACH-000862,-0.1672104579555477
ACH-000865,-0.4880852538892458
ACH-000866,-0.2540891944016896
ACH-000867,-0.0961926132547802
ACH-000869,-0.7316403949478433
ACH-000872,-0.3518982931990037
ACH-000873,-0.2381542692077052
ACH-000876,-0.361930327238383
ACH-000878,0.010645887933270629
ACH-000880,-0.6056113820425699
ACH-000881,-0.3544698857007049
ACH-000882,-0.6369264098599163
ACH-000884,-0.20832942882210095
ACH-000885,-0.4775004368367982
ACH-000887,-0.3515117131361394
ACH-000889,-0.06341773910785592
ACH-000896,-0.04853773149225976
ACH-000898,-0.1490905577795486
ACH-000900,-0.2788806509196833
ACH-000901,-0.1161566074490549
ACH-000905,-0.34648926786752
ACH-000906,-0.4305028271424395
ACH-000907,-0.12417818002374847
ACH-000910,-0.2281293548829185
ACH-000911,-0.17021318928715504
ACH-000912,-0.3838327250793489
ACH-000913,-0.10135476824073283
ACH-000915,-0.3589026629829725
ACH-000916,-0.29226631877472026
ACH-000917,-0.4669757266750229
ACH-000920,-0.10674413470853177
ACH-000921,-0.3684937716166838
ACH-000924,-0.3328813775797701
ACH-000926,-0.3524783546320651
ACH-000928,-0.4012417454042963
ACH-000929,-0.27051073648622803
ACH-000932,-0.20563361735141533
ACH-000935,-0.3531227584788059
ACH-000936,-0.2198985825283587
ACH-000937,-0.11983977084107353
ACH-000938,-0.1864927247743452
ACH-000939,-0.4055638208161553
ACH-000941,-0.2048128024783854
ACH-000943,-0.2810067091637189
ACH-000946,-0.41915674873718695
ACH-000947,-0.14830522193317386
ACH-000948,-0.3638217879727316
ACH-000950,-0.3793827169072737
ACH-000953,-0.379186603087866
ACH-000954,-0.1881553528430104
ACH-000957,-0.24209504232541895
ACH-000958,-0.6912134082722861
ACH-000960,-0.1381672712257643
ACH-000963,-0.10650326857123377
ACH-000968,-0.3934972754264625
ACH-000969,-0.1833665239163237
ACH-000972,0.11120381218151602
ACH-000973,-0.22055732340782835
ACH-000974,-0.09299624128057632
ACH-000978,-0.5809737784196433
ACH-000984,-0.24333592788875175
ACH-000986,-0.4800067219989628
ACH-000988,-0.4908586155116934
ACH-000993,-0.5596460007742646
ACH-000994,-0.2040265843478812
ACH-000996,-0.4297342548360229
ACH-001001,-0.0484198626367196
ACH-001020,-0.5206412862955673
ACH-001028,-0.13605574159392034
ACH-001031,-0.5215450494707744
ACH-001038,-0.31219883120147524
ACH-001048,-0.09737162710530366
ACH-001050,-0.2963321935856352
ACH-001053,-0.2535306788225097
ACH-001054,-0.17890577960239176
ACH-001061,-0.0902027591029817
ACH-001067,-0.2996929949425637
ACH-001075,-0.21872365202638536
ACH-001096,-0.27540124441028496
ACH-001111,-0.42784200780166176
ACH-001119,-0.5709810990434099
ACH-001128,-0.3257867352068269
ACH-001134,-0.4716436883086741
ACH-001151,-0.30369785777606073
ACH-001163,-0.09588820825843722
ACH-001164,-0.2344116410693065
ACH-001183,-0.3406676222910405
ACH-001192,-0.3976296208092519
ACH-001193,-0.4756645620452176
ACH-001196,-0.2846229843706065
ACH-001197,-0.028579834570287677
ACH-001205,-0.15721755853363814
ACH-001211,-0.5347271827861058
ACH-001212,-0.3316364713890574
ACH-001228,-0.488495599251009
ACH-001232,-0.08796719068003814
ACH-001239,-0.3127397891403685
ACH-001270,-0.5635188396079193
ACH-001274,-0.34961740367893945
ACH-001275,-0.12345737321289232
ACH-001277,-0.6567511514552811
ACH-001278,-0.4582337093180303
ACH-001280,-0.467539882922142
ACH-001283,-0.27492708525867554
ACH-001289,-0.6382208811850183
ACH-001300,-0.3501077840830961
ACH-001301,-0.7012817617706828
ACH-001302,-0.4250194024463815
ACH-001306,-0.2590778966471168
ACH-001318,-0.11269694197448113
ACH-001322,-0.4549070013784266
ACH-001328,-0.2656756749743897
ACH-001332,-0.021869978104815974
ACH-001336,-0.18798999675525316
ACH-001346,-0.39345542827480195
ACH-001353,-0.21237479925972247
ACH-001354,-0.6074101776532566
ACH-001367,-0.25764192297496985
ACH-001368,-0.31865632654448023
ACH-001374,-0.17483527936740306
ACH-001377,-0.4606948385384046
ACH-001380,-0.3962611833531264
ACH-001391,-0.226624475818145
ACH-001408,-0.4325682533692869
ACH-001430,-0.20919862548371929
ACH-001431,-0.4700415708668396
ACH-001450,-0.4188455017920103
ACH-001496,-0.596010398271266
ACH-001500,-0.19789426744292535
ACH-001523,-0.2277096336754943
ACH-001532,-0.3548254112596745
ACH-001550,-0.33557046369092736
ACH-001552,-0.381972028956473
ACH-001554,-0.24743032573371984
ACH-001654,-0.4527409290555048
ACH-001735,-0.1567800010149723
ACH-001736,-0.2121120296781316
ACH-001737,-0.28593097320611377
ACH-001740,-0.3535292109022258
ACH-001745,-0.40334221021797145
ACH-001765,-0.2593508237920685
