,ASH1L (55870)
ACH-000548,-0.1716131503443065
ACH-000549,-0.11160667238528528
ACH-000550,0.009745085546237708
ACH-000552,-0.30851162301999435
ACH-000556,-0.1518394266710441
ACH-000557,-0.2366789254149059
ACH-000569,-0.15034168059878875
ACH-000570,-0.14692600701338526
ACH-000571,-0.06502339218704463
ACH-000573,-0.11433135762803745
ACH-000576,-0.2957647744765019
ACH-000579,-0.15290142102979135
ACH-000580,-0.3247562189947209
ACH-000584,-0.4230793674697324
ACH-000585,-0.06224748319934044
ACH-000588,-0.21244853447921933
ACH-000589,-0.037086185799097365
ACH-000591,0.2775457277192183
ACH-000593,-0.20397684119056134
ACH-000600,-0.08192467469697233
ACH-000601,-0.061062211664641514
ACH-000605,-0.2653121916237499
ACH-000606,-0.16809726195084854
ACH-000608,-0.13001068405187272
ACH-000614,0.028789558850976064
ACH-000616,-0.18751609892794396
ACH-000618,0.08071282196077713
ACH-000619,-0.14673895792994546
ACH-000620,-0.2728200372465917
ACH-000621,-0.09670640891764004
ACH-000622,-0.3744428285753474
ACH-000623,-0.12241485563170015
ACH-000624,-0.12908518235017644
ACH-000627,-0.044221387456744685
ACH-000630,-0.13990258343458867
ACH-000631,-0.6330326922715044
ACH-000632,-0.0052477991584270935
ACH-000633,-0.1021464266114647
ACH-000637,-0.13906192205583534
ACH-000638,-0.2257176595734567
ACH-000646,-0.5718311613543586
ACH-000647,-0.06889715114487742
ACH-000648,-0.1924213910971546
ACH-000649,-0.07311739492018571
ACH-000651,-0.11060181226607133
ACH-000652,-0.11357678263728715
ACH-000653,-0.20278502440539828
ACH-000657,-0.20279724407342306
ACH-000658,-0.1784716551624971
ACH-000661,-0.11823116992894794
ACH-000662,-0.26154940354928763
ACH-000663,-0.38520089225767606
ACH-000665,-0.10790423184467733
ACH-000671,-0.10739228235959483
ACH-000672,-0.4082476025488079
ACH-000673,-0.2351057382180192
ACH-000676,-0.22993143676987796
ACH-000677,-0.10536302926694148
ACH-000681,0.04476313890689355
ACH-000683,-0.24024155807307995
ACH-000684,-0.4555944765648013
ACH-000688,-0.16468336712098164
ACH-000693,-0.16244858609890214
ACH-000694,-0.05888487008078218
ACH-000695,-0.3070257259334791
ACH-000696,-0.11396090721523805
ACH-000697,-0.1427863780125294
ACH-000699,-0.014712643111774037
ACH-000701,0.07910161917956826
ACH-000706,-0.3508371851427665
ACH-000711,-0.126756818324799
ACH-000713,-0.2298659007672862
ACH-000714,-0.3338681559919753
ACH-000718,-0.24507516048190556
ACH-000720,-0.20346150102360133
ACH-000721,-0.06378976616255247
ACH-000724,-0.2154283994066167
ACH-000725,-0.4819847805702088
ACH-000732,-0.25170737163432483
ACH-000734,-0.05163519477069545
ACH-000735,-0.1818015957221095
ACH-000736,-0.20287318111556302
ACH-000738,-0.1292106172478328
ACH-000746,-0.046844382476620636
ACH-000747,-0.04400491530238182
ACH-000748,-0.193893192147705
ACH-000753,-0.356182132107622
ACH-000756,-0.03907334538349032
ACH-000757,-0.07910158102671742
ACH-000758,-0.20531162974245015
ACH-000760,-0.11484540570478367
ACH-000762,-0.11428376234516595
ACH-000763,-0.28866697083765624
ACH-000764,-0.3627714170575868
ACH-000765,-0.3137659216839216
ACH-000766,-0.7298561392801147
ACH-000767,-0.17368482285057787
ACH-000768,-0.1266855137901064
ACH-000769,-0.22079767854987345
ACH-000770,-0.21776654496375286
ACH-000771,-0.17868685678489274
ACH-000773,-0.06865260300001856
ACH-000776,-0.29063007562804616
ACH-000777,-0.16629543010015366
ACH-000778,-0.033534174159684765
ACH-000781,0.16639215317694425
ACH-000782,-0.15602444453612033
ACH-000783,-0.7662383510879432
ACH-000784,-0.1266371704756638
ACH-000785,-0.3306936395203291
ACH-000787,-0.1045909979722852
ACH-000788,-0.1478338734252085
ACH-000791,-0.3271095717933188
ACH-000792,-0.0896597759296634
ACH-000794,-0.12983201714354664
ACH-000796,-0.16607753790411742
ACH-000798,-0.08887522394325496
ACH-000799,0.0834341997115103
ACH-000800,-0.25698752066474084
ACH-000802,-0.020889127186272803
ACH-000804,-0.14194327965051134
ACH-000805,-0.10197643463750274
ACH-000809,0.008958595612678696
ACH-000810,-0.009424138883683928
ACH-000811,-0.26305474448087723
ACH-000817,-0.3244914031244775
ACH-000819,-0.14940658879045682
ACH-000820,-0.03809250005914036
ACH-000821,-0.2954782536127773
ACH-000822,-0.06369517410199432
ACH-000823,-0.180683663113212
ACH-000824,-0.2886307459211865
ACH-000827,-0.032671947975233484
ACH-000829,-0.3313438441081084
ACH-000831,-0.1583262694710079
ACH-000832,-0.12296194618523595
ACH-000833,-0.18824905128662675
ACH-000834,-0.1781179316532299
ACH-000835,-0.010500044843754795
ACH-000836,-0.033066986039465666
ACH-000837,0.04263496641053138
ACH-000838,-0.01778550557139544
ACH-000839,-0.09779918729723468
ACH-000840,-0.31026104516855685
ACH-000841,-0.22489634863190652
ACH-000843,-0.2385003391173003
ACH-000846,-0.1616616262110015
ACH-000847,-0.2594533631883549
ACH-000848,-0.3085980263529718
ACH-000849,-0.0692993113971457
ACH-000851,-0.08814140495596529
ACH-000855,-0.19535512132551533
ACH-000856,-0.5401088596214163
ACH-000858,-0.16698673300918532
ACH-000859,0.3261593533070595
ACH-000861,-0.0022817041381065647
ACH-000862,-0.1183822929494046
ACH-000865,-0.23740375677297285
ACH-000866,-0.0887553788090432
ACH-000867,-0.18946553768843544
ACH-000869,-0.1973963428121354
ACH-000872,-0.4666434071187484
ACH-000873,-0.07583854953433816
ACH-000876,-0.03656339140264416
ACH-000878,-0.10480469564689028
ACH-000880,-0.5627146372896082
ACH-000881,-0.1454160378642202
ACH-000882,-0.031798804815160765
ACH-000884,-0.0866642312062402
ACH-000885,-0.2193891858274688
ACH-000887,-0.11182571810725814
ACH-000889,-0.23318555063743174
ACH-000896,-0.08791545041782155
ACH-000898,-0.1822801128031248
ACH-000900,-0.14514183010670972
ACH-000901,-0.1170335888331714
ACH-000905,-0.2567129205771878
ACH-000906,-0.032043775006313224
ACH-000907,0.1258346739480177
ACH-000910,-0.03448998949237314
ACH-000911,-0.05720948198774607
ACH-000912,-0.17631693756530464
ACH-000913,-0.17793122692731728
ACH-000915,-0.1995910363952775
ACH-000916,-0.11109130483134518
ACH-000917,-0.2617322757442709
ACH-000920,-0.033013900536814966
ACH-000921,-0.20946083060780532
ACH-000924,-0.2112461035555648
ACH-000926,-0.207584462428769
ACH-000928,-0.7146008863146392
ACH-000929,-0.16123792007957527
ACH-000932,0.15248063785069393
ACH-000935,0.008042746633501697
ACH-000936,-0.1781204641229877
ACH-000937,-0.1271331489824933
ACH-000938,-0.22263685717526455
ACH-000939,0.022227485067884897
ACH-000941,-0.320368027434429
ACH-000943,-0.07169419796179048
ACH-000946,-0.21138065769614006
ACH-000947,-0.07011277382166986
ACH-000948,-0.20399878194271334
ACH-000950,-0.11205187951753406
ACH-000953,-0.2566220846000963
ACH-000954,-0.017428139172346948
ACH-000957,-0.07461790109123774
ACH-000958,-0.23214033704526701
ACH-000960,-0.16752658207327767
ACH-000963,-0.1949907005856876
ACH-000968,-0.045496950574908136
ACH-000969,-0.24480717761900025
ACH-000972,-0.02730071833608327
ACH-000973,-0.157674653366424
ACH-000974,-0.15862314240902586
ACH-000978,-0.2386430369491505
ACH-000984,-0.07371413217533045
ACH-000986,-0.15658508378436967
ACH-000988,-0.3126415299575733
ACH-000993,-0.5305161229894116
ACH-000994,-0.58900664458595
ACH-000996,-0.552425629373222
ACH-001001,-0.2032082539497525
ACH-001020,0.2285254656145697
ACH-001028,-0.19723598586712807
ACH-001031,-0.0295919400176738
ACH-001038,-0.2762611441949647
ACH-001048,-0.15637407025845967
ACH-001050,-0.4082498942712682
ACH-001053,-0.12274670812389275
ACH-001054,-0.06686390411765802
ACH-001061,-0.21884484186691772
ACH-001067,-0.20688003685948173
ACH-001075,-0.08040918507995869
ACH-001096,-0.24359637015617602
ACH-001111,0.0014956640845218954
ACH-001119,-0.07702102318875642
ACH-001128,0.6167952597950959
ACH-001134,-0.07900038168989444
ACH-001151,-0.3007339323710845
ACH-001163,-0.19065569006814773
ACH-001164,-0.023535677225299628
ACH-001183,-0.04274353932690773
ACH-001192,-0.2604977880169999
ACH-001193,-0.2657899878029548
ACH-001196,-0.2447955174297425
ACH-001197,-0.29692499437239434
ACH-001205,-0.5500859744453629
ACH-001211,-0.15520319090231285
ACH-001212,0.17056016392739473
ACH-001228,-0.3236660173599681
ACH-001232,0.06797649241453231
ACH-001239,-0.14422260109117113
ACH-001270,0.019486192659998788
ACH-001274,-0.07319829845500375
ACH-001275,-0.3037237469686122
ACH-001277,-0.03248335353821522
ACH-001278,-0.11275366474841653
ACH-001280,-0.09149484761495516
ACH-001283,-0.18459045720995032
ACH-001289,-0.1625103440962644
ACH-001300,-0.3081968732230077
ACH-001301,-0.14420780632693195
ACH-001302,-0.299249866972986
ACH-001306,-0.09218625290143992
ACH-001318,-0.256570860976624
ACH-001322,-0.2288700630675208
ACH-001328,-0.1569286762745949
ACH-001332,-0.1877211688001849
ACH-001336,-0.31154623283679594
ACH-001346,-0.19323668945768546
ACH-001353,-0.1585387774552382
ACH-001354,-0.3292583026234808
ACH-001367,-0.08887455127914166
ACH-001368,-0.016979623903662755
ACH-001374,-0.1631752056126182
ACH-001377,-0.3682273649557777
ACH-001380,-0.14734687501664312
ACH-001391,-0.2168931426785924
ACH-001408,-0.0371981704282421
ACH-001430,-0.4479666351123876
ACH-001431,-0.2547130086118438
ACH-001450,0.02426998865573752
ACH-001496,-0.06815475216888249
ACH-001500,-0.13661015934399434
ACH-001523,-0.1584565105243877
ACH-001532,-0.22418945719417105
ACH-001550,0.19000722590149047
ACH-001552,-0.09932418196508863
ACH-001554,-0.1424566418590847
ACH-001654,-0.05682159511744885
ACH-001735,-0.12361930410822287
ACH-001736,-0.1681677386289193
ACH-001737,-0.17458432885575406
ACH-001740,-0.04531288176393308
ACH-001745,-0.05789635988596802
ACH-001765,-0.2325877817227256
