,ITPR1 (3708)
ACH-000840,-0.030918913961850463
ACH-000841,-0.07242253143006096
ACH-000843,0.08462552128375425
ACH-000846,-0.20533797421482367
ACH-000847,-0.08226798990516147
ACH-000848,-0.03524257674309355
ACH-000849,-0.12098787665212785
ACH-000851,-0.25719627405259643
ACH-000855,0.005609645082117195
ACH-000856,-0.1091250612133143
ACH-000858,-0.1275672656885115
ACH-000859,-0.08909673838005464
ACH-000861,-0.05313129720176205
ACH-000862,-0.2488715920359323
ACH-000865,-0.07385389655890723
ACH-000866,-0.03851130882233417
ACH-000867,-0.16596365990956186
ACH-000869,-0.16936683332561753
ACH-000872,-0.1471960556675382
ACH-000873,-0.08746866627921826
ACH-000876,-0.13185150652657118
ACH-000878,0.058162790500292626
ACH-000880,-0.01191243874585761
ACH-000881,0.012775571081265978
ACH-000882,-0.0802149916141373
ACH-000884,-0.23260510107843296
ACH-000885,-0.18082249214030072
ACH-000887,-0.1576674884864424
ACH-000889,-0.123720197719279
ACH-000896,-0.0017835752574528075
ACH-000898,-0.13627749497507546
ACH-000900,-0.06513995178819593
ACH-000901,-0.08901784779725712
ACH-000905,-0.10205339879657023
ACH-000906,-0.165711669620735
ACH-000907,-0.2959333006658724
ACH-000910,-0.14838021187175404
ACH-000911,-0.19513379069827355
ACH-000912,-0.18404564887844604
ACH-000913,-0.13507158548192227
ACH-000915,-0.20054223501706284
ACH-000916,-0.016937103579552516
ACH-000917,-0.031983012932140606
ACH-000920,-0.1396120820715127
ACH-000921,-0.1768770629428318
ACH-000924,-0.1194455559529272
ACH-000926,-0.13924491241780532
ACH-000928,-0.15270444189043655
ACH-000929,-0.11872321317832345
ACH-000932,-0.02270872621647892
ACH-000935,0.0352365387759911
ACH-000936,0.1400522056420406
ACH-000937,-0.10533552231300562
ACH-000938,-0.02683349262478296
ACH-000939,-0.11321332555924107
ACH-000941,-0.12568946800311726
ACH-000943,-0.04366572407029472
ACH-000946,-0.15973074524144634
ACH-000947,0.005172944770353264
ACH-000948,0.057837123894350986
ACH-000950,-0.15762188506273106
ACH-000953,-0.08797528793544332
ACH-000954,-0.026109881284141826
ACH-000957,-0.10411769463543057
ACH-000958,-0.08234465980847187
ACH-000960,-0.195775989105904
ACH-000963,-0.10979192724757604
ACH-000968,-0.12284475781517447
ACH-000969,-0.01375349748107138
ACH-000972,-0.20072864665656664
ACH-000973,-0.024142303657909432
ACH-000974,-0.10524040057935184
ACH-000978,-0.09416249405505953
ACH-000984,-0.05611355911068951
ACH-000986,-0.12641481658999246
ACH-000988,-0.18948586967241526
ACH-000993,-0.14675137790318202
ACH-000994,-0.09024813022103584
ACH-000996,-0.16712582299242468
ACH-001001,-0.014921489213816575
ACH-001020,-0.07550192857279082
ACH-001028,-0.09354458074494863
ACH-001031,-0.049041792855332535
ACH-001038,-0.12591857047576305
ACH-001048,-0.14316585365674991
ACH-001050,-0.07948581681526794
ACH-001053,-0.09397466734041518
ACH-001054,-0.19147013147736933
ACH-001061,-0.24458868347503634
ACH-001067,-0.2954116211455486
ACH-001075,-0.09190407516390067
ACH-001096,-0.14597939068860127
ACH-001111,-0.12185977878021165
ACH-001119,-0.1271351631102904
ACH-001128,-0.2833556789025461
ACH-001134,-0.2307296182817618
ACH-001151,-0.19821050760410036
ACH-001163,-0.07818090016238223
ACH-001164,0.030065910011482237
ACH-001183,-0.18997514860151046
ACH-001192,-0.20730153545377888
ACH-001193,-0.07121050334658116
ACH-001196,-0.11163213192749108
ACH-001197,-0.3336138385198211
ACH-001205,-0.4441406667494387
ACH-001211,-0.3470577701077527
ACH-001212,-0.1310968690259948
ACH-001228,-0.0611698478505699
ACH-001232,-0.19821107091891044
ACH-001239,-0.12811648130638192
ACH-001270,0.1784465084113912
ACH-001274,-0.10684300022199007
ACH-001275,-0.038892861939740266
ACH-001277,-0.2124289589913037
ACH-001278,-0.043902468722702516
ACH-001280,-0.2434223644473568
ACH-001283,-0.09440062333569904
ACH-001289,-0.1047200669330789
ACH-001300,-0.20159215227162586
ACH-001301,-0.09297626655878416
ACH-001302,0.060774495512683636
ACH-001306,-0.2270877444281997
ACH-001318,-0.05116408721492624
ACH-001322,0.025286242308871925
ACH-001328,-0.14585075643755566
ACH-001332,-0.2645932520970757
ACH-001336,-0.2485216275431868
ACH-001346,-0.31319884128444797
ACH-001353,-0.12329404494269912
ACH-001354,0.06997706465121603
ACH-001367,-0.17056385159333556
ACH-001368,-0.14627297006523465
ACH-001374,0.10552154857482292
ACH-001377,-0.06775838788971432
ACH-001380,-0.13192987005138726
ACH-001391,-0.05819747047796875
ACH-001408,-0.1793082325675966
ACH-001430,0.07395099994020984
ACH-001431,-0.09501929625894746
ACH-001450,-0.19887307595147416
ACH-001496,-0.10582486386586652
ACH-001500,-0.15390620416156475
ACH-001523,-0.051433691016844765
ACH-001532,-0.2035919061631426
ACH-001550,-0.12581632462815262
ACH-001552,-0.11744157821681853
ACH-001554,-0.18338297127112088
ACH-001654,-0.2239660413299107
ACH-001735,-0.4395179632857186
ACH-001736,-0.025027373865092944
ACH-001737,-0.3178775463048874
ACH-001740,-0.08334542156419389
ACH-001745,-0.14812454024991095
ACH-001765,-0.029507157668592493
