,ATR (545)
ACH-000631,-1.258392372235971
ACH-000632,-0.8135117241131923
ACH-000633,-0.5226828497475112
ACH-000637,-0.5831527794570609
ACH-000638,-0.7584132306175946
ACH-000646,-0.527681874511014
ACH-000647,-0.8797522474371507
ACH-000648,-0.6042351386142463
ACH-000649,-0.8133206320914896
ACH-000651,-0.7027800744214567
ACH-000652,-0.8046841644342607
ACH-000653,-0.4911142138376013
ACH-000657,-0.8277113532607075
ACH-000658,-0.5652402056890701
ACH-000661,-0.8957665762320264
ACH-000662,-1.017672766599271
ACH-000663,-0.8178846292424665
ACH-000665,-0.7390880056317705
ACH-000671,-0.6590706899072135
ACH-000672,-1.00210502122899
ACH-000673,-0.6642982386711114
ACH-000676,-0.7059760274932977
ACH-000677,-0.7382390924623485
ACH-000681,-0.6037023535246715
ACH-000683,-0.6697289279332306
ACH-000684,-0.6205704420036272
ACH-000688,-0.5261084448653973
ACH-000693,-0.5591497777600211
ACH-000694,-0.4941407765087938
ACH-000695,-0.5636710799220941
ACH-000696,-0.7792195382932544
ACH-000697,-0.7830639646215447
ACH-000699,-0.8883750617365007
ACH-000701,-0.5109946539410071
ACH-000706,-0.7061500187933802
ACH-000711,-0.7742571075579441
ACH-000713,-0.7285154458542884
ACH-000714,-0.6651927031170578
ACH-000718,-0.5514408610439087
ACH-000720,-0.9083972547946358
ACH-000721,-0.5433973594502176
ACH-000724,-0.3693817284282163
ACH-000725,-0.7897029073174983
ACH-000732,-0.9093143754794046
ACH-000734,-0.6937729354058378
ACH-000735,-0.5999549974595371
ACH-000736,-0.6915765067841071
ACH-000738,-0.7607133104579249
ACH-000746,-0.583133344478761
ACH-000747,-0.7343332171639665
ACH-000748,-1.0980469467678586
ACH-000753,-0.7887441037401828
ACH-000756,-0.936923115778178
ACH-000757,-0.7053167934021104
ACH-000758,-0.8894091554987774
ACH-000760,-0.8995584836005523
ACH-000762,-0.7153250460191712
ACH-000763,-0.42839809667758505
ACH-000764,-0.8267155664165607
ACH-000765,-0.9306103109067968
ACH-000766,-0.5470267932492917
ACH-000767,-0.3832598496942104
ACH-000768,-0.7377463200986943
ACH-000769,-0.7320934348734299
ACH-000770,-0.8747954190800247
ACH-000771,-0.7211971164678055
ACH-000773,-0.6368791547231033
ACH-000776,-0.43820102018071416
ACH-000777,-0.6857015482513587
ACH-000778,-0.7033101804463157
ACH-000781,-0.6677498785360588
ACH-000782,-0.8402602027397286
ACH-000783,-0.8438902693753181
ACH-000784,-0.4404016779658498
ACH-000785,-0.921944395316916
ACH-000787,-0.560344912839754
ACH-000788,-1.054549236539198
ACH-000791,-0.8086489904564567
ACH-000792,-0.7393698223578486
ACH-000794,-0.7860112207654296
ACH-000796,-0.8639504173562285
ACH-000798,-0.7623152736328949
ACH-000799,-0.8429367824869879
ACH-000800,-0.747247223793886
ACH-000802,-0.6248594899658872
ACH-000804,-0.77699504609898
ACH-000805,-0.8697956852573018
ACH-000809,-0.4801746198633961
ACH-000810,-0.8610148844199086
ACH-000811,-0.97379378623038
ACH-000817,-0.529664037924601
ACH-000819,-0.772419591764468
ACH-000820,-0.7488447280067525
ACH-000821,-0.6171970046858333
ACH-000822,-0.7345241161422595
ACH-000823,-0.7215327482957794
ACH-000824,-0.533256992398552
ACH-000827,-0.8032874822749565
ACH-000829,-0.5850874337478552
ACH-000831,-0.8091998368151366
ACH-000832,-0.6761262503854203
ACH-000833,-0.7459881203888186
ACH-000834,-0.771023115877053
ACH-000835,-0.6478785608484345
ACH-000836,-0.7946574642949822
ACH-000837,-0.8171741504236101
ACH-000838,-0.7168095642758521
ACH-000839,-0.6782135250363716
ACH-000840,-0.6915115238253465
ACH-000841,-0.7065542218128429
ACH-000843,-0.9771171691496972
ACH-000846,-0.4363989979141692
ACH-000847,-0.830585571060905
ACH-000848,-0.7899620939273655
ACH-000849,-0.8223379156116918
ACH-000851,-0.6282590019673153
ACH-000855,-0.7685521915090767
ACH-000856,-0.8276288001830057
ACH-000858,-0.7830418728103858
ACH-000859,-0.5711144490308384
ACH-000861,-0.6339655432317104
ACH-000862,-0.7167282717088514
ACH-000865,-0.5551156508716504
ACH-000866,-0.7829618825883037
ACH-000867,-0.618655494496519
ACH-000869,-0.8294316562795783
ACH-000872,-0.9391663951211154
ACH-000873,-0.5296521582243561
ACH-000876,-0.7731009971236836
ACH-000878,-0.9142340121600524
ACH-000880,-0.6318606732787788
ACH-000881,-0.7627723787447305
ACH-000882,-0.8372317939025864
ACH-000884,-0.6260160082213236
ACH-000885,-0.7315607040099502
ACH-000887,-0.6676410359087362
ACH-000889,-0.6308321457757977
ACH-000896,-0.7749511331523247
ACH-000898,-1.0714434523415373
ACH-000900,-0.7100968665639837
ACH-000901,-0.8197152667481988
ACH-000905,-0.7971129857724276
ACH-000906,-0.6808175069939884
ACH-000907,-1.0282639924511934
ACH-000910,-0.7207610394752196
ACH-000911,-0.6753986055446117
ACH-000912,-0.7947382600822805
ACH-000913,-0.6065539150216452
ACH-000915,-0.7559421459317323
ACH-000916,-0.7518445432600463
ACH-000917,-0.8720456384459001
ACH-000920,-0.5203543750470193
ACH-000921,-0.9391099844462842
ACH-000924,-0.8595336843088239
ACH-000926,-0.553286164830688
ACH-000928,-0.7418144028193947
ACH-000929,-0.7528153497627798
ACH-000932,-0.6148049936186656
ACH-000935,-0.7889671397871156
ACH-000936,-0.8878697049052711
ACH-000937,-0.7213868703364134
ACH-000938,-0.6488711146748604
ACH-000939,-0.8753616575537178
ACH-000941,-0.8718052968841511
ACH-000943,-0.6434793941331517
ACH-000946,-0.7797220481316469
ACH-000947,-0.7417017549203098
ACH-000948,-0.7774043977169636
ACH-000950,-0.6973183140907989
ACH-000953,-0.7274142400174474
ACH-000954,-0.6354624997764405
ACH-000957,-0.7942456737645288
ACH-000958,-0.5869652123572907
ACH-000960,-0.7381460486604337
ACH-000963,-0.8045568733362162
ACH-000968,-0.6054227947880111
ACH-000969,-0.8122252073294929
ACH-000972,-0.9434903358756376
ACH-000973,-0.6259887668976729
ACH-000974,-0.8698677633740777
ACH-000978,-0.8265044577655755
ACH-000984,-1.1551591159893435
ACH-000986,-0.7529302249095254
ACH-000988,-1.0008501286272318
ACH-000993,-0.7294850704353079
ACH-000994,-1.122859248387735
ACH-000996,-0.776388061672173
ACH-001001,-0.6707070775754415
ACH-001020,-0.7057494143394885
ACH-001028,-0.8934064847352805
ACH-001031,-0.4656530061756344
ACH-001038,-0.7145457325533303
ACH-001048,-0.9318033529544948
ACH-001050,-0.7633123809869284
ACH-001053,-0.9127139440007288
ACH-001054,-0.7051748726564647
ACH-001061,-0.7213357373891532
ACH-001067,-0.679524088280537
ACH-001075,-0.7097945093977581
ACH-001096,-0.7274764166592493
ACH-001111,-0.6476446167818822
ACH-001119,-0.6349353702093308
ACH-001128,-0.8116225662016618
ACH-001134,-0.9567431373949072
ACH-001151,-0.8513658488656636
ACH-001163,-0.8155997844180547
ACH-001164,-0.6714355257767088
ACH-001183,-0.5185552135732686
ACH-001192,-0.7878216537917696
ACH-001193,-1.0550564468120929
ACH-001196,-0.7535216320859104
ACH-001197,-0.6285224571991155
ACH-001205,-0.7057180220793011
ACH-001211,-0.7662035471938831
ACH-001212,-0.6367285635221321
ACH-001228,-0.7519951224325246
ACH-001232,-0.7211578995741675
ACH-001239,-0.6386522254549775
ACH-001270,-0.7240883539025649
ACH-001274,-0.7188918498347843
ACH-001275,-0.7150656272680016
ACH-001277,-1.0763691265879265
ACH-001278,-0.5943743706506399
ACH-001280,-0.5567273182363142
ACH-001283,-0.9005119949547747
ACH-001289,-0.53563038675762
ACH-001300,-0.6242201473451329
ACH-001301,-0.9254511147417984
ACH-001302,-0.5634708841307952
ACH-001306,-0.7214020786389828
ACH-001318,-0.7304227020154702
ACH-001322,-0.6796170223358299
ACH-001328,-0.6835417235983646
ACH-001332,-0.6978316556018114
ACH-001336,-0.8222674032932774
ACH-001346,-0.5749683946223398
ACH-001353,-0.8167535898407937
ACH-001354,-0.6421042836986328
ACH-001367,-0.9282720726275036
ACH-001368,-0.6999784613067948
ACH-001374,-0.31186740237899113
ACH-001377,-0.7134072810516184
ACH-001380,-1.2102414326632398
ACH-001391,-0.8382900759438682
ACH-001408,-0.7560500497147228
ACH-001430,-0.5382647015216174
ACH-001431,-0.6889800435798511
ACH-001450,-0.6394071142364501
ACH-001496,-0.7994339727421163
ACH-001500,-0.6347412542408032
ACH-001523,-0.7403128729759151
ACH-001532,-0.8886083780282328
ACH-001550,-0.5569915734257961
ACH-001552,-0.6822240382946516
ACH-001554,-0.6824103098114557
ACH-001654,-0.6746580893187006
ACH-001735,-0.7036924166116598
ACH-001736,-0.634268986737093
ACH-001737,-0.7996427564001859
ACH-001740,-0.922789529181004
ACH-001745,-1.1028510478760771
ACH-001765,-0.8267467468269016
