,UFL1 (23376)
ACH-000444,-0.4324844512501311
ACH-000445,-0.5723309111537122
ACH-000448,-0.2390744646254089
ACH-000450,-0.4561190560901424
ACH-000452,-0.4533518176388729
ACH-000454,-0.6121057793281276
ACH-000458,-0.5876300108560494
ACH-000459,-0.09123127250361958
ACH-000460,-0.6228842428734561
ACH-000461,-0.5155016500766465
ACH-000463,-0.5482601743386172
ACH-000464,-0.6146901964935394
ACH-000466,-0.556148070288327
ACH-000467,-0.6561607359268204
ACH-000468,-0.4826045163395796
ACH-000469,-0.6321318911612888
ACH-000470,-0.6629272030202862
ACH-000471,-0.5549699603427788
ACH-000472,-0.5144470877013826
ACH-000473,-0.6059464899093663
ACH-000475,-0.7606719470315362
ACH-000476,-0.474102577242205
ACH-000477,-0.4154594521146324
ACH-000479,-0.5724297331013409
ACH-000480,-0.8317066413887263
ACH-000481,-0.3827918941875976
ACH-000483,-0.4009762933243153
ACH-000484,-0.4862719992266306
ACH-000485,-0.5873385970911821
ACH-000486,-0.3796826560511084
ACH-000487,-0.33826370967877195
ACH-000488,-0.4041999584740549
ACH-000490,-0.30838496663483705
ACH-000491,-0.3115167606852271
ACH-000495,-0.3715127220779143
ACH-000496,-0.6786649536497308
ACH-000499,-0.7397198078455054
ACH-000500,-0.5903486435661539
ACH-000502,-0.7165952516629877
ACH-000503,-0.4677462777025976
ACH-000505,-0.3286402110542763
ACH-000507,-0.5474535494451742
ACH-000510,-0.3103701302276245
ACH-000511,-0.753820449110999
ACH-000512,-0.9923114692117846
ACH-000516,-0.2869408389789739
ACH-000517,-0.7218597630330634
ACH-000518,-0.5613343247998085
ACH-000520,-0.4816445436098125
ACH-000521,-0.6863892747119776
ACH-000522,-0.3605503196067615
ACH-000524,-0.360720844194524
ACH-000527,-0.7395931088409473
ACH-000528,-0.7382713857716461
ACH-000537,-0.8534648557997246
ACH-000541,-0.4109362815138566
ACH-000542,-0.3686005480761747
ACH-000544,-0.5106119068593669
ACH-000545,-0.5323499923748366
ACH-000547,-0.7082988986375266
ACH-000548,-0.4594912391181701
ACH-000549,-0.3734750701184016
ACH-000550,-0.4800095005657338
ACH-000552,-0.8224340714068658
ACH-000556,-0.3345126751311535
ACH-000557,-0.5012446645303803
ACH-000569,-0.5941974531612103
ACH-000570,-0.44341340787881
ACH-000571,-0.5404709126252811
ACH-000573,-0.4127908788365468
ACH-000576,-0.7306593732935933
ACH-000579,-0.23592633750729805
ACH-000580,-0.3797217708307813
ACH-000584,-0.27823535912503866
ACH-000585,-0.24397519889707306
ACH-000588,-0.7940971142310203
ACH-000589,-0.4305241804278849
ACH-000591,-0.7447548159948502
ACH-000593,-0.6418215924129271
ACH-000600,-0.563735210132282
ACH-000601,-0.20568564221391025
ACH-000605,-0.4182344968854636
ACH-000606,-0.5369656160812329
ACH-000608,-0.21423029963705015
ACH-000614,-0.4048005542933708
ACH-000616,-0.5524996329424728
ACH-000618,-0.32165814475715904
ACH-000619,-0.3325895059767767
ACH-000620,-0.6515477227243697
ACH-000621,-0.4598129708244657
ACH-000622,-0.32543973429633266
ACH-000623,-0.3918490096019825
ACH-000624,-0.2995063805129696
ACH-000627,-0.28710600666288155
ACH-000630,-0.7937396946188531
ACH-000631,-0.9175953831564808
ACH-000632,-0.5249226192481956
ACH-000633,-0.4515277845838127
ACH-000637,-0.5126632163311893
ACH-000638,-0.5579395780644859
ACH-000646,-0.4214415069547725
ACH-000647,-0.2293428370834599
ACH-000648,-0.2698152920046437
ACH-000649,-0.8153952975680259
ACH-000651,-0.5940019561312105
ACH-000652,-0.6127698843592397
ACH-000653,-0.3778739488853126
ACH-000657,-0.3916553003612923
ACH-000658,-0.5262568805180177
ACH-000661,-0.2342464586861733
ACH-000662,-0.6032976945869218
ACH-000663,-0.6491604201334119
ACH-000665,-0.3875530813229673
ACH-000671,-0.9602703875369348
ACH-000672,-0.6777920441284309
ACH-000673,-0.16008833870859188
ACH-000676,-0.6249585076901999
ACH-000677,-0.13294011567169847
ACH-000681,-0.4556133342103122
ACH-000683,-0.4030793850052634
ACH-000684,-0.6164245309149343
ACH-000688,-0.3248218667091343
ACH-000693,-0.4247418026097014
ACH-000694,-0.4044587168544081
ACH-000695,-0.28725117409934137
ACH-000696,-0.5682641228916443
ACH-000697,-0.948231939356352
ACH-000699,-0.4095010064038474
ACH-000701,-0.6044655172582472
ACH-000706,-0.26360824225967605
ACH-000711,-0.32828941007175605
ACH-000713,-0.5595941751092889
ACH-000714,-0.6031611560869101
ACH-000718,-0.6921869862801066
ACH-000720,-0.2307720510701156
ACH-000721,-0.4173220813828202
ACH-000724,-0.3620737184495088
ACH-000725,-0.3177326793393909
ACH-000732,-0.5372686149598637
ACH-000734,-0.6227748842305113
ACH-000735,-0.4338826771347948
ACH-000736,-0.36019455652209026
ACH-000738,-0.7955840970823679
ACH-000746,-0.2240066304290577
ACH-000747,-0.15504626401173435
ACH-000748,-0.693834947231555
ACH-000753,-0.5135348198946563
ACH-000756,-0.3627583650860615
ACH-000757,-0.3736835612217857
ACH-000758,-0.3706837991460456
ACH-000760,-0.42215015980092985
ACH-000762,-0.6065763195322987
ACH-000763,-0.5950614721364116
ACH-000764,-0.4985496833885193
ACH-000765,-0.6852596373243336
ACH-000766,-0.5354603916323957
ACH-000767,-0.3614360060659183
ACH-000768,-0.5995932825329192
ACH-000769,-0.22106143926572236
ACH-000770,-0.8915573968871622
ACH-000771,-0.5317991535154243
ACH-000773,-0.4154250407939463
ACH-000776,-0.6540398317263425
ACH-000777,-0.35052887304591873
ACH-000778,-0.37595636484063016
ACH-000781,-0.11162907226898587
ACH-000782,-0.27556531149157176
ACH-000783,-0.2407283041666669
ACH-000784,-0.37874050560260536
ACH-000785,-0.5503687542530706
ACH-000787,-0.5470195492917982
ACH-000788,-0.3032541800488495
ACH-000791,-0.6494071295634235
ACH-000792,-0.5336197006774345
ACH-000794,-0.5072767567130231
ACH-000796,-0.2376769394162255
ACH-000798,-0.5122082302430014
ACH-000799,-0.3860987990717581
ACH-000800,-0.641703048331552
ACH-000802,-0.40694823233759336
ACH-000804,-0.2671079180276529
ACH-000805,-0.5121974166147704
ACH-000809,-0.3098942426737576
ACH-000810,-0.4556089281024912
ACH-000811,-0.3769768606899643
ACH-000817,-0.7757804689020527
ACH-000819,-0.5663173074319304
ACH-000820,-0.7705364470272081
ACH-000821,-0.48608509678121
ACH-000822,-0.37040319381056747
ACH-000823,-0.6715509337651742
ACH-000824,-0.1705478707553976
ACH-000827,-0.8651014987073714
ACH-000829,-0.5290514911926554
ACH-000831,-0.5136424310871289
ACH-000832,-0.6778553668393009
ACH-000833,-0.27812771737452924
ACH-000834,-0.5052769799550205
ACH-000835,-0.7563549548190787
ACH-000836,-0.8519529949549449
ACH-000837,-0.6202965909459834
ACH-000838,-0.2599695311446148
ACH-000839,-0.7849119390257635
ACH-000840,-0.3599301910696493
ACH-000841,-0.3451447895047517
ACH-000843,-0.4809738465295618
ACH-000846,-0.35295786146493885
ACH-000847,-0.7989123745829799
ACH-000848,-0.916887029069692
ACH-000849,-0.41358574286440586
ACH-000851,-0.660034044956606
ACH-000855,-0.4131887691517314
ACH-000856,-0.3859973619347055
ACH-000858,-0.28049124554208144
ACH-000859,-0.36804890768168624
ACH-000861,-0.6015229348922878
ACH-000862,-0.791539936223691
ACH-000865,-0.6581250633646571
ACH-000866,-0.12378115320120955
ACH-000867,-0.21582285070063964
ACH-000869,-0.4242429141801583
ACH-000872,-0.3852479219357827
ACH-000873,-0.9162654373811014
ACH-000876,-0.2260628885132982
ACH-000878,-0.5017470910846494
ACH-000880,-0.5118756708204991
ACH-000881,-0.5233931293217028
ACH-000882,-0.2765825645597097
ACH-000884,-0.7661173893423665
ACH-000885,-0.5204961519025308
ACH-000887,-0.3460948491513813
ACH-000889,-0.7744174448787491
ACH-000896,-0.1390660083318277
ACH-000898,-0.6594185846941022
ACH-000900,-0.4406616770946972
ACH-000901,-0.32311839306426426
ACH-000905,-0.10861791969898306
ACH-000906,-0.5487534232466561
ACH-000907,-0.5462208246552438
ACH-000910,-0.4007502070898171
ACH-000911,-0.4699909406510686
ACH-000912,-0.42434992865207904
ACH-000913,-0.6940882340015352
ACH-000915,-0.17951043062974864
ACH-000916,-0.2521731124869042
ACH-000917,-0.3703112108312859
ACH-000920,-0.5937422101454509
ACH-000921,-0.6077217820465889
ACH-000924,-0.7335774794331752
ACH-000926,-0.4312377001779417
ACH-000928,-0.4398970404034026
ACH-000929,-0.4790160011538392
ACH-000932,-0.11584960728845922
ACH-000935,-0.4722193485370784
ACH-000936,-0.6294025313525986
ACH-000937,-0.2398119237807736
ACH-000938,-0.07217042808135928
ACH-000939,-0.05218747157797152
ACH-000941,-0.30927894207197576
ACH-000943,-0.3758085841893538
ACH-000946,-0.17004106746082576
ACH-000947,-0.10707742313916438
ACH-000948,-0.7453045880221218
ACH-000950,-0.4928898409165186
ACH-000953,-0.0036726023597058953
ACH-000954,-0.6067709804784494
ACH-000957,-0.5443748191769758
ACH-000958,-0.563692718103326
ACH-000960,-0.21701289239789665
ACH-000963,-0.2591622592204117
ACH-000968,-0.5620253629208459
ACH-000969,-0.3846627810555122
ACH-000972,-0.3299682004902513
ACH-000973,-0.2647767700418075
ACH-000974,-0.2750616050180646
ACH-000978,-0.4205450191948063
ACH-000984,-0.3287357493284215
ACH-000986,-0.23920134589000105
ACH-000988,-0.3043339842165781
ACH-000993,-0.5611447638121818
ACH-000994,-0.2692593057048827
ACH-000996,-0.4261007142717806
ACH-001001,-0.2341817932162243
ACH-001020,-0.3342417670850221
ACH-001028,-0.15599128511245478
ACH-001031,-0.15780354785313466
ACH-001038,-0.2269741258572301
ACH-001048,-0.3640963761093331
ACH-001050,-0.2019865664363936
ACH-001053,-0.6731002776947621
ACH-001054,-0.4682177912083011
ACH-001061,-0.2248376652390667
ACH-001067,-0.4681119406769509
ACH-001075,-0.5099591910231843
ACH-001096,-0.1133883617243602
ACH-001111,-0.4475263133222285
ACH-001119,-0.37838764565946986
ACH-001128,-0.7268139623464818
ACH-001134,-0.2723720712015584
ACH-001151,-0.6936271886199442
ACH-001163,-0.3532451190651205
ACH-001164,-0.5523251386422143
ACH-001183,-0.601233335330252
ACH-001192,-0.2669110807492377
ACH-001193,-0.3540049828159831
ACH-001196,-0.2732017863301713
ACH-001197,-0.1412319838088133
ACH-001205,-0.36987316487608746
ACH-001211,-0.36289898193238507
ACH-001212,-0.5544876610618953
ACH-001228,-0.09899249571120712
ACH-001232,-0.6473390205047379
ACH-001239,-0.33438121774655344
ACH-001270,-0.4338232806304745
ACH-001274,-0.4924015409180002
ACH-001275,-0.6536577705257742
ACH-001277,-0.4336804022070894
ACH-001278,-0.5059349161779659
ACH-001280,-0.5071493015001811
ACH-001283,-0.15730580573244576
ACH-001289,-0.3479231615456801
ACH-001300,-0.1547917348211051
ACH-001301,-0.13717118487460755
ACH-001302,-0.3624191733903999
ACH-001306,-0.4705361073690391
ACH-001318,-0.16460962158163184
ACH-001322,-0.4732915578290256
ACH-001328,-0.42824943042013575
ACH-001332,-0.5548367578826565
ACH-001336,-0.4481377094003104
ACH-001346,-0.6587890148033312
ACH-001353,-0.7446077564416385
ACH-001354,-0.3255489826505881
ACH-001367,-0.22032216203437685
ACH-001368,-0.17055774653897374
ACH-001374,-0.4121592429422753
ACH-001377,-0.6363507732061003
ACH-001380,-0.5562449243332264
ACH-001391,-0.3807758696195348
ACH-001408,-0.3534312839971813
ACH-001430,-0.6609730567951647
ACH-001431,-0.18330246446233134
ACH-001450,-0.2222636691582784
ACH-001496,-0.5469860886818345
ACH-001500,-0.4417954353496526
ACH-001523,-0.3246009369900317
ACH-001532,-0.3650126394403806
ACH-001550,-0.2830277169287743
ACH-001552,-0.454065758862876
ACH-001554,-0.4120118113049158
ACH-001654,-0.4714386860220912
ACH-001735,-0.35651728810170896
ACH-001736,-0.205220914804762
ACH-001737,-0.373924485899074
ACH-001740,-0.18864852507626687
ACH-001745,-0.12763696119742288
ACH-001765,-0.06889526556009222
