,DNASE2B (58511)
ACH-000488,0.12893957308282356
ACH-000490,0.12411216678737952
ACH-000491,0.16172479421005076
ACH-000495,0.033459660078711845
ACH-000496,-0.060472451765668914
ACH-000499,0.06204240602468716
ACH-000500,-0.06958012666361411
ACH-000502,0.07931296247401692
ACH-000503,0.09023423461626888
ACH-000505,0.09627403392558248
ACH-000507,-0.013114062915459298
ACH-000510,0.10231869936352336
ACH-000511,0.03167709118552154
ACH-000512,0.019489929296597416
ACH-000516,0.08672197968216586
ACH-000517,0.1468630812355045
ACH-000518,0.19550079867651235
ACH-000520,-0.07627306503886366
ACH-000521,0.11776780021340963
ACH-000522,0.03819922369058918
ACH-000524,0.13630991570893086
ACH-000527,0.13819502770358127
ACH-000528,0.2325144901333989
ACH-000537,0.030402371889795218
ACH-000541,0.05864126468046672
ACH-000542,0.05758008112290671
ACH-000544,0.09126748900299383
ACH-000545,0.039933946779758485
ACH-000547,0.10246698716091313
ACH-000548,0.05396389177963142
ACH-000549,0.21838945340481303
ACH-000550,0.061924309695931885
ACH-000552,-0.04154800465758413
ACH-000556,0.055997844979914224
ACH-000557,0.12545697405076245
ACH-000569,0.053272104618986564
ACH-000570,0.13539258275921795
ACH-000571,0.107082258452862
ACH-000573,0.11027038259261754
ACH-000576,0.0907958725094194
ACH-000579,0.1245648025179164
ACH-000580,0.2045583310804996
ACH-000584,0.14831141671440495
ACH-000585,0.1330237225352526
ACH-000588,0.061867707558165425
ACH-000589,0.0683428079299795
ACH-000591,0.0772913737316699
ACH-000593,0.11668271080044434
ACH-000600,0.09467144069469732
ACH-000601,0.09709825541150174
ACH-000605,0.09121317118289436
ACH-000606,0.17171620526275674
ACH-000608,0.15327356716737867
ACH-000614,-0.08960113541885636
ACH-000616,0.20997133994430486
ACH-000618,0.1128771718696752
ACH-000619,0.1168743796950904
ACH-000620,0.008548941682651886
ACH-000621,0.08335481308023156
ACH-000622,0.08637279985993825
ACH-000623,0.04720093178938922
ACH-000624,0.12781915116113665
ACH-000627,0.1625272194618089
ACH-000630,0.10817390686434833
ACH-000631,0.2269587310744679
ACH-000632,-0.10877988521649654
ACH-000633,0.14695211558758312
ACH-000637,0.08393922638400309
ACH-000638,-0.042376381580859546
ACH-000646,0.04138628617512437
ACH-000647,0.09468361943091266
ACH-000648,0.011518183133689236
ACH-000649,0.13028820928683554
ACH-000651,0.10007474827066906
ACH-000652,0.09729068036373427
ACH-000653,0.12103603582977078
ACH-000657,0.08575820828815686
ACH-000658,0.11045491703187026
ACH-000661,0.10080143827957344
ACH-000662,0.1450120074990744
ACH-000663,0.193899919838504
ACH-000665,0.11062571846348364
ACH-000671,0.05462546647881235
ACH-000672,0.364967553782545
ACH-000673,0.1499942882824772
ACH-000676,0.019895844038885814
ACH-000677,0.04446244344138972
ACH-000681,0.16540098350065935
ACH-000683,0.04169412266414745
ACH-000684,0.27785701916649713
ACH-000688,0.1204651712485779
ACH-000693,0.1269822997712582
ACH-000694,0.06268961746903037
ACH-000695,0.17944349777644733
ACH-000696,0.19725323172769627
ACH-000697,0.18125829723950027
ACH-000699,0.09887260421487877
ACH-000701,0.1499718954657024
ACH-000706,0.1850692886568587
ACH-000711,0.10694834213610352
ACH-000713,-0.17178082454633814
ACH-000714,0.08495601651479624
ACH-000718,0.14820705684400504
ACH-000720,0.12168189683179285
ACH-000721,-0.018074169086896574
ACH-000724,0.23863989462891766
ACH-000725,0.12071418087641896
ACH-000732,-0.08296265424294498
ACH-000734,-0.09170462997414493
ACH-000735,0.05055576833671618
ACH-000736,0.09159279624321598
ACH-000738,0.19220438863968986
ACH-000746,0.16275323496169855
ACH-000747,-0.050998282858791766
ACH-000748,-0.11072149488679267
ACH-000753,0.09169677215489927
ACH-000756,0.12012140575795585
ACH-000757,0.0026381895708224388
ACH-000758,0.05688538241696685
ACH-000760,0.09946032684271086
ACH-000762,0.1496084518767157
ACH-000763,0.0833857555737479
ACH-000764,0.07134167863445393
ACH-000765,0.056443129275581386
ACH-000766,0.06220121927984695
ACH-000767,-0.06202697291196577
ACH-000768,0.1219944011725102
ACH-000769,0.1660975738353351
ACH-000770,0.1247962745813116
ACH-000771,0.04225498769096241
ACH-000773,0.17321320339650495
ACH-000776,-0.1005342633970697
ACH-000777,0.15562614714433876
ACH-000778,0.08373532665629176
ACH-000781,0.1418762672552147
ACH-000782,0.16657835637444912
ACH-000783,0.1591962776215583
ACH-000784,0.1122149462412476
ACH-000785,0.16639114061354396
ACH-000787,0.1139757900525999
ACH-000788,0.13465555016645328
ACH-000791,-0.08922465535768773
ACH-000792,0.0906875187395421
ACH-000794,0.08306848764576401
ACH-000796,0.1809548007552673
ACH-000798,0.1997381424526496
ACH-000799,0.1863528548866115
ACH-000800,0.01817225690440465
ACH-000802,0.1748392214536833
ACH-000804,0.05497425432893858
ACH-000805,0.11097616255817312
ACH-000809,0.13800102338933212
ACH-000810,0.188424727936018
ACH-000811,0.1171638814867608
ACH-000817,0.12400007704463305
ACH-000819,0.16615559262579185
ACH-000820,0.08985795355626051
ACH-000821,0.0805250044816717
ACH-000822,0.14960301452134342
ACH-000823,0.12059970930072735
ACH-000824,0.12833092937424273
ACH-000827,0.08186638094794868
ACH-000829,0.30623268366529616
ACH-000831,0.049815576952564944
ACH-000832,0.13110281748819305
ACH-000833,0.1179839638641654
ACH-000834,0.1365761918111454
ACH-000835,0.13011692474075362
ACH-000836,0.0992755797973328
ACH-000837,0.12796490873800478
ACH-000838,0.1551619919281674
ACH-000839,0.01118499509514765
ACH-000840,0.05227064238069792
ACH-000841,0.11056922106607857
ACH-000843,-0.0162724376804283
ACH-000846,0.03495152357628377
ACH-000847,-0.031043104607882233
ACH-000848,-0.017851025135468754
ACH-000849,0.05727860644024992
ACH-000851,0.1771736106928521
ACH-000855,0.07657044893869666
ACH-000856,0.19636817529088432
ACH-000858,0.13357473048601198
ACH-000859,0.05797102452002436
ACH-000861,0.2042000506602545
ACH-000862,0.10585910710945892
ACH-000865,0.11845838769872714
ACH-000866,0.09522986312563483
ACH-000867,0.10117856442792254
ACH-000869,0.10872636359261187
ACH-000872,-0.007069399968865185
ACH-000873,0.14052784315728686
ACH-000876,0.1972902683182801
ACH-000878,0.23544200029567694
ACH-000880,0.1029522746971668
ACH-000881,0.04432446490989428
ACH-000882,0.1340462222895499
ACH-000884,0.008369915563572212
ACH-000885,0.08354236244659231
ACH-000887,0.08267854294068921
ACH-000889,0.043324245235757376
ACH-000896,0.0669212092265485
ACH-000898,0.007840493253586317
ACH-000900,0.042089727372933206
ACH-000901,0.0970026905662352
ACH-000905,0.07294743584523912
ACH-000906,0.06996279444237997
ACH-000907,0.032394558622576085
ACH-000910,0.10436237832468133
ACH-000911,0.12747282160234086
ACH-000912,0.03676602116906802
ACH-000913,0.17827769053727952
ACH-000915,0.07518344216179185
ACH-000916,0.08773720992093227
ACH-000917,-0.015656294789127584
ACH-000920,0.03214388918187003
ACH-000921,0.06763188165489416
ACH-000924,0.055891752844206034
ACH-000926,0.08881727288409785
ACH-000928,0.03040912636197945
ACH-000929,0.1584287110892837
ACH-000932,0.06064292155226195
ACH-000935,0.2098229900744326
ACH-000936,-0.0764104612062722
ACH-000937,0.032089514789404326
ACH-000938,-0.021916596768864968
ACH-000939,-0.04082779265323739
ACH-000941,0.08824429049195551
ACH-000943,0.1490874603275619
ACH-000946,0.005579209593390358
ACH-000947,0.16111482695628926
ACH-000948,0.09207454023591126
ACH-000950,0.19934057303966932
ACH-000953,-0.02477244988018793
ACH-000954,-0.016628631214084994
ACH-000957,0.12382056326686013
ACH-000958,0.1473810764918975
ACH-000960,0.20825886585133746
ACH-000963,0.0958192836332335
ACH-000968,0.04737993914924995
ACH-000969,0.12940469056134216
ACH-000972,0.21408988762133346
ACH-000973,0.16345835597857108
ACH-000974,0.1702388744969825
ACH-000978,0.2507327230302675
ACH-000984,0.16350370738545827
ACH-000986,0.1875251460009745
ACH-000988,0.10913488884016156
ACH-000993,0.1943711384117293
ACH-000994,0.1727405882810363
ACH-000996,0.07533815729296371
ACH-001001,0.0615243285744413
ACH-001020,-0.04885348171294734
ACH-001028,0.10266086204653356
ACH-001031,0.07750901680328855
ACH-001038,0.21021750208258946
ACH-001048,0.1406556182326048
ACH-001050,0.05274773834107867
ACH-001053,0.052433370703108426
ACH-001054,0.1702175407833655
ACH-001061,0.09878595178309328
ACH-001067,0.09371125033980388
ACH-001075,0.2722599900332576
ACH-001096,0.2273078307746704
ACH-001111,0.08072032099306226
ACH-001119,0.21142214814621774
ACH-001128,-0.03700245385533399
ACH-001134,0.12684759410693125
ACH-001151,0.09156636410901964
ACH-001163,-0.01745018173997116
ACH-001164,0.1514430037612821
ACH-001183,0.08976519033299976
ACH-001192,0.17128447683815604
ACH-001193,0.19206418549167567
ACH-001196,0.06960577360413688
ACH-001197,0.16426934969137005
ACH-001205,0.00616546536264082
ACH-001211,0.03340895243120345
ACH-001212,0.1836748520834708
ACH-001228,0.17765220406916504
ACH-001232,0.07048747859202979
ACH-001239,0.08288092243803691
ACH-001270,0.09270391967925826
ACH-001274,-0.06935877360130098
ACH-001275,0.12829902223776238
ACH-001277,0.10317069722442933
ACH-001278,0.012957190733150454
ACH-001280,0.013292877923264465
ACH-001283,-0.05882627524019241
ACH-001289,0.2412785120944804
ACH-001300,0.10707289243015924
ACH-001301,0.19099305791846596
ACH-001302,0.22471866699635829
ACH-001306,0.09748175370057596
ACH-001318,0.08759261011621128
ACH-001322,0.10364404875597097
ACH-001328,0.08557169937006964
ACH-001332,-0.024799053331488238
ACH-001336,0.09171297208920086
ACH-001346,0.1070163017082369
ACH-001353,0.1185532965800014
ACH-001354,-0.14994979064970812
ACH-001367,0.02310525322485146
ACH-001368,0.00570135151406169
ACH-001374,0.19887055819831656
ACH-001377,0.06615756624140562
ACH-001380,0.08966916260332587
ACH-001391,0.1502898315423227
ACH-001408,0.07629503289556491
ACH-001430,0.17612039520719788
ACH-001431,0.08124217603064578
ACH-001450,-0.02497442507915482
ACH-001496,0.10100398555826758
ACH-001500,0.08909523543165851
ACH-001523,0.058622553201067774
ACH-001532,0.18207515431070345
ACH-001550,0.004714967998490186
ACH-001552,0.004753725113165459
ACH-001554,0.17137985696716476
ACH-001654,0.12044750443856485
ACH-001735,0.10386604377716464
ACH-001736,0.08542250050712412
ACH-001737,-0.07581501407672019
ACH-001740,0.08009435090200752
ACH-001745,0.14172290022961592
ACH-001765,0.08222403657838727
