,C1RL (51279)
ACH-000545,0.07817982485038336
ACH-000547,0.08800992602607234
ACH-000548,0.1629093885447423
ACH-000549,0.061182714126475475
ACH-000550,0.11743350317291233
ACH-000552,0.15546566558945374
ACH-000556,0.0870669304530562
ACH-000557,0.01487883058913366
ACH-000569,0.17359464393242852
ACH-000570,0.19270463867757412
ACH-000571,0.07315802288940662
ACH-000573,0.06387594905337123
ACH-000576,0.232061400176234
ACH-000579,-0.061312321947382675
ACH-000580,-0.03885561238833536
ACH-000584,0.08523197665088178
ACH-000585,0.12324657979357778
ACH-000588,0.09735680359680962
ACH-000589,0.08866975697782216
ACH-000591,0.06948523173447092
ACH-000593,0.14259068012046966
ACH-000600,0.1595269277075239
ACH-000601,0.1034043056417666
ACH-000605,0.04812299333813354
ACH-000606,0.13773495852087975
ACH-000608,0.028688964911991157
ACH-000614,0.07645954720350735
ACH-000616,0.08677001253241763
ACH-000618,0.07659454553220793
ACH-000619,0.1852609373641201
ACH-000620,0.09100735272499562
ACH-000621,-0.010503932223220516
ACH-000622,0.015294077245348713
ACH-000623,0.07503080013118038
ACH-000624,0.09575983736156893
ACH-000627,-0.07920650597803675
ACH-000630,0.04350796048037149
ACH-000631,-0.029584401836958988
ACH-000632,0.17256268184592238
ACH-000633,0.1611959927949428
ACH-000637,0.16059196730427158
ACH-000638,0.027727395327354173
ACH-000646,0.061183909864928915
ACH-000647,0.0986538207148292
ACH-000648,0.18687012404713524
ACH-000649,0.12950062850804056
ACH-000651,0.058403806411563425
ACH-000652,0.035458218968611656
ACH-000653,0.05660823490489145
ACH-000657,0.11735097877652312
ACH-000658,0.3173718111906053
ACH-000661,0.12728990810810556
ACH-000662,-0.05698224002831856
ACH-000663,0.07318554133952831
ACH-000665,0.04699375019307391
ACH-000671,0.1814287923279122
ACH-000672,-0.2218955146513569
ACH-000673,0.11569075897067722
ACH-000676,0.028433949709309764
ACH-000677,0.078582470907946
ACH-000681,0.2208033055864279
ACH-000683,0.035264689250368186
ACH-000684,0.08536612977016128
ACH-000688,0.07976192547281957
ACH-000693,0.090188050645132
ACH-000694,0.12340382777787012
ACH-000695,0.14164661633334727
ACH-000696,0.0812605414308196
ACH-000697,0.08917724650799258
ACH-000699,0.1675703108927447
ACH-000701,-0.05087007499060472
ACH-000706,0.08870199539409641
ACH-000711,0.10096999008078664
ACH-000713,0.26417204856979376
ACH-000714,0.24097783177573745
ACH-000718,0.1697993666841767
ACH-000720,0.132052877605142
ACH-000721,0.13494878563134927
ACH-000724,0.39062958201862535
ACH-000725,0.13996565005065414
ACH-000732,0.05246987960704578
ACH-000734,0.06342115666967436
ACH-000735,0.06960787208068052
ACH-000736,0.19501033471217216
ACH-000738,0.1382897312553401
ACH-000746,0.15055111570659144
ACH-000747,0.08715851206668743
ACH-000748,0.08137391791485714
ACH-000753,0.16885263179055826
ACH-000756,0.09468024594777984
ACH-000757,-0.14960568508001607
ACH-000758,0.04491365565735071
ACH-000760,0.06938247059637705
ACH-000762,0.10761100538030252
ACH-000763,0.1234227209694187
ACH-000764,0.15224595669604374
ACH-000765,-0.08969543073577356
ACH-000766,0.05091390585066002
ACH-000767,0.07710865068005872
ACH-000768,0.1886327973380026
ACH-000769,0.11409059627247935
ACH-000770,0.12373642226964778
ACH-000771,0.10107126203938607
ACH-000773,0.008941872693382953
ACH-000776,0.2109174391597766
ACH-000777,0.2439803195662456
ACH-000778,0.12133958375124253
ACH-000781,0.07417094004546827
ACH-000782,0.19021317554332756
ACH-000783,0.07303622859374104
ACH-000784,0.08150722842609195
ACH-000785,0.10172495070957448
ACH-000787,0.12862030314643566
ACH-000788,0.15325949238641035
ACH-000791,0.15919209920920446
ACH-000792,0.06904232213956245
ACH-000794,0.11683368253880826
ACH-000796,0.1050813415787895
ACH-000798,0.1316343429021554
ACH-000799,0.2306823671217424
ACH-000800,0.08893566079628892
ACH-000802,0.19020589271332494
ACH-000804,0.2467289681803238
ACH-000805,0.004700327146171893
ACH-000809,0.07004274401388776
ACH-000810,0.038600157390619366
ACH-000811,0.10635518314103556
ACH-000817,0.19875104403452168
ACH-000819,0.20185167247134275
ACH-000820,0.04501744039835416
ACH-000821,0.07995213203423297
ACH-000822,0.15539138066183933
ACH-000823,0.04577367248597555
ACH-000824,0.09507282125987368
ACH-000827,0.0462243548461807
ACH-000829,0.007053827070658448
ACH-000831,-0.016546905887209445
ACH-000832,0.12247672416836435
ACH-000833,0.06333541803446914
ACH-000834,0.11552747817872387
ACH-000835,0.05476858141731779
ACH-000836,0.12061567415126477
ACH-000837,0.18125711343969414
ACH-000838,0.013230257408672851
ACH-000839,0.16995941628035666
ACH-000840,0.050753799959875286
ACH-000841,0.1364706158512178
ACH-000843,0.1847688222846086
ACH-000846,0.26237842372691705
ACH-000847,-0.08331016607721409
ACH-000848,0.19168652280155865
ACH-000849,0.0723971575842694
ACH-000851,0.20050494101129235
ACH-000855,0.12092641358725825
ACH-000856,0.06299669129856746
ACH-000858,0.1744280936627279
ACH-000859,0.3065802625315901
ACH-000861,-0.015918226870201186
ACH-000862,0.14299649187812769
ACH-000865,0.09212845517448677
ACH-000866,0.1434636759421593
ACH-000867,0.06363554961547792
ACH-000869,0.1147548234464904
ACH-000872,0.22402393390183956
ACH-000873,-0.04186190215909232
ACH-000876,0.051750223752001584
ACH-000878,0.1447356918681871
ACH-000880,0.13148779506548666
ACH-000881,0.19877960008837248
ACH-000882,0.10673214837830043
ACH-000884,0.08169016756375509
ACH-000885,0.10881024302303033
ACH-000887,0.09118572501419496
ACH-000889,0.1525011033831918
ACH-000896,0.10358580883830884
ACH-000898,0.19980500725563016
ACH-000900,0.10395555328423486
ACH-000901,0.015036371263317591
ACH-000905,0.0955391872631908
ACH-000906,0.04057402314725751
ACH-000907,0.10862962609486733
ACH-000910,-0.01897704825777734
ACH-000911,0.1077953838400737
ACH-000912,0.17698398812973887
ACH-000913,0.10985307730352413
ACH-000915,0.03987962461613909
ACH-000916,-0.020945269481585132
ACH-000917,0.16856187315487536
ACH-000920,0.05394667283899848
ACH-000921,0.06923223229864567
ACH-000924,0.042007937138201064
ACH-000926,0.10651389052262862
ACH-000928,0.06911839246325918
ACH-000929,0.07326323277774699
ACH-000932,0.0932817311500324
ACH-000935,0.1823021180023376
ACH-000936,0.1374947423633922
ACH-000937,0.13206000208324958
ACH-000938,0.11531041127343855
ACH-000939,0.1595276099839474
ACH-000941,0.09944160213401433
ACH-000943,0.10897691357569313
ACH-000946,0.09829925214835747
ACH-000947,0.13114146296191082
ACH-000948,0.096207179645743
ACH-000950,-0.06113423749270841
ACH-000953,0.08758591444271555
ACH-000954,0.4798187633668187
ACH-000957,0.2514130600625098
ACH-000958,0.08461834771340015
ACH-000960,0.1304291456506342
ACH-000963,-0.001101828601225278
ACH-000968,0.1356313941113295
ACH-000969,0.1123233103329348
ACH-000972,0.3497501986446259
ACH-000973,0.13995624134650686
ACH-000974,0.10660347541850784
ACH-000978,0.1211093170053332
ACH-000984,0.1321157883856762
ACH-000986,0.1039972740502462
ACH-000988,0.22418152848908374
ACH-000993,0.07963781512937675
ACH-000994,0.11839934440220674
ACH-000996,-0.04482863747936098
ACH-001001,0.11512690333420067
ACH-001020,0.1896094751344102
ACH-001028,0.09673865517801318
ACH-001031,0.11993318153906445
ACH-001038,0.13446118641252888
ACH-001048,0.061022067828477564
ACH-001050,0.09773995347436132
ACH-001053,0.0786012790491044
ACH-001054,0.08194880271617051
ACH-001061,0.11921282223309858
ACH-001067,0.08423769368810607
ACH-001075,0.12544183851266136
ACH-001096,0.10522677504256732
ACH-001111,0.2461816189130277
ACH-001119,0.07761662336727404
ACH-001128,0.06387721210954063
ACH-001134,0.09902310065346302
ACH-001151,0.02076402584796913
ACH-001163,0.12568425049795012
ACH-001164,0.06545554442050268
ACH-001183,0.13718715255539746
ACH-001192,-0.052672586625221535
ACH-001193,0.3122361409542413
ACH-001196,0.14604584201521248
ACH-001197,0.1705099880917739
ACH-001205,0.0006938457919011906
ACH-001211,0.10851458895321596
ACH-001212,0.16653501332072565
ACH-001228,0.06117136344843761
ACH-001232,0.12421417758541145
ACH-001239,0.12536453949865078
ACH-001270,0.34612932062985513
ACH-001274,0.12970767002554312
ACH-001275,0.2387857508256187
ACH-001277,0.2755871668902569
ACH-001278,0.2479246210357729
ACH-001280,0.10068498048595093
ACH-001283,0.0894011264299213
ACH-001289,0.06471179689148499
ACH-001300,-0.028696974961629207
ACH-001301,0.1974633760071333
ACH-001302,0.04081693303342285
ACH-001306,0.1029994728515865
ACH-001318,0.21559017888017928
ACH-001322,-0.055805461538502535
ACH-001328,0.16977395505852064
ACH-001332,0.3883773113736358
ACH-001336,0.13752938233466744
ACH-001346,0.15837967933894526
ACH-001353,0.12031259446380695
ACH-001354,0.4385712709240002
ACH-001367,0.19340475000559407
ACH-001368,0.04634289389896415
ACH-001374,0.3467945679987385
ACH-001377,0.05452502810722516
ACH-001380,0.16596474775659906
ACH-001391,0.2513679607398393
ACH-001408,0.16989576363866876
ACH-001430,0.011128210412596116
ACH-001431,0.04277198441790068
ACH-001450,0.3712220484909612
ACH-001496,0.061051071048949836
ACH-001500,0.04204250318863517
ACH-001523,0.14474638688646804
ACH-001532,0.18732581062188672
ACH-001550,0.050766870987485085
ACH-001552,0.08642515994563789
ACH-001554,0.07977116979877111
ACH-001654,0.1538228186698182
ACH-001735,0.1459529538161048
ACH-001736,0.10153952288688786
ACH-001737,-0.16490039412367233
ACH-001740,0.17690076623488213
ACH-001745,0.14477931799208282
ACH-001765,0.14117699421920296
