,PIK3C2A (5286)
ACH-000718,0.011063346142828464
ACH-000720,-0.17029282731240358
ACH-000721,0.07240062661491213
ACH-000724,0.1371401537723803
ACH-000725,0.011464240654042192
ACH-000732,0.02576095318591369
ACH-000734,-0.09478867742393868
ACH-000735,0.01457674124830596
ACH-000736,-0.1012767333495236
ACH-000738,0.006294560619986867
ACH-000746,-0.042559697601277625
ACH-000747,-0.0562604796736384
ACH-000748,-0.07187034873459561
ACH-000753,0.06454038192413879
ACH-000756,-0.03609061479522231
ACH-000757,-0.0012707333245709532
ACH-000758,-0.03308537365388038
ACH-000760,-0.03003987007532085
ACH-000762,-0.03696476372547941
ACH-000763,-0.052504044107520735
ACH-000764,-0.06416585172313781
ACH-000765,0.016906898329382466
ACH-000766,0.030877005926152706
ACH-000767,-0.12157115431251266
ACH-000768,0.005446857332595723
ACH-000769,-0.15561639183204878
ACH-000770,-0.08436533919276416
ACH-000771,-0.06813489507007382
ACH-000773,-0.0205173294177946
ACH-000776,0.047704122659830206
ACH-000777,-0.010911709233635162
ACH-000778,0.2424231567469093
ACH-000781,-0.011088934427305415
ACH-000782,-0.1058080639868722
ACH-000783,0.0737248472799035
ACH-000784,0.07735851335785103
ACH-000785,0.11802973123174305
ACH-000787,-0.018132194699070542
ACH-000788,0.04572728856834804
ACH-000791,0.0005131243505641126
ACH-000792,-0.012469793026544156
ACH-000794,0.03607533197133792
ACH-000796,-0.08894115323383055
ACH-000798,0.07090193226355276
ACH-000799,-0.06508699475266269
ACH-000800,0.143592160192076
ACH-000802,0.05440279435458773
ACH-000804,-0.05281832938184717
ACH-000805,0.02804541297983109
ACH-000809,0.12064387439039387
ACH-000810,0.1883250862123845
ACH-000811,-0.011849513873709331
ACH-000817,-0.05944114745442821
ACH-000819,-0.036203408453982185
ACH-000820,-0.01898344836605662
ACH-000821,-0.2648905002150155
ACH-000822,-0.02106251468955829
ACH-000823,-0.08868161028302678
ACH-000824,-0.14367198358149927
ACH-000827,-0.12579127588180686
ACH-000829,0.07673521234462155
ACH-000831,0.005166905297630678
ACH-000832,-0.0529432672606213
ACH-000833,-0.038102277232125434
ACH-000834,-0.0788336041755205
ACH-000835,-0.03483865792891495
ACH-000836,0.08238439897382578
ACH-000837,0.030938130958150224
ACH-000838,-0.02665701072223801
ACH-000839,0.12339420920594195
ACH-000840,0.06682500205818538
ACH-000841,-0.26079079334564026
ACH-000843,-0.01113288326800119
ACH-000846,0.15484706122853226
ACH-000847,0.006665556949488615
ACH-000848,-0.1459373295185158
ACH-000849,-0.02680495208896736
ACH-000851,-0.013816991964858085
ACH-000855,0.10938999331292723
ACH-000856,-0.05328267390189781
ACH-000858,-0.0322727076176338
ACH-000859,0.043437415801023456
ACH-000861,0.0914373953138904
ACH-000862,0.031968714981925016
ACH-000865,0.055260148319504654
ACH-000866,0.009256319807425485
ACH-000867,0.06653102581601042
ACH-000869,0.08279966980126423
ACH-000872,0.04974770325753921
ACH-000873,0.06023434021255921
ACH-000876,-0.22566756422498735
ACH-000878,-0.22439007573292488
ACH-000880,-0.018166443985213974
ACH-000881,-0.007028419491502081
ACH-000882,-0.10928155202800643
ACH-000884,-0.07331849154277857
ACH-000885,-0.016909120019118838
ACH-000887,0.018350179888665642
ACH-000889,0.09458241579556698
ACH-000896,-0.06630592466496607
ACH-000898,0.21461086312446426
ACH-000900,-0.004054554774358961
ACH-000901,0.06972431261610132
ACH-000905,-0.017996254515165257
ACH-000906,0.05545470312960495
ACH-000907,0.07728286984261377
ACH-000910,-0.004049680266034996
ACH-000911,0.05521519576107409
ACH-000912,0.029080454308681638
ACH-000913,0.05976357534697761
ACH-000915,-0.008730488767154156
ACH-000916,0.24368547864503395
ACH-000917,0.03523509674779825
ACH-000920,0.09637741557044444
ACH-000921,0.14638886227868778
ACH-000924,0.07140954893528774
ACH-000926,-0.01867131844946106
ACH-000928,-0.1873159897252844
ACH-000929,-0.026012827604748524
ACH-000932,0.15281183812162275
ACH-000935,0.12450313361213852
ACH-000936,-0.011507633486557482
ACH-000937,0.07630907236855378
ACH-000938,0.004026830720149231
ACH-000939,-0.1447976349219629
ACH-000941,-0.07237395968216202
ACH-000943,0.06122892636142217
ACH-000946,0.0924873469101969
ACH-000947,0.017301621991981216
ACH-000948,0.0102046698306598
ACH-000950,0.2248794964423869
ACH-000953,0.0192987568412847
ACH-000954,0.042018527459762506
ACH-000957,-0.27633345201867515
ACH-000958,0.04037781659072797
ACH-000960,0.044524592420905264
ACH-000963,0.04607930517196372
ACH-000968,-0.06511223009925744
ACH-000969,0.08700347135106917
ACH-000972,0.05698624152201436
ACH-000973,-0.13540781922261508
ACH-000974,0.08603849029764928
ACH-000978,-0.232071420230659
ACH-000984,-0.06066293281104815
ACH-000986,-0.013186102035293006
ACH-000988,0.035807232100688945
ACH-000993,0.021435692576408576
ACH-000994,-0.041160400585253484
ACH-000996,-0.045284074279151626
ACH-001001,0.009127650709042982
ACH-001020,-0.26013829812648104
ACH-001028,-0.030285963536677993
ACH-001031,0.07506866162173706
ACH-001038,0.0363142941934905
ACH-001048,-0.057508942989795024
ACH-001050,-0.07271781574000627
ACH-001053,-0.061094602696214126
ACH-001054,-0.07052077599313099
ACH-001061,0.010760745765567922
ACH-001067,-0.01923568733063347
ACH-001075,-0.12550626048709967
ACH-001096,-0.11910971743936287
ACH-001111,0.13440391666698726
ACH-001119,0.0967397301690808
ACH-001128,0.15507515450111636
ACH-001134,0.08042437093074284
ACH-001151,-0.0913285346987789
ACH-001163,0.07412033596738186
ACH-001164,0.4284442473561979
ACH-001183,0.04342121778262605
ACH-001192,0.1917483173296734
ACH-001193,-0.3116656696791604
ACH-001196,-0.1060735884143526
ACH-001197,0.09490089133096233
ACH-001205,0.02403651121167018
ACH-001211,-0.1779669412657636
ACH-001212,-0.3057326891922565
ACH-001228,0.058907578124462276
ACH-001232,0.026145792767000083
ACH-001239,-0.12493880426243785
ACH-001270,0.061733124097421536
ACH-001274,0.028610885941020167
ACH-001275,-0.0620088770848635
ACH-001277,-0.03515921188056945
ACH-001278,0.09565938206751028
ACH-001280,-0.028443369952168007
ACH-001283,0.09115220026739447
ACH-001289,-0.0553790512821163
ACH-001300,0.055316482887428665
ACH-001301,0.07297083647324114
ACH-001302,-0.1753006046221504
ACH-001306,-0.08062659446774273
ACH-001318,-0.026045969756398862
ACH-001322,-0.1931930395148271
ACH-001328,-0.045867288264467
ACH-001332,0.2637855658542842
ACH-001336,0.038780536026402766
ACH-001346,-0.0165469490044796
ACH-001353,-0.0012815587004853654
ACH-001354,-0.15619748163815095
ACH-001367,-0.05656743635270697
ACH-001368,-0.002701111586563727
ACH-001374,-0.2894771287085615
ACH-001377,0.08336209138222753
ACH-001380,0.036019086682037925
ACH-001391,-0.03062688951702617
ACH-001408,0.033655350557284115
ACH-001430,-0.10826127165376256
ACH-001431,0.06511570084455266
ACH-001450,-0.0005288419991913714
ACH-001496,0.0487269052533275
ACH-001500,0.11188251664749067
ACH-001523,0.03235084673950931
ACH-001532,-0.02113117078454117
ACH-001550,0.05359918652517449
ACH-001552,-0.12476405500514602
ACH-001554,-0.03473558882202279
ACH-001654,-0.051218870469588285
ACH-001735,-0.004913734895510785
ACH-001736,-0.04719575960382825
ACH-001737,-0.1663798106029263
ACH-001740,0.05265472635553098
ACH-001745,0.1146643069173382
ACH-001765,0.04496286944395679
