,ATP2A2 (488)
ACH-000537,-1.3132305990003723
ACH-000541,-1.3484363428576576
ACH-000542,-1.1715210635108704
ACH-000544,-1.2134013114668218
ACH-000545,-1.1624403311685616
ACH-000547,-0.9116923253089564
ACH-000548,-1.1425410810563126
ACH-000549,-1.2299741887847273
ACH-000550,-1.3722912708788113
ACH-000552,-1.1331189647412634
ACH-000556,-0.747527973682085
ACH-000557,-0.6799837038139084
ACH-000569,-1.2959573395011073
ACH-000570,-1.3206568272180577
ACH-000571,-1.2647868336859809
ACH-000573,-1.3036068801150986
ACH-000576,-1.2159227162903057
ACH-000579,-1.0645719529660786
ACH-000580,-1.184406289330142
ACH-000584,-1.203783311766604
ACH-000585,-1.1697853628262624
ACH-000588,-1.2210403090641695
ACH-000589,-1.0336723637302303
ACH-000591,-0.6334790955488111
ACH-000593,-1.179626706940743
ACH-000600,-1.1124718808656742
ACH-000601,-1.0900302653470018
ACH-000605,-1.268401752294396
ACH-000606,-1.2988176078770493
ACH-000608,-0.9752003563476384
ACH-000614,-1.4080142571961218
ACH-000616,-1.0620011225078132
ACH-000618,-1.0945937749441734
ACH-000619,-1.1132897576926142
ACH-000620,-1.1062767688367825
ACH-000621,-1.1351525486826002
ACH-000622,-1.2179012645983571
ACH-000623,-1.0257480094296136
ACH-000624,-1.1627407310910307
ACH-000627,-1.076289510491858
ACH-000630,-1.1649163597577683
ACH-000631,-0.9608538282010012
ACH-000632,-1.388575453764511
ACH-000633,-0.9032541911769141
ACH-000637,-1.2985103699787763
ACH-000638,-0.9774395329942684
ACH-000646,-0.9013462877490559
ACH-000647,-1.2329030194508026
ACH-000648,-1.1139080218934534
ACH-000649,-1.1781325820452613
ACH-000651,-1.3472491180169608
ACH-000652,-1.2293319500143125
ACH-000653,-1.0534805336845283
ACH-000657,-1.2690831362718702
ACH-000658,-1.4453483868568906
ACH-000661,-1.2817032156361017
ACH-000662,-1.1036306991549274
ACH-000663,-1.1001764418067697
ACH-000665,-1.2110823983795749
ACH-000671,-1.175465897561286
ACH-000672,-1.3391526225572374
ACH-000673,-1.092454296103684
ACH-000676,-1.1045673501907016
ACH-000677,-1.2494941469761636
ACH-000681,-1.069753350384385
ACH-000683,-1.2303127976166588
ACH-000684,-1.1563903389579862
ACH-000688,-1.5301239365173602
ACH-000693,-1.0664063882858346
ACH-000694,-1.1503602079557995
ACH-000695,-0.8487734062755141
ACH-000696,-1.2134743308397866
ACH-000697,-1.2557318023380684
ACH-000699,-1.4752647192963206
ACH-000701,-1.5175716986867311
ACH-000706,-1.1444013549566474
ACH-000711,-1.0498480957510503
ACH-000713,-1.2107907395719777
ACH-000714,-1.384430273891583
ACH-000718,-0.7768116481348422
ACH-000720,-1.1447039283168612
ACH-000721,-1.1841226608226094
ACH-000724,-1.053281489441965
ACH-000725,-0.8619607286317033
ACH-000732,-1.3097006292890547
ACH-000734,-1.2656943491654764
ACH-000735,-1.2262238729713475
ACH-000736,-0.9628967144465964
ACH-000738,-0.9838443191061323
ACH-000746,-1.08373060750908
ACH-000747,-1.2435839843831396
ACH-000748,-1.3731016173671162
ACH-000753,-1.4079374858321658
ACH-000756,-1.3162050807664665
ACH-000757,-1.1182406294567913
ACH-000758,-1.1991715595862469
ACH-000760,-1.2161019855721908
ACH-000762,-1.1259629760890084
ACH-000763,-1.4551917455033418
ACH-000764,-1.2880005894165016
ACH-000765,-1.1971219258230743
ACH-000766,-1.2622442367539908
ACH-000767,-1.1369890769516209
ACH-000768,-1.1871591767884857
ACH-000769,-1.0896410473691664
ACH-000770,-1.0539033463244771
ACH-000771,-1.1682863410299036
ACH-000773,-1.0247421487055235
ACH-000776,-1.173511283013999
ACH-000777,-1.184274172717012
ACH-000778,-0.9765514510587484
ACH-000781,-1.0140947651249403
ACH-000782,-1.1793124085548772
ACH-000783,-1.2467091559114258
ACH-000784,-1.3099922507925248
ACH-000785,-0.9141661324544488
ACH-000787,-1.07289631445888
ACH-000788,-0.9741149123396232
ACH-000791,-1.1020993582502825
ACH-000792,-1.2078589760347191
ACH-000794,-0.9782658259961836
ACH-000796,-1.0608860634964286
ACH-000798,-1.22358532819134
ACH-000799,-1.0225248517426593
ACH-000800,-1.2849092098249966
ACH-000802,-1.1372828101414292
ACH-000804,-1.2062769933417112
ACH-000805,-1.0962892684680052
ACH-000809,-1.1356759255288376
ACH-000810,-0.9595033558562126
ACH-000811,-1.0390615212815515
ACH-000817,-1.3144265942409858
ACH-000819,-1.2219610547586262
ACH-000820,-1.267724739908085
ACH-000821,-1.471419427905739
ACH-000822,-1.231164821459572
ACH-000823,-1.1186655943511834
ACH-000824,-1.1677286632041948
ACH-000827,-1.161368745761834
ACH-000829,-0.8593293320345196
ACH-000831,-1.1360809928595104
ACH-000832,-1.0567847276982671
ACH-000833,-0.5459323315046026
ACH-000834,-1.0854024231354316
ACH-000835,-1.142242687022038
ACH-000836,-1.1730284170582683
ACH-000837,-1.1476374560296918
ACH-000838,-1.068391524111984
ACH-000839,-1.1002978961509198
ACH-000840,-1.1658490178024583
ACH-000841,-1.2258531289787806
ACH-000843,-1.079725839353316
ACH-000846,-1.0678935822569415
ACH-000847,-1.28196780223351
ACH-000848,-1.0134279030480795
ACH-000849,-1.1314505029124242
ACH-000851,-1.3424282990982792
ACH-000855,-1.216059071970968
ACH-000856,-1.063524327105516
ACH-000858,-1.141664702172572
ACH-000859,-0.8165766197487955
ACH-000861,-1.2209902546789877
ACH-000862,-1.01253866551053
ACH-000865,-1.2602054395065143
ACH-000866,-1.2441314076337258
ACH-000867,-1.1796041951022431
ACH-000869,-1.191554601157981
ACH-000872,-1.0563445301736916
ACH-000873,-1.2679333085245628
ACH-000876,-0.8252058296733644
ACH-000878,-1.2062246158569423
ACH-000880,-1.222494427474044
ACH-000881,-1.1247302171725295
ACH-000882,-0.8597409619460636
ACH-000884,-1.1960602712312862
ACH-000885,-0.9800939071601688
ACH-000887,-1.2189647502542882
ACH-000889,-1.256829150778221
ACH-000896,-1.282503580183373
ACH-000898,-1.1043808328013418
ACH-000900,-1.0865749481999871
ACH-000901,-1.3491039240811349
ACH-000905,-1.0612215561875296
ACH-000906,-1.1416642878271923
ACH-000907,-1.204952583504999
ACH-000910,-1.258823812978072
ACH-000911,-1.205369457019816
ACH-000912,-1.2092889240632363
ACH-000913,-1.2393913186017853
ACH-000915,-1.1663124606297135
ACH-000916,-0.6903372215694558
ACH-000917,-1.179141653803626
ACH-000920,-1.1340485894493653
ACH-000921,-1.215562059120032
ACH-000924,-1.0030775609457532
ACH-000926,-0.914838159049818
ACH-000928,-1.2826425568066957
ACH-000929,-1.353359582467607
ACH-000932,-1.0262591672439432
ACH-000935,-1.0066953316020308
ACH-000936,-0.9194931678319344
ACH-000937,-1.2489936914292021
ACH-000938,-1.199323640525823
ACH-000939,-0.9318451272891329
ACH-000941,-1.0391990474097392
ACH-000943,-1.1834798605282606
ACH-000946,-1.04839452767538
ACH-000947,-1.1467188191408964
ACH-000948,-1.0793460068284042
ACH-000950,-1.2251261124759758
ACH-000953,-0.4352162016730596
ACH-000954,-1.1503002415386112
ACH-000957,-1.335794947352212
ACH-000958,-1.2158937702108272
ACH-000960,-1.0663135037706342
ACH-000963,-0.8586200164627824
ACH-000968,-1.0332169247407674
ACH-000969,-1.115681852895583
ACH-000972,-1.0978201973863249
ACH-000973,-1.2200278678475522
ACH-000974,-1.1742835973510612
ACH-000978,-1.4512697621293225
ACH-000984,-1.2227075241838707
ACH-000986,-1.1046730786976784
ACH-000988,-1.451036250169518
ACH-000993,-1.0984580665334822
ACH-000994,-1.3340544108404304
ACH-000996,-1.016931041601721
ACH-001001,-0.9531247267627334
ACH-001020,-1.2085299878092528
ACH-001028,-1.2579870223361505
ACH-001031,-1.240043051469297
ACH-001038,-1.1881225800845832
ACH-001048,-1.1126555092876718
ACH-001050,-1.0096627839160712
ACH-001053,-1.3044261846915544
ACH-001054,-0.9584579031868228
ACH-001061,-1.082132725909322
ACH-001067,-1.037358261349649
ACH-001075,-1.210783838829103
ACH-001096,-1.0926155804226552
ACH-001111,-1.2518998938131929
ACH-001119,-1.1579154028402712
ACH-001128,-1.2929763906016924
ACH-001134,-1.221040108116475
ACH-001151,-1.2382269456020458
ACH-001163,-1.2005615462134334
ACH-001164,-0.954025830326666
ACH-001183,-1.0701990759309274
ACH-001192,-1.2456276934540849
ACH-001193,-0.9643564530187456
ACH-001196,-1.0647074768121512
ACH-001197,-1.0121411168907106
ACH-001205,-1.2261324297418124
ACH-001211,-1.175502047434837
ACH-001212,-1.4395332536552743
ACH-001228,-0.8262454139603039
ACH-001232,-1.0960987177271018
ACH-001239,-0.942596878745228
ACH-001270,-1.2277095603807844
ACH-001274,-1.0532091340149243
ACH-001275,-1.0597188162212974
ACH-001277,-1.1593495218480971
ACH-001278,-1.2442842177364912
ACH-001280,-0.8324429028447593
ACH-001283,-1.346685162150622
ACH-001289,-1.023115450127952
ACH-001300,-1.1769284438607899
ACH-001301,-1.2035739118109523
ACH-001302,-1.289594134799926
ACH-001306,-1.222175543435936
ACH-001318,-1.1002387751474725
ACH-001322,-1.00186946957017
ACH-001328,-1.1986048910256917
ACH-001332,-1.142303999950434
ACH-001336,-1.156560086368362
ACH-001346,-1.1329435368509468
ACH-001353,-1.15769712203255
ACH-001354,-1.1854916424813364
ACH-001367,-0.9983416907144156
ACH-001368,-1.3496097987237374
ACH-001374,-0.9959182321121486
ACH-001377,-1.2381266818177041
ACH-001380,-1.0084949657964788
ACH-001391,-1.3966581130262292
ACH-001408,-0.986315772148422
ACH-001430,-1.2491032288702095
ACH-001431,-1.1832202994611145
ACH-001450,-1.2161540763906489
ACH-001496,-1.2505269411262545
ACH-001500,-1.059252270392984
ACH-001523,-1.2752418317261451
ACH-001532,-0.9967672633758216
ACH-001550,-1.3048477229486468
ACH-001552,-1.262376198816503
ACH-001554,-1.1077817689276188
ACH-001654,-1.2991655800137367
ACH-001735,-1.1388027216374803
ACH-001736,-1.188400468249332
ACH-001737,-1.2714029051064473
ACH-001740,-0.3855109893341305
ACH-001745,-0.35268606587255064
ACH-001765,-0.20595450692966855
