,GAPDH (2597)
ACH-000695,-0.7631911067801928
ACH-000696,-0.9123021075026778
ACH-000697,-1.0326012021188151
ACH-000699,-0.6710449930288747
ACH-000701,-0.8101005459637355
ACH-000706,-0.6763480629992273
ACH-000711,-1.0555690189361375
ACH-000713,-1.1066228102154358
ACH-000714,-1.0343785242270596
ACH-000718,-0.9728867250232538
ACH-000720,-0.912879399050567
ACH-000721,-1.0010678865538587
ACH-000724,-0.4880511621092997
ACH-000725,-0.8947346155366211
ACH-000732,-0.6751516133675269
ACH-000734,-0.9933566281195234
ACH-000735,-1.0319307052093991
ACH-000736,-0.7427022381153827
ACH-000738,-0.8911201068295328
ACH-000746,-1.087155865746761
ACH-000747,-0.9104669698850504
ACH-000748,-1.1153739757624723
ACH-000753,-0.9753750673456282
ACH-000756,-1.0431527507171976
ACH-000757,-0.822963054105992
ACH-000758,-0.8515067180233064
ACH-000760,-1.0544769885635892
ACH-000762,-0.8018009260634191
ACH-000763,-0.6659135462217118
ACH-000764,-0.9026442092120088
ACH-000765,-1.1186144917945884
ACH-000766,-0.9147449608400272
ACH-000767,-0.8143664991544836
ACH-000768,-0.9619268800300436
ACH-000769,-0.8857581482722554
ACH-000770,-0.7664707816703329
ACH-000771,-0.8058971618758018
ACH-000773,-0.8314280647972094
ACH-000776,-0.9316853294156284
ACH-000777,-0.9302898922090213
ACH-000778,-0.8757521308424393
ACH-000781,-0.848733681619205
ACH-000782,-0.6316002117869616
ACH-000783,-0.839228552272756
ACH-000784,-0.9860406151660652
ACH-000785,-0.9420504053378584
ACH-000787,-0.7973191830786219
ACH-000788,-1.0670431132176936
ACH-000791,-0.9341222600618586
ACH-000792,-0.926451312809198
ACH-000794,-0.8928863533596427
ACH-000796,-0.8804695260762471
ACH-000798,-1.0488154051016891
ACH-000799,-1.1753782559739676
ACH-000800,-0.8946189274030804
ACH-000802,-0.93573967677564
ACH-000804,-0.9648787548093164
ACH-000805,-1.0261364527216317
ACH-000809,-0.7216200436203133
ACH-000810,-1.0185581655201792
ACH-000811,-0.9489237954177298
ACH-000817,-0.7419930440563863
ACH-000819,-0.9759630792607538
ACH-000820,-1.089214918267315
ACH-000821,-0.7639382746024695
ACH-000822,-0.7957030497530074
ACH-000823,-0.8588363349625128
ACH-000824,-0.8868089379356027
ACH-000827,-1.1519109813176986
ACH-000829,-0.9111400959987529
ACH-000831,-0.9124586221469094
ACH-000832,-0.912444540648408
ACH-000833,-0.7603184352810478
ACH-000834,-0.8829489105015247
ACH-000835,-0.9028979777932844
ACH-000836,-1.0785597481488158
ACH-000837,-0.7784325997005603
ACH-000838,-0.8956351140023883
ACH-000839,-0.7962537395969025
ACH-000840,-0.9126777896074599
ACH-000841,-1.0493334520666573
ACH-000843,-1.2010712833845625
ACH-000846,-0.7377027131819403
ACH-000847,-1.1037941907790931
ACH-000848,-0.9807475934869008
ACH-000849,-1.03998260112225
ACH-000851,-1.0176289667354876
ACH-000855,-1.1276994188743408
ACH-000856,-0.8151672376929631
ACH-000858,-0.8413393269915102
ACH-000859,-0.7519840340167565
ACH-000861,-0.9950271347300548
ACH-000862,-0.4984179918651539
ACH-000865,-0.9255632377655424
ACH-000866,-0.9120591333924822
ACH-000867,-0.9751864268727838
ACH-000869,-0.8100887182288258
ACH-000872,-0.980293284046876
ACH-000873,-0.795009956817024
ACH-000876,-0.5671262316666768
ACH-000878,-1.016193212044795
ACH-000880,-0.6858053129774714
ACH-000881,-1.1183937722030215
ACH-000882,-0.9424084587139648
ACH-000884,-1.1284117170332606
ACH-000885,-0.7982239619511033
ACH-000887,-0.9326179437513789
ACH-000889,-0.9041726854791124
ACH-000896,-1.0914052543273394
ACH-000898,-0.6488350863150771
ACH-000900,-1.0139485624808722
ACH-000901,-1.1001180654620766
ACH-000905,-0.8333989467129058
ACH-000906,-1.1790398134234876
ACH-000907,-1.3067071659726772
ACH-000910,-0.6264991141490632
ACH-000911,-0.9360869095454356
ACH-000912,-0.8118916385622666
ACH-000913,-1.0128871200512533
ACH-000915,-1.0677249739991437
ACH-000916,-1.3575856233786747
ACH-000917,-1.0321613043647342
ACH-000920,-0.9105116650415896
ACH-000921,-0.9002256342886139
ACH-000924,-0.7611347199063321
ACH-000926,-0.7677610536703238
ACH-000928,-0.8427868290546078
ACH-000929,-0.8353187468997575
ACH-000932,-0.8584420242371534
ACH-000935,-1.0460377151897062
ACH-000936,-0.9728160281687565
ACH-000937,-1.0334139295202769
ACH-000938,-1.0290501669725276
ACH-000939,-1.0209335260579877
ACH-000941,-0.6619931704673914
ACH-000943,-0.875621246130876
ACH-000946,-0.8265254777024104
ACH-000947,-0.928555971907223
ACH-000948,-0.6494997788797681
ACH-000950,-1.0615203434864944
ACH-000953,-0.9121074815012032
ACH-000954,-0.7835264836438223
ACH-000957,-1.1023671344717216
ACH-000958,-0.8036496236414399
ACH-000960,-0.931150227391776
ACH-000963,-1.0097751609894592
ACH-000968,-0.7427140083644244
ACH-000969,-0.8808680649538243
ACH-000972,-1.052209015632902
ACH-000973,-0.941153351525058
ACH-000974,-0.8586549866600108
ACH-000978,-0.8064545521826899
ACH-000984,-1.2330145483236208
ACH-000986,-0.8159890714562644
ACH-000988,-0.6977546249485164
ACH-000993,-0.8065824416824986
ACH-000994,-0.649140880937571
ACH-000996,-1.2256442498570197
ACH-001001,-0.9483202606917256
ACH-001020,-1.0625657283597456
ACH-001028,-1.06504576532848
ACH-001031,-0.6787271323900493
ACH-001038,-1.3010805981809437
ACH-001048,-1.0824878573792158
ACH-001050,-1.014632754177402
ACH-001053,-0.9904154167299641
ACH-001054,-1.0145915243193335
ACH-001061,-0.8431680519916874
ACH-001067,-1.0656224890362191
ACH-001075,-0.96759087818129
ACH-001096,-0.6743542873602602
ACH-001111,-1.190979908262471
ACH-001119,-1.1611103456634932
ACH-001128,-1.1741118467619072
ACH-001134,-0.9622543158012076
ACH-001151,-0.9248509237357734
ACH-001163,-0.9585687408953664
ACH-001164,-0.8833342253550716
ACH-001183,-0.9222033477863596
ACH-001192,-0.9060546382938932
ACH-001193,-0.98129496833886
ACH-001196,-0.9017155819615116
ACH-001197,-0.8405371539062386
ACH-001205,-0.7797311379815399
ACH-001211,-0.963622737405629
ACH-001212,-0.7820467141254104
ACH-001228,-0.8462975675975981
ACH-001232,-1.2262041136290598
ACH-001239,-0.8523960331528974
ACH-001270,-0.7571233258216431
ACH-001274,-1.0379501315690975
ACH-001275,-0.8764910223503092
ACH-001277,-0.9660830665565456
ACH-001278,-0.6518492207549881
ACH-001280,-0.8553980039285284
ACH-001283,-0.8370017044022054
ACH-001289,-0.8613148716535111
ACH-001300,-0.7915713502529391
ACH-001301,-0.7539025848067525
ACH-001302,-0.9864740308674699
ACH-001306,-1.1014421583159864
ACH-001318,-0.8631251395624843
ACH-001322,-1.2900681067574131
ACH-001328,-0.8143257355636296
ACH-001332,-0.964719421534076
ACH-001336,-1.0905840450960207
ACH-001346,-0.7331028592568991
ACH-001353,-1.028090388718509
ACH-001354,-0.9946353469425931
ACH-001367,-0.7610501703108509
ACH-001368,-0.9931254696932922
ACH-001374,-1.1962789822324975
ACH-001377,-0.5436579943089878
ACH-001380,-0.9539534777375649
ACH-001391,-1.1670540073222562
ACH-001408,-0.8206366980033903
ACH-001430,-0.9142685135673968
ACH-001431,-0.9682362675547048
ACH-001450,-0.8954900261568728
ACH-001496,-1.074444855052828
ACH-001500,-0.8660805045437521
ACH-001523,-0.7797108265576037
ACH-001532,-0.8123640577749566
ACH-001550,-0.8174304990062529
ACH-001552,-0.8555961197339292
ACH-001554,-0.9176273004797104
ACH-001654,-0.9922393909067744
ACH-001735,-0.9832110687245532
ACH-001736,-0.9435209842538216
ACH-001737,-1.1590821794732569
ACH-001740,-1.0474021886624454
ACH-001745,-0.8562273321009007
ACH-001765,-0.8427530793572516
