,MRS2 (57380)
ACH-000882,-0.08767107967961522
ACH-000884,0.09861851481368444
ACH-000885,0.01611054625791769
ACH-000887,-0.02558908398121662
ACH-000889,0.1290859259225769
ACH-000896,-0.04598777422684228
ACH-000898,-0.06889750990975774
ACH-000900,0.04737272495395575
ACH-000901,-0.023020572170787613
ACH-000905,-0.0676017780853191
ACH-000906,-0.04055761996312968
ACH-000907,0.017907226380789683
ACH-000910,-0.06029335744126765
ACH-000911,-0.1056660502712538
ACH-000912,0.04781946580881804
ACH-000913,-0.13089218551895154
ACH-000915,0.11423370656734255
ACH-000916,0.10796993395959707
ACH-000917,-0.012867109445963202
ACH-000920,0.2387006513551179
ACH-000921,-0.2492205470552117
ACH-000924,-0.04645406073102282
ACH-000926,-0.10624755263579308
ACH-000928,0.03357931611850392
ACH-000929,-0.18339060111790684
ACH-000932,0.10195592468374008
ACH-000935,-0.18069357461648827
ACH-000936,-0.012865204675364636
ACH-000937,-0.002966289806506572
ACH-000938,-0.03124532814018859
ACH-000939,0.09302740775396737
ACH-000941,0.005033278619689426
ACH-000943,-0.020440544089172855
ACH-000946,0.0483937890295061
ACH-000947,-0.043151422591377685
ACH-000948,0.05555575721259722
ACH-000950,-0.2962755645534706
ACH-000953,0.013093939780812172
ACH-000954,-0.2448625458815604
ACH-000957,-0.010531461074596949
ACH-000958,-0.03713559932202984
ACH-000960,0.0497920152076092
ACH-000963,0.1575972532763208
ACH-000968,-0.1675215318908015
ACH-000969,-0.09406171653085643
ACH-000972,0.043499906354698366
ACH-000973,-0.12111563580290605
ACH-000974,0.008012990336569506
ACH-000978,-0.05667907029969936
ACH-000984,-0.046225219791703416
ACH-000986,-0.2022359091853536
ACH-000988,0.08947438235195299
ACH-000993,-0.010132043276567077
ACH-000994,0.06347374415895518
ACH-000996,-0.12679557381398707
ACH-001001,-0.09824389605926956
ACH-001020,-0.11292799722879075
ACH-001028,0.008883619642546109
ACH-001031,-0.04209202646428231
ACH-001038,-0.15335512710593288
ACH-001048,-0.07175906770369059
ACH-001050,-0.04602293097905051
ACH-001053,-0.05587805911839682
ACH-001054,0.0247577043845564
ACH-001061,0.06454174068831485
ACH-001067,-0.0402584721315463
ACH-001075,-0.04386091711697875
ACH-001096,-0.04519893441422728
ACH-001111,0.18481700976040846
ACH-001119,-0.052868917794597764
ACH-001128,-0.12952792217746956
ACH-001134,-0.030091836033975725
ACH-001151,-0.08567665823148816
ACH-001163,-0.12273353360536104
ACH-001164,-0.03797033009207832
ACH-001183,-0.1019764224835974
ACH-001192,-0.00689483767210219
ACH-001193,-0.08530775015893069
ACH-001196,0.10500179284358352
ACH-001197,0.07394012843101007
ACH-001205,-0.2495085785658701
ACH-001211,0.031467002374319694
ACH-001212,-0.11605414857847793
ACH-001228,0.14299045895842893
ACH-001232,-0.13289944290915914
ACH-001239,-0.023396872234552304
ACH-001270,-0.057418632245851135
ACH-001274,-0.058361368503341685
ACH-001275,-0.08816834323964695
ACH-001277,0.17350765692942044
ACH-001278,-0.07553300598640893
ACH-001280,-0.14876817789133392
ACH-001283,-0.08169183875092835
ACH-001289,-0.13016260940298044
ACH-001300,-0.16938801120858782
ACH-001301,-0.13724123809040956
ACH-001302,-0.17504965762380584
ACH-001306,-0.05765501779537832
ACH-001318,-0.03732662353148921
ACH-001322,0.050752477990336685
ACH-001328,-0.1298028283970801
ACH-001332,0.09255608543890426
ACH-001336,-0.10102116735932466
ACH-001346,-0.09029896226830328
ACH-001353,-0.06842343455695858
ACH-001354,-0.09645879597386936
ACH-001367,0.06809845024187486
ACH-001368,-0.09124841859695797
ACH-001374,0.1389422619218547
ACH-001377,-0.021262063440745656
ACH-001380,0.00836300589633224
ACH-001391,-0.014979758526810619
ACH-001408,-0.2087906515177035
ACH-001430,-0.1717369081061329
ACH-001431,-0.013536953889947464
ACH-001450,-0.11309348355492616
ACH-001496,-0.023837500105094705
ACH-001500,-0.06414528431071605
ACH-001523,-0.0322100931993853
ACH-001532,-0.141764523019564
ACH-001550,0.02989851294439462
ACH-001552,-0.3564129766264078
ACH-001554,0.0208979636585102
ACH-001654,-0.11220841638634656
ACH-001735,0.06996129191163636
ACH-001736,0.1418751271893339
ACH-001737,-0.14576832583134122
ACH-001740,-0.08589676188738958
ACH-001745,0.15183776710174507
ACH-001765,-0.08749420936740565
