,SART1 (9092)
ACH-000308,-0.7990027921926491
ACH-000310,-0.493827370377513
ACH-000311,-0.8756954982525141
ACH-000312,-0.6823626716508919
ACH-000315,-0.7772495718748217
ACH-000316,-0.7753980393443619
ACH-000317,-1.1289036628433444
ACH-000318,-0.7700374847535914
ACH-000319,-0.6821970837708546
ACH-000320,-0.8246308922310176
ACH-000322,-0.8017571137453522
ACH-000323,-0.6602434338361509
ACH-000324,-0.916225863535178
ACH-000329,-0.6463110286204686
ACH-000330,-1.0863333345065886
ACH-000331,-0.9675895143869512
ACH-000332,-0.7994914188290452
ACH-000334,-0.6645892194954488
ACH-000335,-0.8928521440981901
ACH-000336,-1.0660819239518202
ACH-000337,-0.9150038099520816
ACH-000338,-0.6058274211435111
ACH-000339,-0.7315198347087087
ACH-000341,-0.8073598411911556
ACH-000348,-0.641213569367826
ACH-000350,-0.8674115571514404
ACH-000352,-0.8294414357792632
ACH-000356,-0.8836523457810701
ACH-000361,-0.8051900344228856
ACH-000362,-0.8555319170622704
ACH-000363,-0.8396518939458442
ACH-000364,-0.84949116898899
ACH-000365,-0.8020773275029506
ACH-000366,-0.7129681495716291
ACH-000368,-0.9475909149195044
ACH-000374,-1.0622374627651427
ACH-000375,-0.7678733804277674
ACH-000376,-0.8684357055444223
ACH-000381,-0.7423268100057648
ACH-000383,-0.7238930629317941
ACH-000387,-0.9406608193083552
ACH-000389,-0.7662832996053921
ACH-000390,-0.621783249589437
ACH-000393,-0.6728440242654192
ACH-000395,-0.6096143451816566
ACH-000396,-0.4783394281510058
ACH-000397,-0.8462897421231238
ACH-000401,-0.7186079144170802
ACH-000402,-1.17203052894864
ACH-000403,-0.8254674345714205
ACH-000404,-0.8517221939445565
ACH-000406,-1.0263712900003659
ACH-000407,-0.7741424092889873
ACH-000408,-0.674669895144856
ACH-000410,-0.8247632441980989
ACH-000411,-0.854518200766045
ACH-000414,-0.8908244633514937
ACH-000415,-0.7113424361184195
ACH-000416,-0.8130047709580408
ACH-000420,-1.0036904954573695
ACH-000421,-0.9494648544584696
ACH-000424,-0.7147405380007129
ACH-000425,-0.881746292299197
ACH-000426,-1.5037250348870896
ACH-000427,-1.098656215745896
ACH-000433,-0.9311216237197504
ACH-000435,-0.9219331750237512
ACH-000436,-0.8408289391915231
ACH-000444,-0.8801393127911581
ACH-000445,-0.8776845131169027
ACH-000448,-0.6541895237943194
ACH-000450,-0.648469162485423
ACH-000452,-1.0373833548901756
ACH-000454,-0.6438334909138423
ACH-000458,-0.8239493262781501
ACH-000459,-1.1437314577241202
ACH-000460,-0.90497769289428
ACH-000461,-0.9439694879800218
ACH-000463,-0.8348055408293102
ACH-000464,-1.0413057192800637
ACH-000466,-0.7977566934528477
ACH-000467,-0.9599667287103132
ACH-000468,-0.7557004850925564
ACH-000469,-0.9443175017928728
ACH-000470,-0.7038666372080973
ACH-000471,-0.9333310063587535
ACH-000472,-0.6212713393979064
ACH-000473,-0.78650057682688
ACH-000475,-0.7072758404815983
ACH-000476,-0.970214303419121
ACH-000477,-1.0620366063174846
ACH-000479,-0.9740410049063516
ACH-000480,-0.9109842177245856
ACH-000481,-0.8154264720680792
ACH-000483,-1.3898526748156452
ACH-000484,-0.8712945387076059
ACH-000485,-0.7347179136644733
ACH-000486,-0.5560586035379634
ACH-000487,-0.7793139597773003
ACH-000488,-0.7876343052958695
ACH-000490,-0.8810413030921856
ACH-000491,-1.0013974459484258
ACH-000495,-0.9431408804463154
ACH-000496,-1.0336032868039375
ACH-000499,-0.7590418563446043
ACH-000500,-1.1641953714377289
ACH-000502,-0.7469889261859791
ACH-000503,-0.6191533319395429
ACH-000505,-0.660598208787356
ACH-000507,-0.7541208705480097
ACH-000510,-0.7466609678630021
ACH-000511,-0.8715251489097705
ACH-000512,-0.7146539011757921
ACH-000516,-0.7013440937148159
ACH-000517,-1.0900236955488978
ACH-000518,-0.7962006482161365
ACH-000520,-0.9602259639670396
ACH-000521,-0.8622811462501644
ACH-000522,-0.6362307560114573
ACH-000524,-0.8128927227185476
ACH-000527,-0.9991303290255662
ACH-000528,-1.03656078076049
ACH-000537,-1.006006038950874
ACH-000541,-0.9015881594959976
ACH-000542,-0.6224883931754368
ACH-000544,-0.5937617984261507
ACH-000545,-0.8670100809938118
ACH-000547,-0.7095227953957247
ACH-000548,-0.6677484424609419
ACH-000549,-0.9548333248788752
ACH-000550,-0.5160980188065377
ACH-000552,-0.7523396071494098
ACH-000556,-0.8377148984957453
ACH-000557,-0.8059887906110623
ACH-000569,-0.8884709998864128
ACH-000570,-0.933021432415184
ACH-000571,-0.8245883066031482
ACH-000573,-0.6702572146131442
ACH-000576,-0.7242989394564089
ACH-000579,-0.6631075604139042
ACH-000580,-0.639225851186974
ACH-000584,-0.7963605567745526
ACH-000585,-0.8822371902382328
ACH-000588,-0.9627299230415292
ACH-000589,-0.7655019809974042
ACH-000591,-1.0594359473526749
ACH-000593,-0.88778655217661
ACH-000600,-0.8199473692257183
ACH-000601,-0.9474902940021696
ACH-000605,-0.9623082644048724
ACH-000606,-0.7303310507289359
ACH-000608,-0.9150497387041128
ACH-000614,-0.7329220392549123
ACH-000616,-0.8996081734705071
ACH-000618,-0.7752492646286074
ACH-000619,-0.7641206686007522
ACH-000620,-0.7453231396016404
ACH-000621,-0.9425930539924066
ACH-000622,-0.9940792933729442
ACH-000623,-1.1659265031449464
ACH-000624,-0.8300079422067008
ACH-000627,-0.4788770957137574
ACH-000630,-0.7579590979927414
ACH-000631,-0.7435297268471809
ACH-000632,-0.7493988850479791
ACH-000633,-0.9760933766023188
ACH-000637,-1.0538917605489562
ACH-000638,-0.7499262822041572
ACH-000646,-1.4170119100113443
ACH-000647,-1.1630869030627191
ACH-000648,-0.9726892419568198
ACH-000649,-0.6752086605457812
ACH-000651,-0.6510824174965897
ACH-000652,-0.7295801087355059
ACH-000653,-0.6356259116314334
ACH-000657,-0.8430756677793826
ACH-000658,-0.6784351156490993
ACH-000661,-1.0580983138248028
ACH-000662,-0.5224210711948305
ACH-000663,-0.7465853582817485
ACH-000665,-0.8480292250445339
ACH-000671,-0.8038569727149188
ACH-000672,-0.7595599191413779
ACH-000673,-0.5821828690928835
ACH-000676,-0.7858326958013249
ACH-000677,-1.125652925111627
ACH-000681,-0.7237749034308729
ACH-000683,-0.8395791524525937
ACH-000684,-0.8019316132291809
ACH-000688,-0.9170544732495792
ACH-000693,-0.7883446030467529
ACH-000694,-0.573124846335782
ACH-000695,-0.9014917100036444
ACH-000696,-0.7924623854168908
ACH-000697,-1.046333482216958
ACH-000699,-0.5778927212394385
ACH-000701,-0.9822585326367106
ACH-000706,-0.8279363715488559
ACH-000711,-0.7458852441507158
ACH-000713,-0.6090932322184999
ACH-000714,-1.0027092071737929
ACH-000718,-0.9676407414845232
ACH-000720,-0.8251575161499304
ACH-000721,-0.7560721237182169
ACH-000724,-0.8257759479008411
ACH-000725,-0.8654967585853299
ACH-000732,-0.6333739388442275
ACH-000734,-0.7356202590431439
ACH-000735,-0.6703480926660059
ACH-000736,-0.9849778521501344
ACH-000738,-0.8055940987207215
ACH-000746,-0.6665483365540776
ACH-000747,-0.8541318769195764
ACH-000748,-0.6720826470369667
ACH-000753,-0.8727799939061126
ACH-000756,-0.8593494166584774
ACH-000757,-0.919543041590352
ACH-000758,-0.8842266578180982
ACH-000760,-0.8443618151139793
ACH-000762,-0.7524052594918627
ACH-000763,-0.8924043205539477
ACH-000764,-0.7391003254713095
ACH-000765,-0.6874088789606463
ACH-000766,-0.8919745023877286
ACH-000767,-0.7461826860225762
ACH-000768,-0.7085977002980609
ACH-000769,-0.8531003110993041
ACH-000770,-0.9548733872925932
ACH-000771,-0.9406152392609174
ACH-000773,-0.9103802291812122
ACH-000776,-0.7491465431513603
ACH-000777,-0.8088217999743972
ACH-000778,-0.9447199112895311
ACH-000781,-1.1233949265528016
ACH-000782,-0.8234240463124053
ACH-000783,-0.7953051170418399
ACH-000784,-0.6109490652079962
ACH-000785,-0.8101429791546763
ACH-000787,-0.6995370135623772
ACH-000788,-0.8055504016832846
ACH-000791,-0.8826124814313105
ACH-000792,-0.9508722130789402
ACH-000794,-0.7840362896996177
ACH-000796,-0.8479434583560659
ACH-000798,-0.7958094780991734
ACH-000799,-0.9522570157825948
ACH-000800,-0.6359667403837781
ACH-000802,-0.7772438773746494
ACH-000804,-0.9588176649633576
ACH-000805,-0.6360177865208106
ACH-000809,-0.896294863648698
ACH-000810,-0.6789716836758384
ACH-000811,-0.8658797587214232
ACH-000817,-0.7471333440797022
ACH-000819,-0.7774484326920074
ACH-000820,-0.5880477456535637
ACH-000821,-0.7156873219950642
ACH-000822,-0.6111363102386246
ACH-000823,-0.858093211267139
ACH-000824,-0.7080420166821139
ACH-000827,-0.8689502924711289
ACH-000829,-0.7324181451257477
ACH-000831,-1.061365379140043
ACH-000832,-0.8444373946413798
ACH-000833,-1.0505465989379903
ACH-000834,-0.8723175610627334
ACH-000835,-0.6133340220658556
ACH-000836,-0.8447400676361346
ACH-000837,-0.8058154543917728
ACH-000838,-1.0655468456757016
ACH-000839,-0.8049092933627697
ACH-000840,-0.6107760584691179
ACH-000841,-0.6100096663749885
ACH-000843,-0.8232480360909291
ACH-000846,-0.7426370900267374
ACH-000847,-0.5254736846106942
ACH-000848,-0.703300674647557
ACH-000849,-0.5702016273935382
ACH-000851,-0.5825081660604263
ACH-000855,-1.0064676472288658
ACH-000856,-0.7526393470381956
ACH-000858,-0.8453684973690451
ACH-000859,-0.5602288513941394
ACH-000861,-0.7493051271787274
ACH-000862,-1.009655907329112
ACH-000865,-0.7786020328629891
ACH-000866,-0.92893863188142
ACH-000867,-1.0157823841856166
ACH-000869,-1.0656571846483172
ACH-000872,-0.9299889186832092
ACH-000873,-0.9364182749679912
ACH-000876,-1.0341329838086082
ACH-000878,-0.7765368116121409
ACH-000880,-1.0854571706276972
ACH-000881,-0.8986095800716773
ACH-000882,-0.9689961504479712
ACH-000884,-0.7463494657392442
ACH-000885,-0.8833774662154391
ACH-000887,-0.8732602534572932
ACH-000889,-0.8578160965488583
ACH-000896,-0.7596082193490028
ACH-000898,-0.8055446775861207
ACH-000900,-0.7628645765932955
ACH-000901,-0.7905800294675317
ACH-000905,-0.6895852187070662
ACH-000906,-0.7272965333171767
ACH-000907,-0.9595350437979382
ACH-000910,-0.7826976861630675
ACH-000911,-0.8097573633091648
ACH-000912,-0.9537306022651804
ACH-000913,-0.624579608173086
ACH-000915,-0.7172866380692859
ACH-000916,-0.6073959066225216
ACH-000917,-0.9183151524939426
ACH-000920,-0.7306426866021963
ACH-000921,-0.7784840995305439
ACH-000924,-0.8002443199954803
ACH-000926,-0.4918639831885046
ACH-000928,-0.9661491388981198
ACH-000929,-0.7066880476696645
ACH-000932,-0.9425487883472246
ACH-000935,-0.4897552056916074
ACH-000936,-0.6790361332751648
ACH-000937,-0.5519508405901999
ACH-000938,-0.7775401969890645
ACH-000939,-1.4098518062575067
ACH-000941,-1.0763500268179538
ACH-000943,-1.0793250093364302
ACH-000946,-0.9164811018799468
ACH-000947,-0.7394008633557029
ACH-000948,-1.1993765587692125
ACH-000950,-0.9672655013428538
ACH-000953,-0.4781005919999205
ACH-000954,-0.7350102806814035
ACH-000957,-0.8933599006487625
ACH-000958,-1.0235844733235262
ACH-000960,-0.8160412691967635
ACH-000963,-1.268697468784031
ACH-000968,-0.5924521297595371
ACH-000969,-1.033229838202053
ACH-000972,-0.9223172016298722
ACH-000973,-0.7975674384855703
ACH-000974,-0.8418760355543935
ACH-000978,-1.3273299712267577
ACH-000984,-0.9446834795186984
ACH-000986,-0.9689544294639391
ACH-000988,-0.9668410107833986
ACH-000993,-0.8031240020848112
ACH-000994,-0.9248600783244268
ACH-000996,-0.7339643551695343
ACH-001001,-0.5967941861360982
ACH-001020,-1.0305613690044708
ACH-001028,-0.8158862855373062
ACH-001031,-0.9834902754524508
ACH-001038,-0.8721792880428461
ACH-001048,-0.8151638091308026
ACH-001050,-0.6993110320286178
ACH-001053,-0.8706088408063096
ACH-001054,-0.7650039158241632
ACH-001061,-0.8344324419164934
ACH-001067,-0.6543688874259912
ACH-001075,-0.9472961523364428
ACH-001096,-0.6404644351396409
ACH-001111,-0.7476373202617187
ACH-001119,-1.0194715249297115
ACH-001128,-1.0053218829392967
ACH-001134,-0.7783068145769324
ACH-001151,-0.6701429333448424
ACH-001163,-0.9011368524207588
ACH-001164,-0.8815053720244516
ACH-001183,-0.5561485350858569
ACH-001192,-0.798131398657644
ACH-001193,-0.9482109346273292
ACH-001196,-0.6898998825420445
ACH-001197,-0.9523817932916082
ACH-001205,-0.8713904862821629
ACH-001211,-0.9130746526261726
ACH-001212,-0.5251562982301846
ACH-001228,-0.8576628081402825
ACH-001232,-0.7267813612077537
ACH-001239,-0.7383826099341149
ACH-001270,-0.4731944868152475
ACH-001274,-0.7232050978953781
ACH-001275,-0.8219652171957289
ACH-001277,-0.8150652456577815
ACH-001278,-1.0413849276250111
ACH-001280,-0.990563671506197
ACH-001283,-0.6946824318522559
ACH-001289,-0.9546897207264308
ACH-001300,-0.7034001927439057
ACH-001301,-0.6775824336443272
ACH-001302,-0.4687825958814258
ACH-001306,-0.8966118732857854
ACH-001318,-0.7846055387340215
ACH-001322,-0.8841901914924307
ACH-001328,-0.8067104516493195
ACH-001332,-0.5347071808174102
ACH-001336,-0.7753411556857819
ACH-001346,-0.6478882648045762
ACH-001353,-0.7630523282664652
ACH-001354,-0.5619751276928187
ACH-001367,-0.8580330897891283
ACH-001368,-0.7474889750900631
ACH-001374,-0.8210346122539297
ACH-001377,-0.6725187852398832
ACH-001380,-0.8249095244415554
ACH-001391,-0.7803208948541341
ACH-001408,-0.7974323981288621
ACH-001430,-0.5779691576484756
ACH-001431,-0.7791732595647117
ACH-001450,-0.7652517477112353
ACH-001496,-0.950689198959489
ACH-001500,-0.7988328957284373
ACH-001523,-1.0177374605357166
ACH-001532,-0.8553018965484609
ACH-001550,-0.6192712411202581
ACH-001552,-0.4454267296998796
ACH-001554,-0.8081270386954188
ACH-001654,-0.6954082429937184
ACH-001735,-0.9671071964151012
ACH-001736,-0.8962268029837712
ACH-001737,-0.5128750172724725
ACH-001740,-0.9871356958202
ACH-001745,-0.8066521630281317
ACH-001765,-0.8418763349076015
