,CCDC144A (9720)
ACH-000237,-0.3779873767900401
ACH-000238,-0.7532061625634392
ACH-000242,-0.4633778119271761
ACH-000243,-0.49979900716791203
ACH-000244,-0.30879525381995704
ACH-000246,-0.2991225993199638
ACH-000248,-0.15750178883911398
ACH-000250,-0.3714938081028147
ACH-000251,-0.2845652003863321
ACH-000252,-0.3487095414273947
ACH-000253,-0.2400988387940165
ACH-000255,-0.40660093247818585
ACH-000256,-0.4123843172874777
ACH-000257,-0.5341742387741428
ACH-000258,-0.21306391765852348
ACH-000259,-0.26821189477777513
ACH-000260,-0.2299031578928014
ACH-000261,-0.1595359540159741
ACH-000262,-0.3291404861645456
ACH-000263,-0.1777359931341694
ACH-000264,-0.25398189745970823
ACH-000265,-0.27390127528125424
ACH-000266,-0.4111555250981431
ACH-000272,-0.3766633407596871
ACH-000274,-0.5331294694827221
ACH-000277,-0.3896343086492837
ACH-000278,-0.4339827638470166
ACH-000279,-0.2251623188368453
ACH-000280,-0.21125425734572886
ACH-000281,-0.3540113439771127
ACH-000288,-0.49776812899271206
ACH-000291,-0.2120075804967609
ACH-000293,-0.35296555729011475
ACH-000294,-0.4019420116478763
ACH-000295,-0.17393556450727507
ACH-000296,-0.5708616728305711
ACH-000302,-0.2525921379168001
ACH-000304,-0.2254213893006648
ACH-000307,-0.20377741673892355
ACH-000308,-0.09040702267790254
ACH-000310,-0.2280340396730047
ACH-000311,-0.12378050042790575
ACH-000312,-0.3253737125359457
ACH-000315,-0.2587381649582529
ACH-000316,-0.2848523713295595
ACH-000317,0.1253735656982408
ACH-000318,-0.2959585283631635
ACH-000319,-0.5249325854092883
ACH-000320,-0.3449066951287102
ACH-000322,-0.31195814558377155
ACH-000323,-0.4689216405705119
ACH-000324,-0.2409053437362234
ACH-000329,-0.3149026341223119
ACH-000330,-0.2286127006908323
ACH-000331,-0.4535501401054101
ACH-000332,-0.3291779943654405
ACH-000334,-0.5750888550399829
ACH-000335,-0.16490612412062078
ACH-000336,-0.09214836656064837
ACH-000337,-0.28272709336724955
ACH-000338,-0.18102015542195388
ACH-000339,-0.4329590291623294
ACH-000341,-0.3831586338489557
ACH-000348,-0.18241852369453052
ACH-000350,-0.36088264358801103
ACH-000352,-0.3809423741447739
ACH-000356,-0.32039232063321993
ACH-000361,-0.523614659815586
ACH-000362,-0.4813736769388694
ACH-000363,-0.2601360106510717
ACH-000364,-0.4705550068322174
ACH-000365,-0.2595858809341543
ACH-000366,-0.18560089339969
ACH-000368,-0.24924828144059866
ACH-000374,-0.3008175474928895
ACH-000375,-0.4569344701234073
ACH-000376,-0.2775688997373757
ACH-000381,-0.31984163712346125
ACH-000383,-0.42643961691552973
ACH-000387,-0.5765447258976422
ACH-000389,-0.5281669944546186
ACH-000390,-0.2803980296995406
ACH-000393,-0.3814389419481695
ACH-000395,-0.419569049204043
ACH-000396,-0.2563882583541813
ACH-000397,-0.4528499348809472
ACH-000401,-0.3316438019785224
ACH-000402,-0.19506583502182126
ACH-000403,-0.42675944245300457
ACH-000404,-0.25276713992878697
ACH-000406,-0.23539322002955104
ACH-000407,-0.4358745865768036
ACH-000408,-0.6253075603136581
ACH-000410,-0.2895584824646179
ACH-000411,-0.2643852685428186
ACH-000414,-0.2991004622974557
ACH-000415,-0.6904438253423043
ACH-000416,-0.30612860594958885
ACH-000420,-0.3154562329458047
ACH-000421,-0.373804148381534
ACH-000424,-0.4879206773276386
ACH-000425,-0.14123088798582534
ACH-000426,-0.41690176257908346
ACH-000427,-0.33861226109409737
ACH-000433,-0.4184830569781863
ACH-000435,-0.08821685440329738
ACH-000436,-0.2811657448869886
ACH-000444,-0.31859590723056863
ACH-000445,-0.5132199801048486
ACH-000448,-0.34839071969388097
ACH-000450,-0.4495150918900385
ACH-000452,-0.367999817547723
ACH-000454,-0.26253238214929026
ACH-000458,-0.4144728776472495
ACH-000459,-0.2681096342532501
ACH-000460,-0.2876315676818358
ACH-000461,-0.3228478170449611
ACH-000463,-0.30978603669726296
ACH-000464,-0.5113771810130397
ACH-000466,-0.5835726401874987
ACH-000467,-0.2986220773025168
ACH-000468,-0.5031496637823111
ACH-000469,-0.5243747134872566
ACH-000470,-0.33162943105695697
ACH-000471,-0.4074823787023745
ACH-000472,-0.1503534330244896
ACH-000473,-0.30994570973663393
ACH-000475,-0.3393328500638894
ACH-000476,-0.27873500121686323
ACH-000477,-0.1111498062541736
ACH-000479,-0.16367131456387346
ACH-000480,-0.13801046653499638
ACH-000481,-0.3478164837853404
ACH-000483,-0.34472671206253097
ACH-000484,-0.31631029841923153
ACH-000485,-0.2818263466371377
ACH-000486,-0.26594865370740856
ACH-000487,-0.3867010306360608
ACH-000488,-0.499420897758441
ACH-000490,-0.2365674340925835
ACH-000491,-0.2358327580789185
ACH-000495,-0.015903825277410126
ACH-000496,-0.4860524632894364
ACH-000499,-0.4315686810035282
ACH-000500,-0.12771980982117798
ACH-000502,-0.3710902959650234
ACH-000503,-0.08369789325527695
ACH-000505,-0.26930700128874585
ACH-000507,-0.2372412619534775
ACH-000510,-0.3452237296656953
ACH-000511,-0.4385540706596605
ACH-000512,-0.3290143160157118
ACH-000516,-0.3049466552339685
ACH-000517,-0.2857412483684267
ACH-000518,-0.2553517947559959
ACH-000520,-0.37169079078696976
ACH-000521,-0.2618089386813517
ACH-000522,-0.10783613805989296
ACH-000524,-0.20445687412427044
ACH-000527,-0.28770810527357793
ACH-000528,-0.4044076946451909
ACH-000537,-0.16434219768479
ACH-000541,-0.10359062576439357
ACH-000542,-0.5265963232816205
ACH-000544,-0.25980131308413235
ACH-000545,-0.23941543360328466
ACH-000547,-0.3251152424279636
ACH-000548,-0.2562714706884396
ACH-000549,-0.3468471896822072
ACH-000550,-0.3940781048519005
ACH-000552,-0.34639187171574504
ACH-000556,-0.3356406193906379
ACH-000557,-0.1481020050820235
ACH-000569,-0.5893584999108045
ACH-000570,-0.4104681591778951
ACH-000571,-0.2784043405106921
ACH-000573,-0.5352048035580226
ACH-000576,-0.1886806537751541
ACH-000579,-0.050645655158779834
ACH-000580,-0.289013135768318
ACH-000584,-0.3897545537509909
ACH-000585,-0.3396497348280725
ACH-000588,-0.5448596279708471
ACH-000589,-0.2271813658995821
ACH-000591,-0.4591943238926822
ACH-000593,-0.44042779904093293
ACH-000600,-0.09626446027937384
ACH-000601,-0.2947306610619186
ACH-000605,-0.40660393091754615
ACH-000606,-0.34961297969426985
ACH-000608,-0.3988220929253729
ACH-000614,-0.056219910858744566
ACH-000616,-0.2820064818839454
ACH-000618,-0.18948098972927174
ACH-000619,-0.3606419627241047
ACH-000620,-0.38462875038485184
ACH-000621,-0.5295791047394017
ACH-000622,-0.31129909743247713
ACH-000623,-0.3325131316157937
ACH-000624,-0.5058516193279203
ACH-000627,-0.372932658877336
ACH-000630,-0.3092902371838874
ACH-000631,-0.2340290943898696
ACH-000632,-0.3933827270354908
ACH-000633,-0.2919903356326715
ACH-000637,-0.2323280092956987
ACH-000638,-0.32044209916665195
ACH-000646,-0.3032721850628911
ACH-000647,-0.18328918603299826
ACH-000648,-0.1919659631302249
ACH-000649,-0.26069628103310233
ACH-000651,-0.13412731860402902
ACH-000652,-0.2384968371698368
ACH-000653,-0.2792942516581601
ACH-000657,-0.2784013075708834
ACH-000658,-0.047208065045523565
ACH-000661,-0.2508552986572802
ACH-000662,-0.2784459560674767
ACH-000663,-0.05248807889846472
ACH-000665,-0.2907400631918351
ACH-000671,-0.2815517399280109
ACH-000672,-0.5467987367983723
ACH-000673,-0.3671165172240076
ACH-000676,-0.2415753487961868
ACH-000677,-0.20346471770143731
ACH-000681,-0.22679383277280454
ACH-000683,-0.3064631871889305
ACH-000684,-0.2697218552484897
ACH-000688,-0.4345084550673631
ACH-000693,-0.3584906366038686
ACH-000694,-0.22209659853983668
ACH-000695,-0.2901825361758944
ACH-000696,-0.3124472218305309
ACH-000697,-0.46345548615414595
ACH-000699,-0.3845279972441071
ACH-000701,-0.3999985476681172
ACH-000706,-0.34382765016981703
ACH-000711,-0.4635032433802035
ACH-000713,-0.6607518643082587
ACH-000714,-0.2488887047009954
ACH-000718,-0.4331509541557445
ACH-000720,-0.4091139058849417
ACH-000721,-0.4961976982741987
ACH-000724,-0.33641174934842744
ACH-000725,-0.2129582492973765
ACH-000732,-0.2704908379619353
ACH-000734,-0.1550154510734898
ACH-000735,-0.42215331283998986
ACH-000736,-0.43362828909946205
ACH-000738,-0.2526188829900107
ACH-000746,-0.3079316947800297
ACH-000747,-0.09094631803907992
ACH-000748,-0.13583691676701168
ACH-000753,-0.4977882371939302
ACH-000756,-0.21457314057443946
ACH-000757,-0.2883430861436231
ACH-000758,-0.2327792004088038
ACH-000760,-0.26276133878386004
ACH-000762,-0.23262976559751636
ACH-000763,-0.3624158829582812
ACH-000764,-0.6645680092393288
ACH-000765,0.17004116393103413
ACH-000766,-0.4795154982619164
ACH-000767,-0.43837611966970813
ACH-000768,-0.263713976226221
ACH-000769,-0.3215254810477194
ACH-000770,-0.2671172739648862
ACH-000771,-0.3639140972676701
ACH-000773,-0.4068290189469465
ACH-000776,-0.4837103094811671
ACH-000777,-0.4313817914492471
ACH-000778,-0.2596310571936929
ACH-000781,-0.3691522268551824
ACH-000782,-0.09912201502652092
ACH-000783,-0.2294676212887676
ACH-000784,-0.2487914430996233
ACH-000785,-0.2804755447980464
ACH-000787,-0.2527834147940019
ACH-000788,-0.2925440023774106
ACH-000791,-0.4861281027012013
ACH-000792,-0.3675062505283029
ACH-000794,-0.3426558978156726
ACH-000796,-0.514960049758461
ACH-000798,-0.5195352645015875
ACH-000799,-0.4027227911320195
ACH-000800,-0.4615202228762329
ACH-000802,-0.3357649042566299
ACH-000804,-0.01714239219369277
ACH-000805,-0.2364440630666893
ACH-000809,-0.2525308172166885
ACH-000810,-0.5278595015288942
ACH-000811,-0.5734103152163511
ACH-000817,-0.4273673648395744
ACH-000819,-0.2026231260342692
ACH-000820,-0.3717312014114473
ACH-000821,0.01320131207150222
ACH-000822,-0.4087482859370576
ACH-000823,-0.15836121498832526
ACH-000824,-0.12204975124630695
ACH-000827,-0.20861033199624335
ACH-000829,-0.2877058234172591
ACH-000831,-0.10624668268819716
ACH-000832,-0.17220764151325735
ACH-000833,-0.5413878391434223
ACH-000834,-0.5258806630766862
ACH-000835,-0.1942407401180276
ACH-000836,-0.4199622960361847
ACH-000837,-0.4480732454583335
ACH-000838,-0.10183098574567943
ACH-000839,-0.6552633673095634
ACH-000840,-0.2783470098024808
ACH-000841,-0.28030255759194583
ACH-000843,-0.4021631434144844
ACH-000846,-0.2749024567345935
ACH-000847,-0.39798987118887375
ACH-000848,-0.32945705730176594
ACH-000849,-0.30460613492380983
ACH-000851,-0.3249160002551181
ACH-000855,-0.17254674000016754
ACH-000856,-0.18748009516758948
ACH-000858,-0.4328121861785815
ACH-000859,-0.3033496051426268
ACH-000861,-0.4480038815189062
ACH-000862,-0.5104797599216938
ACH-000865,-0.30989377019462433
ACH-000866,-0.3542295032268459
ACH-000867,-0.5529570315020994
ACH-000869,-0.18928888920774348
ACH-000872,-0.4296109160775993
ACH-000873,-0.33334204546297685
ACH-000876,-0.19274912459268714
ACH-000878,-0.4036155556334472
ACH-000880,-0.4090328176678655
ACH-000881,-0.38429745768602414
ACH-000882,-0.3396349610388861
ACH-000884,-0.1982302772761189
ACH-000885,-0.3637745976700558
ACH-000887,-0.3563929799272181
ACH-000889,-0.6142229751201126
ACH-000896,-0.3298136218634229
ACH-000898,-0.3620347639176595
ACH-000900,-0.2307350893789491
ACH-000901,-0.1563636566383163
ACH-000905,-0.5025895908603524
ACH-000906,-0.23611063811137464
ACH-000907,-0.3547500800599113
ACH-000910,-0.32441091833018104
ACH-000911,-0.40427887350351627
ACH-000912,-0.3823105033651305
ACH-000913,-0.34558800288140595
ACH-000915,-0.34083056686835833
ACH-000916,-0.267647262432423
ACH-000917,-0.5537253989940284
ACH-000920,0.056072938442529266
ACH-000921,-0.3877268372717994
ACH-000924,-0.31580043587711565
ACH-000926,-0.3510160621054336
ACH-000928,-0.3456767260354897
ACH-000929,-0.3730410983934223
ACH-000932,-0.43776266737076897
ACH-000935,-0.16600672377477527
ACH-000936,-0.2414857682252093
ACH-000937,-0.2560802196981177
ACH-000938,-0.11977511238102408
ACH-000939,-0.28394657886288666
ACH-000941,-0.264090157593308
ACH-000943,-0.206622554014122
ACH-000946,-0.16633270731741434
ACH-000947,-0.3192836748144053
ACH-000948,-0.12091006317436312
ACH-000950,-0.5131205796003943
ACH-000953,-0.26426168156112473
ACH-000954,-0.48530543524888897
ACH-000957,-0.29902726116067024
ACH-000958,-0.34610664731351737
ACH-000960,-0.2622670291933425
ACH-000963,-0.25665267307349704
ACH-000968,-0.3616301632341493
ACH-000969,-0.3453459106698128
ACH-000972,-0.4924780141962533
ACH-000973,-0.3697071258491625
ACH-000974,-0.3477031181301406
ACH-000978,-0.05421349327486427
ACH-000984,-0.4897455571551399
ACH-000986,-0.2392931622946429
ACH-000988,-0.4818235717822213
ACH-000993,-0.16622217327457076
ACH-000994,-0.30774188620927256
ACH-000996,-0.4745398930778717
ACH-001001,-0.3580212703748512
ACH-001020,-0.3089735855368356
ACH-001028,-0.3774180148376166
ACH-001031,-0.2374536965128493
ACH-001038,-0.29213269779504103
ACH-001048,-0.41418811293073377
ACH-001050,-0.4227218546277314
ACH-001053,-0.4596623586484727
ACH-001054,-0.5402134684736852
ACH-001061,-0.2601884218454219
ACH-001067,-0.3315091351211064
ACH-001075,-0.41244772411700265
ACH-001096,-0.269181351761833
ACH-001111,-0.34667639406725503
ACH-001119,-0.6085597780734978
ACH-001128,-0.2600709295226577
ACH-001134,-0.1498110962471198
ACH-001151,-0.32154276757563577
ACH-001163,-0.3117312449801779
ACH-001164,-0.056261502557989784
ACH-001183,-0.4746323477210499
ACH-001192,-0.12667412345993714
ACH-001193,-0.5773341694131121
ACH-001196,-0.748938156996372
ACH-001197,-0.5594114943547558
ACH-001205,-0.3896506844781009
ACH-001211,-0.4347301876641854
ACH-001212,-0.4643992017368777
ACH-001228,-0.1779525601784204
ACH-001232,-0.469707177260233
ACH-001239,-0.22308203462601472
ACH-001270,-0.5710489092769987
ACH-001274,-0.3970794743110997
ACH-001275,-0.3074401166227114
ACH-001277,-0.3884168882976802
ACH-001278,-0.4699852453262616
ACH-001280,-0.33293662190575624
ACH-001283,-0.08853637755675282
ACH-001289,-0.3820397325794221
ACH-001300,-0.524830480135753
ACH-001301,-0.3906648308503256
ACH-001302,-0.5460957799066042
ACH-001306,-0.3383450791072791
ACH-001318,-0.3923062457959259
ACH-001322,-0.3951968162508799
ACH-001328,-0.5340389343013927
ACH-001332,-0.6578899156344059
ACH-001336,-0.3982992002427641
ACH-001346,-0.3171085352063729
ACH-001353,-0.5145779567691771
ACH-001354,-0.30595025454752506
ACH-001367,-0.32357515052484664
ACH-001368,-0.3249263712831586
ACH-001374,-0.4431336877646777
ACH-001377,-0.3605216590732081
ACH-001380,-0.16476772295899986
ACH-001391,-0.33400345923325064
ACH-001408,-0.25325889983584604
ACH-001430,-0.4912127006684678
ACH-001431,-0.39838861198295417
ACH-001450,-0.31167939654958704
ACH-001496,-0.31480662310582824
ACH-001500,-0.17266461128286642
ACH-001523,-0.2908800303797377
ACH-001532,-0.4021403576837279
ACH-001550,-0.2791018906850144
ACH-001552,-0.4550698785744276
ACH-001554,-0.3909337435678935
ACH-001654,-0.2929535552825805
ACH-001735,-0.2219441641430943
ACH-001736,-0.226907510818134
ACH-001737,-0.32855781594234784
ACH-001740,-0.3837412787579362
ACH-001745,-0.34991246911625673
ACH-001765,-0.13636289658342654
