,BAZ1B (9031)
ACH-000732,-0.2766771644831747
ACH-000734,-0.2913592253990656
ACH-000735,-0.17055119312905595
ACH-000736,-0.1267292238781607
ACH-000738,-0.2585095813028263
ACH-000746,-0.2886203016100284
ACH-000747,-0.2894740758455605
ACH-000748,-0.3649333972786968
ACH-000753,-0.264715471236538
ACH-000756,-0.0425371642462053
ACH-000757,-0.13928902157243978
ACH-000758,-0.2624897908330784
ACH-000760,-0.38603262471868577
ACH-000762,-0.2640977866758188
ACH-000763,-0.18993416421513906
ACH-000764,-0.14257288911367175
ACH-000765,-0.22210412724001724
ACH-000766,-0.2405489537713815
ACH-000767,0.03103836531153392
ACH-000768,-0.2440485022521158
ACH-000769,-0.43109440518371467
ACH-000770,-0.3456429343883078
ACH-000771,-0.2328925649070071
ACH-000773,-0.2655238118750382
ACH-000776,-0.3400101395278293
ACH-000777,-0.43695714238391664
ACH-000778,-0.31909055463196195
ACH-000781,-0.1453288532954829
ACH-000782,-0.23196125075514104
ACH-000783,-0.27773974815167035
ACH-000784,-0.2763844299700093
ACH-000785,-0.08912023746564245
ACH-000787,-0.31600254792070714
ACH-000788,-0.3153700873410705
ACH-000791,-0.29542236576771924
ACH-000792,-0.30777245904982176
ACH-000794,-0.2688003234259105
ACH-000796,-0.34819916929589195
ACH-000798,-0.4177667441743
ACH-000799,-0.5238043703979369
ACH-000800,-0.09059313871786397
ACH-000802,-0.3152614880817343
ACH-000804,0.012043064634109604
ACH-000805,-0.5252423727371702
ACH-000809,-0.4635721878405621
ACH-000810,-0.029090177896765008
ACH-000811,-0.4229868402797956
ACH-000817,-0.4363956908304689
ACH-000819,-0.2617706954575973
ACH-000820,-0.19861028397455247
ACH-000821,-0.12087558778417345
ACH-000822,-0.2709562344122052
ACH-000823,-0.3872214723248487
ACH-000824,-0.20682791816756865
ACH-000827,-0.3238994303613236
ACH-000829,-0.23226693894897835
ACH-000831,-0.20880556987020812
ACH-000832,-0.3244030904616252
ACH-000833,-0.28236875150653656
ACH-000834,-0.2788293791242502
ACH-000835,-0.35209562945909123
ACH-000836,-0.2757910183012169
ACH-000837,-0.20019030517137154
ACH-000838,-0.33521468480219624
ACH-000839,-0.09485003608146099
ACH-000840,-0.14866166023469005
ACH-000841,-0.3935095335131282
ACH-000843,-0.3525893312715123
ACH-000846,-0.13214358926156866
ACH-000847,-0.4386096018204122
ACH-000848,-0.3480677549781252
ACH-000849,-0.2664502891202455
ACH-000851,-0.2880723783720823
ACH-000855,-0.3394185047106732
ACH-000856,-0.4402995060195994
ACH-000858,-0.1796337644003848
ACH-000859,-0.19873800307027584
ACH-000861,-0.26634374259395416
ACH-000862,-0.3162023015020345
ACH-000865,-0.1401561632534402
ACH-000866,-0.3858415839548685
ACH-000867,-0.18473297157878554
ACH-000869,-0.27030753920835826
ACH-000872,-0.1970016793425564
ACH-000873,-0.3522911457010914
ACH-000876,-0.4682162560812795
ACH-000878,-0.329517464431967
ACH-000880,-0.21005289868255164
ACH-000881,-0.2655628033305458
ACH-000882,-0.2845023533126358
ACH-000884,-0.2085389588820346
ACH-000885,-0.4137693371686028
ACH-000887,-0.13922171435682099
ACH-000889,-0.32306947283288995
ACH-000896,-0.04261964498059728
ACH-000898,-0.5647452591788844
ACH-000900,-0.30061266517286417
ACH-000901,-0.4055252514055275
ACH-000905,-0.3693550874445972
ACH-000906,-0.4211170747919512
ACH-000907,-0.2564483484660172
ACH-000910,-0.10652920578469503
ACH-000911,-0.2160615997100845
ACH-000912,-0.1772486180379975
ACH-000913,-0.19725682828086066
ACH-000915,-0.3401470352453635
ACH-000916,-0.37368161206548334
ACH-000917,-0.1568754300419734
ACH-000920,-0.4873710565629225
ACH-000921,-0.3749273863472524
ACH-000924,-0.33185410615333
ACH-000926,-0.2548410898377141
ACH-000928,-0.4241694215370722
ACH-000929,-0.3766307604711936
ACH-000932,-0.2803455276412233
ACH-000935,-0.4157720527733135
ACH-000936,-0.33440949528960195
ACH-000937,-0.04288903080249239
ACH-000938,-0.4354337421163906
ACH-000939,-0.3191495376470713
ACH-000941,-0.3598681991300926
ACH-000943,-0.13087351147947834
ACH-000946,-0.34184445719540746
ACH-000947,-0.4004265246797991
ACH-000948,-0.3653914672951852
ACH-000950,-0.3944655778403332
ACH-000953,-0.20143083838960574
ACH-000954,-0.40832166020563215
ACH-000957,-0.2805284491238165
ACH-000958,-0.3721070355925457
ACH-000960,-0.24219611159409185
ACH-000963,-0.33455468348137835
ACH-000968,-0.009678011150968734
ACH-000969,-0.22331886482208527
ACH-000972,-0.33828394114297244
ACH-000973,-0.20000580075884625
ACH-000974,-0.1607261046291962
ACH-000978,-0.1000233652283185
ACH-000984,-0.4031869408953263
ACH-000986,-0.3093881246216239
ACH-000988,-0.23255579922396905
ACH-000993,-0.1807299606245025
ACH-000994,-0.3840647812234346
ACH-000996,-0.25329200160817056
ACH-001001,-0.13027257065909184
ACH-001020,-0.10562105438969452
ACH-001028,-0.07682215782993929
ACH-001031,-0.2776332028823668
ACH-001038,-0.18067029234992135
ACH-001048,-0.2424724458192701
ACH-001050,-0.5795583630361061
ACH-001053,0.02602737330294229
ACH-001054,-0.09106109858453884
ACH-001061,-0.13924392091304144
ACH-001067,-0.2138500177884578
ACH-001075,-0.3539107618889125
ACH-001096,-0.31478727020035435
ACH-001111,-0.4127978086224564
ACH-001119,-0.31627924044161104
ACH-001128,0.0758578918995559
ACH-001134,-0.10746430119884133
ACH-001151,-0.11348665860787333
ACH-001163,-0.2933837123541249
ACH-001164,-0.3922526406777048
ACH-001183,-0.2724662134259527
ACH-001192,-0.19998170233351206
ACH-001193,-0.3327486968141021
ACH-001196,-0.3014402061746595
ACH-001197,-0.0684546077362313
ACH-001205,-0.4969766758993906
ACH-001211,-0.09107828427986016
ACH-001212,-0.2328686468773524
ACH-001228,-0.2538994173587746
ACH-001232,-0.3703280199611064
ACH-001239,-0.2854204615229263
ACH-001270,-0.5033137043073485
ACH-001274,-0.4130825018510703
ACH-001275,-0.2879168755026477
ACH-001277,-0.22390105408974265
ACH-001278,-0.2465065578236421
ACH-001280,-0.2881143386396092
ACH-001283,-0.10175025551858692
ACH-001289,-0.4538624629576228
ACH-001300,-0.4138403494744192
ACH-001301,-0.16526733983973318
ACH-001302,-0.07541049439051155
ACH-001306,-0.2874861231432727
ACH-001318,0.006875035563913519
ACH-001322,-0.4202342617053453
ACH-001328,-0.2991590148284917
ACH-001332,-0.4339160585960742
ACH-001336,-0.14597547645561354
ACH-001346,-0.2958156116346058
ACH-001353,-0.1726044944165762
ACH-001354,-0.5255700184056966
ACH-001367,-0.02507507978059538
ACH-001368,-0.2614560784789972
ACH-001374,-0.15330918616677594
ACH-001377,-0.14145195793760046
ACH-001380,-0.16200141165994464
ACH-001391,-0.2279687979360402
ACH-001408,-0.4122946737047333
ACH-001430,-0.20129183521649188
ACH-001431,-0.40386311939273933
ACH-001450,-0.3659692457296982
ACH-001496,-0.07558875257238466
ACH-001500,-0.2707518315545152
ACH-001523,-0.3836155525961049
ACH-001532,-0.1168976666217148
ACH-001550,-0.038029023175015934
ACH-001552,-0.08590830104025103
ACH-001554,-0.4391799287278044
ACH-001654,-0.2256495781841098
ACH-001735,-0.4114639720204325
ACH-001736,-0.4780165595214582
ACH-001737,0.05719093076746053
ACH-001740,-0.2056416611069101
ACH-001745,-0.2880539325869331
ACH-001765,-0.2920852969624181
