,EXT1 (2131)
ACH-000884,-0.1316679223362731
ACH-000885,-0.3715713631595087
ACH-000887,-0.049727226585079116
ACH-000889,0.09205577813948776
ACH-000896,-0.1806931097771981
ACH-000898,-0.35098041159972543
ACH-000900,-0.09396845110337232
ACH-000901,-0.3471704678525597
ACH-000905,-0.14844297441894191
ACH-000906,-0.04201973615896961
ACH-000907,-0.6103146275150716
ACH-000910,-0.0895819244768039
ACH-000911,-0.09993416807970562
ACH-000912,0.04178861154973882
ACH-000913,-0.5203107772637708
ACH-000915,0.13438181618576708
ACH-000916,-0.10065504812862314
ACH-000917,-0.10960621186496056
ACH-000920,0.10678404627330078
ACH-000921,0.044143553293686584
ACH-000924,-0.34677394287029034
ACH-000926,-0.0999584422117996
ACH-000928,-0.018652780524890267
ACH-000929,-0.13820338465758722
ACH-000932,-0.12455581219704348
ACH-000935,-0.04148176555025223
ACH-000936,-0.3638382138600321
ACH-000937,-0.11931012603662446
ACH-000938,-0.3046586109299961
ACH-000939,-0.3960363329157154
ACH-000941,-0.1483399967190495
ACH-000943,-0.06682027192827604
ACH-000946,0.02051863954994666
ACH-000947,-0.2723223413599787
ACH-000948,-0.37244349341166894
ACH-000950,-0.36625670383672576
ACH-000953,-0.09599692224568113
ACH-000954,0.06918937763776732
ACH-000957,-0.06176551664507586
ACH-000958,-0.16235112370660848
ACH-000960,-0.2404825504284673
ACH-000963,-0.00015673544685605075
ACH-000968,-0.17381864242660808
ACH-000969,-0.30760036109532063
ACH-000972,-0.1915912208305102
ACH-000973,-0.470569374575932
ACH-000974,-0.1570761194702375
ACH-000978,-0.1984948747883126
ACH-000984,-0.2127122322350815
ACH-000986,-0.06540377546328781
ACH-000988,0.0039267303327332635
ACH-000993,-0.14212632811109407
ACH-000994,-0.09449460439425493
ACH-000996,0.17381239281971955
ACH-001001,-0.08502348718169914
ACH-001020,0.12874251378513027
ACH-001028,-0.16142294987362654
ACH-001031,-0.4057352575070241
ACH-001038,-0.021771629376094725
ACH-001048,-0.2627120252100989
ACH-001050,-0.4948412234670712
ACH-001053,-0.2918274293727275
ACH-001054,-0.207342434420242
ACH-001061,-0.12800470000312322
ACH-001067,-0.01230734097342195
ACH-001075,-0.3665481800035111
ACH-001096,-0.532807271784832
ACH-001111,-0.3328063620667512
ACH-001119,-0.22484472425446908
ACH-001128,-0.139217473156944
ACH-001134,-0.2469547186306808
ACH-001151,-0.05078317037152389
ACH-001163,-0.1453249867907242
ACH-001164,-0.04074749135850065
ACH-001183,-0.7200757151723602
ACH-001192,-0.282837186070758
ACH-001193,0.15233218749814012
ACH-001196,-0.02618540678337533
ACH-001197,-0.2272625333009361
ACH-001205,-0.4198700998783994
ACH-001211,-0.2340479412941982
ACH-001212,-0.3415732717932014
ACH-001228,-0.23351079024358576
ACH-001232,-0.5825400968510246
ACH-001239,-0.12235530770670955
ACH-001270,-0.03528501708617258
ACH-001274,-0.14982341895068088
ACH-001275,-0.4242533007671548
ACH-001277,-0.18282775782091767
ACH-001278,-0.19038096455827488
ACH-001280,-0.854166276980977
ACH-001283,-0.15307942410956707
ACH-001289,-0.4933996019727744
ACH-001300,-0.2639627085609345
ACH-001301,-0.08057017719604685
ACH-001302,-0.4059002317235091
ACH-001306,0.008138907596650315
ACH-001318,-0.08266994147992855
ACH-001322,-0.511938498939754
ACH-001328,-0.4702127855410218
ACH-001332,-0.3321496731054005
ACH-001336,-0.20554450437418192
ACH-001346,-0.2828928325212268
ACH-001353,-0.06289768273915948
ACH-001354,0.1685290111609326
ACH-001367,-0.31567911854905417
ACH-001368,-0.32535746228857465
ACH-001374,-0.24828877903383256
ACH-001377,0.0982187565764529
ACH-001380,-0.301128794605612
ACH-001391,-0.02371703787373574
ACH-001408,-0.7008752304069018
ACH-001430,-0.6565804001185493
ACH-001431,-0.12193487196061555
ACH-001450,-0.017360754600800818
ACH-001496,-0.2033099945662459
ACH-001500,-0.050821915606487834
ACH-001523,-0.2683949677746535
ACH-001532,-0.8538925935061075
ACH-001550,-0.2522088734533348
ACH-001552,-0.28563037649710765
ACH-001554,-0.06179693380880118
ACH-001654,-0.2058132766401113
ACH-001735,-0.08632265739223109
ACH-001736,-0.06700077696524608
ACH-001737,0.15462403250666426
ACH-001740,-0.3893478002521612
ACH-001745,-0.3396031953157981
ACH-001765,-0.2203515031664364
