,UNC13C (440279)
ACH-000846,-0.11564623389076258
ACH-000847,0.1464214263141325
ACH-000848,0.04723892847067035
ACH-000849,-0.1777374030752304
ACH-000851,-0.03364655810010033
ACH-000855,-0.02427809738778045
ACH-000856,-0.17215076482865185
ACH-000858,-0.030099742104217377
ACH-000859,0.07455767167460907
ACH-000861,-0.08824141133952873
ACH-000862,-0.04378287884238778
ACH-000865,-0.03084153270960692
ACH-000866,-0.04818822420934468
ACH-000867,-0.08770407499898887
ACH-000869,0.06461663738529817
ACH-000872,-0.047812054130820014
ACH-000873,0.04186199068466983
ACH-000876,-0.0916105030157132
ACH-000878,-0.003173215404943146
ACH-000880,0.1211736688427572
ACH-000881,0.008244812408876314
ACH-000882,-0.06562064473207307
ACH-000884,-0.1085760870381785
ACH-000885,0.0034693519314357053
ACH-000887,0.000210481189270029
ACH-000889,0.02605140880057556
ACH-000896,-0.008957135530177006
ACH-000898,-0.09977398929480093
ACH-000900,-0.013307834127628107
ACH-000901,-0.10557710330000956
ACH-000905,-0.030763165462724625
ACH-000906,-0.06335728408308318
ACH-000907,-0.06569176294867002
ACH-000910,-0.1654574322716645
ACH-000911,-0.052056824232852544
ACH-000912,-0.11746619656093665
ACH-000913,0.0435908416208266
ACH-000915,-0.058032350309768166
ACH-000916,-0.03716513378861554
ACH-000917,0.07603794972689526
ACH-000920,0.2333733844391919
ACH-000921,-0.07565950806484308
ACH-000924,-0.1413300317374963
ACH-000926,0.10643498723582964
ACH-000928,-0.11908746259984375
ACH-000929,-0.02569108860223816
ACH-000932,0.019787467244282916
ACH-000935,-0.034450447463450204
ACH-000936,-0.0201533482498376
ACH-000937,-0.006517069919468671
ACH-000938,-0.03998893048197899
ACH-000939,-0.16224056233392006
ACH-000941,0.038769482611202784
ACH-000943,-0.03241983013048397
ACH-000946,-0.03694673079541768
ACH-000947,-0.005566445564599359
ACH-000948,0.017823752345757383
ACH-000950,0.018405470316704187
ACH-000953,-0.1478473431635604
ACH-000954,-0.11872848656405095
ACH-000957,-0.08538052197999285
ACH-000958,0.0566723838712943
ACH-000960,-0.11938167037516716
ACH-000963,-0.06329786918719603
ACH-000968,-0.028470282793130325
ACH-000969,-0.08791794457744548
ACH-000972,-0.1343332909729088
ACH-000973,-0.04908825518078356
ACH-000974,-0.13204217748634275
ACH-000978,0.0578803323272495
ACH-000984,-0.041899825628037436
ACH-000986,-0.014748122914436812
ACH-000988,-0.15929017414346786
ACH-000993,-0.02470834446310722
ACH-000994,-0.13190592417213753
ACH-000996,-0.04924733179642003
ACH-001001,-0.20259777189737851
ACH-001020,-0.4419806817029402
ACH-001028,-0.07439972976886633
ACH-001031,0.07234734549853171
ACH-001038,-0.0316141041372149
ACH-001048,0.004325610274133238
ACH-001050,-0.17215142250917007
ACH-001053,-0.0943638884341163
ACH-001054,-0.14890038409913198
ACH-001061,-0.007964423444085772
ACH-001067,-0.2635229756519423
ACH-001075,0.051582374745898496
ACH-001096,-4.2551701670813107e-05
ACH-001111,-0.15637332800515946
ACH-001119,0.06674837595226375
ACH-001128,-0.02728898570718045
ACH-001134,-0.08136533952976943
ACH-001151,-0.10577752501033412
ACH-001163,-0.07845184497261397
ACH-001164,-0.032535120595152185
ACH-001183,-0.03738104352817877
ACH-001192,0.018765437742201626
ACH-001193,-0.03991801131296269
ACH-001196,-0.1480543466049389
ACH-001197,-0.1406102298084814
ACH-001205,0.026068999683935497
ACH-001211,-0.11588184817308825
ACH-001212,-0.11044542415082642
ACH-001228,0.04757047468065704
ACH-001232,0.05044660180247385
ACH-001239,0.04888710736305787
ACH-001270,-0.03769807632657324
ACH-001274,0.058349304719067366
ACH-001275,0.06263530217789627
ACH-001277,-0.15424562110085116
ACH-001278,-0.02429588926553221
ACH-001280,-0.2665658015011364
ACH-001283,-0.06209863983005945
ACH-001289,0.008079293229606528
ACH-001300,-0.11444469619861465
ACH-001301,-0.05991395105744196
ACH-001302,-0.12710524478014126
ACH-001306,-0.1312794120253584
ACH-001318,-0.031739893822366694
ACH-001322,-0.10901604896489496
ACH-001328,-0.11882987557419925
ACH-001332,-0.12288609985677487
ACH-001336,-0.0839460061049992
ACH-001346,-0.08165457897829527
ACH-001353,-0.08652915150881141
ACH-001354,0.00012013644663601486
ACH-001367,-0.009759796672917927
ACH-001368,-0.04830655579614157
ACH-001374,-0.22704809433923384
ACH-001377,-0.1773728216770506
ACH-001380,-0.20053088670558694
ACH-001391,0.02223379334915949
ACH-001408,-0.1469102707786015
ACH-001430,0.11806158312081437
ACH-001431,0.05811302959238353
ACH-001450,0.06463059970305217
ACH-001496,0.008235884410934834
ACH-001500,0.03286574976788511
ACH-001523,-0.1481229146274735
ACH-001532,-0.09746197286457572
ACH-001550,-0.047954732035803256
ACH-001552,-0.04469410557832766
ACH-001554,-0.20539925523782
ACH-001654,-0.12106741050182256
ACH-001735,-0.09899241301654982
ACH-001736,-0.0974755241341795
ACH-001737,-0.02629346142715881
ACH-001740,-0.04349483105678156
ACH-001745,-0.09424477664938262
ACH-001765,-0.15622987586423626
