,POLA2 (23649)
ACH-000622,-0.9402858627452176
ACH-000623,-0.8721544192638266
ACH-000624,-0.9385121338650152
ACH-000627,-0.6775757855058611
ACH-000630,-0.7780305287474018
ACH-000631,-0.6016928896973389
ACH-000632,-0.6705779972412272
ACH-000633,-0.5095896780140682
ACH-000637,-0.6504177241676512
ACH-000638,-0.4848736920993459
ACH-000646,-0.7982220456201411
ACH-000647,-0.921474924578278
ACH-000648,-0.7073520561895904
ACH-000649,-0.7778098493466663
ACH-000651,-0.9484835668658907
ACH-000652,-0.7578318905527136
ACH-000653,-0.6040977958898478
ACH-000657,-0.8554507451734884
ACH-000658,-0.5401985119754246
ACH-000661,-0.7872206484573396
ACH-000662,-0.5717573145397123
ACH-000663,-0.6544875729609696
ACH-000665,-0.8894313517854894
ACH-000671,-0.9075381569235756
ACH-000672,-0.8089019216600644
ACH-000673,-0.8200132456549395
ACH-000676,-0.7700010305943507
ACH-000677,-0.7423592571279556
ACH-000681,-0.7681074059481693
ACH-000683,-1.0260016210245275
ACH-000684,-0.5481900880607795
ACH-000688,-0.9223502228385648
ACH-000693,-0.7982735350078136
ACH-000694,-0.6529817939983843
ACH-000695,-0.6917276644367273
ACH-000696,-0.8652807266066226
ACH-000697,-0.9146800380194376
ACH-000699,-0.6387260466057827
ACH-000701,-0.8764691907188722
ACH-000706,-0.8343712363060758
ACH-000711,-0.8654587877214871
ACH-000713,-0.7237391773589322
ACH-000714,-0.7686970866157691
ACH-000718,-0.9698279017916668
ACH-000720,-0.8852129035401303
ACH-000721,-0.802234857527887
ACH-000724,-0.9246390273293033
ACH-000725,-1.0090012683993141
ACH-000732,-0.7543225912874596
ACH-000734,-0.7367937582247052
ACH-000735,-0.7872831799776671
ACH-000736,-0.7409139573931531
ACH-000738,-0.8400557239726614
ACH-000746,-0.7285840542570087
ACH-000747,-0.9600236352078666
ACH-000748,-0.798799422789662
ACH-000753,-0.8293745928774405
ACH-000756,-0.9340073501974592
ACH-000757,-0.7069194661569415
ACH-000758,-0.7882405862899925
ACH-000760,-0.884865818021539
ACH-000762,-0.6373144874893614
ACH-000763,-0.6508404470823922
ACH-000764,-1.034295079715795
ACH-000765,-0.8046931165301835
ACH-000766,-0.8651152741030371
ACH-000767,-1.003057849650201
ACH-000768,-0.7867402971019066
ACH-000769,-0.7846982607426952
ACH-000770,-0.8137131669703814
ACH-000771,-0.8287998547044408
ACH-000773,-0.5200246955593406
ACH-000776,-0.7381817476098934
ACH-000777,-0.7878025616023452
ACH-000778,-0.7848366597752751
ACH-000781,-0.8790956800618698
ACH-000782,-0.8432877065477855
ACH-000783,-0.9225722657075888
ACH-000784,-0.6568079673776903
ACH-000785,-0.8763040742580188
ACH-000787,-0.7850955648076268
ACH-000788,-0.9527398803225235
ACH-000791,-0.8478202158007335
ACH-000792,-0.7807141504036239
ACH-000794,-0.8190506941998191
ACH-000796,-0.8447020986858401
ACH-000798,-1.0665061433437049
ACH-000799,-0.9623625113633228
ACH-000800,-0.7937416767113459
ACH-000802,-0.7228473758597
ACH-000804,-0.8118834030195363
ACH-000805,-0.6872584528234222
ACH-000809,-0.7847368071485366
ACH-000810,-0.7095539492078135
ACH-000811,-0.8146692531582191
ACH-000817,-0.8078060122887114
ACH-000819,-0.8581577518470445
ACH-000820,-0.7699656221546242
ACH-000821,-0.3477622530418079
ACH-000822,-0.8392941876727381
ACH-000823,-0.8150979352739592
ACH-000824,-0.8509449475370479
ACH-000827,-0.8385347054210073
ACH-000829,-0.7623234552710404
ACH-000831,-0.8121775122568927
ACH-000832,-0.8350498060612084
ACH-000833,-0.9578286501103432
ACH-000834,-0.9174116532976844
ACH-000835,-0.7720269388194518
ACH-000836,-0.9250552582621958
ACH-000837,-0.6490878461774346
ACH-000838,-0.9579871942863896
ACH-000839,-0.7823719018379246
ACH-000840,-0.7321980445569862
ACH-000841,-0.8175734635366741
ACH-000843,-0.6600944379169807
ACH-000846,-0.7981977602226578
ACH-000847,-0.8989180479211634
ACH-000848,-0.8743658257625455
ACH-000849,-0.5228767950050779
ACH-000851,-0.7360048398165678
ACH-000855,-0.6059047304808288
ACH-000856,-0.7589014742022033
ACH-000858,-0.8789261859221152
ACH-000859,-0.5881085896881904
ACH-000861,-0.7459741081898627
ACH-000862,-0.641952110041184
ACH-000865,-0.7892059262340126
ACH-000866,-0.8712362276391119
ACH-000867,-0.9497032234707374
ACH-000869,-1.069251018244232
ACH-000872,-1.057043998416502
ACH-000873,-0.6292251955558495
ACH-000876,-0.8186200441851399
ACH-000878,-0.7370300832900718
ACH-000880,-0.9845906810862716
ACH-000881,-0.6494636260950494
ACH-000882,-0.8095696179895833
ACH-000884,-0.6509740985712317
ACH-000885,-0.9570346968370218
ACH-000887,-0.8424280205244165
ACH-000889,-0.5653697980305116
ACH-000896,-0.7127888215304733
ACH-000898,-1.00209036788047
ACH-000900,-0.8644922168582763
ACH-000901,-0.9661919422038246
ACH-000905,-0.8448403945768697
ACH-000906,-0.7634653138087396
ACH-000907,-1.0906374968449113
ACH-000910,-0.5844395722546221
ACH-000911,-0.7979232056737571
ACH-000912,-0.8407864952892142
ACH-000913,-0.8823559206129633
ACH-000915,-0.7886337357113294
ACH-000916,-0.9183758249678312
ACH-000917,-0.8031534709437718
ACH-000920,-1.0028872019433388
ACH-000921,-0.8254640299778011
ACH-000924,-0.732336792328244
ACH-000926,-1.0026929557115911
ACH-000928,-0.995419540145296
ACH-000929,-0.7209577034497177
ACH-000932,-0.9193352598281144
ACH-000935,-0.8371411660004
ACH-000936,-0.7943515197537189
ACH-000937,-0.6878214449968328
ACH-000938,-0.9124835760197304
ACH-000939,-0.8886333040088219
ACH-000941,-0.8784139024024644
ACH-000943,-0.6827040474227087
ACH-000946,-0.9665647094032332
ACH-000947,-0.9696544885907972
ACH-000948,-0.9628512445985948
ACH-000950,-0.9079206123673724
ACH-000953,-0.7746156441177438
ACH-000954,-0.6574249699929762
ACH-000957,-0.9142898787385216
ACH-000958,-0.7034744591715025
ACH-000960,-0.8218759618915605
ACH-000963,-1.4218523464635622
ACH-000968,-0.6566064436320012
ACH-000969,-0.9478897236747263
ACH-000972,-0.8925876141496254
ACH-000973,-0.7506835543483378
ACH-000974,-0.8336713241475736
ACH-000978,-0.8218199044340337
ACH-000984,-0.836461367948364
ACH-000986,-1.0212884024635989
ACH-000988,-0.7545240515738609
ACH-000993,-0.9329317275386476
ACH-000994,-0.8578347686892137
ACH-000996,-1.1807032338118466
ACH-001001,-0.7667508671468481
ACH-001020,-1.0165460742315675
ACH-001028,-0.8835107792897986
ACH-001031,-0.8828907226094979
ACH-001038,-0.933686534352786
ACH-001048,-0.8662627022159943
ACH-001050,-0.7978429034517174
ACH-001053,-0.8599111278316066
ACH-001054,-0.8372668027828036
ACH-001061,-0.8715432782873372
ACH-001067,-0.8745139468261477
ACH-001075,-0.6515413388614595
ACH-001096,-0.7841601711058312
ACH-001111,-0.6419938920461132
ACH-001119,-0.5998953486426046
ACH-001128,-0.9954751564001691
ACH-001134,-0.8541036574429294
ACH-001151,-0.9669635939836652
ACH-001163,-1.054779741915568
ACH-001164,-0.8330996719640261
ACH-001183,-0.853411492318354
ACH-001192,-0.8139736426650255
ACH-001193,-1.0618248214894497
ACH-001196,-1.030917453323435
ACH-001197,-0.7783635655104978
ACH-001205,-0.962766406181122
ACH-001211,-0.7159461081299665
ACH-001212,-0.9245522594361512
ACH-001228,-1.0431242718862677
ACH-001232,-0.8796612896256211
ACH-001239,-0.7144771133794872
ACH-001270,-0.712569192009483
ACH-001274,-0.6687079078326938
ACH-001275,-0.843031751405147
ACH-001277,-0.8486286886428758
ACH-001278,-0.7903976115021346
ACH-001280,-0.98952011774113
ACH-001283,-0.9902307199974107
ACH-001289,-0.7077718509490436
ACH-001300,-0.7387973238517478
ACH-001301,-1.0309663413558607
ACH-001302,-1.043022907926442
ACH-001306,-0.7447377876893687
ACH-001318,-0.8497849002787987
ACH-001322,-0.8601020411764972
ACH-001328,-0.7011419714924046
ACH-001332,-1.1188333449789047
ACH-001336,-0.8222168484063
ACH-001346,-0.6403637251304826
ACH-001353,-0.998850489730566
ACH-001354,-0.7737332038539347
ACH-001367,-0.7676472668860718
ACH-001368,-0.8496686033844275
ACH-001374,-0.7896917967368269
ACH-001377,-0.8969410313466094
ACH-001380,-0.7389341523189517
ACH-001391,-0.7549091819233461
ACH-001408,-0.8800112137445165
ACH-001430,-1.00154254895323
ACH-001431,-0.8863676529820245
ACH-001450,-0.6542435829418506
ACH-001496,-0.7608970951329262
ACH-001500,-0.8891364368078407
ACH-001523,-0.6783396653846638
ACH-001532,-0.7984070965453147
ACH-001550,-0.7478923188400988
ACH-001552,-0.8847112595094816
ACH-001554,-0.7581982060768078
ACH-001654,-0.8192702657782842
ACH-001735,-0.7066911120211495
ACH-001736,-0.8727453918852072
ACH-001737,-0.5792025881188563
ACH-001740,-0.8267764145420894
ACH-001745,-0.7682049185480598
ACH-001765,-0.7865896124382107
