,CD1D (912)
ACH-000614,-0.2746923850284883
ACH-000616,-0.2720315210132645
ACH-000618,-0.2456763803182499
ACH-000619,-0.17211151353276738
ACH-000620,-0.20649455042913067
ACH-000621,-0.053195902195023535
ACH-000622,-0.44991272314894537
ACH-000623,-0.21903666783822148
ACH-000624,-0.18456914143027728
ACH-000627,-0.14837180446996354
ACH-000630,-0.3315218056781132
ACH-000631,-0.9297528117049026
ACH-000632,-0.1870097583819909
ACH-000633,-0.2792033038694179
ACH-000637,-0.2289456284081943
ACH-000638,-0.5079239561691441
ACH-000646,-0.24658343906821786
ACH-000647,-0.35934256150933364
ACH-000648,-0.2953183633257281
ACH-000649,-0.27369891692354203
ACH-000651,-0.3396534736298818
ACH-000652,-0.2408479918972829
ACH-000653,-0.34767157445539715
ACH-000657,-0.2925491625901258
ACH-000658,-0.3770928974565481
ACH-000661,-0.3143915547762112
ACH-000662,-0.3097628186131966
ACH-000663,-0.2104095095730565
ACH-000665,-0.16043067526216434
ACH-000671,-0.2306969953958985
ACH-000672,0.00902010935478603
ACH-000673,-0.28286292935706114
ACH-000676,-0.3631824324562404
ACH-000677,-0.3030677434023442
ACH-000681,-0.2839279622278822
ACH-000683,-0.3206952300804554
ACH-000684,-0.3378162363366368
ACH-000688,-0.055775264157274566
ACH-000693,-0.2642104994786336
ACH-000694,-0.15043294999954554
ACH-000695,-0.06891979259853903
ACH-000696,-0.2520202650461629
ACH-000697,-0.3380984669769269
ACH-000699,-0.14567584253567667
ACH-000701,-0.22169962485453867
ACH-000706,-0.4466170057757249
ACH-000711,-0.2786238277874814
ACH-000713,-0.2577445137153937
ACH-000714,-0.5121555772770656
ACH-000718,-0.016860709865529348
ACH-000720,-0.15253996338377576
ACH-000721,-0.1844857837498516
ACH-000724,-0.13055740522411222
ACH-000725,-0.4107432124952339
ACH-000732,-0.2077705652549318
ACH-000734,-0.3168942845181036
ACH-000735,-0.17415122174428624
ACH-000736,-0.3758635325966002
ACH-000738,-0.2366797027591641
ACH-000746,-0.24189742417024654
ACH-000747,-0.23538146887860126
ACH-000748,-0.056041033643759085
ACH-000753,-0.4297783230405344
ACH-000756,-0.27971493362941946
ACH-000757,-0.44568692812356026
ACH-000758,-0.33021871827799976
ACH-000760,-0.2546285554689748
ACH-000762,-0.2671317047815076
ACH-000763,-0.40730409522573785
ACH-000764,-0.17788098965449353
ACH-000765,-0.3553332961201622
ACH-000766,-0.2622684747946332
ACH-000767,-0.290661917655643
ACH-000768,-0.3797834521933498
ACH-000769,-0.11733421696399984
ACH-000770,-0.2650147221336829
ACH-000771,-0.3711833219553314
ACH-000773,-0.21945167403788984
ACH-000776,-0.32710410224472825
ACH-000777,-0.3739609774370506
ACH-000778,-0.10506333572863928
ACH-000781,-0.2372995712743775
ACH-000782,-0.4141653793064256
ACH-000783,-0.19525452393822315
ACH-000784,-0.2527290489236403
ACH-000785,-0.3126080646356088
ACH-000787,-0.1968987000941516
ACH-000788,-0.28892057252233355
ACH-000791,-0.3132543668183755
ACH-000792,-0.25334089839902896
ACH-000794,-0.19138875305866912
ACH-000796,-0.2072488228200489
ACH-000798,-0.32717883152088684
ACH-000799,-0.10588584232473637
ACH-000800,-0.2412842196364245
ACH-000802,-0.20127334047907103
ACH-000804,-0.18883987880726566
ACH-000805,-0.3629371707270069
ACH-000809,-0.3261043888214093
ACH-000810,-0.20147617729830045
ACH-000811,-0.10514131165651222
ACH-000817,-0.4170862211861482
ACH-000819,-0.3814406501966852
ACH-000820,-0.272960350263754
ACH-000821,-0.1745768880497281
ACH-000822,-0.34485945485431724
ACH-000823,-0.3871338378615453
ACH-000824,-0.35190990619942536
ACH-000827,-0.3710719239214344
ACH-000829,-0.2025283925619771
ACH-000831,-0.11990522350967164
ACH-000832,-0.3170121723705474
ACH-000833,-0.3843741259718447
ACH-000834,-0.2046742604797916
ACH-000835,-0.2994866916730912
ACH-000836,0.10577465014933543
ACH-000837,-0.32547543683352875
ACH-000838,-0.4140308405089842
ACH-000839,-0.276111587762068
ACH-000840,-0.2664056447488056
ACH-000841,-0.21858401598424834
ACH-000843,-0.3338867066165741
ACH-000846,-0.460343129479359
ACH-000847,-0.19990683551759966
ACH-000848,-0.4609848781778078
ACH-000849,-0.1655248212720381
ACH-000851,-0.22977069860228666
ACH-000855,-0.4538589584187128
ACH-000856,-0.3404490367182878
ACH-000858,-0.3840669093150809
ACH-000859,-0.21104044091932345
ACH-000861,-0.21169322374715555
ACH-000862,-0.28502429253504263
ACH-000865,-0.2982927930355601
ACH-000866,-0.2488712280609099
ACH-000867,-0.2074861863740073
ACH-000869,-0.17804483239805513
ACH-000872,-0.16746190279797735
ACH-000873,-0.4402568727457223
ACH-000876,-0.2718231643264924
ACH-000878,-0.43377348503747626
ACH-000880,-0.15285689191226548
ACH-000881,-0.3000419779631207
ACH-000882,-0.28851225196044256
ACH-000884,-0.3315703374516827
ACH-000885,-0.2555644149453776
ACH-000887,-0.19845784594991808
ACH-000889,-0.41730255966211305
ACH-000896,-0.3177239209826957
ACH-000898,-0.2117067973920676
ACH-000900,-0.3848103485495832
ACH-000901,-0.2005779950197223
ACH-000905,-0.34882832042275025
ACH-000906,-0.1298382878328316
ACH-000907,-0.2521777421668098
ACH-000910,-0.25256912982151897
ACH-000911,-0.12884476742212195
ACH-000912,-0.4104167083865328
ACH-000913,-0.3386675114912519
ACH-000915,-0.1213814005574624
ACH-000916,-0.1624691330521655
ACH-000917,-0.2463136503835485
ACH-000920,-0.601351282657842
ACH-000921,-0.19498764373642524
ACH-000924,-0.2559062823744957
ACH-000926,-0.2935820823277635
ACH-000928,-0.5861308947689343
ACH-000929,-0.20541250562772576
ACH-000932,-0.3891027741626532
ACH-000935,-0.18386372097129455
ACH-000936,-0.3424555396045387
ACH-000937,-0.14564633889993672
ACH-000938,-0.3570490154107869
ACH-000939,0.1358273105790334
ACH-000941,-0.3526852434039676
ACH-000943,-0.12224451337925812
ACH-000946,-0.030567632688803657
ACH-000947,-0.1636913384973493
ACH-000948,-0.2546833034077313
ACH-000950,-0.17112279096141886
ACH-000953,-0.2327337573178412
ACH-000954,-0.27054504633755994
ACH-000957,-0.3644796925915696
ACH-000958,-0.26222032213816204
ACH-000960,-0.3171952956936137
ACH-000963,-0.128500142060513
ACH-000968,-0.2960819133387163
ACH-000969,-0.21190044105528294
ACH-000972,-0.3360987868964703
ACH-000973,-0.19124746389004246
ACH-000974,-0.3754294020966875
ACH-000978,-0.4580284956844561
ACH-000984,-0.4764411877708366
ACH-000986,-0.3053902238521777
ACH-000988,-0.2151475493553333
ACH-000993,-0.2647248936972039
ACH-000994,-0.23611132675114285
ACH-000996,-0.3253712345958373
ACH-001001,-0.2476148231222199
ACH-001020,0.18722078242572224
ACH-001028,-0.2453758720538611
ACH-001031,-0.1553605403021928
ACH-001038,-0.3402976177839058
ACH-001048,-0.2716595442558534
ACH-001050,-0.2165706719800583
ACH-001053,-0.13974502512048356
ACH-001054,-0.1689998957286408
ACH-001061,-0.2847274598600453
ACH-001067,-0.14012283649333285
ACH-001075,-0.3649240620029989
ACH-001096,-0.27463500192537665
ACH-001111,-0.3787414838584178
ACH-001119,-0.4182612457177004
ACH-001128,0.8469498333269239
ACH-001134,-0.33272411036519345
ACH-001151,-0.38397487333533703
ACH-001163,-0.369949001195378
ACH-001164,-0.019848350202603168
ACH-001183,-0.2823794410317753
ACH-001192,-0.460258905758205
ACH-001193,-0.057938648030787035
ACH-001196,-0.3442879942141263
ACH-001197,-0.2074182122934524
ACH-001205,-0.20921290654742405
ACH-001211,0.021639954331073696
ACH-001212,-0.5081196495419906
ACH-001228,-0.1474449736156026
ACH-001232,-0.1846919200228304
ACH-001239,-0.31706313478073034
ACH-001270,-0.3986679157274485
ACH-001274,-0.0039041176847290564
ACH-001275,-0.3750814142599171
ACH-001277,-0.13972913787788613
ACH-001278,-0.25762867377533216
ACH-001280,-0.2808187318102107
ACH-001283,-0.22033586479253786
ACH-001289,-0.431176674716052
ACH-001300,-0.34981245247404497
ACH-001301,-0.3095422238179739
ACH-001302,-0.5628686092759666
ACH-001306,-0.1796721080838976
ACH-001318,-0.4434293613715195
ACH-001322,-0.20822019832624816
ACH-001328,-0.2523483445558091
ACH-001332,-0.4937408187968007
ACH-001336,-0.4225515598307569
ACH-001346,-0.4279156065537907
ACH-001353,-0.20073981478750666
ACH-001354,-0.498206870921991
ACH-001367,-0.17080799038732206
ACH-001368,-0.23878890221292445
ACH-001374,-0.4812866489952808
ACH-001377,-0.2746658037178015
ACH-001380,-0.33688314223813914
ACH-001391,-0.2680935242586195
ACH-001408,-0.29106522503090465
ACH-001430,-0.4456197384800185
ACH-001431,-0.02296966185116838
ACH-001450,-0.3821426978378861
ACH-001496,0.00883647107941325
ACH-001500,-0.08352926494503822
ACH-001523,-0.24617518717681505
ACH-001532,-0.3070369799142318
ACH-001550,0.1673125601591043
ACH-001552,-0.29067995274412706
ACH-001554,-0.30516905195722915
ACH-001654,-0.31604714904132003
ACH-001735,-0.20139600784003464
ACH-001736,-0.2256293515414361
ACH-001737,-0.19579984392220245
ACH-001740,-0.3085574717098739
ACH-001745,-0.24416224557515934
ACH-001765,-0.2992708967204644
