,ASTL (431705)
ACH-000469,-0.01148574661066902
ACH-000470,-0.11079525426554926
ACH-000471,-0.04123866283472627
ACH-000472,-0.08854402339556901
ACH-000473,-0.11265438393367246
ACH-000475,-0.07949772741520893
ACH-000476,-0.14335471257614174
ACH-000477,-0.13667854558851236
ACH-000479,-0.06740552148079128
ACH-000480,-0.14120089820121398
ACH-000481,-0.11608871710380905
ACH-000483,-0.054460008050494176
ACH-000484,-0.17306690653344106
ACH-000485,-0.14892273266827086
ACH-000486,-0.1431312336300645
ACH-000487,-0.058942662469246974
ACH-000488,0.012834369778764893
ACH-000490,-0.10298499926931057
ACH-000491,-0.2540085140111229
ACH-000495,-0.2962959698124793
ACH-000496,-0.17870737543862414
ACH-000499,-0.08822157080984158
ACH-000500,0.1644231295612227
ACH-000502,-0.03590321892085285
ACH-000503,-0.23626463234599696
ACH-000505,-0.041106250161779996
ACH-000507,-0.0010339763418052645
ACH-000510,-0.2159350833187576
ACH-000511,-0.04576714850188825
ACH-000512,-0.15549419426851108
ACH-000516,-0.06297576987818461
ACH-000517,-0.047110771431478765
ACH-000518,-0.08705957493503018
ACH-000520,-0.07973735296071975
ACH-000521,-0.0616540773383573
ACH-000522,-0.06446839562195032
ACH-000524,-0.08373582287450115
ACH-000527,-0.0033857940256968484
ACH-000528,-0.068936021808004
ACH-000537,-0.17389309362295766
ACH-000541,0.1791388452089112
ACH-000542,-0.08522947605329649
ACH-000544,-0.07220995348625722
ACH-000545,-0.1396598560975233
ACH-000547,-0.3074579956634449
ACH-000548,-0.013610195892101157
ACH-000549,-0.3320917930553292
ACH-000550,-0.15351051176187028
ACH-000552,-0.10115278327838184
ACH-000556,-0.06263572098994713
ACH-000557,0.012745128407063627
ACH-000569,-0.2496328759579337
ACH-000570,-0.020664352947286743
ACH-000571,0.028305806032736126
ACH-000573,-0.0492349355152308
ACH-000576,-0.007066216015710394
ACH-000579,0.10507772394638144
ACH-000580,0.018873943514318085
ACH-000584,-0.15606793218514434
ACH-000585,0.07424892039972661
ACH-000588,-0.2448499148706621
ACH-000589,-0.060597916871463126
ACH-000591,-0.0008995884239798771
ACH-000593,-0.00845536912799447
ACH-000600,-0.10514381189716623
ACH-000601,-0.010397789320813314
ACH-000605,-0.09327394834800393
ACH-000606,-0.13452374943608775
ACH-000608,-0.016572031988723354
ACH-000614,-0.16402792271038846
ACH-000616,-0.2867805171806793
ACH-000618,-0.056430305040887314
ACH-000619,-0.0934596004191882
ACH-000620,-0.18312400987431046
ACH-000621,-0.0465208280803235
ACH-000622,0.013254382543779293
ACH-000623,-0.1894609369067875
ACH-000624,-0.0813740257343197
ACH-000627,0.03865931263959227
ACH-000630,-0.16775297118992993
ACH-000631,-0.2993423655443777
ACH-000632,-0.18119673661750785
ACH-000633,-0.08877573821591493
ACH-000637,-0.1479866895510288
ACH-000638,-0.08496152030636171
ACH-000646,-0.048780528658236816
ACH-000647,-0.09968500393519653
ACH-000648,0.013484670155659113
ACH-000649,-0.11528471886433216
ACH-000651,-0.2341605029160247
ACH-000652,0.06949698111134459
ACH-000653,-0.07645351952993297
ACH-000657,-0.08454293481564759
ACH-000658,0.0014086449250565547
ACH-000661,-0.11881192277316165
ACH-000662,0.13382341542296372
ACH-000663,-0.18809256688034887
ACH-000665,-0.1083072680390602
ACH-000671,-0.07132227512814603
ACH-000672,-0.04501396292825072
ACH-000673,-0.10646688507310008
ACH-000676,-0.15185393656558682
ACH-000677,-0.2432262931123645
ACH-000681,-0.015129823732476871
ACH-000683,-0.07806407518081153
ACH-000684,-0.09905061070490664
ACH-000688,0.015436292613587319
ACH-000693,-0.0618584517047868
ACH-000694,-0.05806489975918374
ACH-000695,-0.12124352480923825
ACH-000696,-0.21368963444635086
ACH-000697,-0.1821387869149511
ACH-000699,-0.06836627709734143
ACH-000701,-0.07324660854270322
ACH-000706,-0.15516467308735768
ACH-000711,-0.16163842820505872
ACH-000713,-0.190436184003762
ACH-000714,0.015247953724052353
ACH-000718,0.008978439146916917
ACH-000720,-0.16870891645523245
ACH-000721,-0.3020877959461423
ACH-000724,-0.0408269706725803
ACH-000725,-0.2912049623185539
ACH-000732,-0.18582699696346175
ACH-000734,-0.12655417187981555
ACH-000735,-0.018616150892278298
ACH-000736,-0.12785874752056736
ACH-000738,-0.10796928240176716
ACH-000746,-0.08216553543449676
ACH-000747,-0.16005451266037196
ACH-000748,0.030723750929591908
ACH-000753,-0.07060091018158822
ACH-000756,-0.10763441515578824
ACH-000757,-0.1856175667702086
ACH-000758,-0.20801773160953227
ACH-000760,-0.13100029561249946
ACH-000762,-0.06236086687424815
ACH-000763,-0.05650784531536868
ACH-000764,0.009611198240613643
ACH-000765,-0.205622689987297
ACH-000766,-0.033011575990974124
ACH-000767,-0.059554705158223614
ACH-000768,-0.1842542566233423
ACH-000769,-0.1871427611860444
ACH-000770,-0.0893892232792282
ACH-000771,-0.0932736588051016
ACH-000773,0.20394256073477507
ACH-000776,-0.17790391898368998
ACH-000777,-0.05264868114506381
ACH-000778,-0.005755866626628053
ACH-000781,-0.030336022484190376
ACH-000782,-0.01752021532334189
ACH-000783,-0.04472514522815535
ACH-000784,-0.15349953282890166
ACH-000785,-0.07343545284572678
ACH-000787,-0.05975746568907395
ACH-000788,-0.03737375889733894
ACH-000791,-0.0983022728619624
ACH-000792,-0.06483107558060143
ACH-000794,-0.05106771713850603
ACH-000796,-0.10736971142497392
ACH-000798,-0.06984862614749605
ACH-000799,-0.04827745986001914
ACH-000800,0.008043732399194377
ACH-000802,-0.0918239284497855
ACH-000804,0.0749007613660445
ACH-000805,0.10221653204201764
ACH-000809,0.01039243561930062
ACH-000810,-0.3425194703846738
ACH-000811,-0.1620676913922547
ACH-000817,-0.27095044580467154
ACH-000819,-0.1860818407819519
ACH-000820,0.0484364605002816
ACH-000821,-0.32419328362335903
ACH-000822,0.0071690666953803705
ACH-000823,-0.0616150674704743
ACH-000824,0.02848035211436412
ACH-000827,-0.10070207107471472
ACH-000829,-0.0769698171886456
ACH-000831,-0.11979282988060495
ACH-000832,-0.1531260716790624
ACH-000833,-0.08627917264674594
ACH-000834,-0.22305005898867475
ACH-000835,-0.05611268771123716
ACH-000836,-0.09573885937210322
ACH-000837,-0.10447506953041646
ACH-000838,-0.02696805390556991
ACH-000839,-0.11062082757132392
ACH-000840,-0.15228978722164702
ACH-000841,-0.11187120173327383
ACH-000843,-0.06652783112980827
ACH-000846,-0.03145419118526751
ACH-000847,-0.322531169093439
ACH-000848,-0.18252969983947945
ACH-000849,-0.1510654284269152
ACH-000851,-0.2263114739656343
ACH-000855,-0.008508518627457969
ACH-000856,-0.07034884674832426
ACH-000858,-0.20278199908869296
ACH-000859,-0.2680169888142717
ACH-000861,-0.14246082860005788
ACH-000862,-0.021089167925384046
ACH-000865,-0.08231728952958975
ACH-000866,0.003103541204568717
ACH-000867,-0.03898183241615203
ACH-000869,-0.05000549944878837
ACH-000872,-0.3872994794428441
ACH-000873,-0.03577828167815053
ACH-000876,-0.15496592485836316
ACH-000878,0.13316456180938352
ACH-000880,-0.004243308728628205
ACH-000881,0.020314360715768358
ACH-000882,-0.042643673511337236
ACH-000884,-0.05168515479384955
ACH-000885,-0.18666129328125575
ACH-000887,-0.2394562465919675
ACH-000889,-0.1058620331209657
ACH-000896,-0.036242835984330105
ACH-000898,0.0435376182080483
ACH-000900,-0.1296372787843517
ACH-000901,-0.02930952599618966
ACH-000905,-0.29259361185717964
ACH-000906,-0.10400568383702627
ACH-000907,0.0963045598367686
ACH-000910,-0.03753367394401239
ACH-000911,-0.06756345580284075
ACH-000912,-0.20165806782357906
ACH-000913,-0.10768166647238413
ACH-000915,-0.18009341677324697
ACH-000916,0.10824094432293634
ACH-000917,-0.014341674498941403
ACH-000920,-0.09761662887135107
ACH-000921,-0.14355024442764278
ACH-000924,-0.15001086020161758
ACH-000926,0.021930519268607732
ACH-000928,-0.1339615936141
ACH-000929,-0.13319051355999764
ACH-000932,-0.09017334010380383
ACH-000935,0.023373084253235102
ACH-000936,-0.17388292873751587
ACH-000937,-0.13038761826486536
ACH-000938,-0.059527961769266426
ACH-000939,-0.17296662319905798
ACH-000941,-0.17327872918687265
ACH-000943,-0.10559922780361602
ACH-000946,-0.0665667927365395
ACH-000947,-0.16087324717399673
ACH-000948,0.00757480417714556
ACH-000950,-0.0893448241612642
ACH-000953,-0.07197711258038035
ACH-000954,-0.16863519587751089
ACH-000957,-0.10945608399777754
ACH-000958,0.16069806830591812
ACH-000960,-0.06741062278940184
ACH-000963,-0.13820046141253672
ACH-000968,-0.002462558606351901
ACH-000969,-0.24048421545639356
ACH-000972,-0.15652425855451005
ACH-000973,-0.06255574416774387
ACH-000974,-0.1449519654668705
ACH-000978,-0.13425956715757206
ACH-000984,-0.2407600874916849
ACH-000986,-0.014013074099946315
ACH-000988,-0.08943560097053646
ACH-000993,-0.12637954852646033
ACH-000994,0.03763461111006654
ACH-000996,-0.04850439946631742
ACH-001001,-0.012843853259531636
ACH-001020,-0.16368750131764453
ACH-001028,-0.24027384166130225
ACH-001031,-0.05649964317902038
ACH-001038,-0.10492989350144996
ACH-001048,-0.07771300347285046
ACH-001050,-0.1119753338408335
ACH-001053,0.02278477797519471
ACH-001054,-0.015245346947525282
ACH-001061,-0.012937012292052949
ACH-001067,-0.2138711396783904
ACH-001075,0.22364809878196626
ACH-001096,-0.07925854072064446
ACH-001111,-0.3083106871194501
ACH-001119,-0.027808455830867555
ACH-001128,-0.011665404914979405
ACH-001134,-0.0911845742227302
ACH-001151,-0.0347357840589742
ACH-001163,-0.2592970402935294
ACH-001164,-0.06109246778920565
ACH-001183,-0.0322720464580216
ACH-001192,-0.2932242933628458
ACH-001193,-0.1823628796834296
ACH-001196,-0.1188324363011744
ACH-001197,-0.011251724430031895
ACH-001205,-0.09555648679356296
ACH-001211,-0.2209304075052086
ACH-001212,-0.1811907061812841
ACH-001228,-0.02357891799178858
ACH-001232,-0.12132404912582348
ACH-001239,-0.13495255324455452
ACH-001270,-0.05594062228693826
ACH-001274,-0.2257849492152107
ACH-001275,-0.16402622519145627
ACH-001277,-0.0039010676049672658
ACH-001278,-0.07776260648038423
ACH-001280,-0.09883381489868827
ACH-001283,-0.1775149094916251
ACH-001289,0.04301393547982958
ACH-001300,-0.17530515922095902
ACH-001301,0.012112628383276144
ACH-001302,-0.0009823041601744814
ACH-001306,-0.05382917254226375
ACH-001318,-0.1984590154215916
ACH-001322,-0.07299450516696446
ACH-001328,-0.048737340166101435
ACH-001332,-0.317011544125003
ACH-001336,-0.14994244685900546
ACH-001346,-0.1593306133513102
ACH-001353,-0.05111401002867053
ACH-001354,0.11171413695858093
ACH-001367,-0.061824178750341824
ACH-001368,-0.2198500646337596
ACH-001374,-0.025833657455483668
ACH-001377,-0.12786141331084894
ACH-001380,-0.19929335247723226
ACH-001391,-0.0399091864240405
ACH-001408,-0.002686608648179814
ACH-001430,-0.21035298779326006
ACH-001431,-0.2271884361623089
ACH-001450,-0.10662555193244128
ACH-001496,-0.061573132089186765
ACH-001500,-0.13589022810744433
ACH-001523,-0.06986514441279078
ACH-001532,-0.06072108903053031
ACH-001550,0.04014114004300811
ACH-001552,-0.08311963540247506
ACH-001554,-0.054816512694433564
ACH-001654,-0.033790410503816995
ACH-001735,-0.08223541528375476
ACH-001736,0.11105546978237167
ACH-001737,0.2687184388532062
ACH-001740,0.01730920736242818
ACH-001745,-0.05345363415786007
ACH-001765,-0.06299765222682786
