,GNL1 (2794)
ACH-000910,-0.09810281453153943
ACH-000911,-0.21864355709301211
ACH-000912,-0.20864130928632466
ACH-000913,-0.3909929044015221
ACH-000915,0.05813050329670909
ACH-000916,-0.1148214256893621
ACH-000917,0.0081257605336253
ACH-000920,-0.4005549007933584
ACH-000921,-0.22128484044671956
ACH-000924,-0.2722745136128274
ACH-000926,-0.2534941350299334
ACH-000928,-0.12041845961081632
ACH-000929,-0.40527891879093614
ACH-000932,-0.16440636579315684
ACH-000935,-0.3244621244889763
ACH-000936,-0.16212423466829218
ACH-000937,-0.013806856814096
ACH-000938,-0.05582477758902138
ACH-000939,0.011129700973200237
ACH-000941,-0.297924032649486
ACH-000943,-0.1400079610578142
ACH-000946,-0.08821492507282028
ACH-000947,-0.1538745296198191
ACH-000948,-0.14518925743756406
ACH-000950,-0.14922979241739165
ACH-000953,-0.03603582397710932
ACH-000954,0.14997440520688318
ACH-000957,-0.02915936843273697
ACH-000958,-0.16064800966026174
ACH-000960,-0.08480194934410451
ACH-000963,-0.14148488348625546
ACH-000968,0.03482361804638976
ACH-000969,-0.15861504351190836
ACH-000972,-0.2307682863575349
ACH-000973,-0.1545344487819868
ACH-000974,-0.20897789290921173
ACH-000978,-0.21115188491640693
ACH-000984,-0.07800970996706329
ACH-000986,-0.13910073963838854
ACH-000988,-0.15916093423453126
ACH-000993,-0.2375809693374043
ACH-000994,-0.14319655294484462
ACH-000996,-0.2414764306368683
ACH-001001,-0.17048480451954626
ACH-001020,-0.2391803349145685
ACH-001028,-0.05214962185589141
ACH-001031,-0.5210824282098754
ACH-001038,-0.02273143889446979
ACH-001048,-0.026308120438630192
ACH-001050,-0.2697100965365132
ACH-001053,-0.2381738570147978
ACH-001054,-0.01914205096246168
ACH-001061,-0.2165955606375481
ACH-001067,-0.37627771004248906
ACH-001075,-0.2531684170569873
ACH-001096,-0.1646908893209541
ACH-001111,-0.3235737256656065
ACH-001119,-0.29369285181803617
ACH-001128,-0.4492884379352091
ACH-001134,-0.2282119677329109
ACH-001151,-0.22762682534160525
ACH-001163,-0.10310359751144788
ACH-001164,-0.3117073524354681
ACH-001183,-0.3036953737353231
ACH-001192,-0.0216672550182146
ACH-001193,-0.1666684947762025
ACH-001196,-0.01714745957194614
ACH-001197,0.09557884527786603
ACH-001205,-0.4589617038898465
ACH-001211,-0.26858708552343946
ACH-001212,-0.4713657702759617
ACH-001228,-0.1852708518545208
ACH-001232,-0.21025591975253494
ACH-001239,-0.23922556866616745
ACH-001270,-0.22016577128000545
ACH-001274,-0.21339542448539087
ACH-001275,-0.16946237170615416
ACH-001277,-0.059188453003508064
ACH-001278,-0.3478426443067743
ACH-001280,-0.2754146487810159
ACH-001283,-0.2270463865957705
ACH-001289,-0.1355601389525579
ACH-001300,-0.4354806061531357
ACH-001301,-0.10581405661470293
ACH-001302,0.14024965913639134
ACH-001306,-0.3680767166100717
ACH-001318,-0.15468200219141456
ACH-001322,-0.19358406675999693
ACH-001328,-0.3249286534539838
ACH-001332,-0.025700316795712344
ACH-001336,-0.2482365055931624
ACH-001346,-0.2530581696112701
ACH-001353,-0.20702657473445227
ACH-001354,-0.05915584518373694
ACH-001367,0.08729608885708039
ACH-001368,-0.0568454150036152
ACH-001374,-0.4465287954306066
ACH-001377,-0.15230154846476185
ACH-001380,-0.04417853080172104
ACH-001391,-0.171412206956219
ACH-001408,-0.1922595322927084
ACH-001430,-0.4557600075502756
ACH-001431,-0.16206028746022236
ACH-001450,0.15844161538535506
ACH-001496,-0.3246507917256647
ACH-001500,-0.15236789682206048
ACH-001523,-0.06155991021505735
ACH-001532,-0.35826480598532495
ACH-001550,-0.18173402952629286
ACH-001552,-0.2991974709624001
ACH-001554,-0.197784096687418
ACH-001654,-0.16970165615239946
ACH-001735,-0.07966358650397395
ACH-001736,-0.1501987360758947
ACH-001737,-0.1916467424493732
ACH-001740,-0.0826733551035476
ACH-001745,0.012749139784203322
ACH-001765,-0.2995766255666811
