,TPR (7175)
ACH-000395,-0.6238059675710106
ACH-000396,-0.8173296478907893
ACH-000397,-0.9052898088108788
ACH-000401,-0.8539235987662946
ACH-000402,-0.982057339958106
ACH-000403,-0.7307509246949259
ACH-000404,-0.9146797472758734
ACH-000406,-0.8339231486910302
ACH-000407,-0.4820760820480386
ACH-000408,-1.0370043032162553
ACH-000410,-0.9608925357989416
ACH-000411,-0.6450790358834231
ACH-000414,-0.7275309321382328
ACH-000415,-1.051475745441009
ACH-000416,-0.9486095010985808
ACH-000420,-0.4546083560962175
ACH-000421,-0.8146684190833596
ACH-000424,-0.8272901373625094
ACH-000425,-0.9821609168356924
ACH-000426,-0.6197883302689433
ACH-000427,-0.6873211746324501
ACH-000433,-0.8468694821176577
ACH-000435,-0.6178299288597993
ACH-000436,-0.6441301720029282
ACH-000444,-0.7970198835252479
ACH-000445,-0.8659525037306605
ACH-000448,-0.6564051550651345
ACH-000450,-0.5130284572740769
ACH-000452,-0.8952015462266729
ACH-000454,-0.9594715420723352
ACH-000458,-0.9355077083265922
ACH-000459,-0.733897401838121
ACH-000460,-0.8970108210176243
ACH-000461,-0.5508191462130737
ACH-000463,-0.6318095621718879
ACH-000464,-0.7287929381294923
ACH-000466,-0.8413700132026042
ACH-000467,-0.8703402978306136
ACH-000468,-0.9314809125089608
ACH-000469,-0.5548607151483546
ACH-000470,-0.8556945129291651
ACH-000471,-0.923204439898496
ACH-000472,-0.6412247088703585
ACH-000473,-0.9588496460259872
ACH-000475,-0.7790950806848161
ACH-000476,-0.7448149098921972
ACH-000477,-0.531056140665497
ACH-000479,-0.3868040757663896
ACH-000480,-0.9377569848615736
ACH-000481,-0.7170839050574671
ACH-000483,-0.9612692167394776
ACH-000484,-0.8839421347751086
ACH-000485,-0.6644726186856308
ACH-000486,-0.8390738803005093
ACH-000487,-0.6736411338114351
ACH-000488,-0.91588844923589
ACH-000490,-0.9051898711230372
ACH-000491,-0.8471417017705061
ACH-000495,-0.7985667994662375
ACH-000496,-0.8045373085568355
ACH-000499,-0.6739845103135856
ACH-000500,-0.9206858456962662
ACH-000502,-0.7612207180853061
ACH-000503,-0.8394287752413265
ACH-000505,-0.8150358244431615
ACH-000507,-0.6152303904984846
ACH-000510,-0.7638924534662073
ACH-000511,-0.7145590437889884
ACH-000512,-0.7094728616228481
ACH-000516,-0.7781345696181858
ACH-000517,-0.6813820087297482
ACH-000518,-0.9575167245088414
ACH-000520,-0.6821203628781358
ACH-000521,-0.8226094352627048
ACH-000522,-0.5116231142589823
ACH-000524,-0.8603022316298792
ACH-000527,-0.9655150290132696
ACH-000528,-1.0814497738971032
ACH-000537,-1.0145572506917138
ACH-000541,-0.8853556322216225
ACH-000542,-0.7209071641805349
ACH-000544,-0.9953804971584992
ACH-000545,-0.8450097778216344
ACH-000547,-0.9259755455978044
ACH-000548,-1.0191100071205073
ACH-000549,-0.7582218192807011
ACH-000550,-0.8497555765074374
ACH-000552,-0.7428721231115225
ACH-000556,-0.6809818038789761
ACH-000557,-0.6576108299050782
ACH-000569,-0.37405898179517577
ACH-000570,-0.5423119722763662
ACH-000571,-0.6156142013155463
ACH-000573,-0.7406796008651514
ACH-000576,-0.7730197664993571
ACH-000579,-0.6771149414987568
ACH-000580,-0.6600803726483877
ACH-000584,-0.757154918752256
ACH-000585,-0.9877073640374968
ACH-000588,-0.6954928540020905
ACH-000589,-0.8248589079344976
ACH-000591,-0.7677777212891761
ACH-000593,-0.8286819497295147
ACH-000600,-0.7572159049453863
ACH-000601,-0.5826248252316344
ACH-000605,-0.7691987044104741
ACH-000606,-0.9802581148908868
ACH-000608,-0.73347750680316
ACH-000614,-0.9652410435308506
ACH-000616,-0.8454062898344841
ACH-000618,-0.8596446128486067
ACH-000619,-1.1078799966149626
ACH-000620,-0.9488963830571544
ACH-000621,-0.6203671874589205
ACH-000622,-0.7212669710013875
ACH-000623,-0.9233279783102128
ACH-000624,-0.9027881455508466
ACH-000627,-0.8060446631014765
ACH-000630,-0.9601578079333564
ACH-000631,-0.8174220128197622
ACH-000632,-0.7770051226307719
ACH-000633,-0.5896459186384415
ACH-000637,-0.9370718177153392
ACH-000638,-0.8302844141915982
ACH-000646,-1.0926593468972174
ACH-000647,-0.6471119070668447
ACH-000648,-0.6526730357770797
ACH-000649,-0.5324742091842308
ACH-000651,-0.7517435013895623
ACH-000652,-0.7349725479880214
ACH-000653,-0.7864601573330686
ACH-000657,-0.5854906653730061
ACH-000658,-0.9181872824453352
ACH-000661,-0.9337313910533376
ACH-000662,-0.8092005497742345
ACH-000663,-0.7001360160962354
ACH-000665,-0.6444582083091083
ACH-000671,-0.6216859910946982
ACH-000672,-0.4043623618055824
ACH-000673,-0.7137654590768598
ACH-000676,-0.9162072161005658
ACH-000677,-0.3791601763595375
ACH-000681,-0.7366338028395779
ACH-000683,-1.016643533470189
ACH-000684,-0.6520138241272679
ACH-000688,-1.1137918677725311
ACH-000693,-0.7256385436261731
ACH-000694,-0.7684893227849444
ACH-000695,-0.7978231514946127
ACH-000696,-0.960922781117053
ACH-000697,-0.9480595956237138
ACH-000699,-0.98199066316478
ACH-000701,-0.8746442955398853
ACH-000706,-0.8497666773920703
ACH-000711,-0.8371148195265591
ACH-000713,-0.925514881913472
ACH-000714,-0.6890797999476033
ACH-000718,-0.8152049810292818
ACH-000720,-0.7210387506523513
ACH-000721,-0.4531941311408326
ACH-000724,-0.8834300561290437
ACH-000725,-0.6103131815152588
ACH-000732,-0.8114412607067634
ACH-000734,-0.6091690721612844
ACH-000735,-0.8484923830725053
ACH-000736,-0.8959426315710862
ACH-000738,-0.838064575714746
ACH-000746,-0.8363496663926266
ACH-000747,-1.121956465153441
ACH-000748,-0.6510431131756337
ACH-000753,-0.8669569947016533
ACH-000756,-0.6711667780809
ACH-000757,-0.7733881285481309
ACH-000758,-0.9320585078036118
ACH-000760,-0.8819086313273305
ACH-000762,-0.6245223297739568
ACH-000763,-0.7458074893424903
ACH-000764,-1.0832714566843225
ACH-000765,-0.8955998394568514
ACH-000766,-0.7064671331154467
ACH-000767,-0.5943368883250856
ACH-000768,-0.9112589101978376
ACH-000769,-0.6807298862725051
ACH-000770,-0.8827828412331079
ACH-000771,-1.0935842919526393
ACH-000773,-0.5214938657698657
ACH-000776,-0.6547096553674232
ACH-000777,-0.5218326564142235
ACH-000778,-1.0393560141715017
ACH-000781,-0.7653193924482656
ACH-000782,-0.9834520966050134
ACH-000783,-0.68873353205242
ACH-000784,-0.7095439253553536
ACH-000785,-1.0725645145761056
ACH-000787,-0.8049946709128954
ACH-000788,-0.7199092115111414
ACH-000791,-0.8467030864979824
ACH-000792,-0.8346356195436417
ACH-000794,-1.1105261541039833
ACH-000796,-0.734195358799265
ACH-000798,-0.9331518697653399
ACH-000799,-1.23535741399296
ACH-000800,-0.6938185833316977
ACH-000802,-0.912687032640412
ACH-000804,-0.5239759564466671
ACH-000805,-0.8479885485824882
ACH-000809,-0.6551801920211245
ACH-000810,-0.8013694844015862
ACH-000811,-0.7187774032373611
ACH-000817,-0.7665824585417651
ACH-000819,-0.9463374870510776
ACH-000820,-0.4332146218002968
ACH-000821,-0.7457485014182248
ACH-000822,-0.765498996109418
ACH-000823,-0.8704519939107861
ACH-000824,-0.5973978525989437
ACH-000827,-0.999674687864428
ACH-000829,-0.6159944163958312
ACH-000831,-0.6956130220645994
ACH-000832,-0.9928240073673767
ACH-000833,-0.5265930240451461
ACH-000834,-1.0096105469376342
ACH-000835,-0.9750951947290488
ACH-000836,-0.5335534964437895
ACH-000837,-0.8675102360348222
ACH-000838,-0.8798408746264037
ACH-000839,-0.7280003086200368
ACH-000840,-1.2139760939050228
ACH-000841,-0.7822801206335468
ACH-000843,-0.6979706870813109
ACH-000846,-0.7516566147309701
ACH-000847,-0.8622495699483868
ACH-000848,-0.8619419150731054
ACH-000849,-0.7222142375891819
ACH-000851,-0.5772644524773697
ACH-000855,-0.8686011570174018
ACH-000856,-0.5841274441350383
ACH-000858,-0.8162266268491992
ACH-000859,-0.7536619896204333
ACH-000861,-0.7101713267956811
ACH-000862,-1.096543487642727
ACH-000865,-0.7860692095896571
ACH-000866,-0.6545045472200285
ACH-000867,-0.8249594280886106
ACH-000869,-1.1473179433653362
ACH-000872,-0.5096076790287544
ACH-000873,-0.9049988590163452
ACH-000876,-0.8836007188550936
ACH-000878,-0.5271035628073059
ACH-000880,-0.8905588302029281
ACH-000881,-0.7227862165644721
ACH-000882,-0.6627482462199851
ACH-000884,-0.8650432472216933
ACH-000885,-0.7114239400512593
ACH-000887,-0.7245315986129721
ACH-000889,-0.7140959875969772
ACH-000896,-0.9623473262149292
ACH-000898,-0.7936201074762881
ACH-000900,-0.7100250210930057
ACH-000901,-0.5594334868039439
ACH-000905,-0.7686586875401944
ACH-000906,-0.7304620512487902
ACH-000907,-0.9447662743146154
ACH-000910,-0.5933423238763299
ACH-000911,-0.7217344379738128
ACH-000912,-0.9103930784893458
ACH-000913,-0.8853776619647974
ACH-000915,-0.7628470582946439
ACH-000916,-0.8263083374935186
ACH-000917,-0.7632783810609546
ACH-000920,-0.7040672442306066
ACH-000921,-0.9078841950092512
ACH-000924,-0.8825150729065294
ACH-000926,-0.7902553664741092
ACH-000928,-0.8342097131390819
ACH-000929,-1.111377131391664
ACH-000932,-0.6971010145927817
ACH-000935,-0.8153325627071424
ACH-000936,-0.8221201346258998
ACH-000937,-0.6950485066612144
ACH-000938,-0.6218395342103545
ACH-000939,-0.642176884932347
ACH-000941,-0.4626319256432288
ACH-000943,-0.6885730197905185
ACH-000946,-0.7596602648963389
ACH-000947,-0.958816222709609
ACH-000948,-0.8752973731968144
ACH-000950,-0.7310314722290289
ACH-000953,-0.786156450174469
ACH-000954,-0.616950561512395
ACH-000957,-0.8492056498124257
ACH-000958,-0.9941589837529654
ACH-000960,-0.9412366051434125
ACH-000963,-0.7797847735988687
ACH-000968,-1.0900483969937682
ACH-000969,-0.8824474007102866
ACH-000972,-0.7666546428322318
ACH-000973,-0.7216541214500394
ACH-000974,-0.6004715342613983
ACH-000978,-0.9976820301728729
ACH-000984,-0.8300552596081582
ACH-000986,-0.9291563750724168
ACH-000988,-0.9065564406141936
ACH-000993,-1.1414713581065643
ACH-000994,-0.8201558835861895
ACH-000996,-0.9342331174041344
ACH-001001,-0.5351908525535518
ACH-001020,-0.7013285240223951
ACH-001028,-0.4870687846786216
ACH-001031,-0.6486938582471716
ACH-001038,-0.5774615739470711
ACH-001048,-0.7917707337047218
ACH-001050,-0.76092943465802
ACH-001053,-0.7109464367127786
ACH-001054,-0.8373703073280727
ACH-001061,-0.9881355127473564
ACH-001067,-0.7702399460408116
ACH-001075,-0.539986648710036
ACH-001096,-0.7264319434514285
ACH-001111,-0.8522950498150783
ACH-001119,-0.8224893984845445
ACH-001128,-0.4553095560661776
ACH-001134,-0.8111167509240306
ACH-001151,-0.7448070334709809
ACH-001163,-0.832331767606082
ACH-001164,-1.321945566339246
ACH-001183,-0.8460623186175228
ACH-001192,-0.8427312582263959
ACH-001193,-0.7761924332805901
ACH-001196,-0.8508982065150316
ACH-001197,-0.7625963362684242
ACH-001205,-0.750603276835258
ACH-001211,-0.8431540209200947
ACH-001212,-0.836176854268022
ACH-001228,-0.6642286021606236
ACH-001232,-0.9053894685074112
ACH-001239,-0.6628515455346938
ACH-001270,-0.8185792743103687
ACH-001274,-0.6787095962316307
ACH-001275,-0.8332897881077252
ACH-001277,-0.7826176199227097
ACH-001278,-0.7380847717405924
ACH-001280,-0.6480919260021155
ACH-001283,-1.0094272435810918
ACH-001289,-0.7906222183273476
ACH-001300,-0.9794296595140052
ACH-001301,-0.7075625675251995
ACH-001302,-0.5631665431713929
ACH-001306,-0.9914310320788822
ACH-001318,-0.8311173045012958
ACH-001322,-0.9086485565626656
ACH-001328,-0.7187180108664714
ACH-001332,-0.8686459531410816
ACH-001336,-0.8544549492090326
ACH-001346,-1.0446447590078098
ACH-001353,-0.8902265102885044
ACH-001354,-0.5219575763977718
ACH-001367,-0.777730872932082
ACH-001368,-0.5401946618884022
ACH-001374,-0.7720713737780149
ACH-001377,-0.6961616725318702
ACH-001380,-0.567766266388454
ACH-001391,-0.7843579271112722
ACH-001408,-0.9201600433038406
ACH-001430,-0.8939666797922131
ACH-001431,-0.8973236444445466
ACH-001450,-0.8936464053996127
ACH-001496,-0.5971816432705106
ACH-001500,-0.4489701205773508
ACH-001523,-0.96517274179915
ACH-001532,-1.031730964660641
ACH-001550,-0.6456314805321609
ACH-001552,-0.6614210648909039
ACH-001554,-0.9264211165766884
ACH-001654,-0.7931285485647346
ACH-001735,-0.7328738819073082
ACH-001736,-0.9850466753820722
ACH-001737,-0.6137329677821766
ACH-001740,-0.7026954517228786
ACH-001745,-0.6170832798700328
ACH-001765,-0.6597186599117393
