,PDHA2 (5161)
ACH-000714,-0.1161538017300695
ACH-000718,-0.08598982291185275
ACH-000720,-0.21812656405614267
ACH-000721,-0.12881805152419684
ACH-000724,-0.044037664568041486
ACH-000725,-0.1357549858740243
ACH-000732,-0.3041684413178488
ACH-000734,-0.3155190016407552
ACH-000735,-0.03835619175685128
ACH-000736,-0.0928951920557295
ACH-000738,-0.3149960267636652
ACH-000746,-0.2702489043292028
ACH-000747,-0.1284828372107544
ACH-000748,-0.3031259641813989
ACH-000753,-0.05278383512562218
ACH-000756,-0.14139966424575567
ACH-000757,-0.021601405038763583
ACH-000758,-0.015419772947138003
ACH-000760,-0.2916444068262548
ACH-000762,-0.17000718321504169
ACH-000763,-0.16188610997186625
ACH-000764,-0.33623156043196323
ACH-000765,0.016313135420205963
ACH-000766,-0.19006890967354664
ACH-000767,-0.05909973181967732
ACH-000768,-0.2549646857554431
ACH-000769,-0.01858804678432348
ACH-000770,-0.1092040524897475
ACH-000771,-0.09576292163426982
ACH-000773,-0.1748284772451363
ACH-000776,-0.1444704947354856
ACH-000777,-0.13696166160575327
ACH-000778,-0.17322161494393626
ACH-000781,-0.1639195575018014
ACH-000782,-0.22039773642592012
ACH-000783,-0.13873951833362352
ACH-000784,-0.14606348879185346
ACH-000785,-0.14436346890860252
ACH-000787,-0.2366451003767523
ACH-000788,-0.1064595329615576
ACH-000791,-0.19135367716159687
ACH-000792,-0.060958817350058266
ACH-000794,-0.23248530416098254
ACH-000796,-0.10787096400472572
ACH-000798,-0.29183798735784755
ACH-000799,0.000861957999532573
ACH-000800,-0.18171186226757774
ACH-000802,-0.2427866451390083
ACH-000804,0.028906819719928686
ACH-000805,-0.43261910699713785
ACH-000809,-0.17836591400694296
ACH-000810,-0.16374630485770836
ACH-000811,-0.1291054404183687
ACH-000817,-0.10629880098966618
ACH-000819,-0.049916560356528215
ACH-000820,0.14905941798109598
ACH-000821,0.12552367587169108
ACH-000822,-0.05254055517434416
ACH-000823,-0.21381684615973345
ACH-000824,-0.16763667034573648
ACH-000827,-0.30089615705790224
ACH-000829,-0.17046395999199765
ACH-000831,-0.11347953142472045
ACH-000832,-0.15975852986125375
ACH-000833,-0.2849432400061587
ACH-000834,-0.1373230229642831
ACH-000835,-0.2862181526969214
ACH-000836,-0.2087286803850573
ACH-000837,-0.1938890663093233
ACH-000838,-0.0038797389019468616
ACH-000839,-0.13257520858769015
ACH-000840,-0.5153009963169218
ACH-000841,-0.10741719829019257
ACH-000843,0.0619257139279162
ACH-000846,-0.04477177590427032
ACH-000847,-0.10043886979419864
ACH-000848,-0.09567021749010493
ACH-000849,-0.3205690278589039
ACH-000851,-0.14071830744963265
ACH-000855,-0.07298927507088153
ACH-000856,-0.06989257377847563
ACH-000858,-0.1320419127027785
ACH-000859,-0.12963680722276924
ACH-000861,-0.2024364591340924
ACH-000862,-0.19975160083176666
ACH-000865,-0.1585021503983935
ACH-000866,-0.1424283319272785
ACH-000867,-0.08173984407634896
ACH-000869,-0.1673381470843044
ACH-000872,-0.1962615627755072
ACH-000873,0.033459780618675994
ACH-000876,-0.1458378669340996
ACH-000878,-0.19465282452450935
ACH-000880,-0.2263273530059353
ACH-000881,-0.2077862071133408
ACH-000882,-0.03504169232446385
ACH-000884,-0.010721047549827452
ACH-000885,-0.03133306908298391
ACH-000887,-0.2779106267125934
ACH-000889,-0.096865785908377
ACH-000896,-0.04074621498995195
ACH-000898,-0.27239393127950723
ACH-000900,-0.043054268288590936
ACH-000901,-0.12970193898595156
ACH-000905,-0.23581142676183056
ACH-000906,-0.24754386881702675
ACH-000907,-0.10054530063353156
ACH-000910,-0.20753520710399245
ACH-000911,-0.20269348518819996
ACH-000912,-0.14259268374502798
ACH-000913,-0.05723847185374008
ACH-000915,-0.2818530979294522
ACH-000916,-0.2114145540996332
ACH-000917,-0.2868067541538646
ACH-000920,-0.0689927556273068
ACH-000921,-0.1832657488963282
ACH-000924,-0.17883668365352945
ACH-000926,-0.21299361909695672
ACH-000928,-0.014414830410169685
ACH-000929,-0.16406768495872912
ACH-000932,-0.10944095126234576
ACH-000935,-0.11622570880049585
ACH-000936,-0.15764506745616616
ACH-000937,-0.21119485198060656
ACH-000938,-0.29248845450361155
ACH-000939,-0.0743955891548852
ACH-000941,-0.19447638091704894
ACH-000943,-0.233762520393246
ACH-000946,-0.27047569432858914
ACH-000947,-0.1416876291166536
ACH-000948,-0.1747552405201734
ACH-000950,-0.043418812555493236
ACH-000953,-0.2710464136874707
ACH-000954,-0.4418392686466899
ACH-000957,-0.19148277358025986
ACH-000958,-0.036145394398828766
ACH-000960,-0.15010875918268438
ACH-000963,-0.16660958869415096
ACH-000968,-0.1786341401083805
ACH-000969,-0.2024712867132498
ACH-000972,-0.5297180590365869
ACH-000973,-0.13119387391080484
ACH-000974,-0.14514441652990948
ACH-000978,-0.12964693370780925
ACH-000984,-0.07055297216072988
ACH-000986,-0.019170825732444653
ACH-000988,-0.34151271972726355
ACH-000993,-0.3187471207630084
ACH-000994,-0.09661654346259038
ACH-000996,-0.15411690280484408
ACH-001001,-0.21146015025340525
ACH-001020,-0.35432649581643383
ACH-001028,-0.16968605260945138
ACH-001031,-0.0639805405394146
ACH-001038,-0.12509910522376982
ACH-001048,-0.19323626103317235
ACH-001050,-0.16034604019557747
ACH-001053,-0.1154804537799816
ACH-001054,-0.2710914376261025
ACH-001061,-0.0664358059709317
ACH-001067,-0.2520850047709004
ACH-001075,-0.1055722049268392
ACH-001096,-0.2699280730981241
ACH-001111,-0.14758024835954062
ACH-001119,-0.2056176578658776
ACH-001128,-0.3915845693106276
ACH-001134,-0.17446777313800788
ACH-001151,-0.10020923999742236
ACH-001163,-0.027602406610574767
ACH-001164,-0.3642612135246061
ACH-001183,-0.1202388254116236
ACH-001192,-0.2793382928491389
ACH-001193,-0.05187827339142937
ACH-001196,-0.1720310492877768
ACH-001197,0.2810612103008315
ACH-001205,-0.08584411321379748
ACH-001211,-0.17402823893672134
ACH-001212,-0.2019848268113916
ACH-001228,-0.1856937140603138
ACH-001232,-0.09822392437194913
ACH-001239,-0.1745126402600922
ACH-001270,0.08679469235272773
ACH-001274,-0.02816603026391627
ACH-001275,-0.2829897181011957
ACH-001277,-0.4722964233738489
ACH-001278,0.032690100288943334
ACH-001280,-0.2520189742017022
ACH-001283,-0.19334379839226845
ACH-001289,-0.03693498470915225
ACH-001300,-0.1888580809978203
ACH-001301,-0.2485870918836808
ACH-001302,-0.4000134282271944
ACH-001306,-0.20336119002496664
ACH-001318,-0.2203663469182499
ACH-001322,-0.11208056367484917
ACH-001328,-0.00025231223004568246
ACH-001332,-0.11748494277210715
ACH-001336,-0.11663660336084343
ACH-001346,-0.12700853781130633
ACH-001353,-0.22302138496889087
ACH-001354,-0.22217526338547036
ACH-001367,-0.3543223987804219
ACH-001368,-0.23243838144125675
ACH-001374,0.003101627161838037
ACH-001377,-0.16435328293898155
ACH-001380,-0.17921739660458175
ACH-001391,-0.20788540835865602
ACH-001408,-0.09492015762561698
ACH-001430,-0.548433568875076
ACH-001431,0.1058137219014394
ACH-001450,-0.4007997585602831
ACH-001496,-0.1924533500121524
ACH-001500,-0.2853605635858701
ACH-001523,-0.18996384481874534
ACH-001532,-0.15613800507320594
ACH-001550,-0.18276272538172686
ACH-001552,0.10915523279463643
ACH-001554,-0.10326583300049648
ACH-001654,-0.24055355372709036
ACH-001735,-0.1960986806859297
ACH-001736,-0.1409244710825399
ACH-001737,-0.26955794767897673
ACH-001740,-0.2449836226782113
ACH-001745,-0.10621372583254653
ACH-001765,-0.17179870716763426
