,GPBP1 (65056)
ACH-001151,-0.08271811083995359
ACH-001163,-0.13987579053196708
ACH-001164,-0.15414199011480836
ACH-001183,-0.059700808658022325
ACH-001192,-0.04053398945722202
ACH-001193,0.041268019525689176
ACH-001196,-0.2164967772623896
ACH-001197,0.035401256308395634
ACH-001205,-0.1860904643228388
ACH-001211,-0.2372020328521871
ACH-001212,-0.25171301772658833
ACH-001228,0.0020233134876547747
ACH-001232,-0.2955383194002925
ACH-001239,-0.17765887931199148
ACH-001270,-0.12626156313885487
ACH-001274,-0.2689793230273864
ACH-001275,-0.07085479621672687
ACH-001277,-0.11147962204458367
ACH-001278,-0.2653689695662993
ACH-001280,-0.17351446720072644
ACH-001283,-0.16976635479975155
ACH-001289,-0.04755909610097362
ACH-001300,-0.14434676133211366
ACH-001301,-0.21389934487092527
ACH-001302,0.08063177288342674
ACH-001306,-0.1994784036223274
ACH-001318,-0.1943087387898361
ACH-001322,-0.10940381989277664
ACH-001328,-0.21354997675592044
ACH-001332,-0.10889095801281888
ACH-001336,-0.3589032840402173
ACH-001346,-0.04926642432684787
ACH-001353,-0.08998734912859377
ACH-001354,-0.28045925324859083
ACH-001367,-0.05522052810490533
ACH-001368,-0.4284448131971608
ACH-001374,-0.27027320045208875
ACH-001377,-0.2835854297230988
ACH-001380,-0.17077543520651542
ACH-001391,-0.1274575351677902
ACH-001408,0.052271393632345314
ACH-001430,-0.3262535820540214
ACH-001431,0.02126535095571988
ACH-001450,0.0988885793392404
ACH-001496,-0.07688149843595493
ACH-001500,-0.003233652131010177
ACH-001523,-0.12057787992946738
ACH-001532,-0.1798126517057032
ACH-001550,-0.07744754238299703
ACH-001552,-0.28709781391513706
ACH-001554,-0.18850782299009686
ACH-001654,-0.17531013042615262
ACH-001735,-0.13254515280086246
ACH-001736,-0.16966892649549944
ACH-001737,-0.21644826707438505
ACH-001740,-0.2291349948527489
ACH-001745,-0.092341732839919
ACH-001765,-0.10570297212677704
