,GNAT2 (2780)
ACH-001318,-0.04773832251256961
ACH-001322,-0.16524077754328362
ACH-001328,-0.2733962243351969
ACH-001332,-0.4145142693104528
ACH-001336,-0.23614565817023375
ACH-001346,-0.1869069778534215
ACH-001353,-0.1719220301490987
ACH-001354,-0.08419526502997897
ACH-001367,-0.3841413081531749
ACH-001368,-0.15352608879664287
ACH-001374,-0.18197553166101335
ACH-001377,-0.05976563581644495
ACH-001380,-0.1100402217183192
ACH-001391,-0.0073074895768662825
ACH-001408,-0.14958808941151994
ACH-001430,-0.09962002619710196
ACH-001431,-0.10471542455289308
ACH-001450,-0.1090076554902055
ACH-001496,-0.1857239568731328
ACH-001500,-0.14735793069123168
ACH-001523,-0.12733943602752396
ACH-001532,-0.07099588851485626
ACH-001550,-0.055549924853584114
ACH-001552,-0.2701309092119821
ACH-001554,-0.14755876006697574
ACH-001654,-0.08851484717539204
ACH-001735,-0.19068370629740514
ACH-001736,-0.16599803224039686
ACH-001737,0.17475156747555787
ACH-001740,-0.21032464249084534
ACH-001745,-0.10346890656039996
ACH-001765,-0.08367549766143209
