,CMAS (55907)
ACH-000943,-0.536337268891766
ACH-000946,-0.2817659407242136
ACH-000947,-0.09820611293341112
ACH-000948,-0.03707516921919602
ACH-000950,-0.07830820669655786
ACH-000953,-0.274647387345318
ACH-000954,-0.025775432134546063
ACH-000957,-0.11800815484514438
ACH-000958,-0.12619973018340694
ACH-000960,-0.09056198912084458
ACH-000963,0.15163397953637847
ACH-000968,-0.008067272481061363
ACH-000969,-0.18285081386546995
ACH-000972,-0.4206460959349377
ACH-000973,0.11176013392145978
ACH-000974,-0.22741520274944066
ACH-000978,-0.17090017682584985
ACH-000984,-0.2527995999802832
ACH-000986,-0.4030861060750492
ACH-000988,-0.2020735986691455
ACH-000993,-0.12614253246918522
ACH-000994,0.00941397885037687
ACH-000996,-0.09453455147150412
ACH-001001,-0.14243520701505905
ACH-001020,0.05946128214388952
ACH-001028,-0.05241282922823027
ACH-001031,-0.1786131937773412
ACH-001038,-0.10529305830314142
ACH-001048,-0.12157170334715432
ACH-001050,-0.028063649671164585
ACH-001053,0.2346783620581536
ACH-001054,-0.0952127659863043
ACH-001061,-0.012636564948735052
ACH-001067,0.1465040378535626
ACH-001075,-0.13115194737955113
ACH-001096,-0.10017373081332254
ACH-001111,0.020169364789644026
ACH-001119,-0.20984959641239487
ACH-001128,-0.2612243189398559
ACH-001134,-0.2150660664427091
ACH-001151,-0.5178616002922958
ACH-001163,-0.2056015596946656
ACH-001164,-0.08301168546406103
ACH-001183,-0.016953549176417268
ACH-001192,-0.00521070312822036
ACH-001193,0.2294284445740516
ACH-001196,-0.016888931459568532
ACH-001197,-0.1434568988801755
ACH-001205,0.01979285730040057
ACH-001211,-0.1286535497584792
ACH-001212,-0.13401741342622536
ACH-001228,-0.19842227679303026
ACH-001232,-0.06961960951002773
ACH-001239,-0.060189087668618385
ACH-001270,-0.27475527677786943
ACH-001274,-0.18763560855123745
ACH-001275,0.004103128762694396
ACH-001277,-0.13960482983768285
ACH-001278,-0.046735410465813365
ACH-001280,0.1323324028807143
ACH-001283,-0.019414503474954024
ACH-001289,-0.1379119621580211
ACH-001300,-0.1668560998086248
ACH-001301,-0.2606358218825925
ACH-001302,0.08383353056735035
ACH-001306,-0.15986706011283092
ACH-001318,-0.18025875064774705
ACH-001322,-0.14670841311890975
ACH-001328,-0.052802855633063216
ACH-001332,0.12606456608917216
ACH-001336,-0.009642613340057095
ACH-001346,-0.230177752802128
ACH-001353,-0.07476807781277943
ACH-001354,-0.2531095884957605
ACH-001367,-0.02704722959776308
ACH-001368,-0.2143632647364728
ACH-001374,0.07416048957415647
ACH-001377,-0.12694530165306872
ACH-001380,-0.06197930754016614
ACH-001391,-0.12277698651970036
ACH-001408,-0.018343443286745646
ACH-001430,-0.02748601069197555
ACH-001431,0.07010657351077465
ACH-001450,-0.06076168040008996
ACH-001496,-0.1768772621263512
ACH-001500,-0.24041403749500306
ACH-001523,-0.1552039568695957
ACH-001532,-0.31404494294945723
ACH-001550,-0.20129271761888975
ACH-001552,0.1490140615470093
ACH-001554,-0.13078678136403402
ACH-001654,-0.008734098514764758
ACH-001735,0.12626735554557889
ACH-001736,-0.8238224354190551
ACH-001737,-0.3589492637290069
ACH-001740,-0.05191106367016615
ACH-001745,-0.10186386833236943
ACH-001765,-0.026008922861270583
