,CYP4F2 (8529)
ACH-000323,-0.2365464207232257
ACH-000324,-0.2011764146916104
ACH-000329,-0.1558413950382481
ACH-000330,-0.18468631842194075
ACH-000331,-0.3517577775611637
ACH-000332,-0.3168335977990395
ACH-000334,-0.6021764232965409
ACH-000335,0.030799523460694117
ACH-000336,-0.21429340755924692
ACH-000337,-0.1214936692091581
ACH-000338,-0.4973301859589342
ACH-000339,-0.2513596226029868
ACH-000341,-0.34081763026816114
ACH-000348,-0.3582692707246949
ACH-000350,-0.21075320536574813
ACH-000352,-0.2147256121321923
ACH-000356,0.07160275703648117
ACH-000361,-0.2744315542212877
ACH-000362,-0.21683372073871
ACH-000363,-0.2796075732991021
ACH-000364,-0.3494133242327293
ACH-000365,-0.2432279936118948
ACH-000366,-0.2933668392964419
ACH-000368,-0.2689718007088276
ACH-000374,-0.3526323173702039
ACH-000375,-0.3304579489103971
ACH-000376,-0.06372944506779958
ACH-000381,-0.2359699275985624
ACH-000383,-0.2772212831047215
ACH-000387,-0.3130950914164804
ACH-000389,-0.2336645302001913
ACH-000390,-0.3601086221505256
ACH-000393,-0.3385616446313713
ACH-000395,-0.3521637888983368
ACH-000396,-0.207819613453362
ACH-000397,-0.2104725517975214
ACH-000401,-0.4043563247406032
ACH-000402,-0.44458787913191417
ACH-000403,-0.1824856495862432
ACH-000404,-0.17956535502049373
ACH-000406,-0.23461677157275834
ACH-000407,-0.1869857978991144
ACH-000408,-0.33063575347695795
ACH-000410,-0.3220073638227193
ACH-000411,-0.21895822464763406
ACH-000414,-0.2852436959019804
ACH-000415,-0.2294928662651672
ACH-000416,-0.3298564124448518
ACH-000420,-0.16665791435487085
ACH-000421,-0.09968566581509636
ACH-000424,-0.4213318243695085
ACH-000425,-0.12581847651215122
ACH-000426,-0.2235450293392039
ACH-000427,-0.20113818175936798
ACH-000433,-0.35102347791931043
ACH-000435,0.1861682887045034
ACH-000436,-0.22232882931696574
ACH-000444,-0.36318192532694493
ACH-000445,-0.12121810838723618
ACH-000448,-0.3085882127420281
ACH-000450,-0.3375262012932442
ACH-000452,-0.2275589530025233
ACH-000454,-0.4301262979958627
ACH-000458,-0.317091213719346
ACH-000459,-0.3628338881066344
ACH-000460,-0.26013287364431004
ACH-000461,-0.34303465263609845
ACH-000463,-0.21723230766566834
ACH-000464,-0.07445536215145641
ACH-000466,-0.40154567513889305
ACH-000467,-0.07158230283922666
ACH-000468,-0.32501035231533165
ACH-000469,-0.3605694226185148
ACH-000470,-0.24443215869628274
ACH-000471,-0.20237318466437149
ACH-000472,-0.3354520638112967
ACH-000473,-0.37187847560569226
ACH-000475,-0.2912404721164085
ACH-000476,-0.21889656227759746
ACH-000477,-0.39981772558349
ACH-000479,-0.02111699322670504
ACH-000480,-0.3274882903467293
ACH-000481,-0.32728859752202755
ACH-000483,-0.1631589168553733
ACH-000484,-0.07235868057436713
ACH-000485,-0.3066175749628754
ACH-000486,-0.16893535551856886
ACH-000487,-0.2731840209322118
ACH-000488,-0.16672579171200022
ACH-000490,-0.2207400851393952
ACH-000491,-0.34337221813942503
ACH-000495,-0.2420376322553093
ACH-000496,-0.119162293885094
ACH-000499,-0.4359909999551352
ACH-000500,-0.3392821182230837
ACH-000502,-0.3403056902431661
ACH-000503,-0.29581349881266744
ACH-000505,-0.3610888660525881
ACH-000507,-0.3433686211835209
ACH-000510,-0.23224301248276386
ACH-000511,-0.30567320542362825
ACH-000512,-0.14637516266427014
ACH-000516,-0.20484581525116816
ACH-000517,-0.1593249009965798
ACH-000518,-0.3007229604236081
ACH-000520,-0.3132273284173108
ACH-000521,-0.19179192360963174
ACH-000522,-0.3081879734754949
ACH-000524,-0.2346046670346313
ACH-000527,-0.22273237558647768
ACH-000528,-0.17838540186151455
ACH-000537,-0.2894945245335736
ACH-000541,-0.6819647387917935
ACH-000542,-0.247996248344138
ACH-000544,-0.1006653738760896
ACH-000545,-0.2742623732092083
ACH-000547,-0.1083032038682339
ACH-000548,-0.16340451763198074
ACH-000549,-0.4335467383290587
ACH-000550,-0.20627033373286716
ACH-000552,-0.24617816982054014
ACH-000556,-0.3475034920794283
ACH-000557,-0.27541219912834725
ACH-000569,-0.34248973084623585
ACH-000570,-0.3757817829857173
ACH-000571,-0.4402802224305937
ACH-000573,-0.4418130688475336
ACH-000576,-0.3196741053216848
ACH-000579,-0.1682245232013663
ACH-000580,-0.14355755939109122
ACH-000584,-0.3672864266922983
ACH-000585,-0.28601589966693897
ACH-000588,-0.3528986919679345
ACH-000589,-0.2765694113989733
ACH-000591,-0.21581493493299733
ACH-000593,-0.3976637204388215
ACH-000600,-0.2359018167662651
ACH-000601,-0.2796002275901337
ACH-000605,-0.3135125382211297
ACH-000606,-0.25165378165879515
ACH-000608,-0.2575566442247771
ACH-000614,-0.2481157493654963
ACH-000616,-0.20969569778608532
ACH-000618,-0.3647352062266093
ACH-000619,-0.15591395948087464
ACH-000620,-0.21709960122730168
ACH-000621,-0.3470833904532535
ACH-000622,-0.2467592412563827
ACH-000623,-0.4413148152015121
ACH-000624,-0.2518397431673957
ACH-000627,-0.3329837048090313
ACH-000630,-0.32766663937947743
ACH-000631,-0.5120378529017691
ACH-000632,-0.2590718778845753
ACH-000633,-0.3769991502931465
ACH-000637,-0.4105146366332019
ACH-000638,-0.3785552808685936
ACH-000646,-0.5844044076841155
ACH-000647,-0.20285922823492214
ACH-000648,-0.14897470347115685
ACH-000649,-0.3186116653293697
ACH-000651,-0.2565993964381093
ACH-000652,-0.19898157208277173
ACH-000653,-0.21428259852521425
ACH-000657,-0.3161883468616171
ACH-000658,-0.4185840093069905
ACH-000661,-0.08069358236547543
ACH-000662,-0.35090838110184314
ACH-000663,-0.20621668856902572
ACH-000665,-0.4112905184333854
ACH-000671,-0.3827838528377829
ACH-000672,-0.2351476576144036
ACH-000673,-0.2538423968233138
ACH-000676,-0.30136966325997594
ACH-000677,-0.2395112201876133
ACH-000681,-0.29844840854981325
ACH-000683,-0.26061407577636103
ACH-000684,-0.1826020395985768
ACH-000688,-0.1879696168996792
ACH-000693,-0.35336194419026323
ACH-000694,-0.2346367077503493
ACH-000695,-0.4170576965782314
ACH-000696,-0.30866054455185904
ACH-000697,-0.27115389503085063
ACH-000699,-0.3330329289063973
ACH-000701,-0.213854394832776
ACH-000706,-0.32697434842365913
ACH-000711,-0.32685204879703783
ACH-000713,-0.3511347098965014
ACH-000714,-0.08002376681215106
ACH-000718,-0.21226895918914854
ACH-000720,-0.2992584268531597
ACH-000721,-0.2612403534837561
ACH-000724,-0.13963335301867566
ACH-000725,-0.6238071170152832
ACH-000732,-0.11580724573833764
ACH-000734,-0.24858603952414024
ACH-000735,-0.14021621102561127
ACH-000736,-0.33867508007393243
ACH-000738,-0.22398969839632893
ACH-000746,-0.2901385373714725
ACH-000747,-0.3620559429095829
ACH-000748,-0.2721976980298933
ACH-000753,-0.22644238493216734
ACH-000756,-0.2928580763015569
ACH-000757,-0.1219603444038534
ACH-000758,-0.3204849658222317
ACH-000760,-0.15519001244895822
ACH-000762,-0.3563020646956884
ACH-000763,-0.34549844420265985
ACH-000764,-0.3400637745863635
ACH-000765,-0.2416934903047712
ACH-000766,-0.28768315865642463
ACH-000767,-0.25436726323370257
ACH-000768,-0.4392574684404388
ACH-000769,-0.2336306682211288
ACH-000770,-0.3619905941352936
ACH-000771,-0.14491038691889085
ACH-000773,-0.14170689879342072
ACH-000776,-0.4150680832301542
ACH-000777,-0.32028479594418663
ACH-000778,-0.3113168260498748
ACH-000781,-0.2975043443803781
ACH-000782,-0.38193067655104057
ACH-000783,-0.23585271724967866
ACH-000784,-0.19456279061375487
ACH-000785,-0.34780705227814795
ACH-000787,-0.25096109898573765
ACH-000788,-0.318333018174054
ACH-000791,-0.38951053352607584
ACH-000792,-0.2672906568105829
ACH-000794,-0.16991366965851645
ACH-000796,-0.24115604477921576
ACH-000798,-0.12251988825712655
ACH-000799,-0.31788654829957097
ACH-000800,-0.3654220479604135
ACH-000802,-0.37835228489164585
ACH-000804,-0.05731601114284664
ACH-000805,-0.15391151117298044
ACH-000809,-0.3069682559763288
ACH-000810,-0.2661262073842492
ACH-000811,-0.225239427959954
ACH-000817,-0.4480712102172553
ACH-000819,-0.26752900292706544
ACH-000820,-0.4102553268549119
ACH-000821,-0.1623994153230136
ACH-000822,-0.2702788224210226
ACH-000823,-0.3166090017835752
ACH-000824,-0.15948284454794134
ACH-000827,-0.1888250917401284
ACH-000829,-0.26290235115475896
ACH-000831,-0.2608651464124873
ACH-000832,-0.23804961562063096
ACH-000833,-0.28038765181126085
ACH-000834,-0.2841053293899115
ACH-000835,-0.2598441758239466
ACH-000836,-0.3128793294255616
ACH-000837,-0.3804120938748753
ACH-000838,-0.09560566479460514
ACH-000839,-0.11928293293946865
ACH-000840,-0.3130128751989747
ACH-000841,-0.28071946961043626
ACH-000843,-0.25864988198219324
ACH-000846,-0.21411833066854516
ACH-000847,-0.2242158473403508
ACH-000848,-0.20618787286298834
ACH-000849,-0.3757354639726911
ACH-000851,-0.10299417165922943
ACH-000855,-0.5124923740355328
ACH-000856,-0.3991323155486684
ACH-000858,-0.2902410324367265
ACH-000859,-0.27851097483711784
ACH-000861,-0.3376662226202095
ACH-000862,-0.19777114704849424
ACH-000865,-0.2554383953019169
ACH-000866,-0.1524103881516558
ACH-000867,-0.3734762580462224
ACH-000869,-0.35388679301511555
ACH-000872,-0.19790732149119106
ACH-000873,-0.3412250581158462
ACH-000876,-0.3295207300644953
ACH-000878,-0.15029701311541718
ACH-000880,-0.19571501992453616
ACH-000881,-0.2235270069286437
ACH-000882,-0.3461216961644637
ACH-000884,-0.1073405634664962
ACH-000885,-0.097722696741983
ACH-000887,-0.4315498177163004
ACH-000889,-0.157574159265051
ACH-000896,-0.20512930629735476
ACH-000898,-0.2944944092976035
ACH-000900,-0.16520512299322154
ACH-000901,-0.2773523009245156
ACH-000905,-0.2097775572381293
ACH-000906,-0.29436410566531435
ACH-000907,-0.1674077243620912
ACH-000910,-0.18427110477095648
ACH-000911,-0.13601648264339136
ACH-000912,-0.2498338820893291
ACH-000913,-0.29936479248213577
ACH-000915,-0.2627498407096908
ACH-000916,-0.2810378577705365
ACH-000917,-0.2921671371823816
ACH-000920,-0.30388741291034443
ACH-000921,-0.2667481997742735
ACH-000924,-0.15546551996505434
ACH-000926,-0.08414232731153977
ACH-000928,-0.2581101990879685
ACH-000929,-0.2125480081787288
ACH-000932,-0.2917245195006453
ACH-000935,-0.09961845265555178
ACH-000936,-0.2495150736910251
ACH-000937,-0.14407692922378545
ACH-000938,-0.27271362038319097
ACH-000939,-0.36608807318688746
ACH-000941,-0.3764337691001897
ACH-000943,-0.17623563472443995
ACH-000946,-0.3181426583499717
ACH-000947,-0.23531228421029765
ACH-000948,-0.2923777611297069
ACH-000950,-0.1933855530276357
ACH-000953,-0.18471874880524874
ACH-000954,-0.5851449013354573
ACH-000957,-0.24010747802078575
ACH-000958,-0.35721159413176445
ACH-000960,-0.3136564874310456
ACH-000963,-0.2285480653640632
ACH-000968,-0.20859751001370647
ACH-000969,-0.22942990714297254
ACH-000972,-0.4137061315528347
ACH-000973,-0.2573456209880781
ACH-000974,-0.28410162227960395
ACH-000978,-0.1252687153871939
ACH-000984,-0.08047508817550618
ACH-000986,-0.11387209800356815
ACH-000988,-0.26420134371147513
ACH-000993,-0.3206289293683021
ACH-000994,-0.3716342567875202
ACH-000996,-0.21513164067532545
ACH-001001,-0.1873562105399129
ACH-001020,-0.3929647065963248
ACH-001028,-0.3118970995621099
ACH-001031,-0.2602614400939737
ACH-001038,-0.2041438758980094
ACH-001048,-0.3027504395222967
ACH-001050,-0.2932191558448042
ACH-001053,-0.19812678000453046
ACH-001054,-0.3001376567713369
ACH-001061,-0.21917167673904986
ACH-001067,-0.1912663547093669
ACH-001075,-0.426800605628876
ACH-001096,-0.2698324110127722
ACH-001111,-0.21817091074688225
ACH-001119,-0.1858094574286089
ACH-001128,-0.10898713694669658
ACH-001134,-0.3080633231576186
ACH-001151,-0.2823478907717702
ACH-001163,-0.10110572352122636
ACH-001164,-0.3297240809780062
ACH-001183,-0.454006556457747
ACH-001192,-0.07028620580707716
ACH-001193,-0.0482592193246117
ACH-001196,-0.2025625595347421
ACH-001197,-0.5145429495036046
ACH-001205,-0.13759822091305735
ACH-001211,-0.21786007829579776
ACH-001212,-0.2878551856453372
ACH-001228,-0.3647696416925991
ACH-001232,-0.25369288072341994
ACH-001239,-0.14731749270502886
ACH-001270,-0.12111947759190762
ACH-001274,-0.3543303446530191
ACH-001275,-0.21338876088243314
ACH-001277,-0.1670522236862425
ACH-001278,-0.3611433080204896
ACH-001280,-0.3704474197594728
ACH-001283,-0.2006136312677065
ACH-001289,-0.334310617375816
ACH-001300,-0.4513571144480026
ACH-001301,-0.2813044298734965
ACH-001302,-0.4130091296113944
ACH-001306,-0.3491014006541547
ACH-001318,-0.4413658980726434
ACH-001322,-0.29417189815221945
ACH-001328,-0.18950209183676955
ACH-001332,0.006016303810553556
ACH-001336,-0.2522318155832173
ACH-001346,-0.4242307500881649
ACH-001353,-0.24340537980170654
ACH-001354,-0.4222071423370141
ACH-001367,-0.3729588415837513
ACH-001368,-0.31113401906060056
ACH-001374,0.0667256128062859
ACH-001377,-0.24787425352045764
ACH-001380,-0.2469187418661811
ACH-001391,-0.5181631040489758
ACH-001408,-0.15915439107561455
ACH-001430,0.04804787147876393
ACH-001431,-0.1891384987651308
ACH-001450,-0.32223820781125906
ACH-001496,-0.31385991807286895
ACH-001500,-0.2720854398122788
ACH-001523,-0.3000621036874665
ACH-001532,-0.13298333245584246
ACH-001550,-0.2631051958977681
ACH-001552,-0.2194685535531331
ACH-001554,-0.40486665833604013
ACH-001654,-0.4513989375478938
ACH-001735,-0.19155273515068452
ACH-001736,-0.21024291355241828
ACH-001737,-0.39797651935272943
ACH-001740,-0.3917729534755558
ACH-001745,-0.2531952163918072
ACH-001765,-0.33165896447712745
