,VARS (7407)
ACH-000228,-1.1253479719937711
ACH-000231,-1.1347362849002385
ACH-000232,-1.0275656724216768
ACH-000233,-1.0544161032556627
ACH-000234,-1.0118301197453021
ACH-000235,-1.0230002437171024
ACH-000237,-1.1124872811911608
ACH-000238,-0.9860575120809496
ACH-000242,-1.2201705859156706
ACH-000243,-1.0946221076628475
ACH-000244,-0.8841400001327091
ACH-000246,-0.9204267299162356
ACH-000248,-0.8764980272449328
ACH-000250,-0.9314499541245448
ACH-000251,-1.1777331480060458
ACH-000252,-1.0279999716216754
ACH-000253,-0.949710637336921
ACH-000255,-0.8885860740260795
ACH-000256,-1.1700770223470538
ACH-000257,-0.9610485234170112
ACH-000258,-1.00043206191294
ACH-000259,-1.005959804640121
ACH-000260,-0.8866807625605846
ACH-000261,-1.1197142867220966
ACH-000262,-1.2384249428951832
ACH-000263,-0.8659258790582388
ACH-000264,-1.1073077675703018
ACH-000265,-0.9159019098562836
ACH-000266,-1.0760104234532972
ACH-000272,-0.8385050822455898
ACH-000274,-1.185607972508427
ACH-000277,-1.0509338823583902
ACH-000278,-1.0144635252325371
ACH-000279,-0.9230832588144542
ACH-000280,-1.027909611377203
ACH-000281,-1.1628294426306076
ACH-000288,-1.070231409943026
ACH-000291,-0.9924619721197788
ACH-000293,-1.3055378220580165
ACH-000294,-1.036988872349187
ACH-000295,-0.8372212249058161
ACH-000296,-0.9174601660288216
ACH-000302,-1.2223889103866676
ACH-000304,-0.9163812528529276
ACH-000307,-1.0150212320296048
ACH-000308,-1.1301594895926803
ACH-000310,-0.6171246876206268
ACH-000311,-1.2935281806505097
ACH-000312,-1.0377380904909284
ACH-000315,-1.0666753008247158
ACH-000316,-1.3123670551024205
ACH-000317,-1.039140094464569
ACH-000318,-0.9259841838019592
ACH-000319,-1.1506626543966856
ACH-000320,-1.247011668866737
ACH-000322,-0.8752906787763084
ACH-000323,-1.2335562714227477
ACH-000324,-0.9294122998726482
ACH-000329,-0.6594933792322135
ACH-000330,-0.9213198172482784
ACH-000331,-0.9352848916035834
ACH-000332,-0.861370406584431
ACH-000334,-1.095013500018629
ACH-000335,-0.975437113793954
ACH-000336,-0.9195956187109748
ACH-000337,-1.1173970547885468
ACH-000338,-1.06318784434457
ACH-000339,-0.9032801327663048
ACH-000341,-1.334723020340435
ACH-000348,-1.0424121445071213
ACH-000350,-0.9931985162124026
ACH-000352,-1.152033996067313
ACH-000356,-1.0682244608999325
ACH-000361,-0.9962440527919144
ACH-000362,-0.8464751226664015
ACH-000363,-0.9302008163280088
ACH-000364,-1.0728257219362156
ACH-000365,-0.9024776889222959
ACH-000366,-1.1840405622304842
ACH-000368,-1.1146482210989377
ACH-000374,-0.902686842223146
ACH-000375,-0.9026498388123024
ACH-000376,-0.7677860635059173
ACH-000381,-0.8555747409203528
ACH-000383,-1.0258385427095082
ACH-000387,-1.1088146285387606
ACH-000389,-0.8985261804208271
ACH-000390,-0.9478503885056584
ACH-000393,-1.27830691155779
ACH-000395,-0.8886291998789886
ACH-000396,-1.2058534735790305
ACH-000397,-1.009812493470288
ACH-000401,-1.136458468776457
ACH-000402,-1.0942824486597489
ACH-000403,-1.2034779004390572
ACH-000404,-0.8321571334669461
ACH-000406,-0.883686129156879
ACH-000407,-1.1771024545953217
ACH-000408,-0.93403476302434
ACH-000410,-0.9726880270844862
ACH-000411,-1.0308356152648688
ACH-000414,-1.0498331354749009
ACH-000415,-0.8714740845326913
ACH-000416,-1.1341410956899112
ACH-000420,-0.9630457541492082
ACH-000421,-1.1467226213663293
ACH-000424,-0.9805427068205892
ACH-000425,-0.9198158777058124
ACH-000426,-1.1302458072961743
ACH-000427,-1.1901268076560805
ACH-000433,-1.1100104484270266
ACH-000435,-1.2313294988335128
ACH-000436,-0.5355521159985975
ACH-000444,-0.8662073981533557
ACH-000445,-1.0218869142593814
ACH-000448,-0.9236754612136808
ACH-000450,-0.9809378373547896
ACH-000452,-1.209420823325602
ACH-000454,-0.8168023578709175
ACH-000458,-1.265576596136455
ACH-000459,-0.6177254226208352
ACH-000460,-0.9210818991587711
ACH-000461,-1.2565254391908114
ACH-000463,-1.0720666150273712
ACH-000464,-0.8607772345725123
ACH-000466,-0.9117138935282498
ACH-000467,-0.9571689190384424
ACH-000468,-1.2216101776769788
ACH-000469,-1.0562738157582898
ACH-000470,-1.1076123500198434
ACH-000471,-0.9871377831540183
ACH-000472,-0.9051727839280562
ACH-000473,-1.312695939966967
ACH-000475,-0.8762603724057749
ACH-000476,-1.009815326660176
ACH-000477,-0.7720774391408756
ACH-000479,-1.0094272082774611
ACH-000480,-0.996227407190876
ACH-000481,-1.17402538471492
ACH-000483,-1.1691017447895158
ACH-000484,-0.9813193280877568
ACH-000485,-0.8922779935528071
ACH-000486,-1.083352774560087
ACH-000487,-0.9620411381384076
ACH-000488,-0.9700203756517404
ACH-000490,-1.0824815615137862
ACH-000491,-0.9505491033545092
ACH-000495,-1.0173213031665922
ACH-000496,-1.0964610995584805
ACH-000499,-0.8062383066473383
ACH-000500,-0.8206617567825106
ACH-000502,-0.9450389452148176
ACH-000503,-1.2075388078235176
ACH-000505,-1.1595144447806505
ACH-000507,-0.952488267928285
ACH-000510,-0.9621649930964079
ACH-000511,-1.2682832061655525
ACH-000512,-0.9327626834609136
ACH-000516,-0.9889058436305512
ACH-000517,-1.111637755055638
ACH-000518,-0.8522189321461792
ACH-000520,-1.021937730296364
ACH-000521,-0.9812680357758676
ACH-000522,-1.035961408682712
ACH-000524,-1.0160982932584246
ACH-000527,-0.9182453785976048
ACH-000528,-0.6571929430469188
ACH-000537,-1.2267293775173709
ACH-000541,-1.3308476729282708
ACH-000542,-0.9312062934058418
ACH-000544,-0.9245095947154895
ACH-000545,-1.258859793759147
ACH-000547,-1.0484376349366262
ACH-000548,-0.8657473103396448
ACH-000549,-1.085307825343017
ACH-000550,-1.1283504859450948
ACH-000552,-1.1345783441327817
ACH-000556,-0.8803685049030292
ACH-000557,-0.6830792922615354
ACH-000569,-0.9744006721855079
ACH-000570,-0.9832096761326384
ACH-000571,-0.8265734283374997
ACH-000573,-1.120299618491914
ACH-000576,-0.7650707165449141
ACH-000579,-0.7893532604673067
ACH-000580,-1.0121628481346014
ACH-000584,-0.9848321745220476
ACH-000585,-0.8977896207705606
ACH-000588,-1.166120579862584
ACH-000589,-0.94031853380126
ACH-000591,-0.8915760266966949
ACH-000593,-1.0145070319547906
ACH-000600,-0.8541726524795944
ACH-000601,-1.011788333492208
ACH-000605,-0.6587246826065618
ACH-000606,-0.9382463552785112
ACH-000608,-0.8775987985352338
ACH-000614,-0.9713768608846716
ACH-000616,-0.9379313379438194
ACH-000618,-1.07159637490435
ACH-000619,-1.1223547945915235
ACH-000620,-1.0476977321481091
ACH-000621,-0.9785385739680366
ACH-000622,-1.228472588961552
ACH-000623,-0.8356619159760657
ACH-000624,-0.870789177588335
ACH-000627,-1.0568482797626422
ACH-000630,-1.1578740802507748
ACH-000631,-0.8584919431048448
ACH-000632,-0.8375230998463792
ACH-000633,-1.1264700795743006
ACH-000637,-1.051402127579597
ACH-000638,-0.9745884682828376
ACH-000646,-1.1379789310451696
ACH-000647,-0.9571327117919964
ACH-000648,-1.1457754266289777
ACH-000649,-1.1045352745665613
ACH-000651,-1.0914047354942955
ACH-000652,-1.3903640811995157
ACH-000653,-0.7708299891896714
ACH-000657,-1.0925993806781251
ACH-000658,-0.7564769575926692
ACH-000661,-0.9580371326270244
ACH-000662,-1.2979486466761745
ACH-000663,-0.9335858680746691
ACH-000665,-1.0166625547559176
ACH-000671,-0.9956237580559288
ACH-000672,-1.0009332978820735
ACH-000673,-0.9435973928918664
ACH-000676,-0.9168090412277377
ACH-000677,-0.8723867073002748
ACH-000681,-1.0356347908921804
ACH-000683,-0.8007492580552681
ACH-000684,-0.9523186035775428
ACH-000688,-1.0616768488208723
ACH-000693,-1.0828013987632608
ACH-000694,-0.9686889867492412
ACH-000695,-0.9466910035784216
ACH-000696,-1.00893741104811
ACH-000697,-0.8554346821728829
ACH-000699,-0.8625669578539549
ACH-000701,-0.9057633298055404
ACH-000706,-1.0378776810438437
ACH-000711,-0.963015216574495
ACH-000713,-0.9342979589039584
ACH-000714,-1.0770166874773728
ACH-000718,-1.0970299715346032
ACH-000720,-1.0104759554610818
ACH-000721,-0.9129940400887148
ACH-000724,-0.7395172225215703
ACH-000725,-0.7572299006821516
ACH-000732,-1.1764157013191212
ACH-000734,-0.914530424978369
ACH-000735,-1.0348653145477018
ACH-000736,-1.0544928943691965
ACH-000738,-0.8484558097289435
ACH-000746,-1.087957351407412
ACH-000747,-0.8271360728868544
ACH-000748,-1.1176545051873137
ACH-000753,-1.1446508949853424
ACH-000756,-1.0621458597118885
ACH-000757,-0.9279786244637128
ACH-000758,-1.1019570136650048
ACH-000760,-0.999424499192332
ACH-000762,-0.9763969552132932
ACH-000763,-0.9347665311551708
ACH-000764,-1.0899553886130782
ACH-000765,-1.2607209121027252
ACH-000766,-1.0967836027043978
ACH-000767,-1.1364818675089758
ACH-000768,-0.7760719546179471
ACH-000769,-0.9368919470938024
ACH-000770,-0.9843051333320324
ACH-000771,-0.7928711461834541
ACH-000773,-0.950245272245168
ACH-000776,-1.0396970700140746
ACH-000777,-0.944540435735678
ACH-000778,-1.1129602031027763
ACH-000781,-1.050015392179829
ACH-000782,-0.9111651699149496
ACH-000783,-0.8959664409475983
ACH-000784,-1.075664477145219
ACH-000785,-0.9244934413378426
ACH-000787,-0.9567339446316848
ACH-000788,-0.8039136368000125
ACH-000791,-0.95819928815392
ACH-000792,-1.2586679702177517
ACH-000794,-0.8909184458476664
ACH-000796,-1.030819170715452
ACH-000798,-1.1914589366869466
ACH-000799,-0.8037028491365711
ACH-000800,-1.064139431851032
ACH-000802,-1.1289782333978633
ACH-000804,-0.7446060846697208
ACH-000805,-0.869288497935957
ACH-000809,-1.0202995726524364
ACH-000810,-0.7482723678593522
ACH-000811,-1.0665226959668543
ACH-000817,-0.9257130103318496
ACH-000819,-1.0585807561102696
ACH-000820,-1.24227352218305
ACH-000821,-0.9396330653046904
ACH-000822,-1.0974477022198736
ACH-000823,-0.8815091861015958
ACH-000824,-1.215572580432534
ACH-000827,-0.9998368797577412
ACH-000829,-1.0425917495175292
ACH-000831,-1.0328029257990816
ACH-000832,-0.9469304938248444
ACH-000833,-1.2679077037283852
ACH-000834,-0.9056613542323908
ACH-000835,-1.1146888303305929
ACH-000836,-1.1165502599337358
ACH-000837,-1.0318859632117163
ACH-000838,-1.0461446929771991
ACH-000839,-1.1042845659730087
ACH-000840,-0.9382039645327144
ACH-000841,-1.1546767906038609
ACH-000843,-0.8520549659604374
ACH-000846,-0.8728829980557107
ACH-000847,-0.969004278474872
ACH-000848,-0.8105901920411503
ACH-000849,-0.7418709759294217
ACH-000851,-1.225368235646636
ACH-000855,-1.135722076362259
ACH-000856,-1.0664474675612672
ACH-000858,-0.7931598010479204
ACH-000859,-1.1487769885148469
ACH-000861,-0.9981314994347366
ACH-000862,-0.8205450592310818
ACH-000865,-1.0226939202747023
ACH-000866,-0.9306327725868636
ACH-000867,-0.9322316341311004
ACH-000869,-1.196689797129583
ACH-000872,-0.9759015931942716
ACH-000873,-1.1313318796447134
ACH-000876,-0.7355899517430066
ACH-000878,-1.002891445356867
ACH-000880,-0.8885536783704124
ACH-000881,-1.1291357162697018
ACH-000882,-0.7945912664863802
ACH-000884,-1.028701678170762
ACH-000885,-1.0473899354766842
ACH-000887,-0.7569313784956139
ACH-000889,-0.903886220605262
ACH-000896,-0.9548777483654212
ACH-000898,-1.207251342327455
ACH-000900,-0.7859151519942791
ACH-000901,-0.9835880836486344
ACH-000905,-1.0064240922292371
ACH-000906,-1.0747836820593653
ACH-000907,-0.9621109667931664
ACH-000910,-0.8256280559542523
ACH-000911,-1.1319907192824918
ACH-000912,-1.1740505816345828
ACH-000913,-0.9683490945263096
ACH-000915,-0.8394982525398258
ACH-000916,-1.3181367277423002
ACH-000917,-1.2092511743578014
ACH-000920,-0.8782633182491667
ACH-000921,-1.0063338718420036
ACH-000924,-1.0256787762320558
ACH-000926,-1.0910456070480992
ACH-000928,-0.9509378661003016
ACH-000929,-0.756066829429049
ACH-000932,-1.075740336045126
ACH-000935,-1.0986715666007587
ACH-000936,-0.9747987419401622
ACH-000937,-0.9670988869789794
ACH-000938,-0.8852163527186658
ACH-000939,-0.9535779483174952
ACH-000941,-1.1351030890969678
ACH-000943,-1.1479225068236336
ACH-000946,-1.1302384774071834
ACH-000947,-1.088132975084494
ACH-000948,-0.6732964079697139
ACH-000950,-0.9885413664919858
ACH-000953,-1.0340869627116531
ACH-000954,-1.057774563298835
ACH-000957,-0.9847984229569988
ACH-000958,-0.8330740038997956
ACH-000960,-0.7680985290297786
ACH-000963,-0.8994167116271651
ACH-000968,-0.9257544700728192
ACH-000969,-1.2406887826085036
ACH-000972,-1.160362870750106
ACH-000973,-1.0709239760161404
ACH-000974,-0.929534291450012
ACH-000978,-0.9160910503745558
ACH-000984,-0.9452010463219872
ACH-000986,-1.1356029029818702
ACH-000988,-1.0520817822013568
ACH-000993,-0.7008099503902042
ACH-000994,-1.2054641775803343
ACH-000996,-0.8918031666730827
ACH-001001,-1.0511473865387742
ACH-001020,-0.7748434981933143
ACH-001028,-1.0389172293217148
ACH-001031,-1.047634807032738
ACH-001038,-1.056674348313793
ACH-001048,-0.9497294956628048
ACH-001050,-1.0429231516755093
ACH-001053,-0.9591749265189108
ACH-001054,-0.9524873607834836
ACH-001061,-0.9217126982997672
ACH-001067,-1.0907646997344254
ACH-001075,-0.9509900789413916
ACH-001096,-1.1390339430431466
ACH-001111,-0.9925690888186076
ACH-001119,-0.810586765025865
ACH-001128,-1.1724851039483508
ACH-001134,-1.2672278193890965
ACH-001151,-1.0819356525760144
ACH-001163,-1.0028934054633398
ACH-001164,-1.0228862847435076
ACH-001183,-0.9790725083409009
ACH-001192,-0.7997360833667873
ACH-001193,-1.0068591972053376
ACH-001196,-0.9936002190979766
ACH-001197,-0.9672123064439604
ACH-001205,-0.9640323391309928
ACH-001211,-1.0576310391061858
ACH-001212,-0.9192427286859316
ACH-001228,-0.7228704314512706
ACH-001232,-1.3026516637350338
ACH-001239,-1.0318931168781929
ACH-001270,-0.8093230525231039
ACH-001274,-1.1220161122697478
ACH-001275,-0.9298823384118377
ACH-001277,-1.3142564095303877
ACH-001278,-0.9891223607747776
ACH-001280,-0.4801028575426059
ACH-001283,-1.0703011535688398
ACH-001289,-0.8370079344359638
ACH-001300,-0.942755859468292
ACH-001301,-0.9637114335034712
ACH-001302,-0.8647039479564438
ACH-001306,-1.0454873858360274
ACH-001318,-1.1514814362899854
ACH-001322,-0.973840549939588
ACH-001328,-1.0806304500118875
ACH-001332,-1.1580129618199393
ACH-001336,-0.9915359255436772
ACH-001346,-0.9262273764070876
ACH-001353,-0.9929018278550116
ACH-001354,-1.0005085086197192
ACH-001367,-0.9458759650030276
ACH-001368,-1.2699007870375634
ACH-001374,-1.0827615879945875
ACH-001377,-0.8983847876999057
ACH-001380,-0.933063712349536
ACH-001391,-1.1045436168731633
ACH-001408,-1.0860509412107149
ACH-001430,-1.13900692922111
ACH-001431,-0.9171770329473322
ACH-001450,-0.8822316639955239
ACH-001496,-0.9585234847376451
ACH-001500,-1.094453578455057
ACH-001523,-0.8339863362590886
ACH-001532,-1.0506153236627578
ACH-001550,-1.0950042144478909
ACH-001552,-1.0581753025390463
ACH-001554,-0.959449057953718
ACH-001654,-0.9180046348113672
ACH-001735,-0.942088596032277
ACH-001736,-1.0629508837602275
ACH-001737,-0.8423926686947786
ACH-001740,-0.8535224460919764
ACH-001745,-0.6679106449767429
ACH-001765,-0.9660978461325394
