,OPA1 (4976)
ACH-000362,0.0447984824986236
ACH-000363,-0.18345218403384853
ACH-000364,-0.3230523506666935
ACH-000365,-0.06915833798508282
ACH-000366,-0.1871814620580961
ACH-000368,-0.4726406658636817
ACH-000374,-0.569774323775831
ACH-000375,-0.26306599261737057
ACH-000376,-0.7323604666834537
ACH-000381,-0.4991423833579991
ACH-000383,-0.23556211478328395
ACH-000387,-0.21628884903501555
ACH-000389,-0.204587965725145
ACH-000390,-0.14289751006935486
ACH-000393,-0.4716486686036349
ACH-000395,-0.228443480078072
ACH-000396,-0.8381094683994157
ACH-000397,-0.3203821929615405
ACH-000401,-0.5977243295301583
ACH-000402,-0.2937941302223149
ACH-000403,-0.33029380334446146
ACH-000404,-0.6781847125384608
ACH-000406,-0.4502094643523217
ACH-000407,-0.43972115575064297
ACH-000408,-0.4412949613677656
ACH-000410,-0.58972814434512
ACH-000411,-0.3007580907163352
ACH-000414,-0.2755679825823613
ACH-000415,-0.3469631726962868
ACH-000416,-0.3142388482308969
ACH-000420,-0.4749636677297027
ACH-000421,-0.2640855557290098
ACH-000424,-0.5476030723138183
ACH-000425,-0.2536376452130573
ACH-000426,-0.4106215096385005
ACH-000427,-0.3183279018855901
ACH-000433,-0.4691642783693234
ACH-000435,-0.7037340929144672
ACH-000436,-0.4750377442588801
ACH-000444,-0.5633920932667456
ACH-000445,-0.3969770939393609
ACH-000448,-0.2568796254848014
ACH-000450,-0.4151007968765062
ACH-000452,-0.4146216881390473
ACH-000454,-0.3707151420002651
ACH-000458,-0.7014383414811478
ACH-000459,-0.3171675322482904
ACH-000460,-0.3073857401108763
ACH-000461,-0.2974672471309205
ACH-000463,-0.4257532877499017
ACH-000464,-0.3892309325033519
ACH-000466,-0.4609908127902817
ACH-000467,-0.5879272278569821
ACH-000468,-0.4965975518737457
ACH-000469,-0.4784037044612806
ACH-000470,-0.1432505657261294
ACH-000471,-0.33248932786238056
ACH-000472,-0.2704103431218479
ACH-000473,-0.6195579457568036
ACH-000475,-0.4004727309200785
ACH-000476,-0.4714774231510771
ACH-000477,-0.387568671870996
ACH-000479,-0.489115604102372
ACH-000480,-0.4765959986149617
ACH-000481,-0.1894629917640704
ACH-000483,-0.6432004063028848
ACH-000484,-0.15954738761694925
ACH-000485,-0.3159244049815431
ACH-000486,-0.3240808118434393
ACH-000487,-0.6179193008837595
ACH-000488,-0.4244914009357117
ACH-000490,-0.625835176868614
ACH-000491,-0.449793678282637
ACH-000495,-0.22813319588167266
ACH-000496,-0.1845879368479348
ACH-000499,-0.7518103972665168
ACH-000500,-0.2929356428283976
ACH-000502,-0.3773113627965082
ACH-000503,-0.30664650730690546
ACH-000505,-0.4077022054281996
ACH-000507,-0.6750573569336102
ACH-000510,-0.4199346733896339
ACH-000511,-0.6241947276608188
ACH-000512,-0.4611400315696385
ACH-000516,-0.6117590071738991
ACH-000517,-0.2847310217496947
ACH-000518,-0.2358815075827973
ACH-000520,-0.5164567373217609
ACH-000521,-0.37267987949836895
ACH-000522,-0.4808532424854742
ACH-000524,-0.4041089117331117
ACH-000527,-0.31341026015344325
ACH-000528,-0.29455126333332404
ACH-000537,-0.5245401138719121
ACH-000541,-0.4164445870476289
ACH-000542,-0.337245156086104
ACH-000544,-0.3482981194106544
ACH-000545,-0.3404354049421237
ACH-000547,-0.6700892494679787
ACH-000548,-0.4997731093712364
ACH-000549,-0.4803891733138864
ACH-000550,-0.5978861681949349
ACH-000552,-0.2772918235292078
ACH-000556,-0.4827072038937326
ACH-000557,-0.16451517808057714
ACH-000569,-0.2527050531209949
ACH-000570,-0.4417828342429923
ACH-000571,-0.4765821689667989
ACH-000573,-0.6748816515687933
ACH-000576,-0.10137661406572468
ACH-000579,-0.3613061422186884
ACH-000580,-0.3726962713695889
ACH-000584,-0.5387199284689378
ACH-000585,-0.4702794358208909
ACH-000588,-0.4544158698916704
ACH-000589,-0.6637965331282664
ACH-000591,-0.5045210247567353
ACH-000593,-0.5556268806674393
ACH-000600,-0.47086663190201
ACH-000601,-0.4099181669932298
ACH-000605,-0.2799107606205836
ACH-000606,-0.5902361493693719
ACH-000608,-0.2341678423227843
ACH-000614,-0.526142430737727
ACH-000616,-0.3692085395475536
ACH-000618,-0.3417584530442615
ACH-000619,-0.38908728968223577
ACH-000620,-0.15163314606401335
ACH-000621,-0.4008125320250652
ACH-000622,-0.22810741665855344
ACH-000623,-0.4875028297142254
ACH-000624,-0.1947708347217788
ACH-000627,-0.5273590334160256
ACH-000630,-0.7049741079804587
ACH-000631,-0.715229097903226
ACH-000632,-0.3915453318081196
ACH-000633,-0.2865827997277181
ACH-000637,-0.3863565296275935
ACH-000638,-0.27628388304950857
ACH-000646,-0.3106978607993028
ACH-000647,-0.4569078181220955
ACH-000648,-0.5372895582251496
ACH-000649,-0.29557674948593
ACH-000651,-0.4819987360139565
ACH-000652,-0.5137195326694852
ACH-000653,-0.19683601927836394
ACH-000657,-0.4589193772040688
ACH-000658,-0.4753228669718658
ACH-000661,-0.3174433417787266
ACH-000662,-0.446852197510596
ACH-000663,-0.2926563128672968
ACH-000665,-0.11457483418764453
ACH-000671,-0.4109694778674179
ACH-000672,-0.3846681535521464
ACH-000673,-0.3037975302633153
ACH-000676,-0.3220246333510419
ACH-000677,-0.7822112426459645
ACH-000681,-0.6222398591068443
ACH-000683,-0.3553857202490709
ACH-000684,-0.3612958288120858
ACH-000688,-0.40189256680635294
ACH-000693,-0.5156560667838954
ACH-000694,-0.5255448466196637
ACH-000695,-0.29281264046343514
ACH-000696,-0.6621323403488855
ACH-000697,-0.3199852950946366
ACH-000699,-0.5376550810881526
ACH-000701,-0.4426357052274715
ACH-000706,-0.536197622165713
ACH-000711,-0.5495201162426406
ACH-000713,-0.4251715084391233
ACH-000714,-0.008849502252170887
ACH-000718,-0.35432483469420945
ACH-000720,-0.5721866918921251
ACH-000721,-0.0982785475439863
ACH-000724,-0.33550228833632106
ACH-000725,-0.36660180341522797
ACH-000732,-0.4219089941289783
ACH-000734,-0.4377736226259864
ACH-000735,-0.4557552533270319
ACH-000736,-0.400695069520135
ACH-000738,-0.6815169781313946
ACH-000746,-0.5301128857819299
ACH-000747,-0.7145680107319174
ACH-000748,-0.7910072613845418
ACH-000753,-0.4787059074660015
ACH-000756,-0.4827001524733253
ACH-000757,-0.466783709309451
ACH-000758,-0.6091443728889062
ACH-000760,-0.7793482387561039
ACH-000762,-0.4530651216356005
ACH-000763,-0.3569018256199949
ACH-000764,-0.4270624030189298
ACH-000765,-0.4227111256571393
ACH-000766,-0.6330826303456529
ACH-000767,-0.1660643032879148
ACH-000768,-0.3355567082072916
ACH-000769,-0.4469287387056572
ACH-000770,-0.4118816104576188
ACH-000771,-0.6192173695302179
ACH-000773,-0.21811994625648692
ACH-000776,-0.2693192657931146
ACH-000777,-0.461356627290019
ACH-000778,-0.4217448252954958
ACH-000781,-0.4604370215654074
ACH-000782,-0.337488867085226
ACH-000783,-0.463215925731669
ACH-000784,-0.34246332439608385
ACH-000785,-0.4567650352671953
ACH-000787,-0.5756917315437929
ACH-000788,-0.3724010367831216
ACH-000791,-0.35146480519459633
ACH-000792,-0.3688787911714525
ACH-000794,-0.3431724909179861
ACH-000796,-0.3355953530708232
ACH-000798,-0.4049938697973407
ACH-000799,-0.35589706456929515
ACH-000800,-0.29393307158415205
ACH-000802,-0.4749545785453941
ACH-000804,-0.4289725529302856
ACH-000805,-0.5496771906311281
ACH-000809,-0.5664798898632588
ACH-000810,-0.3787303888730244
ACH-000811,-0.3276549951621313
ACH-000817,-0.31459857506251665
ACH-000819,-0.6172582566270975
ACH-000820,-0.9135373392502362
ACH-000821,-0.2785271862423862
ACH-000822,-0.4289556158654267
ACH-000823,-0.3247589066121936
ACH-000824,-0.2908174870228544
ACH-000827,-0.22957369703547945
ACH-000829,-0.22230320897853334
ACH-000831,-0.8201316866003704
ACH-000832,-0.4079558102978997
ACH-000833,-0.4278823232873953
ACH-000834,-0.4124298289384066
ACH-000835,-0.6328513121110088
ACH-000836,-0.5573181000958087
ACH-000837,-0.49190187567967
ACH-000838,-0.23638544890516386
ACH-000839,-0.4556921668410139
ACH-000840,-0.3539172979614532
ACH-000841,-0.4799316189854017
ACH-000843,-0.3478939510176963
ACH-000846,-0.4197750549449677
ACH-000847,-0.7501927798278493
ACH-000848,-0.7688527667432791
ACH-000849,-0.4766554240009322
ACH-000851,-0.5909602854864898
ACH-000855,-0.6487953992298338
ACH-000856,-0.2432681382621197
ACH-000858,-0.3835469323177244
ACH-000859,-0.3522569078028495
ACH-000861,-0.5591238248414955
ACH-000862,-0.5389468965453366
ACH-000865,-0.4983310604456888
ACH-000866,-0.24636885540418435
ACH-000867,-0.3963838471717673
ACH-000869,-0.6739114099800025
ACH-000872,-0.2383636942564351
ACH-000873,-0.27221213676612954
ACH-000876,-0.6533381769725478
ACH-000878,-0.2289724610936491
ACH-000880,-0.2127877681514876
ACH-000881,-0.3290984067951591
ACH-000882,-0.5432768085759137
ACH-000884,-0.4128521684151757
ACH-000885,-0.6259968444456231
ACH-000887,-0.2507696049562745
ACH-000889,-0.331381829672326
ACH-000896,-0.33778245425820264
ACH-000898,-0.2169962099003466
ACH-000900,-0.6347287051175949
ACH-000901,-0.4100546356238341
ACH-000905,-0.5192339071252037
ACH-000906,-0.3897380937840289
ACH-000907,-0.474559431879443
ACH-000910,-0.26871039774546085
ACH-000911,-0.5632085332315897
ACH-000912,-0.3752312191988931
ACH-000913,-0.4021291107651489
ACH-000915,-0.5178521302682518
ACH-000916,-0.0022015076179213136
ACH-000917,-0.5469170279172273
ACH-000920,-0.2920753456127163
ACH-000921,-0.5813303192177716
ACH-000924,-0.6597796186498244
ACH-000926,-0.4082075598936101
ACH-000928,-0.5767409056638436
ACH-000929,-0.4412376349379985
ACH-000932,-0.5423336195739991
ACH-000935,-0.5242863007481032
ACH-000936,-0.6917795088367787
ACH-000937,-0.1788750325329709
ACH-000938,-0.3463107869417995
ACH-000939,-0.4176008370693672
ACH-000941,-0.31957822567345423
ACH-000943,-0.328595150298107
ACH-000946,-0.32804617800013597
ACH-000947,-0.7589673744419817
ACH-000948,-0.4510097957666853
ACH-000950,-0.551648327763625
ACH-000953,-0.16489980661210332
ACH-000954,-0.6214932566606614
ACH-000957,-0.5520459667501543
ACH-000958,-0.23636751259783764
ACH-000960,-0.4006929414123835
ACH-000963,-0.2471374435492901
ACH-000968,-0.5507476780055411
ACH-000969,-0.4157909830918277
ACH-000972,-0.4151347920516457
ACH-000973,-0.3632357570210684
ACH-000974,-0.3091143662680775
ACH-000978,-0.2734203645100074
ACH-000984,-0.4691379797114325
ACH-000986,-0.20021576725314053
ACH-000988,-0.2449250321739131
ACH-000993,-0.2575550252293827
ACH-000994,-0.3244606880757001
ACH-000996,-0.32202056419184705
ACH-001001,-0.7005592424386211
ACH-001020,-0.7780298394136909
ACH-001028,-0.5168953288934935
ACH-001031,-0.3285608209013585
ACH-001038,-0.2964588988335721
ACH-001048,-0.4862265926043405
ACH-001050,-0.33055172477939776
ACH-001053,-0.4031057067041413
ACH-001054,-0.062459263603764026
ACH-001061,-0.7159627506734169
ACH-001067,-0.32692958714342124
ACH-001075,-0.4604815418234808
ACH-001096,-0.4870324149590274
ACH-001111,-0.6237120622659663
ACH-001119,-0.3590771733510566
ACH-001128,-0.8577654451807757
ACH-001134,-0.4420476606052925
ACH-001151,-0.13910429034771324
ACH-001163,-0.5356424085124135
ACH-001164,-0.5563776275921609
ACH-001183,-0.4053656296335729
ACH-001192,-0.3608115722783305
ACH-001193,-0.4160873358209128
ACH-001196,-0.3823105213722357
ACH-001197,-0.4976582315607214
ACH-001205,-0.4054701756931106
ACH-001211,-0.2837404182214697
ACH-001212,-0.3946331119495791
ACH-001228,-0.2394799032997683
ACH-001232,-0.37749399801225225
ACH-001239,-0.4220822034420572
ACH-001270,-0.4254950570998337
ACH-001274,-0.2340661753713028
ACH-001275,-0.3738087100441997
ACH-001277,-0.35397836632044666
ACH-001278,-0.3180325354379098
ACH-001280,-0.4564481994047264
ACH-001283,-0.5017932988453507
ACH-001289,-0.2454193836104792
ACH-001300,-0.5427001555249904
ACH-001301,-0.38625059358919894
ACH-001302,-0.6384730955397612
ACH-001306,-0.4075033334938119
ACH-001318,-0.496429111355117
ACH-001322,-0.4301199390761664
ACH-001328,-0.5400606211620789
ACH-001332,-0.5508610003945078
ACH-001336,-0.3070929780767854
ACH-001346,-0.24376805736537094
ACH-001353,-0.17965207550583184
ACH-001354,-0.18452379207412392
ACH-001367,-0.3774967221698929
ACH-001368,-0.5505279192759053
ACH-001374,-0.03582219888174358
ACH-001377,-0.3482878553743984
ACH-001380,-0.5259572412248503
ACH-001391,-0.2515158882475481
ACH-001408,-0.3845084977086453
ACH-001430,-0.23237845901748574
ACH-001431,-0.2368652299079069
ACH-001450,-0.5951107283229526
ACH-001496,-0.4795966080029525
ACH-001500,-0.7058868427605433
ACH-001523,-0.6748789822068374
ACH-001532,-0.14582593220714998
ACH-001550,-0.5313654985184617
ACH-001552,-0.3646668107608317
ACH-001554,-0.4872520259226281
ACH-001654,-0.4386337800661859
ACH-001735,-0.10715766775975843
ACH-001736,-0.40022112124865816
ACH-001737,-0.4871382768474036
ACH-001740,-0.29564433744738483
ACH-001745,-0.347987351843848
ACH-001765,-0.4136174193462875
