,P2RY14 (9934)
ACH-000261,-0.06359583190479047
ACH-000262,0.004071496274655129
ACH-000263,-0.2631364564087127
ACH-000264,0.018796887046235642
ACH-000265,-0.10747954009667067
ACH-000266,-0.104018163257236
ACH-000272,-0.2013128721749988
ACH-000274,-0.17906327633278302
ACH-000277,-0.2019787620396372
ACH-000278,-0.07816819560656323
ACH-000279,-0.13256207950659007
ACH-000280,-0.21874261066070144
ACH-000281,-0.07474189909603092
ACH-000288,-0.06474648731686246
ACH-000291,-0.03464862877440048
ACH-000293,-0.0704866970462153
ACH-000294,-0.21145160569636295
ACH-000295,-0.10715863682727313
ACH-000296,-0.14031986108468494
ACH-000302,-0.08063973160010457
ACH-000304,0.10280085718080488
ACH-000307,-0.06401335812492362
ACH-000308,-0.09655101987315316
ACH-000310,-0.03343850144884284
ACH-000311,-0.01845925494377277
ACH-000312,-0.07804235148187873
ACH-000315,-0.1035895664886569
ACH-000316,-0.091750825949184
ACH-000317,-0.25238813298689045
ACH-000318,-0.2456682787830207
ACH-000319,-0.1954097856583472
ACH-000320,-0.1909657482566212
ACH-000322,-0.2529008097046489
ACH-000323,-0.3194649617054604
ACH-000324,-0.1086548758635896
ACH-000329,-0.06034267037698604
ACH-000330,-0.22171422597987125
ACH-000331,-0.3079515728352693
ACH-000332,-0.06094376252910299
ACH-000334,-0.10519557044726537
ACH-000335,0.020026334814747877
ACH-000336,-0.08628006008788389
ACH-000337,-0.1348417318009513
ACH-000338,0.1247401421725839
ACH-000339,-0.13496911091702835
ACH-000341,-0.1046451530357445
ACH-000348,-0.01744455044665939
ACH-000350,-0.060556220421187724
ACH-000352,-0.12115227649563733
ACH-000356,0.014551530179677696
ACH-000361,0.06698738286868736
ACH-000362,-0.1843001865181112
ACH-000363,-0.1472281273853287
ACH-000364,0.05340184569021204
ACH-000365,-0.14076483790254565
ACH-000366,-0.09069963417563416
ACH-000368,-0.13012738494676146
ACH-000374,-0.028704719977052495
ACH-000375,-0.17135513858104692
ACH-000376,-0.0850280072397301
ACH-000381,0.09058203139543558
ACH-000383,-0.13617762335679254
ACH-000387,-0.030078098694043005
ACH-000389,-0.18437431617247785
ACH-000390,-0.0710343374573096
ACH-000393,-0.06849357019103734
ACH-000395,-0.10309775245556507
ACH-000396,-0.07795208785134726
ACH-000397,-0.18288618294978168
ACH-000401,-0.0062498824782768045
ACH-000402,0.19732028300236468
ACH-000403,-0.1572587327144771
ACH-000404,-0.14968199317211234
ACH-000406,-0.1258013932392088
ACH-000407,0.061837881948202465
ACH-000408,-0.09422003866741804
ACH-000410,-0.12876069842873264
ACH-000411,-0.21943491248257815
ACH-000414,-0.09772904151119773
ACH-000415,-0.08182343699047641
ACH-000416,-0.05682563098654945
ACH-000420,-0.14803159758969436
ACH-000421,-0.06643555343240214
ACH-000424,-0.3017250545853984
ACH-000425,-0.058442308555316125
ACH-000426,-0.09447451535895998
ACH-000427,-0.2853199224494326
ACH-000433,-0.04627861407541118
ACH-000435,-0.025141694387812632
ACH-000436,-0.16664480131397952
ACH-000444,-0.11179865874950876
ACH-000445,-0.14300048798261153
ACH-000448,-0.0937129929489175
ACH-000450,-0.04006757513863815
ACH-000452,-0.18727029890858973
ACH-000454,-0.11364263141770935
ACH-000458,-0.2543387716804317
ACH-000459,-0.04277846891712126
ACH-000460,-0.08893966177899174
ACH-000461,0.035610498646929375
ACH-000463,-0.017088618596417887
ACH-000464,-0.02383182060285864
ACH-000466,-0.07394523923299302
ACH-000467,-0.14826808078730452
ACH-000468,-0.14642944814026584
ACH-000469,-0.1507630712951103
ACH-000470,-0.1667024586549845
ACH-000471,-0.07318723196890763
ACH-000472,-0.09397180501040092
ACH-000473,-0.14015234704906848
ACH-000475,-0.13470230933108845
ACH-000476,-0.1367421585398155
ACH-000477,-0.15806914314634352
ACH-000479,-0.25669526026387857
ACH-000480,-0.1888187662434995
ACH-000481,-0.1836463496043499
ACH-000483,-0.11423681619443833
ACH-000484,-0.16363516547264806
ACH-000485,-0.1012089214941388
ACH-000486,-0.19294581635722846
ACH-000487,0.04128012648835258
ACH-000488,-0.18205169754972994
ACH-000490,-0.14011140765759048
ACH-000491,-0.13798785119144338
ACH-000495,-0.3617261340352814
ACH-000496,-0.02539917877245014
ACH-000499,-0.06928284827067117
ACH-000500,-0.17883223815714108
ACH-000502,-0.11636668127255895
ACH-000503,-0.08420782125642325
ACH-000505,-0.05988974239766533
ACH-000507,-0.14077314494703236
ACH-000510,-0.024546800612682253
ACH-000511,-0.20171142333165384
ACH-000512,-0.2087144222533336
ACH-000516,-0.18118948734972595
ACH-000517,-0.10731104689314154
ACH-000518,-0.08028310614242279
ACH-000520,-0.08944437782751688
ACH-000521,0.011094646033954565
ACH-000522,-0.154562752017293
ACH-000524,-0.05769540812778511
ACH-000527,-0.1203069863831124
ACH-000528,-0.1914060821430634
ACH-000537,-0.18415011466535725
ACH-000541,-0.25658064228631466
ACH-000542,-0.10974359927576363
ACH-000544,-0.15774298934472905
ACH-000545,-0.2423439131158894
ACH-000547,-0.1518018108332678
ACH-000548,-0.11622544288995675
ACH-000549,-0.14838854111176958
ACH-000550,-0.06718009011268014
ACH-000552,-0.052857437661065904
ACH-000556,-0.12835160095613496
ACH-000557,-0.05887574018864158
ACH-000569,-0.09712554787251454
ACH-000570,-0.12604745331492734
ACH-000571,-0.0037418226829155072
ACH-000573,-0.2302917305809615
ACH-000576,-0.03317716123293833
ACH-000579,-0.07926204117526801
ACH-000580,0.06670915680259885
ACH-000584,-0.1865632920525676
ACH-000585,-0.1479932957012648
ACH-000588,-0.17227047431354792
ACH-000589,-0.07271961255404966
ACH-000591,-0.12472166395180928
ACH-000593,-0.12040849737565815
ACH-000600,-0.11933270266087975
ACH-000601,-0.03342296001152621
ACH-000605,-0.08086631796739603
ACH-000606,0.05036334923113348
ACH-000608,-0.11337081924120684
ACH-000614,-0.11962652713739155
ACH-000616,-0.0722900143895835
ACH-000618,-0.02836716253401972
ACH-000619,0.024211987276140105
ACH-000620,-0.10362904060484457
ACH-000621,-0.15558537605027414
ACH-000622,-0.035339791159729524
ACH-000623,-0.06981830623564282
ACH-000624,-0.09638988096694603
ACH-000627,-0.11978966052609505
ACH-000630,-0.1410782071895652
ACH-000631,0.23040604358877445
ACH-000632,-0.002408058187488683
ACH-000633,-0.100160608934922
ACH-000637,0.004818071246846118
ACH-000638,-0.08175818103771923
ACH-000646,-0.13538092774528504
ACH-000647,0.025210799427629087
ACH-000648,-0.11326957036166894
ACH-000649,-0.08845953165356059
ACH-000651,-0.09118396900620823
ACH-000652,-0.09095765481113277
ACH-000653,-0.2896889509169085
ACH-000657,-0.11721243777450607
ACH-000658,-0.05585839407448268
ACH-000661,-0.006341108554858839
ACH-000662,-0.1448365075172098
ACH-000663,0.02606230192882952
ACH-000665,-0.02820360096603324
ACH-000671,0.02514752879562604
ACH-000672,-0.2110502375395536
ACH-000673,-0.08416071126609542
ACH-000676,-0.05563075117579929
ACH-000677,-0.045571366700857686
ACH-000681,-0.11365978893201599
ACH-000683,-0.07151475525301887
ACH-000684,-0.06995241092320835
ACH-000688,-0.060657647880773616
ACH-000693,-0.05418266348044809
ACH-000694,-0.2308386752826673
ACH-000695,-0.3134198473164369
ACH-000696,-0.2465110195369277
ACH-000697,-0.14614136928457752
ACH-000699,-0.12787154620455735
ACH-000701,-0.047174847299971616
ACH-000706,0.01349092368350598
ACH-000711,-0.04657367338541067
ACH-000713,-0.04904385468524868
ACH-000714,0.07765843464478235
ACH-000718,0.005570405339134488
ACH-000720,-0.0960903789568693
ACH-000721,-0.07123393130668045
ACH-000724,-0.036935600868300514
ACH-000725,-0.1852817686498716
ACH-000732,-0.025403245799756228
ACH-000734,-0.11341820480163425
ACH-000735,-0.2382679411371311
ACH-000736,-0.08166858823076628
ACH-000738,-0.03915423039296918
ACH-000746,-0.16927737166306855
ACH-000747,-0.10752269256013793
ACH-000748,-0.12242585343594595
ACH-000753,-0.07471779017910099
ACH-000756,-0.07014232103979938
ACH-000757,-0.11325895894311305
ACH-000758,-0.06355126535747146
ACH-000760,-0.04150189603317663
ACH-000762,0.1188719753842397
ACH-000763,-0.05141211777659333
ACH-000764,0.11342907409762072
ACH-000765,-0.0791791223922275
ACH-000766,-0.0679535819136085
ACH-000767,0.009779056455085958
ACH-000768,-0.11302991371682833
ACH-000769,-0.1300945709935093
ACH-000770,-0.19706100821559105
ACH-000771,-0.11094961920466298
ACH-000773,-0.10674436635148343
ACH-000776,-0.04131005017298739
ACH-000777,-0.07849631934337542
ACH-000778,-0.15093037854508434
ACH-000781,-0.021020488785076227
ACH-000782,-0.17854281601773656
ACH-000783,-0.1800770758911068
ACH-000784,-0.1864136589458486
ACH-000785,-0.2077157388383105
ACH-000787,-0.14227062153169834
ACH-000788,-0.1528042722904816
ACH-000791,-0.16695883386852028
ACH-000792,-0.051312975779878936
ACH-000794,-0.11728765592568308
ACH-000796,-0.1816318587453423
ACH-000798,-0.015871018975884978
ACH-000799,-0.2235105375753205
ACH-000800,-0.21512031095768427
ACH-000802,-0.102645707308325
ACH-000804,0.10227048815370383
ACH-000805,-0.17334379969317512
ACH-000809,-0.20302375999337652
ACH-000810,-0.2321948301373759
ACH-000811,-0.04407639602637761
ACH-000817,-0.2294706102433067
ACH-000819,-0.1139494079857158
ACH-000820,-0.034505837434306824
ACH-000821,-0.06937840180655297
ACH-000822,-0.05729589628903321
ACH-000823,0.014707906747454253
ACH-000824,-0.0856800639800269
ACH-000827,-0.1140979781426996
ACH-000829,-0.10746611531184258
ACH-000831,-0.10260469253419244
ACH-000832,-0.1221869648253118
ACH-000833,0.09511403650236598
ACH-000834,-0.008780170588687937
ACH-000835,-0.06830836058975727
ACH-000836,-0.13493971732225654
ACH-000837,-0.07222098958945948
ACH-000838,-0.02345417485891285
ACH-000839,-0.08782700552822972
ACH-000840,-0.08551417035193908
ACH-000841,0.08789016801124569
ACH-000843,-0.13662753622743262
ACH-000846,-0.18446009565253044
ACH-000847,-0.15713181488024294
ACH-000848,-0.127808884431297
ACH-000849,0.007815191132407055
ACH-000851,-0.1852348789316788
ACH-000855,-0.11635003371498508
ACH-000856,-0.08396342394780218
ACH-000858,-0.21249592366303016
ACH-000859,-0.19576004230128005
ACH-000861,-0.06966333249688636
ACH-000862,-0.1912873482925629
ACH-000865,-0.03951878898911847
ACH-000866,-0.11050045090913034
ACH-000867,-0.06609941034104631
ACH-000869,-0.09767999131327984
ACH-000872,-0.12455798079125395
ACH-000873,-0.18245144935510615
ACH-000876,-0.09863497524600696
ACH-000878,-0.2325541920206355
ACH-000880,-0.15672761619529396
ACH-000881,-0.0019559128473331322
ACH-000882,-0.0870302475977951
ACH-000884,-0.025499959590943595
ACH-000885,-0.07128749280336448
ACH-000887,-0.11462653515341845
ACH-000889,-0.13210899977850438
ACH-000896,-0.08412364151742395
ACH-000898,-0.09633819714771516
ACH-000900,-0.028982653478421223
ACH-000901,-0.11829642885819645
ACH-000905,-0.12595302752462395
ACH-000906,-0.10010457353147444
ACH-000907,-0.03589574411601755
ACH-000910,0.017605586130989694
ACH-000911,-0.19957157434252445
ACH-000912,-0.10940851063433643
ACH-000913,-0.11042069109907328
ACH-000915,-0.15861811965754527
ACH-000916,-0.2953094396333133
ACH-000917,-0.08839565514104668
ACH-000920,0.036540074145442525
ACH-000921,-0.16199032020410986
ACH-000924,-0.09515275723143032
ACH-000926,-0.10952454845005763
ACH-000928,-0.14839459686747195
ACH-000929,-0.1598155252353632
ACH-000932,-0.07441816462256096
ACH-000935,-0.16519887353350776
ACH-000936,-0.03595641804365244
ACH-000937,-0.05458408370164379
ACH-000938,-0.0424374524878296
ACH-000939,0.04161409901114426
ACH-000941,-0.09471699349030988
ACH-000943,-0.06575980479185017
ACH-000946,-0.0838836003423338
ACH-000947,-0.1589165954437679
ACH-000948,-0.22677449902638086
ACH-000950,0.043922917706158776
ACH-000953,-0.02888542742866085
ACH-000954,-0.2291510900487954
ACH-000957,-0.013219266016597866
ACH-000958,-0.31562445679303514
ACH-000960,-0.11151992200998506
ACH-000963,-0.2643394243996462
ACH-000968,0.033597857031972864
ACH-000969,-0.035551209446657565
ACH-000972,-0.2252060180238715
ACH-000973,-0.032822364405416804
ACH-000974,-0.05167361398075245
ACH-000978,0.18989280623471144
ACH-000984,-0.017094367197355336
ACH-000986,-0.03323268386520396
ACH-000988,-0.15529959116976816
ACH-000993,-0.011762141912467262
ACH-000994,-0.17854939540721512
ACH-000996,-0.1842372262611313
ACH-001001,-0.13899771886949686
ACH-001020,0.19674446344043028
ACH-001028,-0.16727807015186358
ACH-001031,-0.06513025062199998
ACH-001038,-0.10905987586226444
ACH-001048,-0.1833414426001983
ACH-001050,-0.07021970299860908
ACH-001053,-0.2445707579684648
ACH-001054,-0.019736081785134744
ACH-001061,-0.12613645473773727
ACH-001067,-0.14897629045196542
ACH-001075,-0.10508261327991214
ACH-001096,-0.1546062496507742
ACH-001111,-0.4039337821727776
ACH-001119,-0.07737243347444099
ACH-001128,-0.07155480139790228
ACH-001134,-0.12425890957467345
ACH-001151,-0.027468519604053426
ACH-001163,-0.048587513494214
ACH-001164,-0.17652850715279306
ACH-001183,-0.1630576905576645
ACH-001192,-0.07348412933405239
ACH-001193,-0.033309170722426416
ACH-001196,-0.11026916912631243
ACH-001197,-0.1330569144092226
ACH-001205,-0.16670396147964295
ACH-001211,-0.15719096686216286
ACH-001212,-0.14162530303710802
ACH-001228,-0.07246499737678845
ACH-001232,-0.13711765309290058
ACH-001239,0.01774946162889553
ACH-001270,-0.03895727142832809
ACH-001274,-0.16195119564023075
ACH-001275,-0.10658511310174232
ACH-001277,-0.17571748862749095
ACH-001278,-0.09495078918031613
ACH-001280,0.04893826786056549
ACH-001283,-0.15693578436854233
ACH-001289,-0.10076051400386853
ACH-001300,9.839317735993481e-05
ACH-001301,-0.2232067362094266
ACH-001302,-0.09818603678112747
ACH-001306,-0.12651029183028786
ACH-001318,-0.12467660796644862
ACH-001322,-0.1936036893886325
ACH-001328,-0.10927135418710177
ACH-001332,0.031761909496740334
ACH-001336,-0.0291286139757068
ACH-001346,0.02042896622650668
ACH-001353,-0.19119455498870264
ACH-001354,0.09266826159830684
ACH-001367,-0.08188237809753547
ACH-001368,-0.08100995893026605
ACH-001374,-0.19625279382830893
ACH-001377,-0.10228153769370334
ACH-001380,-0.06612083202252478
ACH-001391,-0.2742609872523801
ACH-001408,-0.2910260696007361
ACH-001430,-0.2444961347623755
ACH-001431,0.16419782508688166
ACH-001450,-0.11299967058120472
ACH-001496,-0.2694746003110342
ACH-001500,-0.07597553236787698
ACH-001523,-0.12178033106743755
ACH-001532,-0.20188011106652265
ACH-001550,-0.17339651871947762
ACH-001552,-0.050244171737065066
ACH-001554,-0.07230644288407624
ACH-001654,-0.05950830299163979
ACH-001735,-0.13966102464003155
ACH-001736,-0.13525444965602995
ACH-001737,0.15350131102099954
ACH-001740,-0.024152218523944387
ACH-001745,-0.07764177205022411
ACH-001765,-0.10297683001156234
