,WRN (7486)
ACH-000403,-0.09902022923793574
ACH-000404,-0.35151781779265645
ACH-000406,0.0038771762600744897
ACH-000407,-0.09406194975282428
ACH-000408,-0.007446074096953583
ACH-000410,-0.2878783209792525
ACH-000411,-0.4812978207550712
ACH-000414,-0.20770117055542664
ACH-000415,-0.19474490803282005
ACH-000416,-0.12876601292978246
ACH-000420,-0.17090755927940146
ACH-000421,-0.23495733718795275
ACH-000424,-0.2523216084645113
ACH-000425,-0.10239170616282464
ACH-000426,-0.04997491551444662
ACH-000427,-0.1401354989263523
ACH-000433,-0.08456440624120573
ACH-000435,-0.09719791797069943
ACH-000436,-0.2349853189668377
ACH-000444,-0.34122953634868725
ACH-000445,0.05116820222420825
ACH-000448,-0.23734746576782104
ACH-000450,-0.3174471341657829
ACH-000452,-0.15296903483792074
ACH-000454,0.11665843675831172
ACH-000458,-0.2223410775105074
ACH-000459,-0.1526106024624788
ACH-000460,-0.05176318470315454
ACH-000461,-0.07999474195048584
ACH-000463,-0.4286323738088413
ACH-000464,-0.2875654557660741
ACH-000466,-0.17782223066939712
ACH-000467,-0.04699679642509806
ACH-000468,-0.0557268029643611
ACH-000469,-0.14829434870170854
ACH-000470,-0.2483127291507356
ACH-000471,-0.1584005538054694
ACH-000472,-0.1572746699992212
ACH-000473,-0.1875047322324726
ACH-000475,-0.4510026677545168
ACH-000476,-0.37469874820638255
ACH-000477,-0.2811182317639935
ACH-000479,-0.23765004086056896
ACH-000480,-0.1511615232097559
ACH-000481,-0.053753058143156264
ACH-000483,-0.4503910314339981
ACH-000484,-0.3509578847080046
ACH-000485,-0.07538105567131301
ACH-000486,-0.17345595891301782
ACH-000487,-0.0495700816228365
ACH-000488,-0.13772206292390524
ACH-000490,-0.06892970877297605
ACH-000491,-0.012609616174292149
ACH-000495,-0.22540851944772194
ACH-000496,-0.048355016288801726
ACH-000499,-0.186157808455345
ACH-000500,-0.5228720976308168
ACH-000502,-0.6686426825218239
ACH-000503,-0.3228316133539847
ACH-000505,-0.2670235391100391
ACH-000507,-0.1041116310062484
ACH-000510,-0.1110762281113564
ACH-000511,-0.2429710070143114
ACH-000512,0.1750567328383255
ACH-000516,-0.30037120459097666
ACH-000517,-0.17110004569812878
ACH-000518,-0.4361995169730771
ACH-000520,-0.3348071260792167
ACH-000521,-0.039944774251855615
ACH-000522,-0.15219279717529596
ACH-000524,-0.1510943263582513
ACH-000527,-0.11870944674238484
ACH-000528,-0.05214637225341937
ACH-000537,-0.2710520507427753
ACH-000541,0.1876344002379025
ACH-000542,-0.20306803974186927
ACH-000544,-0.27150318778149474
ACH-000545,-0.11196995842612796
ACH-000547,-0.2634983531115758
ACH-000548,-0.2905092686691969
ACH-000549,-0.2656236528696304
ACH-000550,-0.0179184206349978
ACH-000552,-0.05453455432773858
ACH-000556,-0.1557014311218424
ACH-000557,-0.23847094227471854
ACH-000569,0.13829408822310638
ACH-000570,0.03295965594443995
ACH-000571,-0.10246601507378142
ACH-000573,-0.1557603430250671
ACH-000576,0.06927668152463856
ACH-000579,-0.1178960324688874
ACH-000580,-0.5481297362059651
ACH-000584,-0.2723703277087989
ACH-000585,-0.08727682421596251
ACH-000588,0.07091471656263182
ACH-000589,-0.1381746737305343
ACH-000591,-0.035227181413961965
ACH-000593,-0.09551427029221596
ACH-000600,-0.2513412881018166
ACH-000601,0.049506543495291926
ACH-000605,-0.026322119690554015
ACH-000606,-0.09093173345021716
ACH-000608,-0.22225604362284346
ACH-000614,-0.26951980227615385
ACH-000616,-0.2433181753447657
ACH-000618,-0.08594912422112345
ACH-000619,-0.21945590250995486
ACH-000620,-0.7454253738772197
ACH-000621,-0.1599517655337214
ACH-000622,-0.15321706453547196
ACH-000623,0.04488831002921111
ACH-000624,-0.7385489965329161
ACH-000627,-0.1838267578787101
ACH-000630,-0.11240913754084993
ACH-000631,-0.45443116901056496
ACH-000632,-0.14748999218660772
ACH-000633,-0.1190606340019282
ACH-000637,-0.18427224150435906
ACH-000638,-0.03077959495541359
ACH-000646,-0.12403571454047918
ACH-000647,-0.06186571597166676
ACH-000648,-0.18461856650256314
ACH-000649,-0.0870253593841546
ACH-000651,0.125654816231207
ACH-000652,-0.025866580955865533
ACH-000653,-0.19454703352367547
ACH-000657,0.012289345590990838
ACH-000658,0.0452180458418281
ACH-000661,-0.1947572027009839
ACH-000662,-0.007036481999919318
ACH-000663,0.016430151757359304
ACH-000665,-0.22276949584739664
ACH-000671,-0.032789596312903936
ACH-000672,-0.2887614965307659
ACH-000673,-0.17802780176186975
ACH-000676,-0.12317626153021916
ACH-000677,-0.08991226414761247
ACH-000681,-0.04332758940225485
ACH-000683,-0.1496121340653673
ACH-000684,-0.18121697496508565
ACH-000688,-0.32376247686127435
ACH-000693,-0.08158653752451286
ACH-000694,-0.10018941668016897
ACH-000695,-0.1612835513184459
ACH-000696,-0.036724026787257384
ACH-000697,-0.3905333640410499
ACH-000699,-0.1289075267391214
ACH-000701,-0.32767238809039906
ACH-000706,-0.12994944415951576
ACH-000711,-0.1782876165392576
ACH-000713,-0.07148393926921924
ACH-000714,0.017799446202428033
ACH-000718,-0.07907034088488875
ACH-000720,-0.20738080414907906
ACH-000721,0.02161945129185484
ACH-000724,-0.12812484909698926
ACH-000725,-0.2465019113092511
ACH-000732,-0.04408661064085166
ACH-000734,-0.04164046210699389
ACH-000735,-0.0961852866497124
ACH-000736,-0.19500780228864809
ACH-000738,-0.11045225464104147
ACH-000746,-0.10589350214912516
ACH-000747,-0.003684485788388601
ACH-000748,-0.2671263227509025
ACH-000753,-0.06727490066343153
ACH-000756,-0.04270037965813348
ACH-000757,0.10231860814625753
ACH-000758,-0.22374762860097333
ACH-000760,-0.5843120537737093
ACH-000762,0.0050635433176605795
ACH-000763,-0.0899025585280087
ACH-000764,-0.17284931332117495
ACH-000765,-0.09122975178899573
ACH-000766,-0.31896267355392594
ACH-000767,-0.2122040836154068
ACH-000768,9.010960468409177e-05
ACH-000769,-0.08347139010582548
ACH-000770,-0.2986300187964823
ACH-000771,-0.22676206884955905
ACH-000773,-0.2488192622975536
ACH-000776,-0.2488838994260613
ACH-000777,-0.034508576698933674
ACH-000778,0.012377834550545246
ACH-000781,-0.10381892000068857
ACH-000782,-0.1201209670927538
ACH-000783,-0.15142430541191046
ACH-000784,0.005321052167145259
ACH-000785,-0.1452631113476916
ACH-000787,-0.07303556541719369
ACH-000788,-0.11067619092246817
ACH-000791,-0.11029255870258096
ACH-000792,-0.19652756825383672
ACH-000794,-0.3703816296631678
ACH-000796,-0.3100542630508954
ACH-000798,-0.3860671773369468
ACH-000799,0.001352717502544636
ACH-000800,-0.06895305399712412
ACH-000802,-0.07351715157520218
ACH-000804,0.0630712967065498
ACH-000805,-0.08682399623369225
ACH-000809,-0.17242514286258204
ACH-000810,-0.17449167587872233
ACH-000811,-0.29743226184788024
ACH-000817,0.02782022475887686
ACH-000819,-0.12305682029896492
ACH-000820,-0.2676998694117578
ACH-000821,-0.18177588055209865
ACH-000822,-0.25281077909795124
ACH-000823,-0.4278298093542047
ACH-000824,-0.06482191403282679
ACH-000827,-0.17016822976833434
ACH-000829,-0.18852467286746372
ACH-000831,-0.10212692979313437
ACH-000832,-0.15347479251092833
ACH-000833,-0.08554667036803522
ACH-000834,-0.40884076808347136
ACH-000835,-0.05731116750172805
ACH-000836,-0.04587463600897103
ACH-000837,-0.21993287239731174
ACH-000838,-0.04561521104102185
ACH-000839,-0.3835969737829908
ACH-000840,-0.09769043208626234
ACH-000841,-0.03021639014434055
ACH-000843,-0.09676089046368336
ACH-000846,-0.061566390836113136
ACH-000847,0.03267150637072225
ACH-000848,-0.14053689995925567
ACH-000849,-0.1042513251639344
ACH-000851,-0.10351875437081227
ACH-000855,-0.18245166177610844
ACH-000856,-0.389552114193706
ACH-000858,-0.3163259148502608
ACH-000859,0.01763801196192281
ACH-000861,-0.1940025304552548
ACH-000862,-0.08229553978311373
ACH-000865,-0.053515881673485664
ACH-000866,-0.0710091384951326
ACH-000867,-0.1852223128034377
ACH-000869,-0.180450175797969
ACH-000872,-0.15310603127115402
ACH-000873,-0.19502750040643016
ACH-000876,-0.17842875840118405
ACH-000878,-0.02320936954613629
ACH-000880,-0.2237228341096551
ACH-000881,-0.11124778995289213
ACH-000882,-0.08093772774694134
ACH-000884,-0.0599534979891305
ACH-000885,-0.6553902565578849
ACH-000887,-0.21679277909136907
ACH-000889,-0.1418984987524047
ACH-000896,-0.04683690979962488
ACH-000898,-0.2718455539150838
ACH-000900,0.007318078003064908
ACH-000901,-0.06959452614757917
ACH-000905,-0.020835018075315653
ACH-000906,-0.2613602208064784
ACH-000907,-0.04864992142049554
ACH-000910,-0.13034771485005872
ACH-000911,-0.4570071741891042
ACH-000912,-0.25683267651485525
ACH-000913,0.05309400807286788
ACH-000915,-0.07977780874318241
ACH-000916,-0.2009638347109874
ACH-000917,-0.19984637036099312
ACH-000920,-0.34323702794548755
ACH-000921,-0.1390789773775558
ACH-000924,-0.08496239284075062
ACH-000926,-0.010139168525258742
ACH-000928,-0.4899212163090386
ACH-000929,-0.061739394358580564
ACH-000932,-0.7908979495507851
ACH-000935,-0.0898594133655009
ACH-000936,-0.4475706901901027
ACH-000937,-0.04871137684737694
ACH-000938,-0.2135462796928626
ACH-000939,-0.6868990449419689
ACH-000941,-0.08462351810252595
ACH-000943,-0.9018355253319162
ACH-000946,-0.9957662990268978
ACH-000947,-0.8490763732102478
ACH-000948,-1.0555749428062629
ACH-000950,-0.27207485716600505
ACH-000953,0.09381938628527987
ACH-000954,-0.2479899341269917
ACH-000957,-0.7525905412877494
ACH-000958,-0.9055620449017776
ACH-000960,-0.10612094977953747
ACH-000963,-0.4497766933593865
ACH-000968,-0.052482835376048365
ACH-000969,-0.9033333341415064
ACH-000972,-0.8324242263704559
ACH-000973,-0.15113534090012756
ACH-000974,-1.0268674129735742
ACH-000978,-0.1624767336991838
ACH-000984,-1.1514507106843128
ACH-000986,-0.04265061224617919
ACH-000988,-0.4118131021233157
ACH-000993,-0.04797532329086869
ACH-000994,-0.5774196080657025
ACH-000996,-0.04792405579802552
ACH-001001,-0.14155825452355428
ACH-001020,-0.16218865898993032
ACH-001028,-0.055826029098834426
ACH-001031,-0.006753845114230578
ACH-001038,0.024327343084218408
ACH-001048,-0.09720832342011307
ACH-001050,-0.036784393631453
ACH-001053,-0.03777925321141239
ACH-001054,-0.16809472613261997
ACH-001061,-0.04211618702157078
ACH-001067,-0.13615142705249178
ACH-001075,-0.6349142658409864
ACH-001096,0.02395902054118454
ACH-001111,-0.05393424792593906
ACH-001119,-0.15777083286206375
ACH-001128,-0.009571934264947223
ACH-001134,-0.07841071035999365
ACH-001151,-0.228111144912826
ACH-001163,0.01791201852212511
ACH-001164,-0.2414908663703115
ACH-001183,-0.45849090011912896
ACH-001192,-0.2799070818844497
ACH-001193,-0.2707170505289048
ACH-001196,-0.15076562583464365
ACH-001197,-0.5593946662716067
ACH-001205,-0.12908890250482424
ACH-001211,-0.06513597906022442
ACH-001212,-0.26522864147616265
ACH-001228,-0.2580538328818896
ACH-001232,-0.05081727634273854
ACH-001239,-0.2285280877773353
ACH-001270,-0.06797987878338056
ACH-001274,-0.22947424205469824
ACH-001275,-0.09293491275090614
ACH-001277,-0.3436342078677952
ACH-001278,0.06809283272713777
ACH-001280,-0.07502584476455125
ACH-001283,-0.1173411701244079
ACH-001289,0.04320241555580233
ACH-001300,0.046243200732010485
ACH-001301,-0.3099491225304861
ACH-001302,-0.23602129193210475
ACH-001306,-0.24528354545775416
ACH-001318,-0.13214416204140958
ACH-001322,-0.19027193169553644
ACH-001328,-0.22579231060360225
ACH-001332,-0.1083238890547147
ACH-001336,-0.06608541154099687
ACH-001346,-0.3476670076785509
ACH-001353,-0.20565222019644436
ACH-001354,-0.30346993099601005
ACH-001367,0.13476090229814092
ACH-001368,-0.09636776895425644
ACH-001374,-0.012643626601862109
ACH-001377,-0.7798767018121385
ACH-001380,-0.12518005636190252
ACH-001391,-0.2378556909689289
ACH-001408,-0.3093675252757504
ACH-001430,-0.17095084422662238
ACH-001431,-0.0177408695123014
ACH-001450,0.09759688509743757
ACH-001496,-0.16717429384873925
ACH-001500,0.13199324045093813
ACH-001523,-0.135788441611805
ACH-001532,-0.2561841504254105
ACH-001550,-0.11904789424734115
ACH-001552,-0.08594650107369373
ACH-001554,-0.1900254996377554
ACH-001654,-0.12661596958669413
ACH-001735,-0.10019790446889637
ACH-001736,-0.10672188227949092
ACH-001737,0.35847994281290946
ACH-001740,-0.09947524568985287
ACH-001745,-0.3793344028058411
ACH-001765,-0.17793544230720848
