,POLR3E (55718)
ACH-000620,-0.5984730840932201
ACH-000621,-0.6779823654353814
ACH-000622,-0.8407935435449666
ACH-000623,-0.7222589338240794
ACH-000624,-0.6920519108709354
ACH-000627,-0.5965871998365092
ACH-000630,-0.6971073907956797
ACH-000631,-0.9029747866052948
ACH-000632,-0.7380429328225717
ACH-000633,-0.5118614637145337
ACH-000637,-0.8497731213363414
ACH-000638,-0.4989762410375482
ACH-000646,-0.6945414309703609
ACH-000647,-0.640109870625681
ACH-000648,-0.5635537992954806
ACH-000649,-0.6310214422744769
ACH-000651,-0.7535917575319672
ACH-000652,-0.9043021455952828
ACH-000653,-0.6195150370148924
ACH-000657,-0.7824043891505442
ACH-000658,-0.7450229512101088
ACH-000661,-0.6698083149908169
ACH-000662,-0.348204704578278
ACH-000663,-0.45808145721175497
ACH-000665,-0.7447668491112248
ACH-000671,-0.8408436101448481
ACH-000672,-0.3882988946734183
ACH-000673,-0.6667480797733045
ACH-000676,-0.7154097779113882
ACH-000677,-0.7043370238639668
ACH-000681,-0.7005556395340701
ACH-000683,-0.7045746835540805
ACH-000684,-0.7644313475826783
ACH-000688,-0.9668152967790612
ACH-000693,-0.6193544415144238
ACH-000694,-0.6871133406741208
ACH-000695,-0.4871948911048453
ACH-000696,-0.7773722491590039
ACH-000697,-0.5725529443327192
ACH-000699,-0.6360840333123886
ACH-000701,-0.8303119156557415
ACH-000706,-0.5922021257438177
ACH-000711,-0.7070232420407149
ACH-000713,-0.8710543151143582
ACH-000714,-0.581618870842848
ACH-000718,-0.8077238685734514
ACH-000720,-0.6263695234668699
ACH-000721,-0.8280050246316899
ACH-000724,-0.7120159454110085
ACH-000725,-0.7823493582414217
ACH-000732,-0.7238461472594275
ACH-000734,-0.5696562976510304
ACH-000735,-0.6544985856876065
ACH-000736,-0.8723787965672564
ACH-000738,-0.5483143919963093
ACH-000746,-0.5464370380221774
ACH-000747,-0.9458694364485026
ACH-000748,-0.8570059203493287
ACH-000753,-1.0712764436711393
ACH-000756,-0.4767080400271483
ACH-000757,-0.8452910154984441
ACH-000758,-0.9963665745995828
ACH-000760,-0.6822542973284571
ACH-000762,-0.4331376336577053
ACH-000763,-0.6112832407233728
ACH-000764,-0.8852214169192779
ACH-000765,-0.7040860058216071
ACH-000766,-0.7546422062849087
ACH-000767,-0.9045080412383794
ACH-000768,-0.7590096648024026
ACH-000769,-0.8955887485099854
ACH-000770,-0.72976612120078
ACH-000771,-0.8334481054106413
ACH-000773,-0.4776839288424616
ACH-000776,-0.6394518839186379
ACH-000777,-0.5689243741842978
ACH-000778,-0.6991688638033858
ACH-000781,-0.6997965550611479
ACH-000782,-0.5949837184791801
ACH-000783,-0.7485784955156184
ACH-000784,-0.6686217614132218
ACH-000785,-0.7483407740938366
ACH-000787,-0.6824567171183925
ACH-000788,-0.6622054933254622
ACH-000791,-0.5886551941790512
ACH-000792,-0.4960500555278709
ACH-000794,-0.6924511767121392
ACH-000796,-0.7347508128722309
ACH-000798,-0.5900029910152077
ACH-000799,-0.8672592843203102
ACH-000800,-0.6436614313975616
ACH-000802,-0.8775177184127594
ACH-000804,-0.6782819462830035
ACH-000805,-0.4974286120420524
ACH-000809,-0.4281239733525623
ACH-000810,-0.6132858058107149
ACH-000811,-0.7986927059471615
ACH-000817,-0.6534223950670188
ACH-000819,-0.741286738401188
ACH-000820,-0.6762817287752039
ACH-000821,-0.3928665056111253
ACH-000822,-0.6189653332325754
ACH-000823,-0.5866931757994406
ACH-000824,-0.5885998009740675
ACH-000827,-0.6049343029104038
ACH-000829,-0.8452986393740848
ACH-000831,-0.7905928199047283
ACH-000832,-0.8541077538512488
ACH-000833,-0.5312783943890013
ACH-000834,-0.7583575070865461
ACH-000835,-0.7909493801653813
ACH-000836,-0.4864693007430584
ACH-000837,-0.6159712216009373
ACH-000838,-0.7624821383324797
ACH-000839,-0.6831744422153506
ACH-000840,-0.5545921012024633
ACH-000841,-0.5572049052736425
ACH-000843,-0.4889623138924714
ACH-000846,-0.6756129811207477
ACH-000847,-0.7604074460562893
ACH-000848,-0.6913711167852966
ACH-000849,-0.7203526155223469
ACH-000851,-0.7644361640578449
ACH-000855,-0.7747582168398948
ACH-000856,-0.9573853610219872
ACH-000858,-0.8236383952009882
ACH-000859,-0.6492800731883962
ACH-000861,-0.8137164233314184
ACH-000862,-0.5885856296202738
ACH-000865,-0.6772002393692458
ACH-000866,-0.9776919394184632
ACH-000867,-0.8002210725305279
ACH-000869,-0.7383935762898931
ACH-000872,-0.7871221338949691
ACH-000873,-0.8567756902508541
ACH-000876,-0.478213982133401
ACH-000878,-0.5884709906940788
ACH-000880,-0.7490409397044481
ACH-000881,-0.6781427641668022
ACH-000882,-0.4362063445644383
ACH-000884,-0.6512489235100759
ACH-000885,-0.9720448678536158
ACH-000887,-0.5791528449225551
ACH-000889,-0.6786394934839115
ACH-000896,-0.907579885813068
ACH-000898,-0.6024603806200554
ACH-000900,-0.8694930991221705
ACH-000901,-1.0176864533811034
ACH-000905,-0.6220922442027543
ACH-000906,-0.6314612105202508
ACH-000907,-0.8546192962276381
ACH-000910,-0.6916018630172603
ACH-000911,-0.6569729482568253
ACH-000912,-0.7522191535060658
ACH-000913,-0.5078636483526849
ACH-000915,-0.7489152909079458
ACH-000916,-0.4759366915116482
ACH-000917,-0.6920407417605601
ACH-000920,-0.7564942350267793
ACH-000921,-0.6392480778911078
ACH-000924,-0.5412665018705701
ACH-000926,-0.5942861928818153
ACH-000928,-1.098698284475742
ACH-000929,-0.6564703450810961
ACH-000932,-0.9315915887761456
ACH-000935,-0.7538119524227543
ACH-000936,-0.661384750229074
ACH-000937,-0.8833982438619178
ACH-000938,-0.8307910890674058
ACH-000939,-0.5188076541959743
ACH-000941,-0.7595621312472179
ACH-000943,-0.8361540766920172
ACH-000946,-0.8326668488579598
ACH-000947,-0.7503908744531597
ACH-000948,-0.6993473373091855
ACH-000950,-0.8143878259835116
ACH-000953,-0.7303342660164714
ACH-000954,-0.7846691748203094
ACH-000957,-0.5141041936971892
ACH-000958,-0.6488362986363994
ACH-000960,-0.7029771207380164
ACH-000963,-0.6385679292690822
ACH-000968,-0.7985104531714868
ACH-000969,-0.8147550853295563
ACH-000972,-0.8618334568061179
ACH-000973,-0.6641299273207217
ACH-000974,-0.7540682110409055
ACH-000978,-0.7569513374228068
ACH-000984,-0.8319378972536663
ACH-000986,-0.9238560003555144
ACH-000988,-0.9225368877108432
ACH-000993,-0.7984106921870149
ACH-000994,-0.8789196073862406
ACH-000996,-0.5835473415144279
ACH-001001,-0.7485161505703798
ACH-001020,-0.4113929364916171
ACH-001028,-0.6967713126174774
ACH-001031,-0.8371019714451099
ACH-001038,-0.7094821796340147
ACH-001048,-0.7237087119217636
ACH-001050,-0.7090472248785291
ACH-001053,-0.7406228953917892
ACH-001054,-0.6701026646337871
ACH-001061,-0.8189975849472568
ACH-001067,-0.8309964910984904
ACH-001075,-0.7847088715103636
ACH-001096,-0.6873160135516568
ACH-001111,-0.6926664113856891
ACH-001119,-0.7410372104837819
ACH-001128,-0.10849634558338617
ACH-001134,-0.543729705817554
ACH-001151,-0.5621183527297635
ACH-001163,-0.8011303142083179
ACH-001164,-0.5454720495071422
ACH-001183,-0.5595104140691837
ACH-001192,-0.6535055476948739
ACH-001193,-0.6311952935653808
ACH-001196,-0.8339706899066321
ACH-001197,-0.7528673369661505
ACH-001205,-0.681515559291944
ACH-001211,-0.496435701949204
ACH-001212,-0.8346295681841863
ACH-001228,-0.572212542906026
ACH-001232,-0.6776896876982111
ACH-001239,-0.6432492024305759
ACH-001270,-0.765902901100948
ACH-001274,-0.5916451613289148
ACH-001275,-0.5644323774599941
ACH-001277,-0.9772294075089673
ACH-001278,-0.3812225846253698
ACH-001280,-0.759536148611429
ACH-001283,-0.627683465283058
ACH-001289,-0.7872385366390143
ACH-001300,-0.7762994853818767
ACH-001301,-0.9107801890646924
ACH-001302,-0.8092889313629341
ACH-001306,-0.682715377761925
ACH-001318,-0.8118179586514858
ACH-001322,-0.6519624372333152
ACH-001328,-0.5868501106072586
ACH-001332,-0.8659432155591666
ACH-001336,-0.8094488270183334
ACH-001346,-0.6910220953132554
ACH-001353,-0.5889440984929439
ACH-001354,-0.7614569680546203
ACH-001367,-0.5651690627569703
ACH-001368,-0.8153266274829413
ACH-001374,-1.0339744791229026
ACH-001377,-0.7710495727023171
ACH-001380,-0.6594120822146697
ACH-001391,-0.6730995634905329
ACH-001408,-0.686566301638122
ACH-001430,-0.6037456114175721
ACH-001431,-0.6566459734009615
ACH-001450,-0.3353439294837041
ACH-001496,-0.7360911514405835
ACH-001500,-0.540688170381405
ACH-001523,-0.6819446146159462
ACH-001532,-0.6621833819034005
ACH-001550,-0.5234170527989594
ACH-001552,-0.7255599940076172
ACH-001554,-0.7624860200056855
ACH-001654,-0.6519814214668149
ACH-001735,-0.8056544147827104
ACH-001736,-0.6235888254323873
ACH-001737,-0.8127160580292592
ACH-001740,-0.8223130053386655
ACH-001745,-0.5539362512823466
ACH-001765,-0.5938907222049189
