,ELL (8178)
ACH-001020,-0.7086478837968344
ACH-001028,-1.006432052985259
ACH-001031,-1.131331018580188
ACH-001038,-1.2027282661252718
ACH-001048,-1.113012629859023
ACH-001050,-1.1150699042216041
ACH-001053,-1.021100346390907
ACH-001054,-0.9213879674941772
ACH-001061,-0.7793411186923026
ACH-001067,-0.9227415451647596
ACH-001075,-0.8991307151477214
ACH-001096,-1.1518794782450104
ACH-001111,-0.6753268043916085
ACH-001119,-1.1116987323835203
ACH-001128,0.029895373784810726
ACH-001134,-0.5908465028024644
ACH-001151,-0.7852636213246207
ACH-001163,-0.9944224074989776
ACH-001164,-0.6856271040168986
ACH-001183,-1.140406461617554
ACH-001192,-0.9421266299720183
ACH-001193,-0.9547977151791072
ACH-001196,-0.8087247745007093
ACH-001197,-0.8497354954914851
ACH-001205,-0.7127502722348007
ACH-001211,-0.8787683735942592
ACH-001212,-0.7390578327697678
ACH-001228,-0.9653823168823188
ACH-001232,-0.7626348493191211
ACH-001239,-0.9720906615767154
ACH-001270,-1.1105603791283591
ACH-001274,-1.0604662661140924
ACH-001275,-1.0690022072557217
ACH-001277,-0.9776855002824492
ACH-001278,-0.8612721073192043
ACH-001280,-1.3539048822979824
ACH-001283,-1.1212963790099746
ACH-001289,-1.0624095977672752
ACH-001300,-0.8861154077082432
ACH-001301,-1.1402516650480206
ACH-001302,-1.1621357687086535
ACH-001306,-0.8302688998208824
ACH-001318,-1.2137280223718918
ACH-001322,-1.1106748575153436
ACH-001328,-0.8961334069870439
ACH-001332,-1.2369822772022407
ACH-001336,-0.8344240272916892
ACH-001346,-1.0982123925347769
ACH-001353,-0.8731274117873872
ACH-001354,-1.097408527683341
ACH-001367,-1.0276261004132
ACH-001368,-1.0618619185462372
ACH-001374,-1.3708514434034444
ACH-001377,-0.9525941554373712
ACH-001380,-1.0896756344247875
ACH-001391,-0.61652072288166
ACH-001408,-1.0082490296406588
ACH-001430,-1.0872453888179143
ACH-001431,-1.0945928012056008
ACH-001450,-1.0553884073108333
ACH-001496,-0.8448122345473841
ACH-001500,-0.5535191943145251
ACH-001523,-0.9761508445918042
ACH-001532,-0.8118077064905561
ACH-001550,-0.5033493561557931
ACH-001552,-0.8730156292648833
ACH-001554,-0.8168714497835289
ACH-001654,-0.9651669214761502
ACH-001735,-0.8795753909292923
ACH-001736,-0.9837298403227224
ACH-001737,-0.7064094786092058
ACH-001740,-1.3371088628250682
ACH-001745,-1.2117635380874487
ACH-001765,-1.0522909209968854
