,NSMCE1 (197370)
ACH-000277,-0.6290943905199033
ACH-000278,-1.0406112417812556
ACH-000279,-0.8177117918446364
ACH-000280,-1.0355265826774855
ACH-000281,-1.0531331238683568
ACH-000288,-0.7710132954287882
ACH-000291,-0.6437113082526883
ACH-000293,-0.4647537433951108
ACH-000294,-0.8531706503802049
ACH-000295,-0.9802607869412232
ACH-000296,-0.8795351470357724
ACH-000302,-0.40469585371900585
ACH-000304,-0.33439907739919283
ACH-000307,-1.0911322150683047
ACH-000308,-0.8938523783367041
ACH-000310,-0.6753823314244561
ACH-000311,-0.671616410646615
ACH-000312,-0.6806066368753874
ACH-000315,-0.7166742076237079
ACH-000316,-1.0921611635389044
ACH-000317,-0.8839747469706831
ACH-000318,-0.8161507164654297
ACH-000319,-0.534278121537715
ACH-000320,-0.5696669959184921
ACH-000322,-0.6428772191188634
ACH-000323,-0.6630396799666677
ACH-000324,-0.7021882285988151
ACH-000329,-0.5693959140647618
ACH-000330,-0.8355866198904308
ACH-000331,-0.8861268868192523
ACH-000332,-0.8599920627571701
ACH-000334,-0.607151251507925
ACH-000335,-0.7641870816052571
ACH-000336,-0.97082551508791
ACH-000337,-1.0090676217939467
ACH-000338,-0.5680879572777174
ACH-000339,-0.934993454552946
ACH-000341,-0.6940029085860158
ACH-000348,-0.8621544617447984
ACH-000350,-0.6662632144181986
ACH-000352,-0.7571043193673117
ACH-000356,-0.6172153750312459
ACH-000361,-0.7813544165022807
ACH-000362,-0.7220672952788959
ACH-000363,-0.2946076906978207
ACH-000364,-0.8515095634480297
ACH-000365,-0.8487353956334346
ACH-000366,-0.5921648629996977
ACH-000368,-1.0155095471473878
ACH-000374,-0.9869443753668624
ACH-000375,-0.5535850386005883
ACH-000376,-0.34903898785828025
ACH-000381,-0.828975464731786
ACH-000383,-0.3973963021030993
ACH-000387,-0.754087596600379
ACH-000389,-0.6783909486281179
ACH-000390,-0.3190471670089909
ACH-000393,-0.6342570261823693
ACH-000395,-0.9561405026367682
ACH-000396,-0.9609156731339764
ACH-000397,-0.7386984490936613
ACH-000401,-0.872645338347194
ACH-000402,-0.373117739090278
ACH-000403,-0.5442584900936902
ACH-000404,-0.7023876900972721
ACH-000406,-1.0382835605527894
ACH-000407,-0.7071557424423737
ACH-000408,-0.9835206195692592
ACH-000410,-0.9033629925903792
ACH-000411,-0.7986379531945024
ACH-000414,-0.667584673178057
ACH-000415,-1.2739892610126935
ACH-000416,-0.8847998839529975
ACH-000420,-0.4943440059383514
ACH-000421,-0.5878869234423415
ACH-000424,-0.7015646238592933
ACH-000425,-0.684922664527427
ACH-000426,-0.7452789046230454
ACH-000427,-0.6482221194517256
ACH-000433,-0.4922438849963376
ACH-000435,-0.556973824879011
ACH-000436,-0.4082579797894906
ACH-000444,-0.7958047749745143
ACH-000445,-0.8382470623708062
ACH-000448,-0.7367940053288485
ACH-000450,-0.2827207448122899
ACH-000452,-0.7201809747133489
ACH-000454,-0.7859250673225504
ACH-000458,-0.776089808498687
ACH-000459,-0.8894513923496848
ACH-000460,-0.8280727409250854
ACH-000461,-0.8531929497689753
ACH-000463,-0.5600441101245573
ACH-000464,-0.4565410361903493
ACH-000466,-0.7278579651323244
ACH-000467,-0.4899397435122795
ACH-000468,-0.5278747035466081
ACH-000469,-0.8014726336970835
ACH-000470,-0.5372241853157863
ACH-000471,-0.7946889843451177
ACH-000472,-0.8540689220938655
ACH-000473,-1.0409338497171452
ACH-000475,-0.6860078261819249
ACH-000476,-0.4580709147806658
ACH-000477,-0.6187385629235848
ACH-000479,-0.5094214717451572
ACH-000480,-0.7511688112502324
ACH-000481,-0.4906242952391207
ACH-000483,-0.7062347766537135
ACH-000484,-0.6037908461762196
ACH-000485,-0.6673445753457984
ACH-000486,-0.7585688089808745
ACH-000487,-0.8252797660727798
ACH-000488,-0.8807450747921447
ACH-000490,-0.5953588091715191
ACH-000491,-0.3353566815489025
ACH-000495,-0.5089930357441164
ACH-000496,-0.8193294040769524
ACH-000499,-1.1643582040570517
ACH-000500,-0.7138815143415262
ACH-000502,-0.7269116925575813
ACH-000503,-0.8459220876884241
ACH-000505,-0.712101006086994
ACH-000507,-0.8511835580184091
ACH-000510,-0.4264892224728433
ACH-000511,-1.0661458540219764
ACH-000512,-0.4652450667912959
ACH-000516,-0.7609092156303207
ACH-000517,-0.5107085641508764
ACH-000518,-1.2089963894942641
ACH-000520,-0.6540007972966801
ACH-000521,-0.8104403825018799
ACH-000522,-1.0545480609119262
ACH-000524,-0.3586088865435583
ACH-000527,-0.6108776301050363
ACH-000528,-0.6489411127088995
ACH-000537,-0.9613441920174776
ACH-000541,-0.29876764201596234
ACH-000542,-0.9343426335272652
ACH-000544,-0.6979761382078454
ACH-000545,-0.9356280502808064
ACH-000547,-1.1263928474860119
ACH-000548,-0.9166339532481166
ACH-000549,-0.7046462390968616
ACH-000550,-0.9152857654442108
ACH-000552,-0.7244276457906706
ACH-000556,-0.615452807911921
ACH-000557,-0.6123157316006567
ACH-000569,-0.6090393831423295
ACH-000570,-0.7498370910229606
ACH-000571,-0.6282684271128689
ACH-000573,-0.7129557388844127
ACH-000576,-0.8084548772492397
ACH-000579,-0.8076026519206665
ACH-000580,-0.6966978398406533
ACH-000584,-0.9673015005438113
ACH-000585,-1.1579734795294605
ACH-000588,-0.7685721194073302
ACH-000589,-0.5646202237180559
ACH-000591,-0.94043721099429
ACH-000593,-0.807431764658024
ACH-000600,-0.6527246479431278
ACH-000601,-0.6205912120919441
ACH-000605,-0.9832149358575408
ACH-000606,-0.7352811868773896
ACH-000608,-0.4844930979815808
ACH-000614,-0.5846563283949201
ACH-000616,-0.9833946798356626
ACH-000618,-0.8923961133434357
ACH-000619,-0.8076253302514412
ACH-000620,-0.4966448229726047
ACH-000621,-0.8484096210973147
ACH-000622,-0.4044904403129957
ACH-000623,-0.5917072468700445
ACH-000624,-1.0067186528588916
ACH-000627,-0.7962231372759703
ACH-000630,-0.7618492584695139
ACH-000631,-0.6785789551178156
ACH-000632,-1.0098867213020728
ACH-000633,-0.1899564873302384
ACH-000637,-0.9001597216860452
ACH-000638,-0.7065692267677023
ACH-000646,-0.3305479388523497
ACH-000647,-0.3950537840174747
ACH-000648,-0.7733772194221957
ACH-000649,-0.8231939312883171
ACH-000651,-0.9397525944905336
ACH-000652,-0.8179364768220211
ACH-000653,-0.6865780540628442
ACH-000657,-0.7531126019119059
ACH-000658,-0.6974905861990303
ACH-000661,-0.7880862379297391
ACH-000662,-0.25906939113698146
ACH-000663,-0.6712861645664615
ACH-000665,-0.9985216343045636
ACH-000671,-0.5625075738921816
ACH-000672,-0.6858190801477241
ACH-000673,-0.8510527136125154
ACH-000676,-0.9935066744354252
ACH-000677,-0.44137226284965664
ACH-000681,-0.6925237555948208
ACH-000683,-0.5372719735907685
ACH-000684,-0.7643922637283037
ACH-000688,-0.6546213313134545
ACH-000693,-0.7274083031947653
ACH-000694,-0.8365404512147158
ACH-000695,-0.5300286405522144
ACH-000696,-0.898576533115851
ACH-000697,-0.5333933163696214
ACH-000699,-0.5740747022732532
ACH-000701,-0.8541267454397425
ACH-000706,-0.5770660927878511
ACH-000711,-0.8618323793000813
ACH-000713,-0.8908684535119603
ACH-000714,-0.4599751893876627
ACH-000718,-0.5770403192505075
ACH-000720,-0.6657529616346409
ACH-000721,-0.7789013177725723
ACH-000724,-0.8595596564647396
ACH-000725,-0.7322895798478144
ACH-000732,-0.9144683927848938
ACH-000734,-0.5778847969138311
ACH-000735,-1.080502630494147
ACH-000736,-0.523758724055667
ACH-000738,-0.8610528285282675
ACH-000746,-0.5238892332312209
ACH-000747,-0.3133833472800493
ACH-000748,-0.6903153488338806
ACH-000753,-0.88450747574729
ACH-000756,-0.7954068613954854
ACH-000757,-0.5704362579849224
ACH-000758,-0.8793736004519653
ACH-000760,-0.9007111297053747
ACH-000762,-0.9751411864908304
ACH-000763,-0.5955044154358545
ACH-000764,-0.8357799451426657
ACH-000765,-0.986445728284836
ACH-000766,-0.6998160991170357
ACH-000767,-0.3524957820808708
ACH-000768,-0.8642173925181891
ACH-000769,-0.6577629898270562
ACH-000770,-0.6826577097377575
ACH-000771,-0.9519861250801568
ACH-000773,-0.4759896320657152
ACH-000776,-1.0130190115486264
ACH-000777,-0.7151755473333039
ACH-000778,-0.9389208187139398
ACH-000781,-0.7539106416455209
ACH-000782,-0.6833246112398697
ACH-000783,-0.8470517981627314
ACH-000784,-0.39879017019551066
ACH-000785,-1.149509806471086
ACH-000787,-0.7555474872787663
ACH-000788,-0.9181537190182212
ACH-000791,-0.4706157820814253
ACH-000792,-0.8747991724371984
ACH-000794,-0.7096596983063945
ACH-000796,-1.1257700159410282
ACH-000798,-0.6058730245032379
ACH-000799,-0.5830477615574556
ACH-000800,-0.9942924331631025
ACH-000802,-1.0297505689387438
ACH-000804,-0.752105179679451
ACH-000805,-0.6058171787280453
ACH-000809,-0.7312168428938617
ACH-000810,-0.2823672260348596
ACH-000811,-0.44149091794931977
ACH-000817,-0.7064194084731464
ACH-000819,-0.7547545715856228
ACH-000820,-1.1603213452507517
ACH-000821,-0.8110395341197063
ACH-000822,-0.2146411631338507
ACH-000823,-0.6923686977098393
ACH-000824,-0.7576242792105086
ACH-000827,-0.8405086400806167
ACH-000829,-0.5604973191064582
ACH-000831,-0.6885449117189191
ACH-000832,-0.9851892989532142
ACH-000833,-1.0489918590014051
ACH-000834,-0.7608443501097807
ACH-000835,-0.8454247336556228
ACH-000836,-1.1052177772943308
ACH-000837,-0.8646886405127876
ACH-000838,-0.4697536350159309
ACH-000839,-0.9368068620116692
ACH-000840,-0.7531784816655916
ACH-000841,-0.6733176331725379
ACH-000843,-0.4497216366682731
ACH-000846,-0.7424869758116323
ACH-000847,-0.7677529263209909
ACH-000848,-0.6355434627815265
ACH-000849,-1.0003213663001342
ACH-000851,-0.6678909112208656
ACH-000855,-0.6920133403545838
ACH-000856,-0.7506961193929972
ACH-000858,-0.7732683501914811
ACH-000859,-0.8396764526726338
ACH-000861,-0.6187029110319184
ACH-000862,-0.6813651931020251
ACH-000865,-0.6445783033381524
ACH-000866,-0.864121321323297
ACH-000867,-0.7738004336406202
ACH-000869,-0.4232083575957431
ACH-000872,-1.0076115908840282
ACH-000873,-0.8712765439167345
ACH-000876,-0.7748482975554815
ACH-000878,-0.8367973790980565
ACH-000880,-1.034226428584893
ACH-000881,-0.8787800971309839
ACH-000882,-0.7753029807531981
ACH-000884,-0.7401051250323119
ACH-000885,-0.6386075375568333
ACH-000887,-0.7176092511287148
ACH-000889,-0.6682158207851936
ACH-000896,-0.9230357190496497
ACH-000898,-0.4848122441192993
ACH-000900,-0.5425902086930344
ACH-000901,-0.7922841824271433
ACH-000905,-0.8551860643852266
ACH-000906,-0.9154207823143672
ACH-000907,-1.0125791748417243
ACH-000910,-0.8463143478132046
ACH-000911,-0.7606432552052592
ACH-000912,-0.9569123472422392
ACH-000913,-1.0767921560817395
ACH-000915,-0.7663292689392903
ACH-000916,-0.6155958787289164
ACH-000917,-1.0253914067442529
ACH-000920,-0.8280356835163011
ACH-000921,-0.6839856853322207
ACH-000924,-0.3653916756378605
ACH-000926,-0.490556956822326
ACH-000928,-0.4516075351893944
ACH-000929,-1.0105141480240285
ACH-000932,-0.6033967832216264
ACH-000935,-0.7069803102653391
ACH-000936,-0.6510282775933142
ACH-000937,-0.8757452953702208
ACH-000938,-0.7356269621457262
ACH-000939,-0.7957653786154618
ACH-000941,-0.37985186018003736
ACH-000943,-0.6800656358700962
ACH-000946,-0.7059270222377881
ACH-000947,-0.8119990108722942
ACH-000948,-0.6214209083888905
ACH-000950,-1.0003663737694175
ACH-000953,-0.8980256225479251
ACH-000954,-0.5246259036405906
ACH-000957,-0.5872531736179922
ACH-000958,-0.8749853723120681
ACH-000960,-0.9658524891330484
ACH-000963,-0.8062237485320269
ACH-000968,-0.7370368860763706
ACH-000969,-0.5580924778817888
ACH-000972,-0.6907074428180463
ACH-000973,-0.9590159852351002
ACH-000974,-0.6076758964101888
ACH-000978,-0.5955643426373038
ACH-000984,-0.5855133723006148
ACH-000986,-0.8225478127101526
ACH-000988,-0.7813284696887647
ACH-000993,-0.5110784055821189
ACH-000994,-0.327716541883991
ACH-000996,-0.5952676335334929
ACH-001001,-0.8049308323568872
ACH-001020,-0.8930128799593493
ACH-001028,-0.6803219686653719
ACH-001031,-0.8162679842364345
ACH-001038,-1.055988714503159
ACH-001048,-0.7094403819817243
ACH-001050,-0.6327877290389277
ACH-001053,-0.4758493301499396
ACH-001054,-0.7522732586259853
ACH-001061,-0.9388690973635178
ACH-001067,-0.5127946287706004
ACH-001075,-0.8309469737587177
ACH-001096,-0.8218351945675341
ACH-001111,-0.618420738650368
ACH-001119,-0.7594590681711669
ACH-001128,-0.9109088794399868
ACH-001134,-0.6593941006588546
ACH-001151,-1.0029151878990694
ACH-001163,-0.4584107549569946
ACH-001164,-0.5490980790330302
ACH-001183,-1.0931073011927983
ACH-001192,-0.8129309613986169
ACH-001193,-0.7267639124527919
ACH-001196,-0.8217184705049679
ACH-001197,-0.68178396431989
ACH-001205,-0.7994081630740849
ACH-001211,-0.6186228362813183
ACH-001212,-0.7697557628829476
ACH-001228,-1.1553054129962452
ACH-001232,-0.8801852551458894
ACH-001239,-0.7464479461289222
ACH-001270,-0.7542892476379609
ACH-001274,-0.8445813338485072
ACH-001275,-0.7693805780610661
ACH-001277,-0.7015563525568335
ACH-001278,-0.6938042058294642
ACH-001280,-0.5667393622079833
ACH-001283,-0.9577582217086754
ACH-001289,-0.4971923924088206
ACH-001300,-0.6575682662346467
ACH-001301,-0.7309898587259323
ACH-001302,-0.6083734367206786
ACH-001306,-0.8178068210462037
ACH-001318,-0.8637514495928896
ACH-001322,-0.5943948430036035
ACH-001328,-0.9428139744768966
ACH-001332,-0.7457919543475466
ACH-001336,-1.0618484817714482
ACH-001346,-0.913384643947404
ACH-001353,-0.7969480314853391
ACH-001354,-0.8997761364146313
ACH-001367,-0.7812281450368356
ACH-001368,-0.5107917994558976
ACH-001374,-0.8973236683239251
ACH-001377,-0.8856644560099338
ACH-001380,-0.6357807639378455
ACH-001391,-0.3865866154175965
ACH-001408,-1.0073852283320217
ACH-001430,-0.8484805187155408
ACH-001431,-0.6796691454235535
ACH-001450,-0.6762294402600733
ACH-001496,-0.5905256994832072
ACH-001500,-0.6908324992326268
ACH-001523,-0.9873616487445928
ACH-001532,-0.6101050797911994
ACH-001550,-0.6985178017082204
ACH-001552,-0.944084503160318
ACH-001554,-1.0212966946136428
ACH-001654,-0.7731136894556813
ACH-001735,-0.743287227268983
ACH-001736,-0.7282480029072368
ACH-001737,-0.7894171424069131
ACH-001740,-1.0001755088075908
ACH-001745,-0.8761720748865829
ACH-001765,-0.8110678382393758
