,SNRPD2 (6633)
ACH-000356,-1.4725258462043591
ACH-000361,-1.2033332730414432
ACH-000362,-1.1674430238336164
ACH-000363,-1.081056995242292
ACH-000364,-1.3306542937649712
ACH-000365,-1.343739162364621
ACH-000366,-1.353495127581614
ACH-000368,-1.3283469249260502
ACH-000374,-1.2686808791229651
ACH-000375,-1.376681947601328
ACH-000376,-1.351118430830606
ACH-000381,-1.102660057927462
ACH-000383,-1.2702936518260768
ACH-000387,-1.2396624358082609
ACH-000389,-1.2956967579603285
ACH-000390,-1.0888713255091471
ACH-000393,-1.2743215706194198
ACH-000395,-1.551327758389107
ACH-000396,-1.16900531352883
ACH-000397,-1.4935374176176042
ACH-000401,-1.3570678168036188
ACH-000402,-1.5456800104616415
ACH-000403,-1.3763723068057043
ACH-000404,-1.5953972412357036
ACH-000406,-1.2380284497805003
ACH-000407,-1.2396682924737592
ACH-000408,-1.4878940579750546
ACH-000410,-1.2608941838277403
ACH-000411,-0.9430271616550194
ACH-000414,-1.0724887759614454
ACH-000415,-1.3355054183171453
ACH-000416,-1.1559091217600057
ACH-000420,-1.4694225250780049
ACH-000421,-1.1380273650151724
ACH-000424,-1.430108106033637
ACH-000425,-1.2456779172523298
ACH-000426,-1.1133548436191447
ACH-000427,-1.266500536198792
ACH-000433,-1.1442934234276878
ACH-000435,-1.3483908176037118
ACH-000436,-1.314510834821041
ACH-000444,-1.0828461257909208
ACH-000445,-1.2883332725306669
ACH-000448,-1.2354413451466388
ACH-000450,-1.09340198095086
ACH-000452,-1.3142588232320096
ACH-000454,-1.0921777675173647
ACH-000458,-1.4661872497445505
ACH-000459,-1.3517144395126095
ACH-000460,-1.2241212556030792
ACH-000461,-1.3511824421430043
ACH-000463,-1.256626983782282
ACH-000464,-1.3036728423649375
ACH-000466,-1.0525136391989371
ACH-000467,-1.0797688706524142
ACH-000468,-1.2715517788071615
ACH-000469,-1.1515366586631597
ACH-000470,-1.268953913186937
ACH-000471,-1.2673841815622948
ACH-000472,-1.4520361241731374
ACH-000473,-1.0901474661564152
ACH-000475,-1.2388533348917783
ACH-000476,-1.0897024448160384
ACH-000477,-1.0994768164552255
ACH-000479,-0.917473597879234
ACH-000480,-1.173689147161125
ACH-000481,-1.086876546365653
ACH-000483,-1.0035755795064447
ACH-000484,-1.3169644764540245
ACH-000485,-1.1163543680352126
ACH-000486,-1.252427653153907
ACH-000487,-1.0446766143272512
ACH-000488,-1.2344616510733022
ACH-000490,-1.062368365028337
ACH-000491,-1.198564808898658
ACH-000495,-0.8898341414784041
ACH-000496,-1.0318758816948923
ACH-000499,-1.275340526492657
ACH-000500,-0.7453608636395007
ACH-000502,-1.1273560844142052
ACH-000503,-1.0708134913526497
ACH-000505,-1.1953232467111587
ACH-000507,-1.1183740577403565
ACH-000510,-1.0588451771694225
ACH-000511,-1.2170023576074038
ACH-000512,-1.1752495120821078
ACH-000516,-1.316937609075707
ACH-000517,-1.1741305235640171
ACH-000518,-1.2468147242836418
ACH-000520,-1.3733416736977817
ACH-000521,-1.1689135189375186
ACH-000522,-1.156555403358636
ACH-000524,-1.0720925450413676
ACH-000527,-1.2507752200431863
ACH-000528,-1.2306185918239594
ACH-000537,-1.101841432000627
ACH-000541,-1.4563747438364825
ACH-000542,-1.166170834680489
ACH-000544,-1.1940833305344212
ACH-000545,-1.1917112513556876
ACH-000547,-1.1255800713404585
ACH-000548,-1.2417456271362572
ACH-000549,-1.217716234900854
ACH-000550,-1.2881375456512227
ACH-000552,-1.2919198624348078
ACH-000556,-1.1717133162947702
ACH-000557,-1.078461366976195
ACH-000569,-1.0475617037962022
ACH-000570,-1.1384753959048122
ACH-000571,-1.2842830193377377
ACH-000573,-1.277707012015569
ACH-000576,-1.2293526844953095
ACH-000579,-0.9931043491280924
ACH-000580,-0.9798664187031444
ACH-000584,-1.3013172217476665
ACH-000585,-1.370790134943474
ACH-000588,-1.3413734360809852
ACH-000589,-1.1365015873787885
ACH-000591,-1.116424208878926
ACH-000593,-1.1268673463829069
ACH-000600,-1.115893396240311
ACH-000601,-1.1820967255788015
ACH-000605,-1.217055691376473
ACH-000606,-1.3104432089257558
ACH-000608,-1.2694897972733714
ACH-000614,-0.997574638416336
ACH-000616,-1.0448487682514682
ACH-000618,-1.151069971757401
ACH-000619,-1.13651152449352
ACH-000620,-1.2657161819985514
ACH-000621,-1.3713375164957424
ACH-000622,-1.2471885013804185
ACH-000623,-1.2239753820550017
ACH-000624,-1.2205093919649952
ACH-000627,-0.9544033524316972
ACH-000630,-1.2879510134162742
ACH-000631,-1.5102873155387104
ACH-000632,-1.2149764552041724
ACH-000633,-1.1567618184384527
ACH-000637,-1.3465540470024782
ACH-000638,-1.1673897577073948
ACH-000646,-1.3449273795835175
ACH-000647,-1.1957249143934936
ACH-000648,-1.1225028832062385
ACH-000649,-1.1840454144263632
ACH-000651,-1.351766390319789
ACH-000652,-1.103024229059885
ACH-000653,-1.2912464279396594
ACH-000657,-1.1998959681601105
ACH-000658,-0.9944188987620391
ACH-000661,-1.437291826309165
ACH-000662,-1.1539696872427645
ACH-000663,-1.2026771056682328
ACH-000665,-1.0579480529687184
ACH-000671,-1.2156829347859563
ACH-000672,-1.098705448232707
ACH-000673,-1.2259619743856778
ACH-000676,-1.3555857313082225
ACH-000677,-1.1605224537383854
ACH-000681,-1.2797076882494902
ACH-000683,-1.2685648250312629
ACH-000684,-1.0971175859430673
ACH-000688,-1.3505521494973176
ACH-000693,-1.3599729577561492
ACH-000694,-1.445717213460941
ACH-000695,-0.9632872872259628
ACH-000696,-1.3640416254801662
ACH-000697,-1.1308589481962008
ACH-000699,-1.3934249515620343
ACH-000701,-1.223355541420022
ACH-000706,-1.4004814059405302
ACH-000711,-1.1022568120029121
ACH-000713,-1.0799157229584375
ACH-000714,-0.9678977393533754
ACH-000718,-1.4846259899994716
ACH-000720,-1.3442062960435783
ACH-000721,-1.1099581701086814
ACH-000724,-1.6722810180707797
ACH-000725,-1.5964895941392259
ACH-000732,-1.2095737602684449
ACH-000734,-1.2920084872898132
ACH-000735,-1.3484574020305633
ACH-000736,-1.0044725748807728
ACH-000738,-1.2827882689096075
ACH-000746,-1.2399436797876986
ACH-000747,-1.3676919777860836
ACH-000748,-1.217627403853505
ACH-000753,-1.4085576485676161
ACH-000756,-1.2906891584850286
ACH-000757,-1.0871239729824735
ACH-000758,-1.1571907310744105
ACH-000760,-1.2913628934502588
ACH-000762,-1.3882037224322796
ACH-000763,-1.1874086716020549
ACH-000764,-1.1440744235884115
ACH-000765,-1.2386939817962428
ACH-000766,-1.2049632216763846
ACH-000767,-1.3987804262594874
ACH-000768,-1.127809570579334
ACH-000769,-1.3436160068243126
ACH-000770,-1.17418182752597
ACH-000771,-1.222088048150605
ACH-000773,-1.0011169766870445
ACH-000776,-1.3312466951988104
ACH-000777,-1.3728367987962657
ACH-000778,-1.3358785326388345
ACH-000781,-1.1392799103023952
ACH-000782,-1.2711512476787925
ACH-000783,-1.3711501111923128
ACH-000784,-1.2252663376866448
ACH-000785,-1.5041042963820443
ACH-000787,-1.3345632490500916
ACH-000788,-1.128911431313887
ACH-000791,-1.2757384545254609
ACH-000792,-1.4527659761353326
ACH-000794,-1.256315773901049
ACH-000796,-1.2217426463671752
ACH-000798,-1.2411583646831612
ACH-000799,-1.0630137759608231
ACH-000800,-1.2653941849934751
ACH-000802,-1.2938162528709498
ACH-000804,-1.4318971337142758
ACH-000805,-1.2839728391365823
ACH-000809,-1.276565966333461
ACH-000810,-1.23081338987851
ACH-000811,-1.3188786313754073
ACH-000817,-1.2288337738843766
ACH-000819,-1.1530545201452174
ACH-000820,-1.5252614537042923
ACH-000821,-1.2020671676103292
ACH-000822,-1.2434306539644882
ACH-000823,-1.2256947634326325
ACH-000824,-1.2431091574170623
ACH-000827,-1.1421730726846904
ACH-000829,-1.268897584881202
ACH-000831,-1.2185496205523438
ACH-000832,-1.0157644673909003
ACH-000833,-1.2555428414152179
ACH-000834,-1.1496000207378028
ACH-000835,-1.1869592897634704
ACH-000836,-1.2322373193914906
ACH-000837,-1.348982102587814
ACH-000838,-1.1028655816876771
ACH-000839,-1.2689599637404574
ACH-000840,-1.1012235774701986
ACH-000841,-1.2654264040417809
ACH-000843,-1.1771083016603272
ACH-000846,-1.2447790559736256
ACH-000847,-1.3342990137768926
ACH-000848,-1.3342132096981354
ACH-000849,-1.2508647052994744
ACH-000851,-1.2819079814180043
ACH-000855,-1.3509403772832438
ACH-000856,-1.1964799516630726
ACH-000858,-1.5271599635698985
ACH-000859,-1.2554654642433198
ACH-000861,-1.1810790569634957
ACH-000862,-1.1592915121875416
ACH-000865,-1.3161728440955742
ACH-000866,-1.287895776531481
ACH-000867,-1.1604915035726742
ACH-000869,-1.1142433057072143
ACH-000872,-1.3154737839097228
ACH-000873,-1.474512036293106
ACH-000876,-1.1812343970573589
ACH-000878,-1.201337049912018
ACH-000880,-1.1651564702822432
ACH-000881,-1.2134758279682245
ACH-000882,-1.210070496910584
ACH-000884,-1.2661095645512597
ACH-000885,-1.2520317809848691
ACH-000887,-1.1908782880561963
ACH-000889,-1.022755743206181
ACH-000896,-1.5190486725756909
ACH-000898,-1.2326577730761172
ACH-000900,-1.1937701389653292
ACH-000901,-1.3482139943798548
ACH-000905,-1.1513934962981514
ACH-000906,-1.261611294143628
ACH-000907,-1.3209324934550153
ACH-000910,-1.2453637760797556
ACH-000911,-0.9495008757949888
ACH-000912,-1.2937542653850616
ACH-000913,-1.1452599876072838
ACH-000915,-1.2245719855856785
ACH-000916,-1.1948586516061237
ACH-000917,-1.4038579601895382
ACH-000920,-1.099776813654107
ACH-000921,-1.2015733406683695
ACH-000924,-1.167259227857578
ACH-000926,-1.2146114925439664
ACH-000928,-1.4651368609257809
ACH-000929,-1.2445613905347097
ACH-000932,-1.261398180351117
ACH-000935,-1.0771715587365007
ACH-000936,-1.0816271474884849
ACH-000937,-1.2583313366949151
ACH-000938,-1.5213304227221367
ACH-000939,-1.4360273143027174
ACH-000941,-1.2214964260928434
ACH-000943,-1.2196037471886156
ACH-000946,-1.3205838277101674
ACH-000947,-1.2933644261977888
ACH-000948,-1.3539484267009452
ACH-000950,-1.2059447893836412
ACH-000953,-1.1753284121577696
ACH-000954,-1.221658344525442
ACH-000957,-1.3479919993900236
ACH-000958,-1.3690410698140436
ACH-000960,-1.3249279563352006
ACH-000963,-1.00671951756839
ACH-000968,-1.105219402338752
ACH-000969,-1.1903765392219228
ACH-000972,-1.2890906663122792
ACH-000973,-1.340532710173497
ACH-000974,-1.1317164889960496
ACH-000978,-1.1836196871479787
ACH-000984,-1.3240819915178492
ACH-000986,-1.0855659250406295
ACH-000988,-1.1735870175940128
ACH-000993,-1.5095380443331834
ACH-000994,-1.5611058725651348
ACH-000996,-1.4231715601780026
ACH-001001,-1.199167791171914
ACH-001020,-1.2553172380871362
ACH-001028,-1.3531476545190853
ACH-001031,-1.1924848403555424
ACH-001038,-1.2949672840159625
ACH-001048,-1.3223356338288197
ACH-001050,-1.205065161526201
ACH-001053,-1.2598903961612156
ACH-001054,-1.2568543503536145
ACH-001061,-1.1519384711483422
ACH-001067,-1.2825790410003486
ACH-001075,-1.176398486758988
ACH-001096,-1.2370106391602276
ACH-001111,-1.3209654125066057
ACH-001119,-1.0969032929192644
ACH-001128,-1.5392645288060969
ACH-001134,-1.195449952776685
ACH-001151,-1.1044288459596905
ACH-001163,-1.3700049048251506
ACH-001164,-1.316118708506303
ACH-001183,-1.2575727690311986
ACH-001192,-1.4953933408250766
ACH-001193,-1.4034245448137377
ACH-001196,-1.2065510597309508
ACH-001197,-1.3917968659308202
ACH-001205,-1.0823229659976097
ACH-001211,-1.4305045364703637
ACH-001212,-1.2719226954552052
ACH-001228,-1.2645682100671554
ACH-001232,-1.197517182566698
ACH-001239,-1.2328133283536546
ACH-001270,-1.2269235126973228
ACH-001274,-1.1843472378412871
ACH-001275,-1.0683468618199323
ACH-001277,-1.3134256687032222
ACH-001278,-1.4258411845080254
ACH-001280,-1.3171036122465032
ACH-001283,-1.143090234550493
ACH-001289,-1.2225051954386028
ACH-001300,-1.1921361939076411
ACH-001301,-1.2777859404058962
ACH-001302,-1.5120996510330549
ACH-001306,-1.3145735905125562
ACH-001318,-1.2509179946822602
ACH-001322,-1.190604400819064
ACH-001328,-1.126230251375183
ACH-001332,-1.0747991842642892
ACH-001336,-1.110224267599372
ACH-001346,-1.392606696127192
ACH-001353,-1.4525942949816117
ACH-001354,-1.3912772724562985
ACH-001367,-1.3975410558467252
ACH-001368,-1.361644616280444
ACH-001374,-1.2865398709948659
ACH-001377,-1.2207353050303058
ACH-001380,-1.2208372833689445
ACH-001391,-1.1450356423506869
ACH-001408,-1.1755143185363932
ACH-001430,-1.345639602603369
ACH-001431,-1.1887115205880772
ACH-001450,-1.0612946613002552
ACH-001496,-1.350196257838394
ACH-001500,-1.4158655628205783
ACH-001523,-1.3693262041353074
ACH-001532,-1.1287869706284457
ACH-001550,-1.4898530559938243
ACH-001552,-1.2791765930432215
ACH-001554,-1.2456384734602424
ACH-001654,-1.2892511883972688
ACH-001735,-1.227249692780381
ACH-001736,-1.2437415866592765
ACH-001737,-1.500596673520489
ACH-001740,-1.3571490187100839
ACH-001745,-1.3317874901012638
ACH-001765,-1.340217011976765
