,PLTP (5360)
ACH-000963,-0.05186992914177682
ACH-000968,0.017839675441151368
ACH-000969,-0.0893686568610965
ACH-000972,-0.3138304010786796
ACH-000973,-0.09109381245900064
ACH-000974,-0.2878927754109826
ACH-000978,-0.12119793994525717
ACH-000984,-0.08605268466204409
ACH-000986,-0.22257301547547173
ACH-000988,-0.028253717583469524
ACH-000993,-0.07268419696288954
ACH-000994,-0.3322920184628032
ACH-000996,-0.119182406055017
ACH-001001,-0.05996762621299049
ACH-001020,-0.2435267955754776
ACH-001028,-0.20947149088703884
ACH-001031,-0.15332746462113014
ACH-001038,-0.35823870999031954
ACH-001048,-0.02242276794157066
ACH-001050,-0.21369663592778068
ACH-001053,-0.30502279793370496
ACH-001054,-0.10484482878869153
ACH-001061,-0.06691586516062126
ACH-001067,-0.10932182028148282
ACH-001075,-0.29586600051870393
ACH-001096,-0.034734023594056335
ACH-001111,0.0271898782047354
ACH-001119,0.037593911370401696
ACH-001128,-0.2541420496583799
ACH-001134,-0.1825430937955789
ACH-001151,-0.2929489292767883
ACH-001163,-0.1800870420150923
ACH-001164,0.05871055278911265
ACH-001183,-0.07075288332334569
ACH-001192,-0.12313539743977925
ACH-001193,-0.14444675345989025
ACH-001196,0.054913780103281705
ACH-001197,-0.08504372653071363
ACH-001205,-0.027386468158484157
ACH-001211,-0.20956530779107627
ACH-001212,0.041979545777170515
ACH-001228,0.007265955811263298
ACH-001232,-0.09408543572016044
ACH-001239,-0.23736050390696906
ACH-001270,-0.006822364230030426
ACH-001274,-0.10677847898603136
ACH-001275,-0.08129501111674851
ACH-001277,-0.13901783125291325
ACH-001278,-0.040346801364450235
ACH-001280,-0.494458130783489
ACH-001283,-0.1359944287471424
ACH-001289,-0.2528928881795993
ACH-001300,-0.09282559143612973
ACH-001301,-0.11147971736481968
ACH-001302,-0.3158700456731981
ACH-001306,-0.14091354080044868
ACH-001318,-0.18815169667525775
ACH-001322,-0.378328182518674
ACH-001328,-0.005534883889554233
ACH-001332,-0.08698246748907203
ACH-001336,0.005349658625670356
ACH-001346,0.013854008139261692
ACH-001353,-0.21921492863958275
ACH-001354,-0.06213033708818939
ACH-001367,-0.268022921153407
ACH-001368,-0.20716937096502894
ACH-001374,0.0655303986156897
ACH-001377,-0.13504617685148998
ACH-001380,0.0073991270229087315
ACH-001391,-0.16900726411548225
ACH-001408,-0.07903962207942948
ACH-001430,-0.08989914388975068
ACH-001431,-0.16772245558764887
ACH-001450,-0.27242504813065804
ACH-001496,-0.07399384804774359
ACH-001500,-0.1852004204412534
ACH-001523,-0.06581249766523406
ACH-001532,-0.05376827115354714
ACH-001550,0.04002688219235229
ACH-001552,-0.08970689745785111
ACH-001554,-0.11631477401218035
ACH-001654,-0.12195911424874105
ACH-001735,-0.2380868699530644
ACH-001736,-0.17076030781206344
ACH-001737,-0.08312288204473811
ACH-001740,-0.1223426050702084
ACH-001745,0.003997181845154523
ACH-001765,-0.009139782719404195
