,RFC3 (5983)
ACH-000935,-1.3238102366374658
ACH-000936,-1.2077569876470495
ACH-000937,-0.9758724792131246
ACH-000938,-1.2765570575099598
ACH-000939,-1.4829845163343918
ACH-000941,-1.106366489551914
ACH-000943,-1.3159798741911437
ACH-000946,-1.4589888854155684
ACH-000947,-1.6163138614045338
ACH-000948,-1.378985371699326
ACH-000950,-1.5587243552048171
ACH-000953,-1.0906573497034842
ACH-000954,-0.9488900527143777
ACH-000957,-1.279337928258412
ACH-000958,-1.0137130242641128
ACH-000960,-1.428128422717042
ACH-000963,-1.2189254788978678
ACH-000968,-0.9887819065734093
ACH-000969,-1.0699897089051889
ACH-000972,-1.1386664991688429
ACH-000973,-1.2920701273555075
ACH-000974,-0.8327860389627262
ACH-000978,-1.5180259243501204
ACH-000984,-1.4636044091606741
ACH-000986,-1.187620086884854
ACH-000988,-1.6900616239207558
ACH-000993,-0.8330407149109667
ACH-000994,-1.5554392814952098
ACH-000996,-1.279558224144644
ACH-001001,-1.146796902217843
ACH-001020,-1.2616147100574122
ACH-001028,-1.4130038655105466
ACH-001031,-1.1985463111746522
ACH-001038,-1.2387580391744073
ACH-001048,-1.2801437837644256
ACH-001050,-1.3360039087348612
ACH-001053,-1.1125932005045265
ACH-001054,-1.3382353326748206
ACH-001061,-1.2632616020745229
ACH-001067,-1.2710794931854523
ACH-001075,-1.1876749891990739
ACH-001096,-1.2038415816319061
ACH-001111,-1.2850474764447652
ACH-001119,-1.204535346554761
ACH-001128,-1.4010927945974174
ACH-001134,-1.087620834226419
ACH-001151,-1.1044408144439608
ACH-001163,-1.231703451071491
ACH-001164,-1.3316519627265049
ACH-001183,-1.206144562158576
ACH-001192,-1.277875373244294
ACH-001193,-1.2479477307106177
ACH-001196,-1.3949107772819922
ACH-001197,-1.3922134245530131
ACH-001205,-0.9448498288543064
ACH-001211,-1.1157451352389636
ACH-001212,-1.1564176057054625
ACH-001228,-1.3272903234509008
ACH-001232,-1.2209985638766858
ACH-001239,-1.208035100190959
ACH-001270,-1.0562625763174454
ACH-001274,-1.281712007757936
ACH-001275,-1.407063889548144
ACH-001277,-1.4977256218401218
ACH-001278,-1.270091366400081
ACH-001280,-1.0595567992916208
ACH-001283,-1.2488384155558112
ACH-001289,-0.978936677151046
ACH-001300,-1.0018029403594404
ACH-001301,-1.260087164651098
ACH-001302,-1.1789471483186993
ACH-001306,-1.3071247735597324
ACH-001318,-1.1691116558018821
ACH-001322,-1.543769352261133
ACH-001328,-1.1946758101099624
ACH-001332,-1.2694861086685838
ACH-001336,-1.3191489102635716
ACH-001346,-1.293626789235479
ACH-001353,-1.2157829734332792
ACH-001354,-1.398646104086637
ACH-001367,-1.3278964431349396
ACH-001368,-1.220676066331727
ACH-001374,-1.30941250613948
ACH-001377,-1.2360023401276556
ACH-001380,-1.3259732576303818
ACH-001391,-0.9893373111013176
ACH-001408,-1.2701621359704032
ACH-001430,-1.1415773338629915
ACH-001431,-1.4224250152079734
ACH-001450,-1.0653338131595766
ACH-001496,-1.1869917099870186
ACH-001500,-1.2720358925754425
ACH-001523,-1.4152992748473678
ACH-001532,-1.2065545986152524
ACH-001550,-1.3100993783964925
ACH-001552,-1.403483146256482
ACH-001554,-1.3017127420607255
ACH-001654,-1.398896996804195
ACH-001735,-1.0065233620535226
ACH-001736,-1.281705693234522
ACH-001737,-1.3924312653021114
ACH-001740,-1.1902371731160502
ACH-001745,-1.3517010552475173
ACH-001765,-1.1458304249347302
