,CLPTM1 (1209)
ACH-000426,-0.31387500541937424
ACH-000427,-0.34328690994184496
ACH-000433,-0.10622647436400552
ACH-000435,-0.1311270812554868
ACH-000436,-0.2242970287695345
ACH-000444,-0.20602778009092573
ACH-000445,-0.426270083280247
ACH-000448,-0.24674711298857124
ACH-000450,-0.06358768146462923
ACH-000452,-0.1353889628590914
ACH-000454,-0.15950034375369704
ACH-000458,-0.08684278723918168
ACH-000459,-0.023030255100469844
ACH-000460,-0.2389817515898522
ACH-000461,-0.06561990501703023
ACH-000463,-0.08699764894897546
ACH-000464,-0.2177033534102084
ACH-000466,-0.029129793075731106
ACH-000467,-0.2630497087089413
ACH-000468,-0.2770118331244209
ACH-000469,-0.26137577845046744
ACH-000470,-0.09687528492124442
ACH-000471,-0.2540201944880574
ACH-000472,-0.34018615964986504
ACH-000473,-0.11840560870717408
ACH-000475,-0.18115861317517185
ACH-000476,-0.3538870308326527
ACH-000477,-0.1369131339323525
ACH-000479,-0.10223033330058673
ACH-000480,0.010000933053731623
ACH-000481,-0.13785754578264528
ACH-000483,-0.11201794126655436
ACH-000484,-0.043982517889541335
ACH-000485,-0.3051294435596765
ACH-000486,-0.22352399688465552
ACH-000487,-0.08944459367834819
ACH-000488,-0.07068321630320018
ACH-000490,-0.4001720172103036
ACH-000491,-0.17256883856882996
ACH-000495,-0.04716380626927892
ACH-000496,-0.018740764860893825
ACH-000499,-0.0930319546087262
ACH-000500,-0.453218415491159
ACH-000502,-0.17991146471630565
ACH-000503,-0.1513498259565986
ACH-000505,-0.0687749576976694
ACH-000507,-0.3592398725433737
ACH-000510,-0.2854062185424293
ACH-000511,-0.01857687656991656
ACH-000512,0.07511976519498012
ACH-000516,-0.2268409487521001
ACH-000517,-0.2868461536890741
ACH-000518,-0.13336200565761513
ACH-000520,-0.4223260667363157
ACH-000521,-0.023424260368142512
ACH-000522,-0.1837051978644116
ACH-000524,-0.1785124954972437
ACH-000527,-0.25770879885782105
ACH-000528,-0.06435118240358989
ACH-000537,-0.13535060863122922
ACH-000541,-0.23290499478066926
ACH-000542,-0.23037944957487974
ACH-000544,-0.12083175640717354
ACH-000545,-0.12151226156214626
ACH-000547,-0.3066056721091801
ACH-000548,-0.2333643889943429
ACH-000549,-0.3413316974757469
ACH-000550,0.06681269025914327
ACH-000552,-0.2418632554531497
ACH-000556,-0.2649342050961437
ACH-000557,-0.1444664257651623
ACH-000569,-0.21620976540072534
ACH-000570,-0.07766648180518088
ACH-000571,-0.18388080471166407
ACH-000573,-0.21631453324725292
ACH-000576,-0.19582175134753715
ACH-000579,-0.0910837522059
ACH-000580,-0.07156096815820727
ACH-000584,-0.2974203131055041
ACH-000585,-0.22659596740069896
ACH-000588,-0.16224982195547585
ACH-000589,-0.3424564044282847
ACH-000591,-0.2379111330791177
ACH-000593,-0.16403904020049173
ACH-000600,-0.112760170877855
ACH-000601,-0.15150619980359126
ACH-000605,-0.1817017423791462
ACH-000606,-0.24919106504698998
ACH-000608,-0.2530120548916221
ACH-000614,-0.0651566735554657
ACH-000616,-0.2578614827668124
ACH-000618,-0.1875451436103908
ACH-000619,-0.14869434170464071
ACH-000620,-0.1915879679266447
ACH-000621,-0.1930709876570204
ACH-000622,-0.11786119001166885
ACH-000623,0.034181982326664154
ACH-000624,-0.2023615873394376
ACH-000627,-0.2342085767096257
ACH-000630,-0.28461596835756336
ACH-000631,-0.08092932497062913
ACH-000632,-0.2027785191989135
ACH-000633,-0.2468172044406101
ACH-000637,-0.2965421781262852
ACH-000638,-0.16746541586987515
ACH-000646,-0.5221599832161283
ACH-000647,-0.05057525379045765
ACH-000648,-0.22968688704019916
ACH-000649,-0.16890057301631475
ACH-000651,-0.2805905650189561
ACH-000652,-0.08975016868642945
ACH-000653,-0.18975979541002194
ACH-000657,-0.21448811412378815
ACH-000658,-0.10538174909337727
ACH-000661,-0.17632080529474814
ACH-000662,0.050451525819018336
ACH-000663,-0.30113658809004384
ACH-000665,-0.04031247678699
ACH-000671,-0.20325360216479674
ACH-000672,-0.33215785548221843
ACH-000673,-0.22216085062721305
ACH-000676,-0.062425796545022665
ACH-000677,-0.05751383214352177
ACH-000681,0.029250270957557074
ACH-000683,-0.13932372854205338
ACH-000684,-0.12466072881598332
ACH-000688,-0.3102127877706145
ACH-000693,-0.2209118297291536
ACH-000694,-0.19340655386629207
ACH-000695,-0.017963220595915746
ACH-000696,-0.27147853295997004
ACH-000697,-0.0725395164492252
ACH-000699,-0.32769016957402197
ACH-000701,-0.16525814927867571
ACH-000706,-0.09472444516226848
ACH-000711,-0.15546923747100655
ACH-000713,-0.23043781848413974
ACH-000714,0.04093912963950807
ACH-000718,-0.11066498507304742
ACH-000720,-0.1861435139908153
ACH-000721,-0.06243484878352605
ACH-000724,-0.4198842520341429
ACH-000725,-0.08512673111381673
ACH-000732,0.0980225808962545
ACH-000734,-0.3087849209243357
ACH-000735,-0.26538021744193385
ACH-000736,-0.19111348441549653
ACH-000738,-0.16657810349738372
ACH-000746,-0.215563552140862
ACH-000747,-0.1243271393915784
ACH-000748,-0.34367873861244136
ACH-000753,-0.1399935717898395
ACH-000756,-0.3701710437803989
ACH-000757,-0.08036622255376379
ACH-000758,-0.2334785815115119
ACH-000760,-0.12178224552413927
ACH-000762,-0.17653088602757688
ACH-000763,-0.17953235211942253
ACH-000764,-0.28768040757588903
ACH-000765,-0.12650639176294706
ACH-000766,-0.19567793791104396
ACH-000767,-0.02422099791429098
ACH-000768,-0.2866465641740451
ACH-000769,-0.2119171207881548
ACH-000770,-0.07515420017593429
ACH-000771,-0.23775505067120345
ACH-000773,-0.08504371245997472
ACH-000776,-0.19248923767109594
ACH-000777,-0.11246182029505504
ACH-000778,-0.2801733486818768
ACH-000781,-0.18535971819568808
ACH-000782,-0.005911295888134223
ACH-000783,-0.18666064237293856
ACH-000784,-0.13197965582019758
ACH-000785,-0.13480302039993758
ACH-000787,-0.10154019558258487
ACH-000788,-0.2212442461527849
ACH-000791,-0.14424687250577653
ACH-000792,-0.17886860542845603
ACH-000794,-0.1356683368660748
ACH-000796,-0.3170348471922295
ACH-000798,-0.0732786752192109
ACH-000799,-0.30119012887592833
ACH-000800,-0.043847150648037236
ACH-000802,-0.06863509947135672
ACH-000804,-0.17999510395442658
ACH-000805,-0.10536283841210196
ACH-000809,0.0040606950193104825
ACH-000810,-0.045814630166349415
ACH-000811,-0.19631316655798986
ACH-000817,-0.22443540788742736
ACH-000819,-0.15537357451866274
ACH-000820,-0.1864777781985993
ACH-000821,-0.0912276968920895
ACH-000822,-0.23109798034919826
ACH-000823,-0.1971884753625128
ACH-000824,-0.22774063028231584
ACH-000827,-0.16235016990271411
ACH-000829,-0.24786094500887795
ACH-000831,-0.2099605872134892
ACH-000832,-0.20849549245083795
ACH-000833,-0.038436247240250604
ACH-000834,-0.19286972330991134
ACH-000835,-0.25413087093255604
ACH-000836,-0.27431470823672777
ACH-000837,-0.20692740484636465
ACH-000838,-0.20104147034305228
ACH-000839,-0.16862527894378931
ACH-000840,-0.10168918932142576
ACH-000841,-0.13530215710822155
ACH-000843,-0.1329645308889036
ACH-000846,-0.15896252853804185
ACH-000847,0.030379883130332887
ACH-000848,-0.19411507135816064
ACH-000849,-0.1042859350577979
ACH-000851,-0.1899608364781692
ACH-000855,-0.2890601793256383
ACH-000856,-0.13113255160083245
ACH-000858,-0.1718757318837271
ACH-000859,-0.15887350684589788
ACH-000861,-0.3664225119384435
ACH-000862,-0.2999268756843317
ACH-000865,-0.07485296886388394
ACH-000866,-0.16719853717931354
ACH-000867,-0.2304638647596199
ACH-000869,-0.12375751695385505
ACH-000872,-0.061875415368337225
ACH-000873,-0.02566008599282981
ACH-000876,-0.14902572334970401
ACH-000878,-0.2913680110294085
ACH-000880,-0.2462301889977613
ACH-000881,0.00748402276391813
ACH-000882,-0.13158751367225854
ACH-000884,-0.1073041817627739
ACH-000885,-0.18900170948485925
ACH-000887,-0.2182594777631578
ACH-000889,-0.1721333967686087
ACH-000896,0.010149744335165386
ACH-000898,-0.11588340609217306
ACH-000900,-0.30942039055483256
ACH-000901,-0.3184170820514135
ACH-000905,-0.0862439037826277
ACH-000906,-0.19665842643731649
ACH-000907,0.0123675585877942
ACH-000910,-0.06816498224761211
ACH-000911,-0.15487282527504498
ACH-000912,-0.32626086539690285
ACH-000913,0.08675948057719511
ACH-000915,-0.12454169398826707
ACH-000916,-0.18065925004105654
ACH-000917,-0.10486526471270202
ACH-000920,-0.2138073267538332
ACH-000921,-0.1039553905700802
ACH-000924,-0.19831883474567807
ACH-000926,-0.16224064998065452
ACH-000928,-0.4549199589992121
ACH-000929,-0.21972468288998398
ACH-000932,-0.11333027862110535
ACH-000935,-0.14430715237308706
ACH-000936,-0.19574417407387912
ACH-000937,-0.02548655483121979
ACH-000938,-0.08210765512448505
ACH-000939,-0.11328961362560926
ACH-000941,-0.3155706022747357
ACH-000943,-0.17977832503884678
ACH-000946,-0.07522662262405144
ACH-000947,-0.16256116426546413
ACH-000948,-0.0023545082022613482
ACH-000950,0.04924373598349397
ACH-000953,-0.11781012839267907
ACH-000954,-0.3201663627796107
ACH-000957,-0.06605887577541046
ACH-000958,-0.2262713791111368
ACH-000960,-0.09527794594272593
ACH-000963,-0.05426559421188642
ACH-000968,0.07440031865567619
ACH-000969,-0.2004389804714061
ACH-000972,-0.5789882453950935
ACH-000973,-0.13727375971446065
ACH-000974,-0.16313381232565194
ACH-000978,-0.35489214929593826
ACH-000984,-0.2703645247657978
ACH-000986,-0.027532745449259446
ACH-000988,-0.05640377077666719
ACH-000993,-0.28604701280955885
ACH-000994,-0.3645201721639309
ACH-000996,-0.22385368598817126
ACH-001001,-0.12176595500819985
ACH-001020,-0.10659984952754256
ACH-001028,-0.2803729930414331
ACH-001031,-0.4362106948563675
ACH-001038,-0.05382562571472662
ACH-001048,-0.16460940684845482
ACH-001050,-0.1252848556588058
ACH-001053,-0.09727099606776124
ACH-001054,-0.17438249383475413
ACH-001061,-0.2299023384972252
ACH-001067,-0.24682978721795604
ACH-001075,-0.28501600599740995
ACH-001096,-0.1752921541593952
ACH-001111,-0.18690114985178288
ACH-001119,-0.03941614368181506
ACH-001128,-0.4821819345626913
ACH-001134,-0.31087808218259433
ACH-001151,-0.3222939818238031
ACH-001163,-0.3812344146146227
ACH-001164,-0.006035445937376268
ACH-001183,-0.07921246387221177
ACH-001192,-0.0839737230860093
ACH-001193,-0.015613040028126546
ACH-001196,-0.06068770015737913
ACH-001197,-0.2824351563091293
ACH-001205,-0.039559229650924635
ACH-001211,-0.2626652942394351
ACH-001212,-0.31313337233920485
ACH-001228,0.039626986336289055
ACH-001232,-0.0015947829961313724
ACH-001239,-0.13298004542213038
ACH-001270,0.19792752927568316
ACH-001274,-0.3102815153613778
ACH-001275,0.12476203431779374
ACH-001277,0.09758281181008037
ACH-001278,-0.05256247082795864
ACH-001280,-0.0940969181652181
ACH-001283,-0.13441466227574675
ACH-001289,-0.1002995114510801
ACH-001300,-0.2727386820984
ACH-001301,-0.24539729952561495
ACH-001302,0.061788392548366926
ACH-001306,-0.1559085130642656
ACH-001318,-0.14667676060305665
ACH-001322,-0.2564846164808304
ACH-001328,-0.2915287970817915
ACH-001332,-0.07836051766313022
ACH-001336,0.04440946551971541
ACH-001346,-0.2446577894804361
ACH-001353,-0.26172446421329376
ACH-001354,-0.12445762664379305
ACH-001367,-0.06601784427885092
ACH-001368,-0.17234765119777856
ACH-001374,-0.026462700554045263
ACH-001377,-0.33420055672890425
ACH-001380,-0.1860634257165782
ACH-001391,-0.10381375705143037
ACH-001408,-0.1110970559899402
ACH-001430,-0.07616420808949327
ACH-001431,-0.2375620811411419
ACH-001450,0.08588352808577893
ACH-001496,-0.1782663937363077
ACH-001500,-0.20698757943415705
ACH-001523,-0.26068526028496325
ACH-001532,-0.20564487092442127
ACH-001550,-0.1725793889955936
ACH-001552,-0.2044446884287744
ACH-001554,-0.2159729708364248
ACH-001654,-0.20080912091924147
ACH-001735,-0.07310028548096004
ACH-001736,-0.22297150987105024
ACH-001737,-0.039610948779555545
ACH-001740,-0.15918116609931976
ACH-001745,-0.21888069202174645
ACH-001765,-0.14333101400465587
