,JMJD6 (23210)
ACH-000764,-0.3053354040462037
ACH-000765,-0.32778024148059764
ACH-000766,-0.5719361118410019
ACH-000767,-0.3546684009286875
ACH-000768,-0.6585801772436536
ACH-000769,-0.3260924229337456
ACH-000770,-0.3662009264844868
ACH-000771,-0.5158601910706153
ACH-000773,-0.6080596652424841
ACH-000776,-0.5586015074464933
ACH-000777,-0.5284410287175927
ACH-000778,-0.5235605513172821
ACH-000781,-0.37849223348693145
ACH-000782,-0.6461081996023638
ACH-000783,-0.8784988246129513
ACH-000784,-0.3872401459278819
ACH-000785,-0.5798261996968241
ACH-000787,-0.4811219451996068
ACH-000788,-0.5345135143259176
ACH-000791,-0.35686889070923
ACH-000792,-0.32181455697783146
ACH-000794,-0.8268295783011476
ACH-000796,-0.4645584775498615
ACH-000798,-0.590391645906013
ACH-000799,-0.2871753340831756
ACH-000800,-0.464680541859484
ACH-000802,-0.3177311298329036
ACH-000804,-0.5750663196706245
ACH-000805,-0.4293113200972463
ACH-000809,-0.3827466156111639
ACH-000810,-0.3733377880009252
ACH-000811,-0.3522523838119899
ACH-000817,-0.25273740890777485
ACH-000819,-0.5259826385009756
ACH-000820,-0.4711668100352895
ACH-000821,-0.4302501853314889
ACH-000822,-0.44353786291724107
ACH-000823,-0.40680388833801373
ACH-000824,-0.543663976588307
ACH-000827,-0.3458573777647532
ACH-000829,-0.24870881877362624
ACH-000831,-0.4855762617960416
ACH-000832,-0.6252560629251701
ACH-000833,-0.5054953198735885
ACH-000834,-0.638097273929981
ACH-000835,-0.49653812367435707
ACH-000836,-0.2409845835145545
ACH-000837,-0.3658206056635719
ACH-000838,-0.3640593727945756
ACH-000839,-0.5553419758722501
ACH-000840,-0.3265198460466128
ACH-000841,-0.45805634339827
ACH-000843,-0.4579420788261042
ACH-000846,-0.15431161832587248
ACH-000847,-0.3406509210948978
ACH-000848,-0.3766709371011406
ACH-000849,-0.4646801320874006
ACH-000851,-0.3783684674621938
ACH-000855,-0.15821331640207684
ACH-000856,-0.21932096697281608
ACH-000858,-0.29254952119109495
ACH-000859,-0.4213133973372119
ACH-000861,-0.4632009010139764
ACH-000862,-0.18347850149321784
ACH-000865,-0.3729234659904808
ACH-000866,-0.4469022021838304
ACH-000867,-0.5212215420399371
ACH-000869,-0.3660036624621673
ACH-000872,-0.4700564685141266
ACH-000873,-0.5098609026675327
ACH-000876,-0.22751377845146656
ACH-000878,-0.5574846771054278
ACH-000880,-0.4701427435336729
ACH-000881,-0.6229094992182576
ACH-000882,-0.4751415592512676
ACH-000884,-0.33252821166411506
ACH-000885,-0.4493143206231157
ACH-000887,-0.3727065942170754
ACH-000889,-0.26233697434329906
ACH-000896,-0.2969537620839676
ACH-000898,-0.5449132567759106
ACH-000900,-0.5421162990900779
ACH-000901,-0.63292729430347
ACH-000905,-0.5485044492229192
ACH-000906,-0.3966064782382502
ACH-000907,-0.6588766884159105
ACH-000910,-0.2636559761621984
ACH-000911,-0.3185873896801394
ACH-000912,-0.7484791471062895
ACH-000913,-0.4029434319587094
ACH-000915,-0.12014749908727301
ACH-000916,-0.6292968679231153
ACH-000917,-0.3662227213982687
ACH-000920,-0.4856845398303701
ACH-000921,-0.4983801766021344
ACH-000924,-0.5855586873664301
ACH-000926,-0.31232031671873595
ACH-000928,-0.4635035651189897
ACH-000929,-0.5570361562173796
ACH-000932,-0.3936873396151775
ACH-000935,-0.4600182212582209
ACH-000936,-0.27883709115517313
ACH-000937,-0.3363719548802556
ACH-000938,-0.4149302325205848
ACH-000939,-0.34504628302073603
ACH-000941,-0.20566587937024366
ACH-000943,-0.28308288818132465
ACH-000946,-0.3542867295747045
ACH-000947,-0.2476381085220274
ACH-000948,-0.5821951072028317
ACH-000950,-0.3301790347824568
ACH-000953,-0.4218768300217728
ACH-000954,-0.3081969139186139
ACH-000957,-0.2660015094508512
ACH-000958,-0.17349815210889352
ACH-000960,-0.3709644330183406
ACH-000963,-0.3747309320118252
ACH-000968,-0.355919444515235
ACH-000969,-0.38804037697274224
ACH-000972,-0.564905493606345
ACH-000973,-0.5003040237690524
ACH-000974,-0.3383617887762003
ACH-000978,-0.5245221484327934
ACH-000984,-0.4286120223688453
ACH-000986,-0.4491624028218586
ACH-000988,-0.4274429934049057
ACH-000993,-0.33962020629111594
ACH-000994,-0.3418667092338533
ACH-000996,-0.3030527174027958
ACH-001001,-0.39570003394925496
ACH-001020,-0.5403665670073265
ACH-001028,-0.44802762767449816
ACH-001031,-0.4257050567415694
ACH-001038,-0.3374532244015261
ACH-001048,-0.4120303425148696
ACH-001050,-0.4037639062537488
ACH-001053,-0.3088614693570757
ACH-001054,-0.35029858983137746
ACH-001061,-0.3744291693973197
ACH-001067,-0.6226097166231834
ACH-001075,-0.5422794610812455
ACH-001096,-0.3324337903224676
ACH-001111,-0.4558067073019516
ACH-001119,-0.4409408567765252
ACH-001128,-0.09045011885698756
ACH-001134,-0.4630690843383925
ACH-001151,-0.4724549695597973
ACH-001163,-0.4846642767630687
ACH-001164,-0.025607825255697398
ACH-001183,-0.4646101370811253
ACH-001192,-0.5003435549931137
ACH-001193,-0.6357754212860168
ACH-001196,-0.4527686892199882
ACH-001197,-0.6680606952027457
ACH-001205,-0.4621116933443995
ACH-001211,-0.29383082515048625
ACH-001212,-0.6119526401488566
ACH-001228,-0.6511735511710927
ACH-001232,-0.3296403392765255
ACH-001239,-0.26440683471366033
ACH-001270,-0.2914213329857365
ACH-001274,-0.6911835346421509
ACH-001275,-0.5333619700200639
ACH-001277,-0.4900436597208893
ACH-001278,-0.2092337037269087
ACH-001280,-0.5339579697470579
ACH-001283,-0.564450050818649
ACH-001289,-0.5552481747583802
ACH-001300,-0.05871504626138445
ACH-001301,-0.4059120963280865
ACH-001302,-0.5318603043099367
ACH-001306,-0.4443412354913315
ACH-001318,-0.3071739925959237
ACH-001322,-0.4878178270903558
ACH-001328,-0.6345935991156955
ACH-001332,-0.4648676773717678
ACH-001336,-0.3759588064752581
ACH-001346,-0.4323018643573615
ACH-001353,-0.4506150377976299
ACH-001354,-0.42387570825634463
ACH-001367,-0.15813101556666265
ACH-001368,-0.3477694505957417
ACH-001374,-0.1756640192896749
ACH-001377,-0.4511949047763133
ACH-001380,-0.6109648791051449
ACH-001391,-0.3842482095438949
ACH-001408,-0.8629151896046082
ACH-001430,-0.376873663578106
ACH-001431,-0.4197976541899022
ACH-001450,-0.4053287765118783
ACH-001496,-0.41866799028723184
ACH-001500,-0.27155890964424256
ACH-001523,-0.600461682419205
ACH-001532,-0.4741480647459375
ACH-001550,-0.4180635990943435
ACH-001552,-0.29454670578392456
ACH-001554,-0.3578369233073109
ACH-001654,-0.4771331382297331
ACH-001735,-0.4607865697194616
ACH-001736,-0.9559354879822908
ACH-001737,-0.4222995388037169
ACH-001740,-0.3237727615700781
ACH-001745,-0.3103086020293264
ACH-001765,-0.3827099778498062
