,CENPB (1059)
ACH-000821,0.07709267131865145
ACH-000822,-0.19210058749002132
ACH-000823,-0.002392846223217673
ACH-000824,-0.04327884604440222
ACH-000827,0.04337393421287211
ACH-000829,-0.4006391613829677
ACH-000831,-0.021593956551480702
ACH-000832,0.0006263865297670895
ACH-000833,-0.3888199688861789
ACH-000834,0.08458195137996975
ACH-000835,0.08035084276306871
ACH-000836,0.129865365326441
ACH-000837,-0.06693799268578614
ACH-000838,0.05075335245506615
ACH-000839,0.041240932535221535
ACH-000840,-0.14392385321270607
ACH-000841,-0.032520393798574576
ACH-000843,-0.07330154408362329
ACH-000846,-0.11445004385367474
ACH-000847,0.09165172915808302
ACH-000848,0.1642867476524499
ACH-000849,-0.030015779253244963
ACH-000851,0.1061201355278074
ACH-000855,0.000654309890362197
ACH-000856,0.1120721740286582
ACH-000858,-0.058198933224755174
ACH-000859,-0.10803258864280367
ACH-000861,0.017209229617804602
ACH-000862,-0.12762511872973092
ACH-000865,-0.09722740214509948
ACH-000866,-0.20568447347713376
ACH-000867,-0.11898973729972435
ACH-000869,-0.11954102720092663
ACH-000872,0.1113722637912212
ACH-000873,-0.14602335319057422
ACH-000876,-0.03009373959178545
ACH-000878,-0.4222608038141996
ACH-000880,-0.0848885689882384
ACH-000881,0.09253778103449918
ACH-000882,0.04026661942719269
ACH-000884,-0.02830227469940201
ACH-000885,-0.1979750884423031
ACH-000887,-0.08837612338609524
ACH-000889,0.04514118318431379
ACH-000896,0.07468679516783602
ACH-000898,-0.21227584947253092
ACH-000900,-0.06643282154042272
ACH-000901,-0.07617037054605325
ACH-000905,-0.14467194228914507
ACH-000906,-0.06511559930410804
ACH-000907,0.2205578926904656
ACH-000910,0.017442656714234454
ACH-000911,-0.04488988610456165
ACH-000912,0.052096107281792765
ACH-000913,-0.1629089835042688
ACH-000915,-0.01892162086158288
ACH-000916,-0.2923647909009403
ACH-000917,0.03391773681576265
ACH-000920,0.17235021534848954
ACH-000921,-0.0397482889905831
ACH-000924,-0.11826990176443496
ACH-000926,-0.12477913365701182
ACH-000928,0.10971894618733584
ACH-000929,-0.12905172658636854
ACH-000932,-0.056116065527053664
ACH-000935,-0.056365891851593325
ACH-000936,0.007739809060010019
ACH-000937,-0.14628242418035986
ACH-000938,0.09284760135318068
ACH-000939,0.19433897573533232
ACH-000941,0.029571480982166543
ACH-000943,-0.0006084839778142943
ACH-000946,-0.02427347464752105
ACH-000947,-0.04352361608452921
ACH-000948,-0.13823855499900545
ACH-000950,0.07181478575578548
ACH-000953,-0.00761340002132222
ACH-000954,-0.0671290895408289
ACH-000957,-0.031729483555807146
ACH-000958,-0.2669739519940256
ACH-000960,-0.2001146171591898
ACH-000963,0.005102102657644068
ACH-000968,0.06889845241827185
ACH-000969,-0.05711141023041109
ACH-000972,0.0866805343603101
ACH-000973,0.021740437294451364
ACH-000974,-0.2144353814140041
ACH-000978,-0.053081527739739766
ACH-000984,-0.06426347439759647
ACH-000986,-0.19893965246463516
ACH-000988,-0.14402522425029424
ACH-000993,-0.05525009229984569
ACH-000994,-0.08900126825268351
ACH-000996,0.0247679013387094
ACH-001001,-0.12708634195144808
ACH-001020,0.2411743097748007
ACH-001028,-0.1308420966152041
ACH-001031,0.07548330574389496
ACH-001038,-0.05651754704307011
ACH-001048,-0.1632635796882139
ACH-001050,0.10667918519507018
ACH-001053,-0.22085084519102696
ACH-001054,0.07549783270266706
ACH-001061,0.13270857158916408
ACH-001067,-0.09046623285107627
ACH-001075,-0.3106979665519935
ACH-001096,-0.1603189671959865
ACH-001111,-0.08234922095343802
ACH-001119,-0.05612426314582232
ACH-001128,0.8256569052332657
ACH-001134,0.013628134244750392
ACH-001151,-0.07570333926396344
ACH-001163,-0.0948316892817179
ACH-001164,0.07944251969341799
ACH-001183,-0.1725284522976625
ACH-001192,0.022257718046584045
ACH-001193,0.17747274904819035
ACH-001196,-0.1608151262100344
ACH-001197,0.012852088681335305
ACH-001205,0.12843137148821407
ACH-001211,0.22248715270542296
ACH-001212,-0.16756246086726567
ACH-001228,-0.030987235212785427
ACH-001232,-0.2419223652644469
ACH-001239,0.12670246251467746
ACH-001270,0.16508744159603572
ACH-001274,0.27291621615010475
ACH-001275,-0.16742926974905498
ACH-001277,-0.1855030729404142
ACH-001278,-0.29651437355031685
ACH-001280,-0.33530624401836034
ACH-001283,-0.03470628594639435
ACH-001289,-0.15793660490970035
ACH-001300,-0.16865299298624034
ACH-001301,-0.033268272779172985
ACH-001302,-0.05741745761388014
ACH-001306,-0.07384305216394639
ACH-001318,0.02810655981753911
ACH-001322,-0.17007803126572454
ACH-001328,-0.05918579632124092
ACH-001332,-0.2006027979941184
ACH-001336,-0.0692737643685252
ACH-001346,-0.004158828340995806
ACH-001353,-0.2789426696565952
ACH-001354,-0.06924823301533624
ACH-001367,0.007617306218131874
ACH-001368,0.038661926717423696
ACH-001374,-0.036930978903015166
ACH-001377,0.05227421744848421
ACH-001380,-0.06411555695222665
ACH-001391,-0.14061894459303334
ACH-001408,0.0003993215550799634
ACH-001430,-0.1650054393375964
ACH-001431,-0.2593881534267337
ACH-001450,-0.09819235977347301
ACH-001496,0.1482141635750855
ACH-001500,-0.0664220117955026
ACH-001523,-0.004303320571683933
ACH-001532,0.12053438788890555
ACH-001550,0.03826165461559314
ACH-001552,-0.022234644463686653
ACH-001554,0.07408747689961137
ACH-001654,-0.07989956731131538
ACH-001735,-0.2119000617021168
ACH-001736,-0.14778323654571845
ACH-001737,-0.5809291711218935
ACH-001740,-0.18175160376142632
ACH-001745,-0.12101005537893003
ACH-001765,-0.0771307999834597
