,PSMA2 (5683)
ACH-000921,-1.12906262752014
ACH-000924,-1.1564378782658349
ACH-000926,-1.2592825839257835
ACH-000928,-1.3742494269060814
ACH-000929,-1.1897792599577923
ACH-000932,-1.2922089794811789
ACH-000935,-1.1994056848486672
ACH-000936,-1.1874135254156002
ACH-000937,-1.242125081760436
ACH-000938,-1.1598774506690768
ACH-000939,-1.1903736966613294
ACH-000941,-1.2077786668955242
ACH-000943,-1.0806520155722894
ACH-000946,-1.1674506396264557
ACH-000947,-1.2395281112987009
ACH-000948,-0.9046115043401248
ACH-000950,-1.2496117184482805
ACH-000953,-1.0853108080755125
ACH-000954,-1.3629779692924402
ACH-000957,-1.253992512864391
ACH-000958,-1.1623014699460985
ACH-000960,-1.2010045174169224
ACH-000963,-0.9142146292196712
ACH-000968,-1.4314888181103562
ACH-000969,-1.267410769508529
ACH-000972,-1.4913436313512325
ACH-000973,-1.3638909351268962
ACH-000974,-1.3093159153057226
ACH-000978,-1.1732676552996255
ACH-000984,-1.343878422864483
ACH-000986,-1.303788313376718
ACH-000988,-1.0911431034868746
ACH-000993,-1.159330940070835
ACH-000994,-1.1893406081344844
ACH-000996,-1.3884737818189032
ACH-001001,-1.1396667755710959
ACH-001020,-1.4565415208397936
ACH-001028,-1.3803635156487373
ACH-001031,-1.1124172096861689
ACH-001038,-1.3769309775604757
ACH-001048,-1.2580701266078291
ACH-001050,-1.1217497376673184
ACH-001053,-1.221373435945896
ACH-001054,-1.2034940402879497
ACH-001061,-1.2399633171151003
ACH-001067,-1.5120756542662372
ACH-001075,-1.123210868511329
ACH-001096,-1.1850047658352905
ACH-001111,-1.4609572824344144
ACH-001119,-1.1422037905267604
ACH-001128,-1.3498561214426028
ACH-001134,-1.3965796176791163
ACH-001151,-1.2792744159688096
ACH-001163,-1.3397723968247035
ACH-001164,-1.2073340817903144
ACH-001183,-1.2470292548311313
ACH-001192,-1.3996804415382604
ACH-001193,-1.503293243357959
ACH-001196,-1.1699569288213718
ACH-001197,-1.2780403896824908
ACH-001205,-1.273584059148221
ACH-001211,-1.3160633220787374
ACH-001212,-0.9291556007313132
ACH-001228,-1.1403303557592062
ACH-001232,-0.9743850300653712
ACH-001239,-1.095787734921641
ACH-001270,-1.2202458427690488
ACH-001274,-1.2183437972153854
ACH-001275,-1.2902625136094936
ACH-001277,-1.325419542365596
ACH-001278,-1.1484526116731342
ACH-001280,-1.1479829412743408
ACH-001283,-1.2136268661125202
ACH-001289,-1.1787751294709117
ACH-001300,-1.0891315808773918
ACH-001301,-1.3724154051206456
ACH-001302,-1.2606962975136988
ACH-001306,-1.375581861424002
ACH-001318,-1.1983228357446576
ACH-001322,-1.2015735243170285
ACH-001328,-1.142246975621209
ACH-001332,-1.3163861861803203
ACH-001336,-1.3172337205348634
ACH-001346,-1.2056398533510548
ACH-001353,-1.38150552156115
ACH-001354,-1.2680006207805263
ACH-001367,-1.3936527022436769
ACH-001368,-1.5146128628033972
ACH-001374,-1.3278379782763838
ACH-001377,-1.2661448011387468
ACH-001380,-1.1358103627048501
ACH-001391,-1.5259221401066394
ACH-001408,-1.1208886150364783
ACH-001430,-1.2182515639866396
ACH-001431,-1.1621509224734754
ACH-001450,-0.9303312618045474
ACH-001496,-1.103629188270564
ACH-001500,-1.2195747410738935
ACH-001523,-1.0836306429011606
ACH-001532,-1.3861241860521811
ACH-001550,-1.5982079581157052
ACH-001552,-1.2565000740550685
ACH-001554,-1.1087710847684715
ACH-001654,-1.1928223566679443
ACH-001735,-1.5175704855377985
ACH-001736,-1.1898352019349157
ACH-001737,-1.8139822825243892
ACH-001740,-1.325542355135926
ACH-001745,-1.218855963299314
ACH-001765,-1.107661022599217
